prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
566.65,9:26.4,m,VACANTE Jordan,1990,CM,A.S.D. ATL. SCUOLA LENTINI,1 su- 1,Catania,2005-04-29,https://www.fidal.it/atleta/VACANTE-Jordan/h6iRlpKfamc%3D,https://www.fidal.it/societa/A-S-D--ATL--SCUOLA-LENTINI/SR131
576.85,9:36.6,m,D'ASARO Damiano,1991,CM,A.S. DIL. ATL.MAZZARINO,3 su- 1,Palermo,2005-04-24,https://www.fidal.it/atleta/D-ASARO-Damiano/h6iRlZWhbGw%3D,https://www.fidal.it/societa/A-S--DIL--ATL-MAZZARINO/CL154
602.75,10:02.5,m,TERRASI Alessio,1990,CM,A.S. DIL. ARCI XIII DICEMBRE,5 su- 1,Palermo,2005-04-24,https://www.fidal.it/atleta/TERRASI-Alessio/h6iRlZWmcGU%3D,https://www.fidal.it/societa/A-S--DIL--ARCI-XIII-DICEMBRE/PA020
617.05,10:16.8,m,AMBUS Gianmauro,1990,CM,ATL SAN SPERATE,16 su- 1,Cagliari,2005-07-06,https://www.fidal.it/atleta/AMBUS-Gianmauro/iKiRk5mkamc%3D,https://www.fidal.it/societa/ATL-SAN-SPERATE/CA104
636.25,10:36.0,m,AMBUS Gianmauro,1990,CM,ATL SAN SPERATE,1 su- 1,Carbonia,2005-05-08,https://www.fidal.it/atleta/AMBUS-Gianmauro/iKiRk5mkamc%3D,https://www.fidal.it/societa/ATL-SAN-SPERATE/CA104
644.35,10:44.1,m,SABELLA Alfonso,1990,CM,A.S. DIL. POL.AGAT0CLE SCIACCA,1 se- 1,Trapani,2005-04-13,https://www.fidal.it/atleta/SABELLA-Alfonso/h6iRlZikbWo%3D,https://www.fidal.it/societa/A-S--DIL--POL-AGAT0CLE-SCIACCA/AG052
673.75,11:13.5,m,GALLO Gaspare,1990,CM,POL. DILETT. EURIALO ERICE,2 se- 1,Trapani,2005-04-13,https://www.fidal.it/atleta/GALLO-Gaspare/h6iRlZOgcWM%3D,https://www.fidal.it/societa/POL--DILETT--EURIALO-ERICE/TP455
643.85,10:43.6,m,LATTANZIO Lorena,1991,CF,ATHLETIC TEAM BARLETTA,4 su- 1,Molfetta,2005-07-21,https://www.fidal.it/atleta/LATTANZIO-Lorena/hKiSmZejbGs%3D,https://www.fidal.it/societa/ATHLETIC-TEAM-BARLETTA/BA068
665.75,11:05.5,m,SURDO Federica,1990,CF,A.S. DILETT. G.S.INDOMITA,1 su- 1,Palermo,2005-04-24,https://www.fidal.it/atleta/SURDO-Federica/h6iRlZOfcGw%3D,https://www.fidal.it/societa/A-S--DILETT--G-S-INDOMITA/ME100
688.15,11:27.9,m,LIBERTO Silvia,1990,CF,A.S.D. ATL. SCUOLA LENTINI,1 su- 1,Catania,2005-04-29,https://www.fidal.it/atleta/LIBERTO-Silvia/h6iRlJqiaGs%3D,https://www.fidal.it/societa/A-S-D--ATL--SCUOLA-LENTINI/SR131
696.35,11:36.1,m,LIBERTO Silvia,1990,CF,A.S.D. ATL. SCUOLA LENTINI,1 se- 1,Siracusa,2005-04-23,https://www.fidal.it/atleta/LIBERTO-Silvia/h6iRlJqiaGs%3D,https://www.fidal.it/societa/A-S-D--ATL--SCUOLA-LENTINI/SR131
697.35,11:37.1,m,LENA Elisa,1990,CF,A.S.D. U.S.TYNDARIS PATTESE,3 su- 1,Palermo,2005-04-24,https://www.fidal.it/atleta/LENA-Elisa/h6iRlZemamY%3D,https://www.fidal.it/societa/A-S-D--U-S-TYNDARIS-PATTESE/ME103
711.15,11:50.9,m,RALLO Maria giovanna,1990,CF,A.S. DILETT. G.S.ATL.MAZARA,5 su- 1,Palermo,2005-04-24,https://www.fidal.it/atleta/RALLO-Maria-giovanna/h6iRlZOlcWo%3D,https://www.fidal.it/societa/A-S--DILETT--G-S-ATL-MAZARA/TP400
716.75,11:56.5,m,ARNO' Carmen,1990,CF,A.S. DIL. POL.FIAMMA TIRRENICA,6 su- 1,Palermo,2005-04-24,https://www.fidal.it/atleta/ARNO-Carmen/h6iRlJuhaWw%3D,https://www.fidal.it/societa/A-S--DIL--POL-FIAMMA-TIRRENICA/ME107
723.85,12:03.6,m,RALLO Maria giovanna,1990,CF,A.S. DILETT. G.S.ATL.MAZARA,1 su- 1,Trapani,2005-04-13,https://www.fidal.it/atleta/RALLO-Maria-giovanna/h6iRlZOlcWo%3D,https://www.fidal.it/societa/A-S--DILETT--G-S-ATL-MAZARA/TP400
747.35,12:27.1,m,PINNA Carola,1990,CF,SS SULCIS MAB SERVICE,1 su- 1,Carbonia,2005-05-08,https://www.fidal.it/atleta/PINNA-Carola/iKiSmJujbGg%3D,https://www.fidal.it/societa/SS-SULCIS-MAB-SERVICE/CA129
779.45,12:59.2,m,RENDA Giorgia,1990,CF,POL. DILETT. EURIALO ERICE,2 su- 1,Trapani,2005-04-13,https://www.fidal.it/atleta/RENDA-Giorgia/h6iRlZOkcGw%3D,https://www.fidal.it/societa/POL--DILETT--EURIALO-ERICE/TP455
479.34,7:59.34,e,LOMALA Joseph,1982,SM,S G AMSICORA,2 su- 1,Nembro,2005-07-06,https://www.fidal.it/atleta/LOMALA-Joseph/iKiSmZWhcWo%3D,https://www.fidal.it/societa/S-G-AMSICORA/CA002
482.12,8:02.12,e,RICATTI Domenico,1979,SM,C.S. AERONAUTICA MILITARE,4 su- 1,Nuraminis,2005-09-10,https://www.fidal.it/atleta/RICATTI-Domenico/hKiRkpSkcWg%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
482.5,8:02.50,e,CALIANDRO Cosimo,1982,SM,G.A. FIAMME GIALLE,1 su- 1,Viareggio,2005-07-27,https://www.fidal.it/atleta/CALIANDRO-Cosimo/hKiRk5SibGc%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
483.2,8:03.20,e,GUALDI Giovanni,1979,SM,G.A. FIAMME GIALLE,6 su- 1,Nembro,2005-07-06,https://www.fidal.it/atleta/GUALDI-Giovanni/dqiRkpamamQ%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
