prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
129.75,2:09.5,1.0,GIACHI Francesco,1991,CM,ATL. FUCECCHIO,1 se- 2,Firenze,2005-02-12,https://www.fidal.it/atleta/GIACHI-Francesco/faiRm5ufbWs%3D,https://www.fidal.it/societa/ATL--FUCECCHIO/FI023
130.65,2:10.4,1.0,SABATINI Marco,1990,CM,ATL. MONSUMMANESE,1 se- 4,Firenze,2005-02-12,https://www.fidal.it/atleta/SABATINI-Marco/faiRm5ejbms%3D,https://www.fidal.it/societa/ATL--MONSUMMANESE/PT117
138.25,2:18.0,1.0,GIUNTINI Lorenzo,1990,CM,ATL. VIRTUS  CR LUCCA,2 se- 4,Firenze,2005-02-12,https://www.fidal.it/atleta/GIUNTINI-Lorenzo/faiRlJmja2g%3D,https://www.fidal.it/societa/ATL--VIRTUS-CR-LUCCA/LU100
141.55,2:21.3,1.0,FRANCESCONI Riccardo,1990,CM,ATL. VIRTUS  CR LUCCA,3 se- 4,Firenze,2005-02-12,https://www.fidal.it/atleta/FRANCESCONI-Riccardo/faiRm5ijbWw%3D,https://www.fidal.it/societa/ATL--VIRTUS-CR-LUCCA/LU100
142.75,2:22.5,1.0,PANDOLFINI Emilio,1990,CM,A.S.N.ATLETICA LASTRA,1 se- 1,Firenze,2005-02-12,https://www.fidal.it/atleta/PANDOLFINI-Emilio/faiRm5mgaWw%3D,https://www.fidal.it/societa/A-S-N-ATLETICA-LASTRA/FI011
146.55,2:26.3,1.0,CARDONE Jacopo,1991,CM,LIBERTAS ATL.VALDELSA,4 se- 4,Firenze,2005-02-12,https://www.fidal.it/atleta/CARDONE-Jacopo/faiRm5mobmY%3D,https://www.fidal.it/societa/LIBERTAS-ATL-VALDELSA/SI203
147.35,2:27.1,1.0,CAPRIOTTI Enrico,1990,CM,ATL.GRANDUCATO BRACCIO F.BRAC.,5 se- 4,Firenze,2005-02-12,https://www.fidal.it/atleta/CAPRIOTTI-Enrico/faiRlJmmaGQ%3D,https://www.fidal.it/societa/ATL-GRANDUCATO-BRACCIO-F-BRAC-/PI046
148.75,2:28.5,1.0,MARCHI Emilio,1991,CM,ATL.SESTESE,2 se- 1,Firenze,2005-02-12,https://www.fidal.it/atleta/MARCHI-Emilio/faiRm5qmcGc%3D,https://www.fidal.it/societa/ATL-SESTESE/FI005
154.95,2:34.7,1.0,PROIETTI Francesco,1991,CM,TOSCANA ATL.EMPOLI,3 se- 1,Firenze,2005-02-12,https://www.fidal.it/atleta/PROIETTI-Francesco/faiSkpWlbWc%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI/FI007
156.65,2:36.4,1.0,BETTINI Daniele,1991,CM,ATL. IMPRUNETA,2 se- 2,Firenze,2005-02-12,https://www.fidal.it/atleta/BETTINI-Daniele/faiSkpOna2M%3D,https://www.fidal.it/societa/ATL--IMPRUNETA/FI027
159.25,2:39.0,1.0,TROCAR Matteo,1991,CM,ATL LIBERTAS LIVORNO,2 se- 3,Firenze,2005-02-12,https://www.fidal.it/atleta/TROCAR-Matteo/faiRm5SlbWU%3D,https://www.fidal.it/societa/ATL-LIBERTAS-LIVORNO/LI035
162.85,2:42.6,1.0,BUONCOMPAGNI Michele,1991,CM,ATL. IMPRUNETA,3 se- 2,Firenze,2005-02-12,https://www.fidal.it/atleta/BUONCOMPAGNI-Michele/faiSkpOnamw%3D,https://www.fidal.it/societa/ATL--IMPRUNETA/FI027
162.95,2:42.7,1.0,TOFANELLI Jacopo,1990,CM,TOSCANA ATL.EMPOLI,3 ba- 1,Firenze,2005-02-12,https://www.fidal.it/atleta/TOFANELLI-Jacopo/faiRm5ufb2M%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI/FI007
162.95,2:42.7,1.0,TOFANELLI Jacopo,1990,CM,TOSCANA ATL.EMPOLI,3 se- 3,Firenze,2005-02-12,https://www.fidal.it/atleta/TOFANELLI-Jacopo/faiRm5ufb2M%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI/FI007
164.85,2:44.6,1.0,BARILLARI Andrea,1991,CM,A.S.N.ATLETICA LASTRA,4 se- 3,Firenze,2005-02-12,https://www.fidal.it/atleta/BARILLARI-Andrea/faiRm5qncWQ%3D,https://www.fidal.it/societa/A-S-N-ATLETICA-LASTRA/FI011
