prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
221.79,3:41.79,0.0,LONGO Andrea,1975,SM,G.S. FIAMME ORO PADOVA,1 se- 2,Ancona,2005-02-19,https://www.fidal.it/atleta/LONGO-Andrea/eKiRkpKlcGQ%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
223.07,3:43.07,0.0,OBRIST Christian,1980,SM,C.S. CARABINIERI SEZ. ATLETICA,2 se- 2,Ancona,2005-02-19,https://www.fidal.it/atleta/OBRIST-Christian/iaiRkpOhaGs%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
224.21,3:44.21,0.0,OBRIST Christian,1980,SM,C.S. CARABINIERI SEZ. ATLETICA,5 ba- 2,Madrid,2005-03-04,https://www.fidal.it/atleta/OBRIST-Christian/iaiRkpOhaGs%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
224.32999999999998,3:44.33,0.0,BOBBATO Maurizio,1979,SM,C.S. CARABINIERI SEZ. ATLETICA,3 se- 2,Ancona,2005-02-19,https://www.fidal.it/atleta/BOBBATO-Maurizio/eKiRkpWja2g%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
225.92000000000002,3:45.92,0.0,ALESSANDRONI Stefano,1981,SM,G.A. FIAMME GIALLE,4 se- 2,Ancona,2005-02-19,https://www.fidal.it/atleta/ALESSANDRONI-Stefano/faiRlJWnbWc%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
226.12,3:46.12,0.0,OBRIST Christian,1980,SM,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Vienna,2005-01-23,https://www.fidal.it/atleta/OBRIST-Christian/iaiRkpOhaGs%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
227.32,3:47.32,0.0,ALESSANDRONI Stefano,1981,SM,G.A. FIAMME GIALLE,1 se- 1,Genova Palasport,2005-02-12,https://www.fidal.it/atleta/ALESSANDRONI-Stefano/faiRlJWnbWc%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
229.64,3:49.64,0.0,POMPA Christian,1980,SM,C.S. ESERCITO,1 se- 1,Ancona,2005-02-19,https://www.fidal.it/atleta/POMPA-Christian/eqiRkpWfbGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
230.36,3:50.36,0.0,POMPA Christian,1980,SM,C.S. ESERCITO,2 se- 1,Genova Palasport,2005-02-12,https://www.fidal.it/atleta/POMPA-Christian/eqiRkpWfbGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
230.84,3:50.84,0.0,LAZZARI Lorenzo,1974,SM,G.S. FIAMME ORO PADOVA,2 se- 1,Ancona,2005-02-19,https://www.fidal.it/atleta/LAZZARI-Lorenzo/dqiRkpakcGg%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
