prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
395.40999999999997,,6:35.41,0,NORIS Andrea,2004,AM,BERGAMO STARS ATLETICA,2 su- 1,Milano,2020-09-05,https://www.fidal.it/atleta/NORIS-Andrea/dqmRl5qmbWs%3D,https://www.fidal.it/societa/BERGAMO-STARS-ATLETICA/BG795
396.52,,6:36.52,0,STORANI Leonardo,2004,AM,ATL. AVIS MACERATA,3 su- 1,Macerata,2020-08-22,https://www.fidal.it/atleta/STORANI-Leonardo/e6uRkpSka2k%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
398.55,,6:38.55,0,STEFANIZZI Andrea,2004,AM,ATL.AM. CISTERNINO ECOLSERVIZI,9 se- 2,Modena,2020-10-17,https://www.fidal.it/atleta/STEFANIZZI-Andrea/hKyRkpSfamc%3D,https://www.fidal.it/societa/ATL-AM--CISTERNINO-ECOLSERVIZI/BR104
398.64,,6:38.64,0,NOVATI Davide,2004,AM,CUS INSUBRIA VARESE COMO,3 su- 1,Milano,2020-09-05,https://www.fidal.it/atleta/NOVATI-Davide/dquRk5OjbWg%3D,https://www.fidal.it/societa/CUS-INSUBRIA-VARESE-COMO/VA123
399.24,,6:39.24,0,ANDREIS Luca,2004,AM,EUROATLETICA 2002,4 su- 1,Milano,2020-09-05,https://www.fidal.it/atleta/ANDREIS-Luca/dq2RmJOkbWQ%3D,https://www.fidal.it/societa/EUROATLETICA-2002/MI352
399.46,,6:39.46,0,NOVATI Davide,2004,AM,CUS INSUBRIA VARESE COMO,4 se- 1,Mariano Comense,2020-09-27,https://www.fidal.it/atleta/NOVATI-Davide/dquRk5OjbWg%3D,https://www.fidal.it/societa/CUS-INSUBRIA-VARESE-COMO/VA123
399.62,,6:39.62,0,CURIONI Davide,2003,AM,G.P. SANTI NUOVA OLONIO,5 se- 1,Mariano Comense,2020-09-27,https://www.fidal.it/atleta/CURIONI-Davide/drGRkpSmbGg%3D,https://www.fidal.it/societa/G-P--SANTI-NUOVA-OLONIO/SO111
400.02,,6:40.02,0,MAPELLI Enrico,2004,AM,BERGAMO STARS ATLETICA,5 su- 1,Milano,2020-09-05,https://www.fidal.it/atleta/MAPELLI-Enrico/dqmRl5uoa2o%3D,https://www.fidal.it/societa/BERGAMO-STARS-ATLETICA/BG795
400.1,,6:40.10,0,CREMONESI Luca,2004,AM,CUS INSUBRIA VARESE COMO,3 se- 2,Mariano Comense,2020-09-27,https://www.fidal.it/atleta/CREMONESI-Luca/drKRk5Wha2k%3D,https://www.fidal.it/societa/CUS-INSUBRIA-VARESE-COMO/VA123
400.36,,6:40.36,0,MANTELLATO Luca,2003,AM,A.S.D. TEAM TREVISO,3 su- 1,Mestre,2020-09-05,https://www.fidal.it/atleta/MANTELLATO-Luca/eKyRk5Kgams%3D,https://www.fidal.it/societa/A-S-D--TEAM-TREVISO/TV398
