punteggio,prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,34.29,CANOVA Luca,1991,AM,ANA ATL.FELTRE,7 su- 1,Mestre,2008-02-10,https://www.fidal.it/atleta/CANOVA-Luca/eKiRlZKia2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,29.73,VALAVICARSKI Bajram,1990,JM,ANA ATL.FELTRE,10 su- 1,Mestre,2008-02-10,https://www.fidal.it/atleta/VALAVICARSKI-Bajram/eKiRlZKgcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,30.42,DOGLIONI Giorgio,1996,JM,ANA ATL.FELTRE,6 su- 1,Treviso,2014-05-28,https://www.fidal.it/atleta/DOGLIONI-Giorgio/eKmRlJSgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
