punteggio,prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
481,36.11,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,2 su- 1,Agordo,2023-06-24,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
469,26.91,SAIONI Chiara,1994,AF,ANA ATL.FELTRE,12 su- 1,Montebelluna,2011-05-01,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
466,35.01,DE MARTINI Alessandro,1997,CM,ANA ATL.FELTRE,13 su- 1,Verona,2012-06-02,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
464,26.65,SAIONI Chiara,1994,AF,ANA ATL.FELTRE,11 su- 1,Treviso,2011-04-17,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
463,34.78,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,3 su- 1,Agordo,2023-06-24,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
462,34.74,BERTOLDIN Davide,2001,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2016-05-17,https://www.fidal.it/atleta/BERTOLDIN-Davide/eKmRlJSfb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
461,26.44,SAIONI Chiara,1994,AF,ANA ATL.FELTRE,1 se- 1,Belluno,2011-07-14,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
461,34.63,TOIGO Robin,1992,CM,ANA ATL.FELTRE,11 su- 1,Majano,2007-09-08,https://www.fidal.it/atleta/TOIGO-Robin/eKmRlJKoaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
460,34.55,TOIGO Robin,1992,CM,ANA ATL.FELTRE,7 su- 1,Verona,2007-06-02,https://www.fidal.it/atleta/TOIGO-Robin/eKmRlJKoaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
460,26.42,MENEGAZZO Silvia,2007,AF,ANA ATL.FELTRE,5 se- 1,Caorle,2024-05-26,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
454,26.1,SAIONI Chiara,1994,AF,ANA ATL.FELTRE,5 su- 1,San Giovanni Lupatoto,2011-07-02,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
453,26.04,SAIONI Chiara,1994,AF,ANA ATL.FELTRE,2 se- 1,Belluno,2010-10-16,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
451,33.91,DE MARTINI Alessandro,1997,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2012-08-23,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
450,25.88,TAMBURLIN Anna,2000,AF,ANA ATL.FELTRE,23 su- 1,Agordo,2016-05-22,https://www.fidal.it/atleta/TAMBURLIN-Anna/eKmRlJWobGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
450,25.87,SAIONI Chiara,1994,AF,ANA ATL.FELTRE,1 se- 1,Belluno,2010-04-10,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
450,33.9,DE MARTINI Alessandro,1997,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2012-05-20,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
447,33.65,ACAMPORA Giuseppe,1993,CM,ANA ATL.FELTRE,9 su- 1,Mogliano Veneto,2007-09-29,https://www.fidal.it/atleta/ACAMPORA-Giuseppe/eKmRlJOnb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
447,33.67,DE MARTINI Alessandro,1997,CM,ANA ATL.FELTRE,6 se- 1,Belluno,2011-10-15,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
445,33.49,TOIGO Robin,1992,CM,ANA ATL.FELTRE,1 se- 1,Longarone,2007-09-22,https://www.fidal.it/atleta/TOIGO-Robin/eKmRlJKoaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
443,33.38,CRIVELLER Lorenzo,1998,CM,ANA ATL.FELTRE,10 su- 1,Bassano Del Grappa,2013-06-01,https://www.fidal.it/atleta/CRIVELLER-Lorenzo/eKmRlJSmbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
443,33.33,PASOTTI Giovanni,1994,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2009-08-26,https://www.fidal.it/atleta/PASOTTI-Giovanni/eKmRlJSlaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
442,33.26,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,1 su- 1,Belluno,2023-04-01,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
441,25.37,SAIONI Chiara,1994,AF,ANA ATL.FELTRE,3 su- 1,Trento,2011-09-21,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
440,33.15,CICCOMASCOLO Lorenzo,1997,CM,ANA ATL.FELTRE,1 se- 1,Vallesella Di Cadore,2012-05-05,https://www.fidal.it/atleta/CICCOMASCOLO-Lorenzo/eKmRlJWjbmU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
437,25.14,SAIONI Chiara,1994,AF,ANA ATL.FELTRE,11 su- 1,Mestre,2010-05-09,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
437,25.12,SAIONI Chiara,1994,JF,ANA ATL.FELTRE,2 se- 2,Padova,2012-02-11,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
434,32.72,ACAMPORA Giuseppe,1993,CM,ANA ATL.FELTRE,1 se- 1,Longarone,2007-05-12,https://www.fidal.it/atleta/ACAMPORA-Giuseppe/eKmRlJOnb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
431,32.53,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,1 su- 1,Mel,2022-06-22,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
428,32.32,DALL'AGNOL Rocco,2001,CM,ANA ATL.FELTRE,4 se- 1,Agordo,2015-05-16,https://www.fidal.it/atleta/DALL-AGNOL-Rocco/eKmRlJegbmk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
428,24.65,SAIONI Chiara,1994,AF,ANA ATL.FELTRE,11 su- 1,Vicenza,2011-05-22,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
427,24.59,TAMBURLIN Anna,2000,AF,ANA ATL.FELTRE,11 su- 1,Padova,2016-04-25,https://www.fidal.it/atleta/TAMBURLIN-Anna/eKmRlJWobGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
425,32.09,OLIVOTTO Giovanni,1999,CM,ANA ATL.FELTRE,12 su- 1,Belluno,2014-06-07,https://www.fidal.it/atleta/OLIVOTTO-Giovanni/eKmRlJafaWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
424,31.98,CICCOMASCOLO Lorenzo,1997,CM,ANA ATL.FELTRE,18 su- 1,Montebelluna,2011-09-24,https://www.fidal.it/atleta/CICCOMASCOLO-Lorenzo/eKmRlJWjbmU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
422,24.3,PIOLO Carlotta,2006,AF,ANA ATL.FELTRE,18 su- 1,Montebelluna,2022-07-13,https://www.fidal.it/atleta/PIOLO-Carlotta/eKmRlJiiaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
422,31.86,TREVISAN David,1994,CM,ANA ATL.FELTRE,8 su- 1,Vicenza,2009-06-06,https://www.fidal.it/atleta/TREVISAN-David/eKmRlJSlaGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
422,31.85,ACAMPORA Giuseppe,1993,CM,ANA ATL.FELTRE,1 su- 1,Mestre,2007-10-06,https://www.fidal.it/atleta/ACAMPORA-Giuseppe/eKmRlJOnb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
422,31.84,TOIGO Robin,1992,CM,ANA ATL.FELTRE,11 su- 1,Mogliano Veneto,2007-09-29,https://www.fidal.it/atleta/TOIGO-Robin/eKmRlJKoaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
421,24.26,SAIONI Chiara,1994,JF,ANA ATL.FELTRE,9 su- 1,Marcon,2012-05-06,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
419,31.65,CRIVELLER Lorenzo,1998,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2013-05-03,https://www.fidal.it/atleta/CRIVELLER-Lorenzo/eKmRlJSmbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
419,24.15,PIOLO Carlotta,2006,AF,ANA ATL.FELTRE,18 su- 1,Padova,2022-05-15,https://www.fidal.it/atleta/PIOLO-Carlotta/eKmRlJiiaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
416,23.97,SAIONI Chiara,1994,AF,ANA ATL.FELTRE,13 su- 1,Treviso,2010-04-18,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
413,31.25,DE MARTINI Alessandro,1997,CM,ANA ATL.FELTRE,3 se- 1,Feltre,2011-08-27,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
409,30.9,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,13 su- 1,San Biagio Di Callalta,2023-05-20,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
403,30.54,COSTA Edgard,1999,CM,ANA ATL.FELTRE,5 se- 1,Conegliano,2014-09-14,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
401,23.18,SAIONI Chiara,1994,JF,ANA ATL.FELTRE,5 su- 1,Bassano Del Grappa,2012-09-16,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
400,23.12,SAIONI Chiara,1994,JF,ANA ATL.FELTRE,15 su- 1,Vicenza,2012-05-20,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
397,30.1,CORSO Lorenzo,1999,CM,ANA ATL.FELTRE,15 su- 1,Bassano Del Grappa,2013-06-01,https://www.fidal.it/atleta/CORSO-Lorenzo/eKmRlJWkbWc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
396,30.03,CRIVELLER Lorenzo,1998,CM,ANA ATL.FELTRE,19 su- 1,Verona,2012-06-02,https://www.fidal.it/atleta/CRIVELLER-Lorenzo/eKmRlJSmbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
392,29.74,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,13 su- 1,Majano,2022-09-10,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
384,29.13,TOIGO Robin,1992,CM,ANA ATL.FELTRE,2 se- 1,Longarone,2007-05-12,https://www.fidal.it/atleta/TOIGO-Robin/eKmRlJKoaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
380,28.84,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,3 se- 1,Feltre,2016-04-02,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
374,28.45,ANDREAZZA Manuel,2004,CM,ANA ATL.FELTRE,2 se- 1,Agordo,2018-04-21,https://www.fidal.it/atleta/ANDREAZZA-Manuel/eKmRlJifa2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
373,28.34,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,1 su- 1,Agordo,2022-05-21,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
367,27.93,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,1 se- 1,Agordo,2013-09-25,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
364,27.7,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,1 su- 1,Agordo,2022-08-31,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
363,27.68,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,2 su- 1,Belluno,2023-04-01,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
362,27.58,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,4 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
361,27.53,CICCOMASCOLO Lorenzo,1997,CM,ANA ATL.FELTRE,6 se- 1,Feltre,2011-08-27,https://www.fidal.it/atleta/CICCOMASCOLO-Lorenzo/eKmRlJWjbmU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
361,27.49,COLLE Fabio,1994,CM,ANA ATL.FELTRE,17 su- 1,Verona,2008-06-01,https://www.fidal.it/atleta/COLLE-Fabio/eKmRlJShbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
358,27.29,ZANNIN Giacomo,1996,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2010-08-25,https://www.fidal.it/atleta/ZANNIN-Giacomo/eKmRlJSla2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
355,27.08,CRIVELLER Marco,2003,CM,ANA ATL.FELTRE,5 se- 1,Valesella,2018-05-19,https://www.fidal.it/atleta/CRIVELLER-Marco/eKmRlJWlb2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
353,26.95,DE MARTINI Alessandro,1997,CM,ANA ATL.FELTRE,22 su- 1,Montebelluna,2011-09-24,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
353,26.93,PICCOLOTTO Yuri,1996,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/PICCOLOTTO-Yuri/eKmRlJSfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
353,26.94,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,2 se- 1,Vallesella,2013-05-18,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
352,26.83,PASOTTI Giovanni,1994,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/PASOTTI-Giovanni/eKmRlJSlaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
351,20.4,MENEGAZZO Silvia,2007,AF,ANA ATL.FELTRE,14 su- 1,Montebelluna,2024-07-18,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
350,26.7,ANDREAZZA Manuel,2004,CM,ANA ATL.FELTRE,4 se- 1,Longarone,2018-06-23,https://www.fidal.it/atleta/ANDREAZZA-Manuel/eKmRlJifa2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
350,26.74,OLIVOTTO Giovanni,1999,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2014-05-17,https://www.fidal.it/atleta/OLIVOTTO-Giovanni/eKmRlJafaWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
349,26.65,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,17 su- 1,Venezia,2022-09-17,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
348,26.6,CRIVELLER Marco,2003,CM,ANA ATL.FELTRE,3 su- 1,Agordo,2017-04-29,https://www.fidal.it/atleta/CRIVELLER-Marco/eKmRlJWlb2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
346,26.41,DOGLIONI Giorgio,1996,CM,ANA ATL.FELTRE,4 se- 1,Feltre,2011-06-01,https://www.fidal.it/atleta/DOGLIONI-Giorgio/eKmRlJSgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
343,26.21,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2008-05-10,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
339,25.96,COLLE Nicola,1996,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
335,25.61,PASOTTI Giovanni,1994,CM,ANA ATL.FELTRE,23 su- 1,Vicenza,2009-06-06,https://www.fidal.it/atleta/PASOTTI-Giovanni/eKmRlJSlaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
334,25.54,PASOTTI Giovanni,1994,CM,ANA ATL.FELTRE,27 su- 1,Mogliano Veneto,2009-09-19,https://www.fidal.it/atleta/PASOTTI-Giovanni/eKmRlJSlaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
334,25.54,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,4 su- 1,Agordo,2022-05-21,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
333,25.48,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,22 su- 1,Rossano Veneto,2016-09-11,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
330,25.29,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,2 su- 1,Alpago,2022-06-18,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
330,25.29,CORSO Lorenzo,1999,CM,ANA ATL.FELTRE,4 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/CORSO-Lorenzo/eKmRlJWkbWc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
330,25.27,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,8 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
329,25.21,BERTON Nicola,1996,CM,ANA ATL.FELTRE,5 se- 1,Feltre,2011-06-01,https://www.fidal.it/atleta/BERTON-Nicola/eKmRlJWfa2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
324,24.82,CORSO Lorenzo,1999,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2013-05-11,https://www.fidal.it/atleta/CORSO-Lorenzo/eKmRlJWkbWc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
320,24.55,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,4 su- 1,Agordo,2023-06-24,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
317,24.34,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,1 su- 1,Alpago,2022-04-09,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
316,24.3,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,5 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
311,23.95,PAPPAROTTO Riccardo,1997,CM,ANA ATL.FELTRE,19 su- 1,Belluno,2011-06-04,https://www.fidal.it/atleta/PAPPAROTTO-Riccardo/eKmRlJWjcGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
311,23.92,BIANCHI Alessio,1998,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2013-05-11,https://www.fidal.it/atleta/BIANCHI-Alessio/eKmRlJWjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
309,23.81,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,11 se- 2,Rosa,2012-06-17,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
308,23.74,BELLOT Gabriele,1995,CM,ANA ATL.FELTRE,2 su- 1,Belluno,2010-05-08,https://www.fidal.it/atleta/BELLOT-Gabriele/eKmRlJSlaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
