punteggio,prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,7.88,MANISCALCHI Stefano,1990,JM,ANA ATL.FELTRE,1 se- 1,Feltre,2009-06-20,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.78,DOGLIONI Giorgio,1996,JM,ANA ATL.FELTRE,1 se- 1,Feltre,2014-04-13,https://www.fidal.it/atleta/DOGLIONI-Giorgio/eKmRlJSgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.66,DOGLIONI Giorgio,1996,JM,ANA ATL.FELTRE,2 su- 1,Merano,2014-05-24,https://www.fidal.it/atleta/DOGLIONI-Giorgio/eKmRlJSgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.5,DOGLIONI Giorgio,1996,JM,ANA ATL.FELTRE,4 su- 1,Caorle,2014-05-18,https://www.fidal.it/atleta/DOGLIONI-Giorgio/eKmRlJSgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.4,DOGLIONI Giorgio,1996,JM,ANA ATL.FELTRE,4 su- 1,Treviso,2014-05-28,https://www.fidal.it/atleta/DOGLIONI-Giorgio/eKmRlJSgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,13.17,DOGLIONI Giorgio,1996,JM,ANA ATL.FELTRE,4 su- 1,Bassano Del Grappa,2015-05-17,https://www.fidal.it/atleta/DOGLIONI-Giorgio/eKmRlJSgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,13.01,DOGLIONI Giorgio,1996,JM,ANA ATL.FELTRE,1 su- 1,Marcon,2015-04-11,https://www.fidal.it/atleta/DOGLIONI-Giorgio/eKmRlJSgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
