punteggio,prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,51.48,TREVISAN David,1994,AM,ANA ATL.FELTRE,12 su- 1,Rieti,2011-10-02,https://www.fidal.it/atleta/TREVISAN-David/eKmRlJSlaGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,48.24,TREVISAN David,1994,AM,ANA ATL.FELTRE,2 su- 1,Treviso,2011-04-17,https://www.fidal.it/atleta/TREVISAN-David/eKmRlJSlaGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,48.1,TREVISAN David,1994,AM,ANA ATL.FELTRE,5 su- 1,Rovigo,2011-05-07,https://www.fidal.it/atleta/TREVISAN-David/eKmRlJSlaGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,44.36,TREVISAN David,1994,AM,ANA ATL.FELTRE,5 su- 1,Saronno,2011-06-11,https://www.fidal.it/atleta/TREVISAN-David/eKmRlJSlaGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,25.7,DOGLIONI Giorgio,1996,AM,ANA ATL.FELTRE,11 su- 1,Bastia Umbra,2012-06-23,https://www.fidal.it/atleta/DOGLIONI-Giorgio/eKmRlJSgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,38.74,CICCOMASCOLO Lorenzo,1997,AM,ANA ATL.FELTRE,7 su- 1,Treviso,2013-04-21,https://www.fidal.it/atleta/CICCOMASCOLO-Lorenzo/eKmRlJWjbmU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,36.95,DE MARTINI Alessandro,1997,AM,ANA ATL.FELTRE,6 su- 1,Trento,2013-06-08,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,36.68,DE MARTINI Alessandro,1997,AM,ANA ATL.FELTRE,14 su- 1,Vicenza,2013-05-18,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,36.16,CICCOMASCOLO Lorenzo,1997,AM,ANA ATL.FELTRE,14 su- 1,Montebelluna,2013-05-04,https://www.fidal.it/atleta/CICCOMASCOLO-Lorenzo/eKmRlJWjbmU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,43.61,DE MARTINI Alessandro,1997,AM,ANA ATL.FELTRE,4 su- 1,Trento,2014-10-04,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,42.64,DE MARTINI Alessandro,1997,AM,ANA ATL.FELTRE,7 su- 1,Padova,2014-09-20,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,39.01,DE MARTINI Alessandro,1997,AM,ANA ATL.FELTRE,7 su- 1,Caorle,2014-05-31,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,34.91,DE MARTINI Alessandro,1997,AM,ANA ATL.FELTRE,11 su- 1,Vicenza,2014-05-03,https://www.fidal.it/atleta/DE-MARTINI-Alessandro/eKmRlJSkaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,29.54,CORSO Lorenzo,1999,AM,ANA ATL.FELTRE,8 su- 1,Aquila,2015-10-03,https://www.fidal.it/atleta/CORSO-Lorenzo/eKmRlJWkbWc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,36.12,CORSO Lorenzo,1999,AM,ANA ATL.FELTRE,8 su- 1,Bovolone,2016-10-01,https://www.fidal.it/atleta/CORSO-Lorenzo/eKmRlJWkbWc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,38.11,BERTOLDIN Davide,2001,AM,ANA ATL.FELTRE,6 su- 1,Chiari,2017-09-30,https://www.fidal.it/atleta/BERTOLDIN-Davide/eKmRlJSfb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,37.98,BERTOLDIN Davide,2001,AM,ANA ATL.FELTRE,12 su- 1,Vicenza,2017-05-13,https://www.fidal.it/atleta/BERTOLDIN-Davide/eKmRlJSfb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,35.85,BERTOLDIN Davide,2001,AM,ANA ATL.FELTRE,6 su- 1,Bovolone,2018-09-29,https://www.fidal.it/atleta/BERTOLDIN-Davide/eKmRlJSfb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,33.72,BERTOLDIN Davide,2001,AM,ANA ATL.FELTRE,19 su- 1,Vicenza,2018-09-15,https://www.fidal.it/atleta/BERTOLDIN-Davide/eKmRlJSfb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,22.31,SCOPEL Simone,2006,AM,ANA ATL.FELTRE,10 se- 1,Lana,2022-04-24,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,42.44,SCOPEL Nicola,2008,AM,ANA ATL.FELTRE,3 su- 1,San Bonifacio,2024-07-11,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,39.06,SCOPEL Nicola,2008,AM,ANA ATL.FELTRE,11 su- 1,Treviso,2024-04-14,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,38.74,SCOPEL Nicola,2008,AM,ANA ATL.FELTRE,4 su- 1,Cles,2024-08-24,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,38.05,SCOPEL Nicola,2008,AM,ANA ATL.FELTRE,11 se- 2,Vittorio Veneto,2024-05-11,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,36.59,SCOPEL Nicola,2008,AM,ANA ATL.FELTRE,14 su- 1,Mestre,2024-06-08,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,32.98,SCOPEL Nicola,2008,AM,ANA ATL.FELTRE,10 su- 1,Montebelluna,2024-04-21,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
