10.22,+1.7,1 SE-1,TORRIERI Marco,78,RM053,CS INTERFORZE AERONAUT.,ROMA,1-6
10.25,+1.9,4 FI-1,COLOMBO Andrea,74,MI080,ATL. RICCARDI MI,MITO,6-5
10.31,+0.6,2 SE-1,TORRIERI,BARLETTA,6-7
10.32,0.0,1 FI,SCUDERI Francesco,77,RM002,G.S. FIAMME AZZURRE,VIAREGGIO,20-7
10.33,+1.3,1 BA§,COLOMBO,MITO,6-5
10.34,+0.5,1 BA-2,SCUDERI,VIAREGGIO,20-7
10.34,+0.9,2,SCUDERI,PESCARA,14-9
10.35,+0.4,4,SCUDERI,ANNECY,22-6
10.37,+1.3,4 SE-1,TORRIERI,ROVERETO,28-8
10.38,+0.2,1 SE-1,SIMONI Luca,77,PD131,GS FIAMME ORO PD,CONEGLIANO,21-6
10.38,+1.2,1 BA-4,COLOMBO,VIAREGGIO,20-7
10.39,+1.3,1 SE-1,SCUDERI,ROMA,18-5
10.39,-0.6,4§,SCUDERI,KALAMATA,1-6
10.39,0.0,1 BA-5,SIMONI,MALLES,13-7
10.39,-0.7,2 BA-6,SCUDERI,MONACO,6-8
10.39,+0.1,5 Q-4,CHECCUCCI Maurizio,74,PD131,GS FIAMME ORO PD,MONACO,6-8
10.39,+0.9,3,SIMONI,PESCARA,14-9
10.40,0.0,2 FI-2,COLLIO Simone,79,RM056,G.A. FIAMME GIALLE,NUORO,10-7
10.41,+1.3,1 SE-5,SCUDERI,REGGIO CALABRIA,6-7
10.41,0.0,1 BA-3,TORRIERI,VIAREGGIO,20-7
10.41,0.0,1 SF-2,SCUDERI,VIAREGGIO,20-7
10.42,0.0,1 SF-1,TORRIERI,VIAREGGIO,20-7
10.42,0.0,1 SE-1,SIMONI,PIOVENE ROCCHETTE,18-5
10.42,+1.2,1 BA-2,CHECCUCCI,AVEZZANO,25-8
10.42,-0.1,5 Q-1,SCUDERI,MONACO,6-8
10.42,+1.3,5 SE-1,TORRIERI,PADOVA,1-9
10.42,+1.3,6 SE-1,SIMONI,PADOVA,1-9
10.43,+1.6,1 SF-2,MORBIDELLI Giorgio,74,RI224,C.S. FORESTALE,CHIETI,25-5
10.43,0.0,6 SE-1,SCUDERI,ROMA,12-7
10.43,+0.8,5 FI-2,DACASTELLO Stefano,80,RM053,CS INTERFORZE AERONAUT.,MALLES,13-7
10.44,0.0,2 SF-1,CHECCUCCI,VIAREGGIO,20-7
10.44,0.0,2 SF-2,SIMONI,VIAREGGIO,20-7
10.44,+0.9,4,COLLIO,PESCARA,14-9
10.44,+0.9,5,COLOMBO,PESCARA,14-9
