10.29,+1.7,1 BA-3,SCUDERI Francesco,77,RM002,G.S. FIAMME AZZURRE,RIETI,2-8
10.61,-1.4,1 SE-1,MARSADRI Marco,81,RM053,C.S. AERONAUTICA,PAVIA,4-5
10.62,+1.7,5 BA-3,GERMANO Lorenzo,75,FI002,ASICS FIRENZE MARATHON,RIETI,2-8
10.62,-0.5,2 SE-2,KABA FANTONI Koura,84,CN036,GRANDATLETICA,SAN GIORGIO S.L.,4-10
10.63,+0.1,2 SE-2,CAPATI Gianluca,74,RM056,G.A. FIAMME GIALLE,NAPOLI,10-6
10.65,+0.1,3 SE-2,GIORGI Alessandro,77,RM053,C.S. AERONAUTICA,NAPOLI,10-6
(30),senza riscontro anemometrico - no wind gauge,10.42,2 BA-1,DI GREGORIO Emanuele,80,RM053,C.S. AERONAUTICA,CASTIGLIONE DELLA PES,14-9
10.65,1 SE-1,TEGLIELLI Stefano,78,RM053,C.S. AERONAUTICA,TIRRENIA,31-5
con vento favorevole superiore ai 2 m/s - wind assisted,10.19,+2.1,1 SE-1,SCUDERI Francesco,77,RM002,G.S. FIAMME AZZURRE,ROMA,17-5
100 METRI,"PI 10.01  Mennea Pietro   Città del Messico, 04 09 1979",GRADUATORIE ITALIANE 2003,2003 OUTDOOR ITALIAN LISTS,"(The lists are updated according to the informations received on June 10, 2004)",UOMINI/MEN,(Le graduatorie sono aggiornate con le informazioni ricevute al 10-6-2004)
,10.26,+2.1,1 SE-2,COLLIO Simone,79,RM056,G.A. FIAMME GIALLE,ROMA,17-5
10.26,+2.4,2,COLLIO,VALENCIA,24-5
10.30,+2.1,1 ex,DONATI Massimiliano,79,RM056,G.A. FIAMME GIALLE,VALENCIA,24-5
10.32,+2.7,4,VERDECCHIA Luca,78,PD131,GS FIAMME ORO PADOVA,LATHI,2-7
10.34,+2.2,4 FI,VERDECCHIA,GINEVRA,14-6
10.37,+3.7,2 SE-2,COLLIO,ORISTANO,6-9
10.48,+2.1,3 SE-1,CAPATI Gianluca,74,RM056,G.A. FIAMME GIALLE,ROMA,17-5
10.48,+2.1,4 SE-1,PUGGIONI Giovanni,66,RM056,G.A. FIAMME GIALLE,ROMA,17-5
10.53,+2.1,5 SE-1,MARSADRI Marco,81,RM053,C.S. AERONAUTICA,ROMA,17-5
10.55,+2.8,1 BA-13,VALTORTA Sergio,82,MI085,GINN.MONZESE FORTI E LIBERI,DONNAS,2-6
10.55,+4.0,1 SE-1,GERMANO Lorenzo,75,FI002,ASICS FIRENZE MARATHON,SESTRIERE,19-7
10.57,+2.1,3ex,KABA FANTONI Koura,84,CN036,GRANDATLETICA,VALENCIA,24-5
(10),10.60,+2.1,6 SE-1,GIORGI Alessandro,77,RM053,C.S. AERONAUTICA,ROMA,17-5
10.63,+2.1,1 BA-1,LEONE Franco,71,TE049,ATL. VOMANO,CHIETI,7-6
10.63,+4.0,3 SE-1,QUAINI Davide,79,PV108,CUS PAVIA,SESTRIERE,19-7
cronometraggio manuale - hand timing,10.3,1,GIUDETTI Gabriele,83,TA401,L'AMICO TARANTO AUCHAN,TARANTO,10-9
atleti stranieri,9.98,0.0,1,ALIU Deji,80,CT075,SPORT CLUB CATANIA,ABUJA,19-7
10.29,+0.3,1 FI,DEJI Musa,80,CE033,ARCA ATL. AVERSA AGRO AVERSA LUGANO,12-7
10.52,+2.0,2 BA-1,FELIX Joseph,83,CE033,ARCA ATL. AVERSA AGRO AVERSA AVELLINO,12-6
10.56,+1.1,1 FI-1,MAKAJ Arben,67,MI080,ATL. RICCARDI MILANO,DONNAS,15-7
20.42,-0.5,2 BA-4,CAVALLARO Alessandro,80,RM056,G.A. FIAMME GIALLE,PARIGI,27-8
20.47,+0.6,2 Q-2,CAVALLARO,PARIGI,27-8
20.48,-0.3,1,CAVALLARO,MILANO,29-6
20.54,-2.3,4,CAVALLARO,FIRENZE,22-6
20.59,0.0,7 SF-2,CAVALLARO,PARIGI,28-8
20.60,-1.7,1 FI,CAVALLARO,RIETI,3-8
20.66,0.0,1,CAVALLARO,NAPOLI,10-6
20.68,-0.9,3,CAVALLARO,MILANO,3-6
20.78,+0.4,5,CAVALLARO,RIETI,7-9
20.80,+0.1,1 BA-1,CAVALLARO,RIETI,3-8
20.84,-0.3,4,CUNEO Marco,80,BO011,C.S. CARABINIERI,MILANO,29-6
20.86,-0.1,1 FI,CUNEO,COMACCHIO,2-6
20.98,0.0,2,COLOMBO Andrea,74,MI080,ATL. RICCARDI MILANO,NAPOLI,10-6
20.98,+0.4,6,DONATI Massimiliano,79,RM056,G.A. FIAMME GIALLE,RIETI,7-9
20.99,0.0,1 SE-2,DONATI,TERNI,6-7
21.00,-0.8,2,CAVALLARO,VALENCIA,25-5
21.03,-0.7,2 SE-1,HOWE Andrew,85,RI223,ATL. STUD. CA.RI.RI,BRESSANONE,8-6
21.03,+0.1,1,DI GREGORIO Emanuele,80,RM053,C.S. AERONAUTICA,CLERMONT FERRAND,9-8
21.05,0.0,3,DONATI,NAPOLI,10-6
21.05,-0.1,8 SE-3,DACASTELLO Stefano,80,RM053,C.S. AERONAUTICA,SAVONA,18-6
21.05,-0.1,2 SE-1,CUNEO,NUORO,9-7
21.06,-0.3,5,DI GREGORIO,MILANO,29-6
21.07,0.0,4,DACASTELLO,NAPOLI,10-6
21.07,-1.4,1 SE-1,DI GREGORIO,RIESE PIO X,20-7
21.07,+0.3,1 BA-2,PUGGIONI Giovanni,66,RM056,G.A. FIAMME GIALLE,RIETI,3-8
21.07,+0.3,2 BA-2,TORRIERI Marco,78,RM053,C.S. AERONAUTICA,RIETI,3-8
21.08,+0.6,1 SE-1,COLOMBO,SARONNO,18-5
21.08,+0.3,3 BA-2,COLOMBO,RIETI,3-8
21.09,+1.2,1 SE3,DENTALI Massimiliano,80,BO011,C.S. CARABINIERI,CELLE LIGURE,1-7
(10),21.09,+0.1,2 BA-1,COLLIO Simone,79,RM056,G.A. FIAMME GIALLE,RIETI,3-8
21.09,+0.6,1 BA-3,DI GREGORIO,RIETI,3-8
21.20,+0.3,1 SE-5,DELL'AQUILA Federico,77,PD131,GS FIAMME ORO PADOVA,DONNAS,17-7
21.24,-0.5,1 SE-1,BELLOTTO Stefano,69,BO011,C.S. CARABINIERI,MODENA,18-5
21.25,+0.9,1,MAZZILLI Luciano,82,PV110,LIBERTAS CENTO TORRI PAVIA,MOLFETTA,28-9
21.32,+1.7,1 FI,ANCESCHI Stefano,84,RE128,REGGIO EVENT'S,GROSSETO,15-6
21.34,0.0,7,VECCHI Alessandro,76,RM046,ACSI CAMPIDOGLIO PALATINO,NAPOLI,10-6
21.34,+0.9,2,GIUDETTI Gabriele,83,TA401,L'AMICO TARANTO AUCHAN,MOLFETTA,28-9
21.36,+0.5,1 SE-1,MARANGON Roberto,78,TO001,CUS TORINO,TORINO,18-5
21.36,-0.5,2 SE-1,SALVUCCI Marco,76,BO011,C.S. CARABINIERI,MODENA,18-5
21.38,+0.3,4 BA-2,MONTI Walter,80,PV110,LIBERTAS CENTO TORRI PAVIA,RIETI,3-8
(20),200 METRI,"PI 19.72  Mennea Pietro   Città del Messico, 12 09 1979",,21.41,0.0,1 SE-1,TEGLIELLI Stefano,78,RM053,C.S. AERONAUTICA,TIRRENIA,1-6
21.42,+0.5,1 SE-2,CAPATI Gianluca,74,RM056,G.A. FIAMME GIALLE,ROVERETO,4-5
21.42,+1.3,2 SE-1,BARBERI Andrea,79,RM056,G.A. FIAMME GIALLE,VELLETRI,13-7
21.43,-0.3,7,MATERA Nicola,77,MO052,A.S. LA FRATELLANZA 1874,MILANO,29-6
21.48,+1.9,1 SE-1,SINOPOLI Gregory,78,PA354,POLISPORTIVA A.P.B.,PALERMO,18-5
21.48,+1.7,2 FI,LA NAIA Lorenzo,84,MI080,ATL. RICCARDI MILANO,GROSSETO,15-6
21.49,-0.1,1 FI,PANCANI Stefano,76,FI002,ATL. ASICS FIRENZE MARATHON,SESTO FIORENTINO,8-6
21.53,+0.1,5 BA-1,MARSADRI Marco,81,RM053,C.S. AERONAUTICA,RIETI,3-8
21.55,-0.5,3 SE-1,GALLETTI Luca,80,BO011,C.S. CARABINIERI,MODENA,18-5
21.56,-0.5,1 SE-1,KABA FANTONI Koura,84,CN036,GRANDATLETICA,CUNEO,7-6
(30),21.56,+0.9,2 FI,CIPOLLONE Marco,83,TO001,CUS TORINO,GROSSETO,15-6
senza riscontro anemometrico - no wind gauge,21.08,1 SE-3,TORRIERI,ASCOLI PICENO,26-7
con vento favorevole superiore ai 2 m/s - wind assisted,20.88,+3.6,3,TORRIERI Marco,78,RM053,C.S. AERONAUTICA,VARSAVIA,15-6
20.89,+3.6,1 SE-1,DONATI Massimiliano,79,RM056,G.A. FIAMME GIALLE,ROMA,18-5
21.30,+3.6,2 SE-1,VECCHI Alessandro,76,RM046,ACSI CAMPIDOGLIO PALATINO,ROMA,18-5
21.39,+3.7,1 SE-2,BRACIOLA Stefano,75,RM046,ACSI CAMPIDOGLIO PALATINO,ROMA,18-5
21.50,+4.3,1 SE-1,PETROGALLI Gianluigi,77,BS181,ATL. BRESCIA 1950,SESTRIERE,19-7
cronometraggio manuale - hand timing,21.0,1 SE-1,VECCHI Alessandro,76,RM046,ACSI CAMPIDOGLIO PALATINO,VALMONTONE,10-5
21.0,+5.6,1 SE-2,KABA FANTONI Koura,84,CN036,GRANDATLETICA,SAN GIORGIO S.L.,5-10
21.1,+5.6,2 SE-2,MAZZILLI Luciano,82,PV110,LIBERTAS CENTO TORRI PAVIA,SAN GIORGIO S.L.,5-10
21.2,2 SE-3,REINA Filippo Michele,77,MC004,ATL. AVIS MACERATA,TERNI,22-6
atleti stranieri,20.49,+0.8,4,ALIU Deji,80,CT075,SPORT CLUB CATANIA,LILLE,15-6
20.79,-0.3,3,MILAZAR Eric,76,CT073,POL. LIB. CATANIA,MILANO,29-6
21.37,+0.1,1 SE-1,DEJI Musa,80,CE033,ARCA ATL. AVERSA AGRO AVERSA BENEVENTO,18-5
21.50,0.0,2 SE-1,KURANAGE PEREIRA Manura79,LU100,ATL. VIRTUS LUCCA,TIRRENIA,1-6
45.79,1 FI,BARBERI Andrea,79,RM056,G.A. FIAMME GIALLE,RIETI,3-8
45.87,5 BA-4,BARBERI,PARIGI,23-8
45.91,2 FI,SALVUCCI Marco,76,BO011,C.S. CARABINIERI,RIETI,3-8
46.09,2,BARBERI,ROVERETO,10-9
46.32,1 BA-2,BARBERI,RIETI,2-8
46.35,3 FI,GALLETTI Luca,80,BO011,C.S. CARABINIERI,RIETI,3-8
46.36,7,BARBERI,BRUXELLES,5-9
46.39,4 FI,MATTEI Eugenio,81,RM555,ATL. FUTURA ROMA,RIETI,3-8
46.40,1,BARBERI,CLERMONT FERRAND,9-8
46.41,2 SE-1,BARBERI,AVELLINO,12-6
46.43,8,BARBERI,FIRENZE,21-6
46.44,1,SALVUCCI,FORLI',7-6
46.46,8,SALVUCCI,ROMA,11-7
46.66,3,SALVUCCI,ROVERETO,10-9
46.68,2,BARBERI,MILANO,28-6
46.80,1,SALVUCCI,SALERNO,31-5
46.80,1 FI,AGUZZI Stefano,81,PV108,CUS PAVIA,GROSSETO,14-6
46.81,1 SE-1,AMANFU Jens Yao,80,MO052,A.S. LA FRATELLAZA 1874,MODENA,17-5
46.82,1 BA-3,GALLETTI,RIETI,2-8
46.83,§,BARBERI,AVEZZANO,14-9
46.85,5 FI,CUNDO' Francesco,74,GE002,CUS GENOVA,RIETI,3-8
46.91,5,GALLETTI,ROVERETO,10-9
46.93,3,AMANFU,MILANO,28-6
46.96,2 SE-1,GALLETTI,FORLI',7-6
46.97,1 SE-1,AGUZZI,PAVIA,4-5
46.98,1 BA-1,GINI Leonardo,78,LI036,SOCIETA' ATLETICA LIVORNO,RIETI,2-8
47.00,2 BA-2,CUNDO',RIETI,2-8
47.03,6 SF-2,AGUZZI,BYDGOSZCZ,18-7
47.04,1 SE-2,SALVUCCI,ROVERETO,4-5
47.06,2§,BARBERI,VELLETRI,13-7
47.07,4,SALVUCCI,MILANO,28-6
47.11,1 SE-1,AGUZZI,BIELLA,29-6
47.12,2 SE-1,GALLETTI,MODENA,17-5
400 METRI,"PI  45.26  Zuliani Mauro   Roma, 05 09 1981",,47.12,1 SE-3,BRACIOLA Stefano,75,RM046,ACSI CAMPIDOGLIO PALATINO,TERNI,6-7
47.15,2 BA-1,BRACIOLA,RIETI,2-8
47.15,3 BA-2,MATTEI,RIETI,2-8
47.16,3,AMANFU,FORLI',7-6
47.16,4 SE-3,GALLETTI,CELLE LIGURE,1-7
47.16,4 SE-1,GALLETTI,PERGINE V.,25-7
47.17,3 BA-1,AGUZZI,RIETI,2-8
47.21,2 BA-3,AMANFU,RIETI,2-8
47.21,2,BARBERI,AVEZZANO,14-9
47.22,7,VALLET Edoardo,77,PD131,GS FIAMME ORO PD,TORINO,6-6
(10),47.42,1 SE-2,GIORGI Alessandro,77,RM053,C.S. AERONAUTICA,AVELLINO,12-6
47.43,3,FUCCILLO Lucio,79,RM056,G.A. FIAMME GIALLE,RIETI,6-8
47.45,2 SE-2,BRACCIALI Alessandro,76,PD131,GS FIAMME ORO PADOVA,CONEGLIANO V.TO,20-6
47.48,3 SE-2,SANNA Pierpaolo,80,CA001,CUS CAGLIARI,AVELLINO,12-6
47.57,4,BAGATTINI Fabio,78,BO011,C.S. CARABINIERI,LUGANO,12-7
47.58,2 SE-1,REINA Filippo Michele,77,MC004,ATL. AVIS MACERATA,ROMA,10-7
47.61,3 SE-1,RAO Domenico,77,BO011,C.S. CARABINIERI,MODENA,17-5
47.63,2 SE-1,PANCANI Stefano,76,FI002,ATL. ASICS FIRENZE MARATHON,FIRENZE,20-6
47.63,1,PINTADU Alessandro,76,TO001,CUS TORINO,MILANO,27-6
47.69,1 SE-1,CARABELLI Gianni,79,BO011,C.S. CARABINIERI,BELLINZONA,24-5
(20),47.70,1 SE-1,USAI Pietro,81,CA002,S G AMSICORA,NUORO,24-5
47.73,2 SE-1,VALTORTA Sergio,82,MI085,GINN.MONZESE FORTI E LIBERI,BIELLA,29-6
47.76,1 SE-1,SABER Ashraf,73,CT075,SPORT CLUB CATANIA,PALERMO,17-5
47.81,1 SE-3,LICCIARDELLO Claudio,86,CT073,POL. LIB CATANIA,PARIGI,29-7
47.85,2 SE-1,MOSCATELLI Fiorenzo,83,RM053,C.S. AERONAUTICA,ROMA,24-5
47.86,1,CONFALONIERI Marcello,77,BG042,EASY SPEED 2000,SARONNO,24-5
47.95,2 SE-3,MENICOCCI Luca,80,RM056,G.A. FIAMME GIALLE,TERNI,6-7
47.96,1 SE-1,LEONE Gian Marco,84,MI089,PRO SESTO ATL.,ROVELLASCA,6-6
48.00,2 SE-1,SARACENI Enrico Giorgio,64,MI080,ATL. RICCARDI MILANO,ROVELLASCA,6-6
48.02,1 FI,MINETTO Enrico,84,UD018,POL. LIB. FRIUL,GROSSETO,14-6
(30),atleti stranieri,46.08,1,MILAZAR Eric,76,CT073,POL. LIB. CATANIA,MILANO,28-6
47.08,3 SE-1,KURANAGE PEREIRA Manura79,LU100,ATL. VIRTUS LUCCA,AVELLINO,12-6
1:44.96,2,LONGO Andrea,75,PD131,GS FIAMME ORO PADOVA,RIETI,7-9
1:45.11,1,LONGO,ROVERETO,10-9
1:45.43,5 FI,LONGO,PARIGI,31-8
1:45.88,2,LONGO,HELSINKI,18-8
1:46.26,1 BA-7,LONGO,PARIGI,28-8
1:46.26,1 Q-3,LONGO,PARIGI,29-8
1:46.35,6,OBRIST Christian,80,BO011,C.S. CARABINIERI,TORINO,6-6
1:46.48,1,LONGO,CLES,21-8
1:46.95,9,NEUNHÄUSERER Christian,78,RI224,C.S. FORESTALE,ROMA,11-7
1:47.12,7§,LONGO,MONTECARLO,13-9
1:47.73,3,NEUNHÄUSERER,NAPOLI,10-6
1:47.78,1 SE-1,OBRIST,MODENA,18-5
1:47.78,4,LETTIERI Fabio,80,RM053,C.S. AERONAUTICA,NAPOLI,10-6
1:47.89,5,OBRIST,PADOVA,6-7
1:48.07,5,BOBBATO Maurizio,79,BO011,C.S. CARABINIERI,NAPOLI,10-6
1:48.18,4 SE-2,BOBBATO,ROVERETO,10-9
1:48.20,3 SE-2,CARUANA Paolo,79,CA002,S G AMSICORA,CELLE LIGURE,1-7
1:48.23,2,SCIANDRA Livio,80,RM053,C.S. AERONAUTICA,NUORO,9-7
1:48.31,9,NEUNHÄUSERER,MILANO,3-6
1:48.33,1 SE-1,RONCALLI Francesco,80,BO011,C.S. CARABINIERI,BOLOGNA,17-7
1:48.33,1 FI,SCIANDRA,RIETI,3-8
1:48.33,2,LONGO,AVEZZANO,14-9
1:48.36,2 FI,RONCALLI,RIETI,3-8
1:48.49,3,RONCALLI,VIAREGGIO,13-8
1:48.54,2,CARUANA,MILANO,27-6
1:48.59,5 SE-2,SCIANDRA,CELLE LIGURE,1-7
1:48.60,1 SE-1,CADONI Davide,73,PD131,GS FIAMME ORO PADOVA,SASSARI,8-6
1:48.63,1 SE-2,CARUANA,NEMBRO,19-7
1:48.67,8,CADONI,PADOVA,6-7
1:48.67,3,NEUNHÄUSERER,RIETI,3-8
800 METRI,"PI  1:43.7  Fiasconaro Marcello   Milano, 27 06 1973",,1:48.72,3,CHIAVARINI Marco,72,BO011,C.S. CARABINIERI,NUORO,9-7
(10),1:48.73,2 SE-1,BOBBATO,MODENA,18-5
1:48.81,4,CARUANA,RIETI,3-8
1:48.93,5 SE-2,NEUNHÄUSERER,ROVERETO,10-9
1:48.96,1,OBRIST,ROVERETO,4-5
1:48.99,1,SCIANDRA,CLERMONT FERRAND,9-8
1:49.09,10,DE MEO Massimo,73,BO011,C.S. CARABINIERI,PADOVA,6-7
1:50.04,2,CAPEZIO Daniele,84,SV070,ATLETICA ARCOBALENO,TORINO,6-6
1:50.07,1 SE-1,NAVA Goran,81,MI090,G.S. NYLSTAR,NEMBRO,21-6
1:50.09,3 u23,MILANESI Dario,83,RM046,G.A. FIAMME GIALLE,TORINO,6-6
1:50.1m,1,PERRONE Lorenzo,81,RM056,G.A. FIAMME GIALLE,PALERMO,12-7
1:50.55,1 SE-1,LA QUAGLIA Pietro,76,CT075,SPORT CLUB CATANIA,AVELLINO,12-6
1:50.55,2 SE-1,GIOCONDI Andrea,69,RM056,G.A. FIAMME GIALLE,AVELLINO,12-6
1:50.70,3 SE-1,BARTOLI Luca,79,PD131,GS FIAMME ORO PADOVA,AVELLINO,12-6
1:50.84,4 SE-1,DI TOMASSI Francesco,79,RM046,ACSI CAMPIDOGLIO PALATINO,AVELLINO,14-6
1:51.00,6,TARQUINI Antonio,77,CA002,S G AMSICORA,NUORO,9-7
(20),1:51.19,6,RACHEDI Omar,84,LI036,SOCIETA' ATLETICA LIVORNO,VIAREGGIO,13-8
1:51.22,3,LAZZARI Lorenzo,74,PD131,GS FIAMME ORO PADOVA,ROVERETO,4-5
1:51.28,4 SE-1,FRANCA Matteo,76,BO007,S.E.F. VIRTUS EMILSIDER,MODENA,18-5
1:51.34,5 SE-1,BALZANO Michele,77,SP046,C.S. MARINA MILITARE ATL.,AVELLINO,12-6
1:51.45,4 u23,BALDI Lorenzo,82,FI001,ASSI BANCA TOSCANA FIRENZE,GROSSETO,14-6
1:51.73,7 SE-1,SUTTI Fabrizio,76,PD131,GS FIAMME ORO PD,PERGINE V.,25-7
1:51.73,7 SE-1,DALLA BRIDA Manuel,73,PD140,ASSINDUSTRIA SPORT PD,PERGINE V.,25-7
1:51.9m,2 SE-1,SPERNANZONI Marco,82,RM053,C.S. AERONAUTICA,VALMONTONE,10-5
1:51.91,3 SE-1,BERNARDONI Pietro,83,PD140,ASSINDUSTRIA SPORT PD,RIESE PIO X,20-7
1:52.1m,3 SE-1,LUCCATO Alberto,85,PD140,ASSINDUSTRIA SPORT PD,BUSSOLENGO,9-7
(30),atleti stranieri,1:42.52,1,BUNGEI Wilfred,80,VR761,ATL. INSIEME NEW FOODS,BRUXELLES,5-9
1:45.79,2,YIAMPOI William Oloonkis,74,VR761,ATL. INSIEME NEW FOODS,MILANO,3-6
1:48.19,1,HESHKO Ivan,79,TV361,GS BECHER ATL. S. GIACOMO,MILANO,27-6
1:48.91,3,KERKAOUI Simohammed,82,TO001,CUS TORINO,MILANO,27-6
1:49.57,1,RONO Alex Chipchirchi,84,PV110,LIBERTAS CENTO TORRI PAVIA,MILANO,29-6
1:51.09,2 SE-1,KAMALI Youssef,79,TV361,GS BECHER ATL. S. GIACOMO,GORIZIA,9-7
1:51.72,1,BETT Mark,76,OR030,S.S. ATL. ORISTANO,CAGLIARI,18-5
1:51.96,5 SE-1,MORO Mohamed,84,MO052,A.S. LA FRATELLANZA 1874,MODENA,18-5
3:36.36,8,OBRIST Christian,80,BO011,C.S. CARABINIERI,MILANO,3-6
3:38.71,12,OBRIST,ROMA,11-7
3:38.96,12,PERRONE Lorenzo,81,RM056,G.A. FIAMME GIALLE,MILANO,3-6
3:39.19,7,OBRIST,LINZ,31-7
3:40.49,13,LETTIERI Fabio,80,RM053,C.S. AERONAUTICA,MILANO,3-6
3:41.88,9,OBRIST,PARIGI,25-8
3:42.66,14,LAZZARI Lorenzo,74,PD131,GS FIAMME ORO PADOVA,MILANO,3-6
3:42.88,1 SE-2,BOBBATO Maurizio,79,BO011,C.S. CARABINIERI,CONEGLIANO V.TO,20-6
3:43.06,1 SF-2,PERRONE,BYDGOSZCZ,18-7
3:43.01,5 BA-2,OBRIST,PARIGI,23-8
3:43.14,1 SE-2,LETTIERI,PONZANO V.TO,4-7
3:43.35,1,LETTIERI,BARCELLONA,11-7
3:43.43,2 SE-2,FLORIANI Yuri,81,RM056,G.A. FIAMME GIALLE,CONEGLIANO V.TO,20-6
3:43.63,2 SE-2,DE MARCO Tiziano,80,MC007,ATL. RECANATI,PONZANO V.TO,4-7
3:43.65,3 SE-2,DE MARCO,CONEGLIANO V.TO,20-6
3:43.75,3 SE-2,BOBBATO,PONZANO V.TO,4-7
3:43.77,4 SE-2,CALIANDRO Cosimo,82,RM056,G.A. FIAMME GIALLE,PONZANO V.TO,4-7
3:44.15,1,PERRONE,GROSSETO,15-6
3:44.22,1,OBRIST,RIETI,3-8
3:44.63,4,LETTIERI,BARCELLONA,11-7
3:45.0m,1,MAFFEI Giuseppe,74,PV110,LIBERTAS CENTO TORRI PAVIA,PAVIA,11-6
3:45.04,4,VICARI Ferdinando,73,RI224,C.S. FORESTALE,LA SPEZIA,13-9
(10),3:45.05,3,PERRONE,BYDGOSZCZ,20-7
3:45.36,5,SUTTI Fabrizio,76,PD131,GS FIAMME ORO PD,PONZANO V.TO,4-7
3:45.47,6 SE-2,LETTIERI,PONZANO V.TO,4-7
3:45.5m,2§,CREPALDI Gianni,68,BO011,C.S. CARABINIERI,PAVIA,11-6
3:46.36,6 SE-2,RICATTI Domenico,79,RM053,C.S. AERONAUTICA,CONEGLIANO V.TO,20-6
1500 METRI,"PI  3:32.78  Di Napoli Gennaro   Rieti, 09 09 1990",,3:46.7m,4,SIMIONATO Federico,79,VB014,COVER SPORTIVA A.V.O.,PAVIA,11-6
3:46.92,7 SE-2,NIYONGABO Venuste,73,CT075,SPORT CLUB CATANIA,CONEGLIANO V.TO,20-6
3:47.04,6,VILLANI Matteo,82,MO052,A.S. LA FRATELLANZA 1874,LA SPEZIA,13-9
3:47.3m,5,DI NAPOLI Gennaro,68,PV110,LIBERTAS CENTO TORRI PAVIA,PAVIA,11-6
3:47.33,9 SE-2,NATALI Paolo,80,FI002,ATL. ASICS FIRENZE MARATHON,PONZANO V.TO,4-7
3:47.52,2,SCAINI Stefano,83,PN039,ATL. BRUGNERA DALL'AGNESE,GROSSETO,15-6
3:47.62,4 SE-1,DALLA BRIDA Manuel,73,PD140,ASSINDUSTRIA SPORT PD,CONEGLIANO V.TO,17-5
(20),3:47.90,7,PASTORE Mario,80,LU100,ATL. VIRTUS LUCCA,LA SPEZIA,13-9
3:47.96,10 SE-2,BEATI Tommaso,83,AP017,A.S. ATL. MONTEGRANARO,CONEGLIANO V.TO,20-6
3:48.22,1,RACHEDI Omar,84,LI036,SOCIETA' ATLETICA LIVORNO,FERRARA,2-6
