prestazione,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
17.6,,ESPOSITO Antonio,1994,EM,G.P. LA CORSA,3 se- 2,Napoli,2005-10-29,https://www.fidal.it/atleta/ESPOSITO-Antonio/gKiRlZuhbWo%3D,https://www.fidal.it/societa/G-P--LA-CORSA/NA018
16.5,,MAZZOTTA Leonardo,1995,EM,LIB. G.S. SS SALVATORE,4 se- 3,Salerno,2005-04-09,https://www.fidal.it/atleta/MAZZOTTA-Leonardo/gKiRlZelb2M%3D,https://www.fidal.it/societa/LIB--G-S--SS-SALVATORE/SA129
16.3,,SANTORO Giuseppe,1994,EM,A.S. ATL. MARANO,5 se- 2,Villa Literno,2005-06-23,https://www.fidal.it/atleta/SANTORO-Giuseppe/gKiRlZqkcWc%3D,https://www.fidal.it/societa/A-S--ATL--MARANO/NA019
16.48,,CARINO Cristian,1997,EM,A.S. LA PRIMAVERA ATLETICA,4 se- 3,Modena,2005-04-30,https://www.fidal.it/atleta/CARINO-Cristian/eqiRlZeibWU%3D,https://www.fidal.it/societa/A-S--LA-PRIMAVERA-ATLETICA/MO266
15.7,,MONTUORI Gerolamo,1994,EM,G.P. LA CORSA,3 se- 3,Napoli,2005-10-29,https://www.fidal.it/atleta/MONTUORI-Gerolamo/gKiRlZuhbGc%3D,https://www.fidal.it/societa/G-P--LA-CORSA/NA018
15.6,,DE SIMONE Salvatore,1995,EM,LIB. G.S. SS SALVATORE,3 se- 3,Salerno,2005-04-09,https://www.fidal.it/atleta/DE-SIMONE-Salvatore/gKiRlZejb2g%3D,https://www.fidal.it/societa/LIB--G-S--SS-SALVATORE/SA129
15.6,,CORALLI Michele,1996,EM,ATL. STUDENTESCA CA.RI.RI,4 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/CORALLI-Michele/f6iRmJegcWo%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
15.6,,DE NUNZIO Fabio,1995,EM,G.P. LA CORSA,2 se- 4,Napoli,2005-10-29,https://www.fidal.it/atleta/DE-NUNZIO-Fabio/gKiRlZuhbmQ%3D,https://www.fidal.it/societa/G-P--LA-CORSA/NA018
15.34,,MARCHESI Federico,1996,EM,POL. CASTELFRANCO EMILIA,3 se- 3,Modena,2005-04-30,https://www.fidal.it/atleta/MARCHESI-Federico/eqiRlZeibmY%3D,https://www.fidal.it/societa/POL--CASTELFRANCO-EMILIA/MO060
14.8,,QUONDAMSTEFANO Iacopo,1996,EM,ATL. STUDENTESCA CA.RI.RI,11 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/QUONDAMSTEFANO-Iacopo/f6iRmJefa2M%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
14.7,,IANNELLO Massimiliano,1997,EM,ATL. STUDENTESCA CA.RI.RI,7 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/IANNELLO-Massimiliano/f6iRmJqmaWw%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
14.6,,CASELLA Franco,1997,EM,ATL. STUDENTESCA CA.RI.RI,2 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/CASELLA-Franco/f6iRmJuga2w%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
14.5,,RUSSO Gaetano,1995,EM,G.P. LA CORSA,2 se- 2,Napoli,2005-10-29,https://www.fidal.it/atleta/RUSSO-Gaetano/gKiRlZuhbGM%3D,https://www.fidal.it/societa/G-P--LA-CORSA/NA018
14.3,,CRISCUOLO Gianmarco,1994,EM,LIB. G.S. SS SALVATORE,2 se- 3,Salerno,2005-04-09,https://www.fidal.it/atleta/CRISCUOLO-Gianmarco/gKiRlZmicWQ%3D,https://www.fidal.it/societa/LIB--G-S--SS-SALVATORE/SA129
14.3,,CAMARCA Rodolfo,1995,EM,ATL. AMATORI IRPINI,3 se- 2,Avellino,2005-05-25,https://www.fidal.it/atleta/CAMARCA-Rodolfo/gKiRlZqgbGM%3D,https://www.fidal.it/societa/ATL--AMATORI-IRPINI/AV510
14.3,,CECALE Luciano,1994,EM,G.P. LA CORSA,2 se- 1,Napoli,2005-10-29,https://www.fidal.it/atleta/CECALE-Luciano/gKiRlZuhbWc%3D,https://www.fidal.it/societa/G-P--LA-CORSA/NA018
14.2,,COURVOISIER Adriano,1996,EM,ATL. STUDENTESCA CA.RI.RI,5 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/COURVOISIER-Adriano/f6iRmJefaWo%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
14.2,,DE CRESCENZO Alessandro,1995,EM,ASS. POL. PARTENOPE,2 se- 3,Napoli,2005-10-29,https://www.fidal.it/atleta/DE-CRESCENZO-Alessandro/gKiRlZuibmw%3D,https://www.fidal.it/societa/ASS--POL--PARTENOPE/NA069
14.1,,MAZZETTO Adriano,1995,EM,ATL. STUDENTESCA CA.RI.RI,9 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/MAZZETTO-Adriano/f6iRmJOicGM%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
14.0,,DI ROSA Silvio,1995,EM,HINNA POL. ANNUNZIATELLA,1 se- 2,Napoli,2005-10-29,https://www.fidal.it/atleta/DI-ROSA-Silvio/gKiRlZuhb2Y%3D,https://www.fidal.it/societa/HINNA-POL--ANNUNZIATELLA/NA079
13.9,,BUBOLO Gelsomino,1995,EM,ATL. DELTA EBOLI,4 se- 1,Salerno,2005-04-09,https://www.fidal.it/atleta/BUBOLO-Gelsomino/gKiRlZmmaGk%3D,https://www.fidal.it/societa/ATL--DELTA-EBOLI/SA298
13.9,,DI MARIA Fulvio,1995,EM,ATL. AMATORI IRPINI,2 se- 2,Avellino,2005-05-25,https://www.fidal.it/atleta/DI-MARIA-Fulvio/gKiRlZqga2M%3D,https://www.fidal.it/societa/ATL--AMATORI-IRPINI/AV510
14.04,,BARALDI Riccardo,1996,EM,A.S. LA FRATELLANZA 1874,1 se- 4,Modena,2005-04-30,https://www.fidal.it/atleta/BARALDI-Riccardo/eqiRlZihbGQ%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
13.8,,CIOGLI Leonardo,1994,EM,ATL. STUDENTESCA CA.RI.RI,3 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/CIOGLI-Leonardo/f6iRmJKob2k%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
13.7,,SCIUNZI Filippo,1995,EM,ATL. STUDENTESCA CA.RI.RI,12 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/SCIUNZI-Filippo/f6iRmJehamc%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
13.5,,FALCONE Ettore,1994,EM,ARCA ATL. SAN MARCELLINO,3 se- 3,Villa Literno,2005-06-23,https://www.fidal.it/atleta/FALCONE-Ettore/gKiRlZqncGs%3D,https://www.fidal.it/societa/ARCA-ATL--SAN-MARCELLINO/CE032
13.5,,DI NUNZIO Gianluigi,1994,EM,A.S. ATL. MARANO,4 se- 3,Villa Literno,2005-06-23,https://www.fidal.it/atleta/DI-NUNZIO-Gianluigi/gKiRlZqkb2g%3D,https://www.fidal.it/societa/A-S--ATL--MARANO/NA019
13.3,,LEPORE Massimiliano,1995,EM,LIB. G.S. SS SALVATORE,1 se- 3,Salerno,2005-04-09,https://www.fidal.it/atleta/LEPORE-Massimiliano/gKiRlZimaGM%3D,https://www.fidal.it/societa/LIB--G-S--SS-SALVATORE/SA129
13.1,,GAROFALO Niki,1994,EM,A.S.DIL. LIBERTAS AZZURRA,1 su- 1,Siracusa,2005-07-22,https://www.fidal.it/atleta/GAROFALO-Niki/h6iRlpOob2M%3D,https://www.fidal.it/societa/A-S-DIL--LIBERTAS-AZZURRA/SR340
13.1,,PETITO Gabriele,1995,EM,ASS. POL. PARTENOPE,1 se- 3,Napoli,2005-10-29,https://www.fidal.it/atleta/PETITO-Gabriele/gKiRlZmkcGw%3D,https://www.fidal.it/societa/ASS--POL--PARTENOPE/NA069
13.1,,DE LUCA Raffaele,1997,EM,G.P. LA CORSA,1 se- 4,Napoli,2005-10-29,https://www.fidal.it/atleta/DE-LUCA-Raffaele/gKiRlZuhbWg%3D,https://www.fidal.it/societa/G-P--LA-CORSA/NA018
13.26,,BARBOLINI Alessio,1995,EM,A.S. LA FRATELLANZA 1874,3 se- 2,Modena,2005-04-30,https://www.fidal.it/atleta/BARBOLINI-Alessio/eqiRlZmlbmM%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
13.0,,PONZIANI Filippo,1996,EM,ATL. STUDENTESCA CA.RI.RI,10 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/PONZIANI-Filippo/f6iRmJqobGY%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
12.9,,ZINNA Leonardo,1995,EM,A.S. FREE RUNNER,4 se- 2,Salerno,2005-04-09,https://www.fidal.it/atleta/ZINNA-Leonardo/gKiRlZihaGk%3D,https://www.fidal.it/societa/A-S--FREE-RUNNER/SA028
12.9,,TRINCHI Cristopher,1996,EM,ATL. STUDENTESCA CA.RI.RI,15 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/TRINCHI-Cristopher/f6iRmJehaWs%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
12.9,,DE COLA Alessandro,1996,EM,ATL. STUDENTESCA CA.RI.RI,6 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/DE-COLA-Alessandro/f6iRmJugaGM%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
12.8,,DI MAURO Emilio,1995,EM,A.S. FREE RUNNER,3 se- 2,Salerno,2005-04-09,https://www.fidal.it/atleta/DI-MAURO-Emilio/gKiRlZmia2Y%3D,https://www.fidal.it/societa/A-S--FREE-RUNNER/SA028
13.04,,TRENTI Alessandro,1996,EM,A.S. LA FRATELLANZA 1874,2 se- 3,Modena,2005-04-30,https://www.fidal.it/atleta/TRENTI-Alessandro/eqiRlZqncWg%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
12.8,,BORRELLI Francesco,1994,EM,A.S. ATL. MARANO,2 se- 3,Villa Literno,2005-06-23,https://www.fidal.it/atleta/BORRELLI-Francesco/gKiRlZqkb2o%3D,https://www.fidal.it/societa/A-S--ATL--MARANO/NA019
12.8,,CAMMAROSANO Crescenzo,1996,EM,ARCA ATL. SAN MARCELLINO,3 se- 2,Villa Literno,2005-06-23,https://www.fidal.it/atleta/CAMMAROSANO-Crescenzo/gKiRlZmjcGY%3D,https://www.fidal.it/societa/ARCA-ATL--SAN-MARCELLINO/CE032
12.7,,CANTARELLA Gianmaria,1995,EM,LIB. G.S. SS SALVATORE,2 se- 2,Salerno,2005-04-09,https://www.fidal.it/atleta/CANTARELLA-Gianmaria/gKiRlZejcWg%3D,https://www.fidal.it/societa/LIB--G-S--SS-SALVATORE/SA129
12.6,,GIZZO Pietro,1997,EM,ATL. AMATORI IRPINI,3 se- 1,Avellino,2005-05-25,https://www.fidal.it/atleta/GIZZO-Pietro/gKiRlZqga2Y%3D,https://www.fidal.it/societa/ATL--AMATORI-IRPINI/AV510
12.81,,CALCAGNO Gabriele,1994,EM,A.S. LA PRIMAVERA ATLETICA,3 se- 1,Modena,2005-04-30,https://www.fidal.it/atleta/CALCAGNO-Gabriele/eqiRlZeoamo%3D,https://www.fidal.it/societa/A-S--LA-PRIMAVERA-ATLETICA/MO266
12.4,,MANGO Francesco,1995,EM,A.S. ATL. MARANO,1 se- 2,Villa Literno,2005-06-23,https://www.fidal.it/atleta/MANGO-Francesco/gKiRlZqkb2k%3D,https://www.fidal.it/societa/A-S--ATL--MARANO/NA019
12.4,,PIANESE Attilio,1996,EM,ARCA ATL. SAN MARCELLINO,2 se- 2,Villa Literno,2005-06-23,https://www.fidal.it/atleta/PIANESE-Attilio/gKiRlZqncGw%3D,https://www.fidal.it/societa/ARCA-ATL--SAN-MARCELLINO/CE032
12.3,,DI MARIA Giulio,1995,EM,ATL. AMATORI IRPINI,1 se- 2,Avellino,2005-05-25,https://www.fidal.it/atleta/DI-MARIA-Giulio/gKiRlZqgamw%3D,https://www.fidal.it/societa/ATL--AMATORI-IRPINI/AV510
12.3,,NIGRO Marco,1995,EM,AS ATL.TEAM MORERO,3 su- 1,Eboli,2005-09-17,https://www.fidal.it/atleta/NIGRO-Marco/hqiRk5ekamc%3D,https://www.fidal.it/societa/AS-ATL-TEAM-MORERO/CS220
12.47,,CALVANO Luca,1996,EM,A.S. LA FRATELLANZA 1874,1 se- 3,Modena,2005-04-30,https://www.fidal.it/atleta/CALVANO-Luca/eqiRlZiha2o%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
12.2,,CANTARELLA Gianmaria,1995,EM,LIB. G.S. SS SALVATORE,2 se- 1,Avellino,2005-05-25,https://www.fidal.it/atleta/CANTARELLA-Gianmaria/gKiRlZejcWg%3D,https://www.fidal.it/societa/LIB--G-S--SS-SALVATORE/SA129
12.2,,DELLA CORTE Fabio,1995,EM,A.S. ATL. MARANO,4 se- 1,Villa Literno,2005-06-23,https://www.fidal.it/atleta/DELLA-CORTE-Fabio/gKiRlZqlbWU%3D,https://www.fidal.it/societa/A-S--ATL--MARANO/NA019
12.2,,TOMASSETTI Federico,1995,EM,ATL. STUDENTESCA CA.RI.RI,13 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/TOMASSETTI-Federico/f6iRmJajamM%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
12.36,,FERRARI Sergio,1995,EM,A.S. LA FRATELLANZA 1874,2 se- 1,Modena,2005-04-30,https://www.fidal.it/atleta/FERRARI-Sergio/eqiRlZilaGg%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
12.1,,FRATTOLILLO Giovanni,1995,EM,ATLETICA SCUOLA CASERTA,3 se- 1,Villa Literno,2005-06-23,https://www.fidal.it/atleta/FRATTOLILLO-Giovanni/gKiRlZqlaGM%3D,https://www.fidal.it/societa/ATLETICA-SCUOLA-CASERTA/CE012
11.9,,DE SIMONE Luigi,1995,EM,A.P. AMATORI ATLETICA NAPOLI,3 su- 1,San Marcellino,2005-05-28,https://www.fidal.it/atleta/DE-SIMONE-Luigi/gKiRlZioaWM%3D,https://www.fidal.it/societa/A-P--AMATORI-ATLETICA-NAPOLI/NA064
11.9,,MARCELLI Giordano,1994,EM,ATL. STUDENTESCA CA.RI.RI,8 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/MARCELLI-Giordano/f6iRmJKoaWk%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
11.6,,BUFANO Giuseppe,1994,EM,ATL. DELTA EBOLI,2 se- 1,Salerno,2005-04-09,https://www.fidal.it/atleta/BUFANO-Giuseppe/gKiRlZemaGU%3D,https://www.fidal.it/societa/ATL--DELTA-EBOLI/SA298
11.6,,CAVALIERE Vittorio,1994,EM,HINNA POL. ANNUNZIATELLA,1 se- 1,Napoli,2005-10-29,https://www.fidal.it/atleta/CAVALIERE-Vittorio/gKiRlZuiaGM%3D,https://www.fidal.it/societa/HINNA-POL--ANNUNZIATELLA/NA079
11.5,,NORMA Giuseppe,1994,EM,ATL. DELTA EBOLI,1 se- 1,Salerno,2005-04-09,https://www.fidal.it/atleta/NORMA-Giuseppe/gKiRlZemaGg%3D,https://www.fidal.it/societa/ATL--DELTA-EBOLI/SA298
11.5,,CAROSI Lorenzo,1995,EM,ATL. STUDENTESCA CA.RI.RI,1 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/CAROSI-Lorenzo/f6iRmJaib2g%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
11.68,,MAZZACANI Cristian,1994,EM,A.S. LA PRIMAVERA ATLETICA,1 se- 1,Modena,2005-04-30,https://www.fidal.it/atleta/MAZZACANI-Cristian/eqiRlpKkcWw%3D,https://www.fidal.it/societa/A-S--LA-PRIMAVERA-ATLETICA/MO266
11.4,,ESPOSITO Claudio,1995,EM,CSU IDEATLETICA AURORA M,1 se- 2,Salerno,2005-04-09,https://www.fidal.it/atleta/ESPOSITO-Claudio/gKiRlZelcWk%3D,https://www.fidal.it/societa/CSU-IDEATLETICA-AURORA-M/SA127
11.3,,ALBANESE Marcello,1994,EM,ATLETICA SCUOLA CASERTA,1 se- 1,Villa Literno,2005-06-23,https://www.fidal.it/atleta/ALBANESE-Marcello/gKiRlZenaWY%3D,https://www.fidal.it/societa/ATLETICA-SCUOLA-CASERTA/CE012
11.46,,CACCIARI Ivan,1995,EM,POL. CASTELFRANCO EMILIA,2 se- 2,Modena,2005-04-30,https://www.fidal.it/atleta/CACCIARI-Ivan/eqiRlZeibmo%3D,https://www.fidal.it/societa/POL--CASTELFRANCO-EMILIA/MO060
11.2,,NORMA Giuseppe,1994,EM,ATL. DELTA EBOLI,2 su- 1,San Marcellino,2005-05-28,https://www.fidal.it/atleta/NORMA-Giuseppe/gKiRlZemaGg%3D,https://www.fidal.it/societa/ATL--DELTA-EBOLI/SA298
11.2,,MACCHIONE Antonio,1994,EM,ARCA ATL. SAN MARCELLINO,1 se- 3,Villa Literno,2005-06-23,https://www.fidal.it/atleta/MACCHIONE-Antonio/gKiRlZqncGo%3D,https://www.fidal.it/societa/ARCA-ATL--SAN-MARCELLINO/CE032
11.24,,GUERRIERI Damiano,1994,EM,A.S. LA PRIMAVERA ATLETICA,1 se- 2,Modena,2005-04-30,https://www.fidal.it/atleta/GUERRIERI-Damiano/eqiRlZugaGo%3D,https://www.fidal.it/societa/A-S--LA-PRIMAVERA-ATLETICA/MO266
10.8,,ESPOSITO Claudio,1995,EM,CSU IDEATLETICA AURORA M,1 su- 1,San Marcellino,2005-05-28,https://www.fidal.it/atleta/ESPOSITO-Claudio/gKiRlZelcWk%3D,https://www.fidal.it/societa/CSU-IDEATLETICA-AURORA-M/SA127
10.7,,STORINO Andrea,1995,EM,AS ATL.TEAM MORERO,2 su- 1,Eboli,2005-09-17,https://www.fidal.it/atleta/STORINO-Andrea/hqiRk5ena2Q%3D,https://www.fidal.it/societa/AS-ATL-TEAM-MORERO/CS220
10.4,,NORMA Giuseppe,1994,EM,ATL. DELTA EBOLI,1 su- 1,Eboli,2005-09-17,https://www.fidal.it/atleta/NORMA-Giuseppe/gKiRlZemaGg%3D,https://www.fidal.it/societa/ATL--DELTA-EBOLI/SA298
16.6,,SEGRETO Antonella,1994,EF,ARCA ATL. SAN MARCELLINO,2 su- 1,Villa Literno,2005-06-23,https://www.fidal.it/atleta/SEGRETO-Antonella/gKiRlZqncGg%3D,https://www.fidal.it/societa/ARCA-ATL--SAN-MARCELLINO/CE032
16.0,,CARULLI Silvia,1996,EF,ATL. AMATORI IRPINI,4 su- 1,Avellino,2005-05-25,https://www.fidal.it/atleta/CARULLI-Silvia/gKiRlZimamg%3D,https://www.fidal.it/societa/ATL--AMATORI-IRPINI/AV510
15.8,,ROCA Benedetta,1995,EF,ATL. AMATORI IRPINI,3 su- 1,Avellino,2005-05-25,https://www.fidal.it/atleta/ROCA-Benedetta/gKiRlZqgams%3D,https://www.fidal.it/societa/ATL--AMATORI-IRPINI/AV510
15.5,,GIZZO Nicoletta,1995,EF,ATL. AMATORI IRPINI,2 su- 1,Avellino,2005-05-25,https://www.fidal.it/atleta/GIZZO-Nicoletta/gKiRlZqga2Q%3D,https://www.fidal.it/societa/ATL--AMATORI-IRPINI/AV510
15.2,,CAPRIOLI Sara,1997,EF,ATL. STUDENTESCA CA.RI.RI,2 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/CAPRIOLI-Sara/f6iRmJqobGM%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
14.9,,PURGATO Lucia,1994,EF,ARCA ATL. SAN MARCELLINO,2 su- 1,Villa Literno,2005-10-30,https://www.fidal.it/atleta/PURGATO-Lucia/gKiRlZmlbWk%3D,https://www.fidal.it/societa/ARCA-ATL--SAN-MARCELLINO/CE032
14.8,,TADDEO Barbara,1994,EF,ATL. DELTA EBOLI,3 su- 1,San Marcellino,2005-05-28,https://www.fidal.it/atleta/TADDEO-Barbara/gKiRlZemaGo%3D,https://www.fidal.it/societa/ATL--DELTA-EBOLI/SA298
14.7,,FAYE Mariema,1995,EF,ATL. AGROPOLI HOTEL IL CEPPO,4 se- 1,Salerno,2005-04-09,https://www.fidal.it/atleta/FAYE-Mariema/gKiRlZmicGQ%3D,https://www.fidal.it/societa/ATL--AGROPOLI-HOTEL-IL-CEPPO/SA128
14.6,,AVALLONE Donatella,1995,EF,A.S. FREE RUNNER,3 se- 1,Salerno,2005-04-09,https://www.fidal.it/atleta/AVALLONE-Donatella/gKiRlZmmamc%3D,https://www.fidal.it/societa/A-S--FREE-RUNNER/SA028
14.4,,CARBONE Silvana,1994,EF,ATL. NEW TEAM LIBERI,1 su- 1,Villa Literno,2005-06-23,https://www.fidal.it/atleta/CARBONE-Silvana/gKiRlZenaWU%3D,https://www.fidal.it/societa/ATL--NEW-TEAM-LIBERI/CE252
14.3,,MARCELLI Domiziana,1998,EF,ATL. STUDENTESCA CA.RI.RI,11 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/MARCELLI-Domiziana/f6iRmJefbWM%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
14.2,,CARULLI Barbara,1994,EF,ATL. AMATORI IRPINI,1 su- 1,Avellino,2005-05-25,https://www.fidal.it/atleta/CARULLI-Barbara/gKiRlZimamk%3D,https://www.fidal.it/societa/ATL--AMATORI-IRPINI/AV510
14.2,,DI MAIO Alessandra,1995,EF,A.S. ATL. MARANO,5 su- 1,Eboli,2005-09-17,https://www.fidal.it/atleta/DI-MAIO-Alessandra/gKiRlZmlaGo%3D,https://www.fidal.it/societa/A-S--ATL--MARANO/NA019
14.2,,LEONI Elisa,1996,EF,ATL. STUDENTESCA CA.RI.RI,8 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/LEONI-Elisa/f6iRmJegcGM%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
14.08,,MONTORSI Annalisa,1996,EF,A.S. LA PRIMAVERA ATLETICA,4 se- 3,Modena,2005-04-30,https://www.fidal.it/atleta/MONTORSI-Annalisa/eqiRlZalamM%3D,https://www.fidal.it/societa/A-S--LA-PRIMAVERA-ATLETICA/MO266
13.8,,ANGELUCCI Sara,1997,EF,ATL. STUDENTESCA CA.RI.RI,1 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/ANGELUCCI-Sara/f6iRmJugbGM%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
13.8,,DI FILIPPO Valeria,1994,EF,ATL. STUDENTESCA CA.RI.RI,5 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/DI-FILIPPO-Valeria/f6iRmJaicGg%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
13.6,,FOFI Aurora,1994,EF,ATL. STUDENTESCA CA.RI.RI,7 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/FOFI-Aurora/f6iRmJqmaGQ%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
13.3,,PAPADIA Cecilia,1996,EF,ATL. STUDENTESCA CA.RI.RI,10 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/PAPADIA-Cecilia/f6iRmJegcGY%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
13.0,,GUIDA Rosa,1994,EF,ATL. NEW TEAM LIBERI,1 su- 1,Villa Literno,2005-10-30,https://www.fidal.it/atleta/GUIDA-Rosa/gKiRlZufaGU%3D,https://www.fidal.it/societa/ATL--NEW-TEAM-LIBERI/CE252
13.02,,TREVISI Debora,1995,EF,POL. CASTELFRANCO EMILIA,2 se- 2,Modena,2005-04-30,https://www.fidal.it/atleta/TREVISI-Debora/eqiRlZuobGo%3D,https://www.fidal.it/societa/POL--CASTELFRANCO-EMILIA/MO060
12.7,,TADDEO Barbara,1994,EF,ATL. DELTA EBOLI,2 se- 1,Salerno,2005-04-09,https://www.fidal.it/atleta/TADDEO-Barbara/gKiRlZemaGo%3D,https://www.fidal.it/societa/ATL--DELTA-EBOLI/SA298
12.6,,FUNARO Federica,1995,EF,A.P. AMATORI ATLETICA NAPOLI,2 su- 1,San Marcellino,2005-05-28,https://www.fidal.it/atleta/FUNARO-Federica/gKiRlZioaGY%3D,https://www.fidal.it/societa/A-P--AMATORI-ATLETICA-NAPOLI/NA064
12.6,,POLES Benedetta,1996,EF,ATL. STUDENTESCA CA.RI.RI,12 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/POLES-Benedetta/f6iRmJqlb2U%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
12.6,,CASELLA Annalisa,1995,EF,ATL. STUDENTESCA CA.RI.RI,3 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/CASELLA-Annalisa/f6iRmJefbGQ%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
12.1,,TADDEO Barbara,1994,EF,ATL. DELTA EBOLI,4 su- 1,Eboli,2005-09-17,https://www.fidal.it/atleta/TADDEO-Barbara/gKiRlZemaGo%3D,https://www.fidal.it/societa/ATL--DELTA-EBOLI/SA298
12.0,,OLIVA Dalila,1995,EF,HINNA ATLETICA SCAFATI,2 se- 1,Napoli,2005-10-29,https://www.fidal.it/atleta/OLIVA-Dalila/gKiRlZmhaGw%3D,https://www.fidal.it/societa/HINNA-ATLETICA-SCAFATI/SA031
11.8,,FAGIOLO Sofia,1994,EF,ATL. STUDENTESCA CA.RI.RI,6 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/FAGIOLO-Sofia/f6iRmJefbGk%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
11.7,,SQUILLANTE Benedetta,1995,EF,ATL. DELTA EBOLI,3 su- 1,Eboli,2005-09-17,https://www.fidal.it/atleta/SQUILLANTE-Benedetta/gKiRlZmmbGc%3D,https://www.fidal.it/societa/ATL--DELTA-EBOLI/SA298
11.6,,ESPOSITO Camilla,1994,EF,A.S. ATL. MARANO,1 se- 1,Napoli,2005-10-29,https://www.fidal.it/atleta/ESPOSITO-Camilla/gKiRlZqna2U%3D,https://www.fidal.it/societa/A-S--ATL--MARANO/NA019
11.81,,BUCCI Laura,1994,EF,POL. OLIMPIA VIGNOLA,2 se- 1,Modena,2005-04-30,https://www.fidal.it/atleta/BUCCI-Laura/eqiRlpKkaWY%3D,https://www.fidal.it/societa/POL--OLIMPIA-VIGNOLA/MO058
11.4,,LATTE BOVIO Claudia,1994,EF,A.P. AMATORI ATLETICA NAPOLI,1 su- 1,San Marcellino,2005-05-28,https://www.fidal.it/atleta/LATTE-BOVIO-Claudia/gKiRlZambmw%3D,https://www.fidal.it/societa/A-P--AMATORI-ATLETICA-NAPOLI/NA064
11.2,,MARCELLI Elena,1994,EF,ATL. STUDENTESCA CA.RI.RI,9 se- 1,Rieti,2005-10-22,https://www.fidal.it/atleta/MARCELLI-Elena/f6iRmJOjb2c%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
