prestazione,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
3182.0,,VARRASSO Nunzio,1982,SM,A.S.D.FALCO AZZURRO-CARICHIETI,5 su- 1,Pescara,2007-04-29,https://www.fidal.it/atleta/VARRASSO-Nunzio/gaiRk5OgbWU%3D,https://www.fidal.it/societa/A-S-D-FALCO-AZZURRO-CARICHIETI/CH136
3171.0,,SASSU Roberto,1977,SM,SS ATL ORISTANO,7 su- 1,Oristano,2007-11-11,https://www.fidal.it/atleta/SASSU-Roberto/iKiRk5SmamY%3D,https://www.fidal.it/societa/SS-ATL-ORISTANO/OR030
3151.0,,MAZZOCCHI Luca,1989,JM,G.S. ATLETICA 75 CATTOLICA,8 su- 1,Modena,2007-04-22,https://www.fidal.it/atleta/MAZZOCCHI-Luca/eqiRlZSgbWQ%3D,https://www.fidal.it/societa/G-S--ATLETICA-75-CATTOLICA/RN037
3127.0,,USSEGLIO Robin,1989,JM,C. U. S. TORINO,13 su- 1,Torinoo,2007-04-28,https://www.fidal.it/atleta/USSEGLIO-Robin/dK6RlJeiaGs%3D,https://www.fidal.it/societa/C--U--S--TORINO/TO001
3057.0,,CASIEAN Franco luigi,1986,PM,C.S. CARABINIERI SEZ. ATLETICA,45 su- 1,Rieti,2007-06-03,https://www.fidal.it/atleta/CASIEAN-Franco-luigi/faiRm5ifb2U%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
2830.0,,CERVELLERA Angelo,1989,JM,ATL. IMOLA SACMI AVIS,9 su- 1,Modena,2007-04-22,https://www.fidal.it/atleta/CERVELLERA-Angelo/eqiRlpKkbGU%3D,https://www.fidal.it/societa/ATL--IMOLA-SACMI-AVIS/BO014
2661.0,,GATTONE Paolo,1982,SM,ASD CUS ATLETICA CHIETI,6 su- 1,Pescara,2007-04-28,https://www.fidal.it/atleta/GATTONE-Paolo/gaiRkpqkb2k%3D,https://www.fidal.it/societa/ASD-CUS-ATLETICA-CHIETI/CH010
2611.0,,BOI Roberto,1967,SM40,AS DELOGU NUORO,9 su- 1,Oristano,2007-11-11,https://www.fidal.it/atleta/BOI-Roberto/iKiRkpmhaGQ%3D,https://www.fidal.it/societa/AS-DELOGU-NUORO/NU040
2600.0,,LA VERSA Francesco,1986,PM,ACSI CAMPIDOGLIO PALATINO,3 su- 1,Palermo,2007-04-21,https://www.fidal.it/atleta/LA-VERSA-Francesco/h6iRlJWfaWY%3D,https://www.fidal.it/societa/ACSI-CAMPIDOGLIO-PALATINO/RM046
2577.0,,D'ASTA Valerio,1985,PM,A.S. DIL. POL. V.S. AIRONI,4 su- 1,Palermo,2007-04-21,https://www.fidal.it/atleta/D-ASTA-Valerio/h6iRlJukaWM%3D,https://www.fidal.it/societa/A-S--DIL--POL--V-S--AIRONI/PA388
2497.0,,MATTEODO Luca,1989,JM,C. U. S. TORINO,15 su- 1,Torinoo,2007-04-28,https://www.fidal.it/atleta/MATTEODO-Luca/dK6RlZOmb2k%3D,https://www.fidal.it/societa/C--U--S--TORINO/TO001
2269.0,,PARISI ASSENZA Alessandro,1971,SM35,POL. DILETT.  UISP,5 su- 1,Palermo,2007-04-21,https://www.fidal.it/atleta/PARISI-ASSENZA-Alessandro/h6iRkpKkcGU%3D,https://www.fidal.it/societa/POL--DILETT--UISP/RG161
2243.0,,BARBONI Marco,1974,SM,C. U. S. TORINO,7 su- 1,Donnas,2007-06-24,https://www.fidal.it/atleta/BARBONI-Marco/dK6RlJqfcGM%3D,https://www.fidal.it/societa/C--U--S--TORINO/TO001
2107.0,,LA GUARDIA Mirco,1982,SM,POL. DILETT.  UISP,6 su- 1,Palermo,2007-04-21,https://www.fidal.it/atleta/LA-GUARDIA-Mirco/h6iRk5eicWg%3D,https://www.fidal.it/societa/POL--DILETT--UISP/RG161
1947.0,,PORTELLI Angelo,1972,SM35,A.S.D. ATL.TRE COLLI SCICLI,7 su- 1,Palermo,2007-04-21,https://www.fidal.it/atleta/PORTELLI-Angelo/h6iRkpOmcGc%3D,https://www.fidal.it/societa/A-S-D--ATL-TRE-COLLI-SCICLI/RG456
1452.0,,USAI Roberto,1984,SM,US ATL GUSPINI,10 su- 1,Oristano,2007-05-06,https://www.fidal.it/atleta/USAI-Roberto/iKiRk5uhaWU%3D,https://www.fidal.it/societa/US-ATL-GUSPINI/CA017
6274.0,,SALGARELLA Ada,1978,SF,C.U.S. UDINE,1 su- 1,Udine,2007-10-06,https://www.fidal.it/atleta/SALGARELLA-Ada/eayRkpilbWg%3D,https://www.fidal.it/societa/C-U-S--UDINE/UD004
2964.0,,CUPERLO Monica,1988,JF,C.U.S. TRIESTE,2 su- 1,Udine,2007-10-06,https://www.fidal.it/atleta/CUPERLO-Monica/eauRkpifbms%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
7560.0,,FRULLANI William,1979,SM,C.S. CARABINIERI SEZ. ATLETICA,5 su- 1,Kladno,2008-06-19,https://www.fidal.it/atleta/FRULLANI-William/faiRkpWhcGk%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
7256.0,,LANTHALER Lukas,1984,SM,ASV S.V. LANA - RAIKA,13 se- 1,Desenzano Del Garda,2008-05-11,https://www.fidal.it/atleta/LANTHALER-Lukas/iaiRkpWmamo%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
7215.0,,MOTTADELLI Paolo,1979,SM,ATL.  CENTO TORRI PAVIA,1 su- 1,Cagliari,2008-07-19,https://www.fidal.it/atleta/MOTTADELLI-Paolo/dqiRkpqhbGo%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
7211.0,,CASIEAN Franco luigi,1986,PM,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Firenze,2008-04-26,https://www.fidal.it/atleta/CASIEAN-Franco-luigi/faiRm5ifb2U%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
7199.0,,CASIEAN Franco luigi,1986,PM,C.S. CARABINIERI SEZ. ATLETICA,13 su- 1,Jyvaskyla,2008-06-29,https://www.fidal.it/atleta/CASIEAN-Franco-luigi/faiRm5ifb2U%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
7116.0,,LANTHALER Lukas,1984,SM,ASV S.V. LANA - RAIKA,14 su- 1,Jyvaskyla,2008-06-29,https://www.fidal.it/atleta/LANTHALER-Lukas/iaiRkpWmamo%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
7102.0,,CASIEAN Franco luigi,1986,PM,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/CASIEAN-Franco-luigi/faiRm5ifb2U%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
7079.0,,MOTTADELLI Paolo,1979,SM,ATL.  CENTO TORRI PAVIA,16 su- 1,Jyvaskyla,2008-06-29,https://www.fidal.it/atleta/MOTTADELLI-Paolo/dqiRkpqhbGo%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
7040.0,,GALLIZIO Thomas,1986,PM,ASV S.V. LANA - RAIKA,18 se- 1,Desenzano Del Garda,2008-05-11,https://www.fidal.it/atleta/GALLIZIO-Thomas/iaiRkpaibmw%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
6995.0,,LANTHALER Lukas,1984,SM,ASV S.V. LANA - RAIKA,2 su- 1,Cagliari,2008-07-19,https://www.fidal.it/atleta/LANTHALER-Lukas/iaiRkpWmamo%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
6963.0,,GALLIZIO Thomas,1986,PM,ASV S.V. LANA - RAIKA,2 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/GALLIZIO-Thomas/iaiRkpaibmw%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
6955.0,,CASIEAN Franco luigi,1986,PM,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/CASIEAN-Franco-luigi/faiRm5ifb2U%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
6902.0,,PALMIERI Riccardo,1985,SM,SPORT ATL. FERMO,3 su- 1,Cagliari,2008-07-19,https://www.fidal.it/atleta/PALMIERI-Riccardo/e6iRk5Kjb2w%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
6838.0,,PALMIERI Riccardo,1985,SM,SPORT ATL. FERMO,3 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/PALMIERI-Riccardo/e6iRk5Kjb2w%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
6818.0,,FRULLANI William,1979,SM,C.S. CARABINIERI SEZ. ATLETICA,20 se- 1,Desenzano Del Garda,2008-05-11,https://www.fidal.it/atleta/FRULLANI-William/faiRkpWhcGk%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
6806.0,,LANTHALER Lukas,1984,SM,ASV S.V. LANA - RAIKA,2 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/LANTHALER-Lukas/iaiRkpWmamo%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
6745.0,,GASPARRO Cristian,1974,SM,G.S. FIAMME AZZURRE,4 su- 1,Cagliari,2008-07-19,https://www.fidal.it/atleta/GASPARRO-Cristian/gKiRkpKkams%3D,https://www.fidal.it/societa/G-S--FIAMME-AZZURRE/RM002
6721.0,,PUSCEDDU Matteo,1980,SM,G.A. FIAMME GIALLE,1 su- 1,Roma,2008-05-10,https://www.fidal.it/atleta/PUSCEDDU-Matteo/iKiRkpSjbGg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
6688.0,,MOTTADELLI Paolo,1979,SM,ATL.  CENTO TORRI PAVIA,1 se- 1,Besana Brianza,2008-10-05,https://www.fidal.it/atleta/MOTTADELLI-Paolo/dqiRkpqhbGo%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
6684.0,,FRULLANI William,1979,SM,C.S. CARABINIERI SEZ. ATLETICA,3 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/FRULLANI-William/faiRkpWhcGk%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
6667.0,,COLOMBO Marco,1987,PM,ATHLETIC CLUB 96 AE SPA,1 su- 1,Udine,2008-10-04,https://www.fidal.it/atleta/COLOMBO-Marco/iaiRkpmkcWM%3D,https://www.fidal.it/societa/ATHLETIC-CLUB-96-AE-SPA/BZ066
6636.0,,GALLIZIO Thomas,1986,PM,ASV S.V. LANA - RAIKA,5 su- 1,Cagliari,2008-07-19,https://www.fidal.it/atleta/GALLIZIO-Thomas/iaiRkpaibmw%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
6618.0,,PALMIERI Riccardo,1985,SM,SPORT ATL. FERMO,1 su- 1,San Benedetto Del Tronto,2008-05-10,https://www.fidal.it/atleta/PALMIERI-Riccardo/e6iRk5Kjb2w%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
6618.0,,GALLIZIO Thomas,1986,PM,ASV S.V. LANA - RAIKA,22 su- 1,Jyvaskyla,2008-06-29,https://www.fidal.it/atleta/GALLIZIO-Thomas/iaiRkpaibmw%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
6609.0,,GALLIZIO Thomas,1986,PM,ASV S.V. LANA - RAIKA,4 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/GALLIZIO-Thomas/iaiRkpaibmw%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
6586.0,,COLOMBO Marco,1987,PM,ATHLETIC CLUB 96 AE SPA,6 su- 1,Cagliari,2008-07-19,https://www.fidal.it/atleta/COLOMBO-Marco/iaiRkpmkcWM%3D,https://www.fidal.it/societa/ATHLETIC-CLUB-96-AE-SPA/BZ066
6492.0,,VITI Marzio,1973,SM35,C.S. CARABINIERI SEZ. ATLETICA,5 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/VITI-Marzio/faiRkpOoaGw%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
6428.0,,MARSI Luca,1989,JM,ATLETICA LIVORNO,1 su- 1,Firenze,2008-04-26,https://www.fidal.it/atleta/MARSI-Luca/faiRm5aiaWc%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
6416.0,,DE CARLI Matteo,1989,JM,FONDAZIONE M. BENTEGODI,1 su- 1,Udine,2008-05-11,https://www.fidal.it/atleta/DE-CARLI-Matteo/eKiRlJWlcGw%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
6386.0,,CALVI Michele,1990,JM,G.S.SELF ATL. MONTANARI GRUZZA,1 su- 1,Forli,2008-04-27,https://www.fidal.it/atleta/CALVI-Michele/eqiRlZWkb2c%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
6169.0,,CASTRO Nicolo',1989,JM,A.S.D. ATLETICASPEZIA CARISPE,7 su- 1,Cagliari,2008-07-19,https://www.fidal.it/atleta/CASTRO-Nicolo-/daiRk5Ombmw%3D,https://www.fidal.it/societa/A-S-D--ATLETICASPEZIA-CARISPE/SP573
6149.0,,NETTUNO Federico,1975,SM,N.ATL. FANFULLA LODIGIANA,1 su- 1,Lodi,2008-05-11,https://www.fidal.it/atleta/NETTUNO-Federico/dqiRkpahamo%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA/MI218
6127.0,,CALVI Michele,1990,JM,G.S.SELF ATL. MONTANARI GRUZZA,8 su- 1,Cagliari,2008-07-19,https://www.fidal.it/atleta/CALVI-Michele/eqiRlZWkb2c%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
6046.0,,GASSER Georg,1987,PM,ASV S.V. LANA - RAIKA,4 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/GASSER-Georg/iaiRkpakbmw%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
5928.0,,CERIOLI Luca,1978,SM,N.ATL. FANFULLA LODIGIANA,2 su- 1,Lodi,2008-05-11,https://www.fidal.it/atleta/CERIOLI-Luca/dqiRkpegbGw%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA/MI218
5917.0,,TELLESCHI Mauro,1976,SM,ATL. COLOSSEO 2000,5 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/TELLESCHI-Mauro/f6iRkpSfaWk%3D,https://www.fidal.it/societa/ATL--COLOSSEO-2000/RM105
5915.0,,RIBOLZI Marco,1989,JM,ATL.  CENTO TORRI PAVIA,6 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/RIBOLZI-Marco/drKRkpKiaWk%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
5881.0,,RAPPA Giuseppe,1985,SM,A.S. DIL. POL. A.P.B.,1 su- 1,Palermo,2008-04-20,https://www.fidal.it/atleta/RAPPA-Giuseppe/h6iRlJefbmM%3D,https://www.fidal.it/societa/A-S--DIL--POL--A-P-B-/PA354
5865.0,,PIAZZA Matteo,1990,JM,PROSPORT ATL. FIRENZE,2 su- 1,Firenze,2008-04-26,https://www.fidal.it/atleta/PIAZZA-Matteo/faiRm5aha2Y%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
5833.0,,RIBOLZI Marco,1989,JM,ATL.  CENTO TORRI PAVIA,3 su- 1,Lodi,2008-05-11,https://www.fidal.it/atleta/RIBOLZI-Marco/drKRkpKiaWk%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
5822.0,,BOCCIA Cosimo,1984,SM,ATL. SESTINI,6 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/BOCCIA-Cosimo/faiRlJOla2o%3D,https://www.fidal.it/societa/ATL--SESTINI/AR051
5820.0,,FIORINI Federico,1988,PM,FONDAZIONE M. BENTEGODI,7 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/FIORINI-Federico/eKiRlJWoa2Q%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
5791.0,,APRILE Gabriele,1982,SM,SISPORT FIAT,8 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/APRILE-Gabriele/dKAAARk5ihamM%3D,https://www.fidal.it/societa/SISPORT-FIAT/TO002
5782.0,,GASSER Georg,1987,PM,ASV S.V. LANA - RAIKA,7 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/GASSER-Georg/iaiRkpakbmw%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
5780.0,,GASSER Georg,1987,PM,ASV S.V. LANA - RAIKA,1 su- 1,Udine,2008-05-11,https://www.fidal.it/atleta/GASSER-Georg/iaiRkpakbmw%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
5778.0,,PIAZZA Tommaso,1990,JM,PROSPORT ATL. FIRENZE,3 su- 1,Firenze,2008-04-26,https://www.fidal.it/atleta/PIAZZA-Tommaso/faiRm5aha2c%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
5753.0,,LATELLA Marco,1987,PM,ATLETICA OLYMPUS,1 su- 1,Reggio Calabria,2008-04-27,https://www.fidal.it/atleta/LATELLA-Marco/hqiRkpmma2Y%3D,https://www.fidal.it/societa/ATLETICA-OLYMPUS/RC332
5744.0,,SANFRATELLO Ivan,1979,SM,N.ATL. FANFULLA LODIGIANA,4 su- 1,Lodi,2008-05-11,https://www.fidal.it/atleta/SANFRATELLO-Ivan/dqiRk5KfbGQ%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA/MI218
5734.0,,DE VITA Salvatore,1981,SM,A.S.D. U.S. ACLI MARSALA,1 su- 1,Marsala,2008-07-24,https://www.fidal.it/atleta/DE-VITA-Salvatore/h6iRk5ekamo%3D,https://www.fidal.it/societa/A-S-D--U-S--ACLI-MARSALA/TP143
5687.0,,COMBI Stefano,1990,JM,GINN.MONZESE FORTI E LIBERI,2 se- 1,Besana Brianza,2008-10-05,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
5650.0,,SIMIONATO Gianluca,1990,JM,N.ATL. FANFULLA LODIGIANA,5 su- 1,Lodi,2008-05-11,https://www.fidal.it/atleta/SIMIONATO-Gianluca/drKRkpSobWM%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA/MI218
5649.0,,CASIEAN Franco luigi,1986,PM,C.S. CARABINIERI SEZ. ATLETICA,24 su- 1,Arles,2008-06-08,https://www.fidal.it/atleta/CASIEAN-Franco-luigi/faiRm5ifb2U%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
5642.0,,APRILE Gabriele,1982,SM,SISPORT FIAT,6 su- 1,Lodi,2008-05-11,https://www.fidal.it/atleta/APRILE-Gabriele/dKAAARk5ihamM%3D,https://www.fidal.it/societa/SISPORT-FIAT/TO002
5613.0,,NETTUNO Federico,1975,SM,N.ATL. FANFULLA LODIGIANA,8 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/NETTUNO-Federico/dqiRkpahamo%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA/MI218
5605.0,,NETTUNO Federico,1975,SM,N.ATL. FANFULLA LODIGIANA,3 se- 1,Besana Brianza,2008-10-05,https://www.fidal.it/atleta/NETTUNO-Federico/dqiRkpahamo%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA/MI218
5594.0,,COMBI Stefano,1990,JM,GINN.MONZESE FORTI E LIBERI,7 su- 1,Lodi,2008-05-11,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
5580.0,,BAGNOLI Leonardo,1991,AM,PROSPORT ATL. FIRENZE,4 su- 1,Firenze,2008-04-26,https://www.fidal.it/atleta/BAGNOLI-Leonardo/faiRm5mgcGQ%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
5538.0,,FIORINI Paolo,1983,SM,A.S. LA FRATELLANZA 1874,2 su- 1,Forli,2008-04-27,https://www.fidal.it/atleta/FIORINI-Paolo/d6iRkpWiaGs%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
5536.0,,PERBELLINI Pietro,1984,SM,ATL. INSIEME NEW FOODS VR,2 su- 1,Udine,2008-05-11,https://www.fidal.it/atleta/PERBELLINI-Pietro/eKiRk5egbGs%3D,https://www.fidal.it/societa/ATL--INSIEME-NEW-FOODS-VR/VR761
5535.0,,FIORINI Federico,1988,PM,FONDAZIONE M. BENTEGODI,3 su- 1,Udine,2008-05-11,https://www.fidal.it/atleta/FIORINI-Federico/eKiRlJWoa2Q%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
5502.0,,SIMIONATO Gianluca,1990,JM,N.ATL. FANFULLA LODIGIANA,9 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/SIMIONATO-Gianluca/drKRkpSobWM%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA/MI218
5500.0,,APRILE Gabriele,1982,SM,SISPORT FIAT,10 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/APRILE-Gabriele/dKAAARk5ihamM%3D,https://www.fidal.it/societa/SISPORT-FIAT/TO002
5499.0,,PERBELLINI Pietro,1984,SM,ATL. INSIEME NEW FOODS VR,1 se- 1,Mantova,2008-10-18,https://www.fidal.it/atleta/PERBELLINI-Pietro/eKiRk5egbGs%3D,https://www.fidal.it/societa/ATL--INSIEME-NEW-FOODS-VR/VR761
5490.0,,MANTOVANI Luca,1985,SM,FONDAZIONE M. BENTEGODI,4 su- 1,Udine,2008-05-11,https://www.fidal.it/atleta/MANTOVANI-Luca/eKAAARkpKocWY%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
5480.0,,APRILE Gabriele,1982,SM,SISPORT FIAT,1 se- 1,Biella,2008-10-12,https://www.fidal.it/atleta/APRILE-Gabriele/dKAAARk5ihamM%3D,https://www.fidal.it/societa/SISPORT-FIAT/TO002
5451.0,,APRILE Gabriele,1982,SM,SISPORT FIAT,1 su- 1,Torino,2008-04-26,https://www.fidal.it/atleta/APRILE-Gabriele/dKAAARk5ihamM%3D,https://www.fidal.it/societa/SISPORT-FIAT/TO002
5449.0,,MANTOVANI Luca,1985,SM,FONDAZIONE M. BENTEGODI,9 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/MANTOVANI-Luca/eKAAARkpKocWY%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
5441.0,,PIAZZA Tommaso,1990,JM,PROSPORT ATL. FIRENZE,11 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/PIAZZA-Tommaso/faiRm5aha2c%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
5431.0,,SCEBI Agostino,1990,JM,A.S.D. AGG. HINNA,1 fi- 1,Marano Di Napoli,2008-04-27,https://www.fidal.it/atleta/SCEBI-Agostino/gKiRlZKocWY%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
5427.0,,BELLAVISTA Paolo,1985,SM,EDERA ATL. FORLI,3 su- 1,Forli,2008-04-27,https://www.fidal.it/atleta/BELLAVISTA-Paolo/eqiRlJKfbGk%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
5427.0,,DURANTE Giordi,1987,PM,ATL.  CENTO TORRI PAVIA,12 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/DURANTE-Giordi/dqAAARlpujamw%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
5413.0,,PANATO Alessandro,1989,JM,ATL.  CENTO TORRI PAVIA,13 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/PANATO-Alessandro/dq2RkpSicWQ%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
5392.0,,BOCCIA Cosimo,1984,SM,ATL. SESTINI,2 su- 1,Firenze,2008-04-26,https://www.fidal.it/atleta/BOCCIA-Cosimo/faiRlJOla2o%3D,https://www.fidal.it/societa/ATL--SESTINI/AR051
5374.0,,GIACOSA Daniele,1984,SM,S.S. VITTORIO ALFIERI ASTI,10 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/GIACOSA-Daniele/dKuRk5aja2Q%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
5367.0,,PERSEU Cristiano,1988,PM,POL LIBERTAS CAMPIDANO,11 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/PERSEU-Cristiano/iKiRk5aga2M%3D,https://www.fidal.it/societa/POL-LIBERTAS-CAMPIDANO/CA036
5343.0,,CERIOLI Luca,1978,SM,N.ATL. FANFULLA LODIGIANA,14 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/CERIOLI-Luca/dqiRkpegbGw%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA/MI218
5338.0,,PANATO Alessandro,1989,JM,ATL.  CENTO TORRI PAVIA,8 su- 1,Lodi,2008-05-11,https://www.fidal.it/atleta/PANATO-Alessandro/dq2RkpSicWQ%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
5322.0,,MANTOVANI Luca,1985,SM,FONDAZIONE M. BENTEGODI,15 su- 1,Rieti,2008-09-14,https://www.fidal.it/atleta/MANTOVANI-Luca/eKAAARkpKocWY%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
5321.0,,CECCONI Pierpaolo,1980,SM,SISPORT FIAT,12 su- 1,Latina,2008-06-01,https://www.fidal.it/atleta/CECCONI-Pierpaolo/eqiRlZqib2w%3D,https://www.fidal.it/societa/SISPORT-FIAT/TO002
5313.0,,MASERA Luca,1990,JM,S.A.F. BOLZANO,2 su- 1,Udine,2008-05-11,https://www.fidal.it/atleta/MASERA-Luca/iaiRkpikaWQ%3D,https://www.fidal.it/societa/S-A-F--BOLZANO/BZ018
5310.0,,FINA Riccardo,1985,SM,A.S.D. U.S. ACLI MARSALA,2 su- 1,Marsala,2008-07-24,https://www.fidal.it/atleta/FINA-Riccardo/h6iRlZWkcWk%3D,https://www.fidal.it/societa/A-S-D--U-S--ACLI-MARSALA/TP143
5304.0,,PERSELLO Marco,1983,SM,ATLETICA ALTO FRIULI,5 su- 1,Udine,2008-05-11,https://www.fidal.it/atleta/PERSELLO-Marco/eayRkpehaGM%3D,https://www.fidal.it/societa/ATLETICA-ALTO-FRIULI/UD115
5281.0,,MARTINELLA Jurgen,1987,PM,ATLETICA ALTO FRIULI,6 su- 1,Udine,2008-05-11,https://www.fidal.it/atleta/MARTINELLA-Jurgen/eayRkpmla2w%3D,https://www.fidal.it/societa/ATLETICA-ALTO-FRIULI/UD115
5269.0,,GIACOSA Daniele,1984,SM,S.S. VITTORIO ALFIERI ASTI,2 su- 1,Torino,2008-04-26,https://www.fidal.it/atleta/GIACOSA-Daniele/dKuRk5aja2Q%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
