prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
3583.0,RICCOMAGNO Anna,2001,PF,A.S.D. ATL. FOSSANO '75,5 su- 1,Pittsburg,2022-12-09,https://www.fidal.it/atleta/RICCOMAGNO-Anna/dKyRlJaicWQ%3D,https://www.fidal.it/societa/A-S-D--ATL--FOSSANO-75/CN001
