prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
8:47.50,ROTONDO Nicolo',1978,SM,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Brescia,2006-09-30,https://www.fidal.it/atleta/ROTONDO-Nicolo-/hKiRkpOlb2U%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
8:47.49,DI PARDO Luciano,1975,SM,G.A. FIAMME GIALLE,5 su- 1,Busto Arsizio,2006-09-23,https://www.fidal.it/atleta/DI-PARDO-Luciano/g6iRkpKhaWM%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
8:44.96,IANNELLI Angelo,1976,SM,G.S. FIAMME AZZURRE,3 su- 1,Firenze,2006-06-04,https://www.fidal.it/atleta/IANNELLI-Angelo/gKiRkpSnb2s%3D,https://www.fidal.it/societa/G-S--FIAMME-AZZURRE/RM002
8:39.66,VILLANI Matteo,1982,SM,C.S. CARABINIERI SEZ. ATLETICA,8 sf- 1,Goteborg,2006-08-09,https://www.fidal.it/atleta/VILLANI-Matteo/eqiRk5ijcWQ%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
8:35.88,FLORIANI Yuri,1981,SM,G.A. FIAMME GIALLE,4 fi- 1,Valencia,2006-05-28,https://www.fidal.it/atleta/FLORIANI-Yuri/d6iRkpSjbmU%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
8:35.17,VILLANI Matteo,1982,SM,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Firenze,2006-06-04,https://www.fidal.it/atleta/VILLANI-Matteo/eqiRk5ijcWQ%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
8:33.44,VILLANI Matteo,1982,SM,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Busto Arsizio,2006-09-23,https://www.fidal.it/atleta/VILLANI-Matteo/eqiRk5ijcWQ%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
8:28.63,VILLANI Matteo,1982,SM,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Ponzano Veneto,2006-06-30,https://www.fidal.it/atleta/VILLANI-Matteo/eqiRk5ijcWQ%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
16:10.3,BONESCHI Lisa,1988,JF,U.S.C. MARATHON VERBANIA,1 se- 1,Gravellona Toce,2006-06-24,https://www.fidal.it/atleta/BONESCHI-Lisa/dLKRkpqna2o%3D,https://www.fidal.it/societa/U-S-C--MARATHON-VERBANIA/VB040
15:54.39,MACCIO' Laura,1984,PF,C.U.S. CAGLIARI,12 su- 1,Busto Arsizio,2006-09-23,https://www.fidal.it/atleta/MACCIO-Laura/iKiRk5qma2o%3D,https://www.fidal.it/societa/C-U-S--CAGLIARI/CA001
14:56.97,ZAPPULLA Elisa,1984,PF,A.S.D. C.U.S. CATANIA,2 su- 1,Catania,2006-05-20,https://www.fidal.it/atleta/ZAPPULLA-Elisa/h6iRlZWibGc%3D,https://www.fidal.it/societa/A-S-D--C-U-S--CATANIA/CT067
14:47.09,OLIVIERI Romina,1988,JF,A.S.D. AES ITALIA ATL. NAPOLI,6 su- 1,Marano,2006-09-23,https://www.fidal.it/atleta/OLIVIERI-Romina/gKiRlJqnbWU%3D,https://www.fidal.it/societa/A-S-D--AES-ITALIA-ATL--NAPOLI/NA159
14:30.49,ANDREONI Marta,1988,JF,ATL. SPORTLIFE LA SPEZIA,5 su- 1,Molfetta,2006-10-14,https://www.fidal.it/atleta/ANDREONI-Marta/daiUlpWhaWs%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
14:22.99,MIRRA Maura,1989,AF,A. P. D.  HIPPOS CAMPI FLEGREI,4 su- 1,Matera,2006-07-26,https://www.fidal.it/atleta/MIRRA-Maura/gKiRlJSoaWY%3D,https://www.fidal.it/societa/A--P--D--HIPPOS-CAMPI-FLEGREI/NA325
14:14.4,VITALIANI Federica,1989,AF,U.S.C. MARATHON VERBANIA,1 se- 1,Gravellona Toce,2006-06-24,https://www.fidal.it/atleta/VITALIANI-Federica/dLKRkpufa2Y%3D,https://www.fidal.it/societa/U-S-C--MARATHON-VERBANIA/VB040
14:06.11,BARALLA Silvia,1984,PF,C.U.S. SASSARI,5 su- 1,Marano,2006-09-23,https://www.fidal.it/atleta/BARALLA-Silvia/iKiRkpimbmg%3D,https://www.fidal.it/societa/C-U-S--SASSARI/SS019
14:04.16,PATERLINI Veronica,1985,PF,G.S. PACE SELF ATLETICA,6 su- 1,Orvieto,2006-09-23,https://www.fidal.it/atleta/PATERLINI-Veronica/eqiRlJKnamQ%3D,https://www.fidal.it/societa/G-S--PACE-SELF-ATLETICA/RE105
14:02.68,TOFFANIN Lucia,1988,JF,ATLETICA CANAVESANA,3 se- 1,Torino,2006-06-02,https://www.fidal.it/atleta/TOFFANIN-Lucia/dK6RlJilbWQ%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
13:53.78,CAVINI Chiara,1988,JF,ATL. LUGO,11 su- 1,Rieti,2006-07-21,https://www.fidal.it/atleta/CAVINI-Chiara/eqiRlJWib2w%3D,https://www.fidal.it/societa/ATL--LUGO/RA093
13:52.21,AMATO Catherina,1988,JF,AS DELOGU NUORO,1 su- 1,Cagliari,2006-05-20,https://www.fidal.it/atleta/AMATO-Catherina/iKiRlJKlcGo%3D,https://www.fidal.it/societa/AS-DELOGU-NUORO/NU040
13:51.47,PENZO Silvia,1987,JF,ATL. STUDENTESCA CA.RI.RI,4 su- 1,Rieti,2006-06-03,https://www.fidal.it/atleta/PENZO-Silvia/f6iRlpinbWM%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
13:49.23,MIRRA Maura,1989,AF,A. P. D.  HIPPOS CAMPI FLEGREI,3 su- 1,Reggio Calabria,2006-07-16,https://www.fidal.it/atleta/MIRRA-Maura/gKiRlJSoaWY%3D,https://www.fidal.it/societa/A--P--D--HIPPOS-CAMPI-FLEGREI/NA325
13:39.09,MIRRA Maura,1989,AF,A. P. D.  HIPPOS CAMPI FLEGREI,2 su- 1,Napoli,2006-06-17,https://www.fidal.it/atleta/MIRRA-Maura/gKiRlJSoaWY%3D,https://www.fidal.it/societa/A--P--D--HIPPOS-CAMPI-FLEGREI/NA325
