prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
8.96,,8.96,e,MARCONE Andrea,2004,AM,A.S.D. C.U.S. NAPOLI,1 su- 1,Agropoli,2021-03-28,https://www.fidal.it/atleta/MARCONE-Andrea/gKyRkpSmaGM%3D,https://www.fidal.it/societa/A-S-D--C-U-S--NAPOLI/NA061
9.19,,9.19,e,DEL PEZZO Ruben,2004,AM,A.S.D. ATL. AGROPOLI,2 su- 1,Agropoli,2021-03-28,https://www.fidal.it/atleta/DEL-PEZZO-Ruben/gK2RkpWjamc%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
9.87,,9.87,e,SORRENTINO Giovanni,2004,AM,A.S.D. ATL. AGROPOLI,3 su- 1,Agropoli,2021-03-28,https://www.fidal.it/atleta/SORRENTINO-Giovanni/gK2RkpalamY%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
9.89,,9.89,e,GALLO Emanuele,2004,AM,A.S.D. ATL. AGROPOLI,3 su- 1,Agropoli,2021-03-28,https://www.fidal.it/atleta/GALLO-Emanuele/gK2RkpambmM%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
10.38,,10.38,e,PALMIERI Luca,2005,AM,A.S.D. ATL. AGROPOLI,4 su- 1,Agropoli,2021-03-28,https://www.fidal.it/atleta/PALMIERI-Luca/gK2RkpWjcGk%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
10.55,,10.3,m,PALMIERI Luca,2005,AM,A.S.D. ATL. AGROPOLI,1 su- 1,Agropoli,2021-11-19,https://www.fidal.it/atleta/PALMIERI-Luca/gK2RkpWjcGk%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
8.4,,8.40,e,DI TERLIZZI Pasquale,2005,AM,ALLENAMENTI,1 su- 1,Molfetta,2022-02-05,https://www.fidal.it/atleta/DI-TERLIZZI-Pasquale/hKmRkpqmbGM%3D,https://www.fidal.it/societa/ALLENAMENTI/BA733
8.75,,8.75,e,CATALANO Giacomo pietro,2005,AM,ATL.AM. CISTERNINO ECOLSERVIZI,1 su- 1,Molfetta,2022-01-22,https://www.fidal.it/atleta/CATALANO-Giacomo-pietro/hK2RkpKob2Q%3D,https://www.fidal.it/societa/ATL-AM--CISTERNINO-ECOLSERVIZI/BR104
9.8,,9.80,e,DE PASCALIS Alessio,2006,AM,GALATLETICA DREAM TEAM,2 su- 1,Molfetta,2022-01-22,https://www.fidal.it/atleta/DE-PASCALIS-Alessio/hKyRkpakcGY%3D,https://www.fidal.it/societa/GALATLETICA-DREAM-TEAM/LE645
10.75,,10.5,m,DEIANA Andrea,2007,AM,AS DELOGU NUORO,1 su- 1,Dorgali,2023-03-26,https://www.fidal.it/atleta/DEIANA-Andrea/iKqRkpWfbmQ%3D,https://www.fidal.it/societa/AS-DELOGU-NUORO/NU040
10.15,,10.15,e,MAIONE Girolamo aniello,2009,CM,ATLETICA P.A.R. CANEGRATE,7 se- 1,Lione,2024-12-08,https://www.fidal.it/atleta/MAIONE-Girolamo-aniello/dq2Rm5mhamc%3D,https://www.fidal.it/societa/ATLETICA-P-A-R--CANEGRATE/MI161
8.83,,8.83,e,MERLOTTI Matteo,2008,AM,ATLETICA P.A.R. CANEGRATE,3 se- 1,Lione,2024-12-08,https://www.fidal.it/atleta/MERLOTTI-Matteo/dq2RmJKmamk%3D,https://www.fidal.it/societa/ATLETICA-P-A-R--CANEGRATE/MI161
10.02,,10.02,e,LUDOVICO Simone,2008,AM,ATLETICA P.A.R. CANEGRATE,7 se- 1,Lione,2024-12-08,https://www.fidal.it/atleta/LUDOVICO-Simone/dq2Rmpelamc%3D,https://www.fidal.it/societa/ATLETICA-P-A-R--CANEGRATE/MI161
