tempo,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
56.22,,MASULLO Vincenzo,1990,AM,A.S.D. LIB. POL. AMAT. ATL. BN,2 se- 2,Busto Arsizio,2007-06-10,https://www.fidal.it/atleta/MASULLO-Vincenzo/gKiRlZOjcWQ%3D,https://www.fidal.it/societa/A-S-D--LIB--POL--AMAT--ATL--BN/BN026
56.27,,PELLICANI Francesco,1991,AM,ATL. RECANATI,3 se- 1,Bressanone,2007-05-27,https://www.fidal.it/atleta/PELLICANI-Francesco/e6iRk5Koamo%3D,https://www.fidal.it/societa/ATL--RECANATI/MC007
56.2,,AVARELLI Filippo,1990,AM,FIAMME GIALLE G. SIMONI,1 su- 1,Roma,2007-05-06,https://www.fidal.it/atleta/AVARELLI-Filippo/f6iRl5SoaWY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
56.41,,ECCHER Loris,1990,AM,GS VALSUGANA TRENTINO,2 se- 1,Rossano Veneto,2007-09-09,https://www.fidal.it/atleta/ECCHER-Loris/d6iRkpqnamw%3D,https://www.fidal.it/societa/GS-VALSUGANA-TRENTINO/TN104
56.42,,ZENONI Giacomo,1990,AM,ATL. BERGAMO 1959 CREBERG,1 se- 1,Lecco,2007-05-13,https://www.fidal.it/atleta/ZENONI-Giacomo/dqmRlpqlb2g%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
56.46,,ZENONI Giacomo,1990,AM,ATL. BERGAMO 1959 CREBERG,4 se- 1,Bressanone,2007-05-27,https://www.fidal.it/atleta/ZENONI-Giacomo/dqmRlpqlb2g%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
56.49,,FIORINI Enrico,1991,AM,C.U.S. BOLOGNA,1 ba- 2,Cesenatico,2007-10-07,https://www.fidal.it/atleta/FIORINI-Enrico/eqiRlpOhbmg%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
56.50,,PICCOLO Davide,1991,AM,C.U.S. BOLOGNA,2 su- 1,Pergine Borgo,2007-09-16,https://www.fidal.it/atleta/PICCOLO-Davide/eqiRlpihcGs%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
56.50,,CAMPOLO Charalambos,1991,AM,ASI ATL.MINNITI,1 ba- 1,Cesenatico,2007-10-07,https://www.fidal.it/atleta/CAMPOLO-Charalambos/hqiRk5SnbWg%3D,https://www.fidal.it/societa/ASI-ATL-MINNITI/RC033
56.50,,PICCOLO Davide,1991,AM,C.U.S. BOLOGNA,6 fi- 1,Cesenatico,2007-10-07,https://www.fidal.it/atleta/PICCOLO-Davide/eqiRlpihcGs%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
56.53,,CARGNELLI Manuel,1990,AM,TREVISATLETICA,1 se- 1,Vicenza,2007-05-13,https://www.fidal.it/atleta/CARGNELLI-Manuel/eKyRkpWjaGk%3D,https://www.fidal.it/societa/TREVISATLETICA/TV354
56.54,,AVARELLI Filippo,1990,AM,FIAMME GIALLE G. SIMONI,1 ba- 5,Cesenatico,2007-10-07,https://www.fidal.it/atleta/AVARELLI-Filippo/f6iRl5SoaWY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
56.56,,FIORINI Enrico,1991,AM,C.U.S. BOLOGNA,3 se- 1,Rossano Veneto,2007-09-09,https://www.fidal.it/atleta/FIORINI-Enrico/eqiRlpOhbmg%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
56.63,,PICCOLO Davide,1991,AM,C.U.S. BOLOGNA,2 su- 1,Scandiano,2007-09-30,https://www.fidal.it/atleta/PICCOLO-Davide/eqiRlpihcGs%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
56.5,,CARGNELLI Manuel,1990,AM,TREVISATLETICA,1 su- 1,Montebelluna,2007-07-11,https://www.fidal.it/atleta/CARGNELLI-Manuel/eKyRkpWjaGk%3D,https://www.fidal.it/societa/TREVISATLETICA/TV354
56.70,,MASULLO Vincenzo,1990,AM,A.S.D. LIB. POL. AMAT. ATL. BN,1 se- 1,Formia,2007-06-23,https://www.fidal.it/atleta/MASULLO-Vincenzo/gKiRlZOjcWQ%3D,https://www.fidal.it/societa/A-S-D--LIB--POL--AMAT--ATL--BN/BN026
56.78,,DE MEZZA Cesare,1990,AM,ATL.  CENTO TORRI PAVIA,1 se- 1,Saronno,2007-05-27,https://www.fidal.it/atleta/DE-MEZZA-Cesare/dq2Rk5Oja2w%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
56.80,,PERNA Marco,1991,AM,A.S.D. AGG. HINNA,1 se- 1,Benevento,2007-09-30,https://www.fidal.it/atleta/PERNA-Marco/gKiRlJuobms%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
56.80,,CARGNELLI Manuel,1990,AM,TREVISATLETICA,1 ba- 3,Cesenatico,2007-10-07,https://www.fidal.it/atleta/CARGNELLI-Manuel/eKyRkpWjaGk%3D,https://www.fidal.it/societa/TREVISATLETICA/TV354
56.87,,DE MEZZA Cesare,1990,AM,ATL.  CENTO TORRI PAVIA,7 fi- 1,Cesenatico,2007-10-07,https://www.fidal.it/atleta/DE-MEZZA-Cesare/dq2Rk5Oja2w%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
56.89,,CARGNELLI Manuel,1990,AM,TREVISATLETICA,1 se- 1,Dolo,2007-06-09,https://www.fidal.it/atleta/CARGNELLI-Manuel/eKyRkpWjaGk%3D,https://www.fidal.it/societa/TREVISATLETICA/TV354
56.89,,MASULLO Vincenzo,1990,AM,A.S.D. LIB. POL. AMAT. ATL. BN,2 ba- 1,Cesenatico,2007-10-07,https://www.fidal.it/atleta/MASULLO-Vincenzo/gKiRlZOjcWQ%3D,https://www.fidal.it/societa/A-S-D--LIB--POL--AMAT--ATL--BN/BN026
56.97,,BENEDETTI Federico,1990,AM,ATL.PIETRASANTA VERSILIA,1 su- 1,Siena,2007-09-30,https://www.fidal.it/atleta/BENEDETTI-Federico/faiRm5eibmw%3D,https://www.fidal.it/societa/ATL-PIETRASANTA-VERSILIA/LU104
57.01,,UNTERHAUSER Thomas,1990,AM,SSV BRUNECK BRUNICO VOLKSBANK,1 su- 1,Lana,2007-04-29,https://www.fidal.it/atleta/UNTERHAUSER-Thomas/iaiRkpigcWQ%3D,https://www.fidal.it/societa/SSV-BRUNECK-BRUNICO-VOLKSBANK/BZ008
57.02,,FIORINI Enrico,1991,AM,C.U.S. BOLOGNA,2 se- 1,Osimo,2007-06-23,https://www.fidal.it/atleta/FIORINI-Enrico/eqiRlpOhbmg%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
57.11,,ECCHER Loris,1990,AM,GS VALSUGANA TRENTINO,1 su- 1,Cles,2007-08-23,https://www.fidal.it/atleta/ECCHER-Loris/d6iRkpqnamw%3D,https://www.fidal.it/societa/GS-VALSUGANA-TRENTINO/TN104
57.12,,DE MEZZA Cesare,1990,AM,ATL.  CENTO TORRI PAVIA,2 ba- 2,Cesenatico,2007-10-07,https://www.fidal.it/atleta/DE-MEZZA-Cesare/dq2Rk5Oja2w%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
57.19,,PERNA Marco,1991,AM,A.S.D. AGG. HINNA,2 ba- 3,Cesenatico,2007-10-07,https://www.fidal.it/atleta/PERNA-Marco/gKiRlJuobms%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
57.20,,PICCOLO Davide,1991,AM,C.U.S. BOLOGNA,1 se- 2,Osimo,2007-06-23,https://www.fidal.it/atleta/PICCOLO-Davide/eqiRlpihcGs%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
57.23,,PRAMOTTON Julien,1990,AM,ATLETICA PONT DONNAS,1 su- 1,Donnas,2007-06-03,https://www.fidal.it/atleta/PRAMOTTON-Julien/jKiRkpSnamg%3D,https://www.fidal.it/societa/ATLETICA-PONT-DONNAS/AO002
57.23,,ECCHER Loris,1990,AM,GS VALSUGANA TRENTINO,3 ba- 4,Cesenatico,2007-10-07,https://www.fidal.it/atleta/ECCHER-Loris/d6iRkpqnamw%3D,https://www.fidal.it/societa/GS-VALSUGANA-TRENTINO/TN104
57.1,,CAMPOLO Charalambos,1991,AM,ASI ATL.MINNITI,1 su- 1,Reggio Calabria,2007-04-21,https://www.fidal.it/atleta/CAMPOLO-Charalambos/hqiRk5SnbWg%3D,https://www.fidal.it/societa/ASI-ATL-MINNITI/RC033
57.24,,CAMPOLO Charalambos,1991,AM,ASI ATL.MINNITI,1 se- 1,Catania,2007-04-28,https://www.fidal.it/atleta/CAMPOLO-Charalambos/hqiRk5SnbWg%3D,https://www.fidal.it/societa/ASI-ATL-MINNITI/RC033
57.25,,PICCOLO Davide,1991,AM,C.U.S. BOLOGNA,1 se- 2,Rossano Veneto,2007-09-09,https://www.fidal.it/atleta/PICCOLO-Davide/eqiRlpihcGs%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
57.25,,ZENONI Giacomo,1990,AM,ATL. BERGAMO 1959 CREBERG,2 ba- 5,Cesenatico,2007-10-07,https://www.fidal.it/atleta/ZENONI-Giacomo/dqmRlpqlb2g%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
57.26,,AVARELLI Filippo,1990,AM,FIAMME GIALLE G. SIMONI,3 se- 2,Busto Arsizio,2007-06-10,https://www.fidal.it/atleta/AVARELLI-Filippo/f6iRl5SoaWY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
57.30,,DE MEZZA Cesare,1990,AM,ATL.  CENTO TORRI PAVIA,2 se- 1,Lecco,2007-05-13,https://www.fidal.it/atleta/DE-MEZZA-Cesare/dq2Rk5Oja2w%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
57.33,,TRENTO Lorenzo,1991,AM,ATL. STUDENTESCA CA.RI.RI,2 su- 1,Roma,2007-09-30,https://www.fidal.it/atleta/TRENTO-Lorenzo/f6iRl5qhaGw%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
57.37,,UNTERHAUSER Thomas,1990,AM,SSV BRUNECK BRUNICO VOLKSBANK,1 su- 1,Bolzano,2007-05-13,https://www.fidal.it/atleta/UNTERHAUSER-Thomas/iaiRkpigcWQ%3D,https://www.fidal.it/societa/SSV-BRUNECK-BRUNICO-VOLKSBANK/BZ008
57.37,,INCERTI Eugenio,1991,AM,ATL.VICENTINA,4 se- 2,Busto Arsizio,2007-06-10,https://www.fidal.it/atleta/INCERTI-Eugenio/eK6RkpKiamY%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
57.38,,ZENONI Giacomo,1990,AM,ATL. BERGAMO 1959 CREBERG,1 se- 1,Chiari,2007-06-17,https://www.fidal.it/atleta/ZENONI-Giacomo/dqmRlpqlb2g%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
57.3,,CAMPOLO Charalambos,1991,AM,ASI ATL.MINNITI,1 su- 1,Reggio Calabria,2007-10-21,https://www.fidal.it/atleta/CAMPOLO-Charalambos/hqiRk5SnbWg%3D,https://www.fidal.it/societa/ASI-ATL-MINNITI/RC033
57.48,,DI CARLO Daniele,1990,AM,ATL. STUDENTESCA CA.RI.RI,1 se- 1,Roma,2007-05-27,https://www.fidal.it/atleta/DI-CARLO-Daniele/f6iRlpqfa2w%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
57.51,,CARGNELLI Manuel,1990,AM,TREVISATLETICA,1 su- 1,Treviso,2007-06-06,https://www.fidal.it/atleta/CARGNELLI-Manuel/eKyRkpWjaGk%3D,https://www.fidal.it/societa/TREVISATLETICA/TV354
57.55,,ELIA Marco,1990,AM,S.S.FIAMMA ATL.CATANZARO,1 su- 1,Reggio Calabria,2007-09-27,https://www.fidal.it/atleta/ELIA-Marco/hqiRk5eoa2k%3D,https://www.fidal.it/societa/S-S-FIAMMA-ATL-CATANZARO/CZ010
57.60,,CECCHIN Giacomo,1991,AM,CUS MILANO,3 se- 1,Lecco,2007-05-13,https://www.fidal.it/atleta/CECCHIN-Giacomo/dq2Rkpeoa2Q%3D,https://www.fidal.it/societa/CUS-MILANO/MI259
57.63,,DURETTO Daniele,1990,AM,ATLETICA CANAVESANA,1 se- 1,Aosta,2007-07-08,https://www.fidal.it/atleta/DURETTO-Daniele/dK6RlJSmbWo%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
57.64,,UNTERHAUSER Thomas,1990,AM,SSV BRUNECK BRUNICO VOLKSBANK,1 su- 1,Brunico,2007-09-16,https://www.fidal.it/atleta/UNTERHAUSER-Thomas/iaiRkpigcWQ%3D,https://www.fidal.it/societa/SSV-BRUNECK-BRUNICO-VOLKSBANK/BZ008
57.66,,BENEDETTI Federico,1990,AM,ATL.PIETRASANTA VERSILIA,1 su- 1,Firenze,2007-06-03,https://www.fidal.it/atleta/BENEDETTI-Federico/faiRm5eibmw%3D,https://www.fidal.it/societa/ATL-PIETRASANTA-VERSILIA/LU104
57.66,,MAGGIOLO Daniele,1991,AM,C.U.S. PADOVA,2 se- 1,Vicenza,2007-09-16,https://www.fidal.it/atleta/MAGGIOLO-Daniele/eKiRlZefcGg%3D,https://www.fidal.it/societa/C-U-S--PADOVA/PD143
57.67,,FIORINI Enrico,1991,AM,C.U.S. BOLOGNA,1 se- 1,Imola,2007-05-13,https://www.fidal.it/atleta/FIORINI-Enrico/eqiRlpOhbmg%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
57.68,,PERNA Marco,1991,AM,A.S.D. AGG. HINNA,1 se- 1,Napoli,2007-05-13,https://www.fidal.it/atleta/PERNA-Marco/gKiRlJuobms%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
57.68,,PELLICANI Francesco,1991,AM,ATL. RECANATI,3 se- 1,Osimo,2007-06-23,https://www.fidal.it/atleta/PELLICANI-Francesco/e6iRk5Koamo%3D,https://www.fidal.it/societa/ATL--RECANATI/MC007
57.69,,DI CARLO Daniele,1990,AM,ATL. STUDENTESCA CA.RI.RI,5 se- 2,Busto Arsizio,2007-06-10,https://www.fidal.it/atleta/DI-CARLO-Daniele/f6iRlpqfa2w%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
57.70,,ECCHER Loris,1990,AM,GS VALSUGANA TRENTINO,1 se- 1,Rovereto,2007-07-12,https://www.fidal.it/atleta/ECCHER-Loris/d6iRkpqnamw%3D,https://www.fidal.it/societa/GS-VALSUGANA-TRENTINO/TN104
57.73,,TRENTO Lorenzo,1991,AM,ATL. STUDENTESCA CA.RI.RI,2 se- 1,Roma,2007-05-27,https://www.fidal.it/atleta/TRENTO-Lorenzo/f6iRl5qhaGw%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
57.77,,CAMPOLO Charalambos,1991,AM,ASI ATL.MINNITI,1 su- 1,Reggio Calabria,2007-05-13,https://www.fidal.it/atleta/CAMPOLO-Charalambos/hqiRk5SnbWg%3D,https://www.fidal.it/societa/ASI-ATL-MINNITI/RC033
57.80,,DI CARLO Daniele,1990,AM,ATL. STUDENTESCA CA.RI.RI,3 ba- 5,Cesenatico,2007-10-07,https://www.fidal.it/atleta/DI-CARLO-Daniele/f6iRlpqfa2w%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
57.81,,ZENONI Giacomo,1990,AM,ATL. BERGAMO 1959 CREBERG,6 se- 2,Busto Arsizio,2007-06-10,https://www.fidal.it/atleta/ZENONI-Giacomo/dqmRlpqlb2g%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
57.82,,PERNA Marco,1991,AM,A.S.D. AGG. HINNA,1 se- 1,Salerno,2007-10-14,https://www.fidal.it/atleta/PERNA-Marco/gKiRlJuobms%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
57.83,,MOMI Federico,1990,AM,ATL.CAPANNE PRO LOCO,1 su- 1,Rieti,2007-08-25,https://www.fidal.it/atleta/MOMI-Federico/fqiRk5ilaWY%3D,https://www.fidal.it/societa/ATL-CAPANNE-PRO-LOCO/PG014
57.7,,TRENTO Lorenzo,1991,AM,ATL. STUDENTESCA CA.RI.RI,2 su- 1,Roma,2007-05-06,https://www.fidal.it/atleta/TRENTO-Lorenzo/f6iRl5qhaGw%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
57.86,,PELLICANI Francesco,1991,AM,ATL. RECANATI,3 ba- 3,Cesenatico,2007-10-07,https://www.fidal.it/atleta/PELLICANI-Francesco/e6iRk5Koamo%3D,https://www.fidal.it/societa/ATL--RECANATI/MC007
57.87,,PELLICANI Francesco,1991,AM,ATL. RECANATI,1 su- 1,Macerata,2007-05-13,https://www.fidal.it/atleta/PELLICANI-Francesco/e6iRk5Koamo%3D,https://www.fidal.it/societa/ATL--RECANATI/MC007
57.87,,GAZZOLA Ciro,1990,AM,G.A. BASSANO,1 se- 1,Abano Terme,2007-05-27,https://www.fidal.it/atleta/GAZZOLA-Ciro/eK6RkpKmaGo%3D,https://www.fidal.it/societa/G-A--BASSANO/VI614
57.88,,DI CARLO Daniele,1990,AM,ATL. STUDENTESCA CA.RI.RI,1 se- 1,Roma,2007-05-13,https://www.fidal.it/atleta/DI-CARLO-Daniele/f6iRlpqfa2w%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
57.93,,DI CARLO Daniele,1990,AM,ATL. STUDENTESCA CA.RI.RI,3 su- 1,Roma,2007-09-30,https://www.fidal.it/atleta/DI-CARLO-Daniele/f6iRlpqfa2w%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
57.98,,INCERTI Eugenio,1991,AM,ATL.VICENTINA,3 ba- 1,Cesenatico,2007-10-07,https://www.fidal.it/atleta/INCERTI-Eugenio/eK6RkpKiamY%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
57.99,,PICCOLO Davide,1991,AM,C.U.S. BOLOGNA,1 se- 2,Imola,2007-05-13,https://www.fidal.it/atleta/PICCOLO-Davide/eqiRlpihcGs%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
58.02,,MARINETTI Marco,1991,AM,GINNASTICA COMENSE 1872,1 se- 1,Rovellasca,2007-07-18,https://www.fidal.it/atleta/MARINETTI-Marco/dquRkpOja2U%3D,https://www.fidal.it/societa/GINNASTICA-COMENSE-1872/CO013
58.05,,DI STANI Niccolo',1991,AM,ATL. SPORTLIFE LA SPEZIA,1 su- 1,Genova,2007-05-27,https://www.fidal.it/atleta/DI-STANI-Niccolo-/daiUlpKoamc%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
58.06,,DURETTO Daniele,1990,AM,ATLETICA CANAVESANA,1 su- 1,Torino,2007-09-30,https://www.fidal.it/atleta/DURETTO-Daniele/dK6RlJSmbWo%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
58.06,,MAGGIOLO Daniele,1991,AM,C.U.S. PADOVA,4 ba- 3,Cesenatico,2007-10-07,https://www.fidal.it/atleta/MAGGIOLO-Daniele/eKiRlZefcGg%3D,https://www.fidal.it/societa/C-U-S--PADOVA/PD143
