prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
16.49,-0.2,16.49,e,AMERIO Roberto,1965,SM50,S.S. VITTORIO ALFIERI ASTI,2 ba- 1,Perth,2016-11-02,https://www.fidal.it/atleta/AMERIO-Roberto/dKiRkpKgcGs%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
17.26,-0.7,17.26,e,AMERIO Roberto,1965,SM50,S.S. VITTORIO ALFIERI ASTI,1 su- 1,Borgaretto,2016-07-02,https://www.fidal.it/atleta/AMERIO-Roberto/dKiRkpKgcGs%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
17.41,-0.3,17.41,e,FASCE Luciano,1960,SM55,A.S.D.  C.U.S. GENOVA,4 fi- 1,Perth,2016-11-05,https://www.fidal.it/atleta/FASCE-Luciano/dayRkpKncGk%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
17.49,+0.7,17.49,e,FERRETTI Antonello,1960,SM55,ASD. ATL. L'AMICO-CRAS TARANTO,3 su- 1,Arezzo,2016-07-08,https://www.fidal.it/atleta/FERRETTI-Antonello/hKiSmpimbmU%3D,https://www.fidal.it/societa/ASD--ATL--L-AMICO-CRAS-TARANTO/TA413
17.53,+0.1,17.53,e,FERRETTI Antonello,1960,SM55,ASD. ATL. L'AMICO-CRAS TARANTO,1 se- 1,Bari,2016-06-26,https://www.fidal.it/atleta/FERRETTI-Antonello/hKiSmpimbmU%3D,https://www.fidal.it/societa/ASD--ATL--L-AMICO-CRAS-TARANTO/TA413
17.58,+0.7,17.58,e,FASCE Luciano,1960,SM55,A.S.D.  C.U.S. GENOVA,4 su- 1,Arezzo,2016-07-08,https://www.fidal.it/atleta/FASCE-Luciano/dayRkpKncGk%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
17.6,+0.3,17.60,e,FASCE Luciano,1960,SM55,A.S.D.  C.U.S. GENOVA,4 ba- 1,Perth,2016-11-02,https://www.fidal.it/atleta/FASCE-Luciano/dayRkpKncGk%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
17.65,+1.6,17.65,e,FASCE Luciano,1960,SM55,A.S.D.  C.U.S. GENOVA,2 se- 1,Bellinzona,2016-09-17,https://www.fidal.it/atleta/FASCE-Luciano/dayRkpKncGk%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
17.67,-0.7,17.67,e,FASCE Luciano,1960,SM55,A.S.D.  C.U.S. GENOVA,2 su- 1,Borgaretto,2016-07-02,https://www.fidal.it/atleta/FASCE-Luciano/dayRkpKncGk%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
17.8,+0.0,17.80,e,VENIER Stefano,1959,SM55,GA ARISTIDE COIN VENEZIA 1949,1 se- 2,Mestre,2016-05-14,https://www.fidal.it/atleta/VENIER-Stefano/eK2RkpKfa2Q%3D,https://www.fidal.it/societa/GA-ARISTIDE-COIN-VENEZIA-1949/VE474
17.84,+0.7,17.84,e,RICCI Fabrizio,1961,SM55,ATL. VIRTUS SENAGO,5 su- 1,Arezzo,2016-07-08,https://www.fidal.it/atleta/RICCI-Fabrizio/dq2RkpWfbWM%3D,https://www.fidal.it/societa/ATL--VIRTUS-SENAGO/MI062
