prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
13.87,+2.2,13.87,e,PERUGIN Marco,1992,CM,A.A.A. GENOVA,1 fi- 2,Ravenna,2007-10-13,https://www.fidal.it/atleta/PERUGIN-Marco/daiUlpana2s%3D,https://www.fidal.it/societa/A-A-A--GENOVA/GE001
13.88,+0.1,13.88,e,BERCHI Giacomo,1992,CM,BUGELLA SPORT,1 fi- 1,Torino,2007-09-23,https://www.fidal.it/atleta/BERCHI-Giacomo/dKAAARk5mkams%3D,https://www.fidal.it/societa/BUGELLA-SPORT/VC049
13.93,+1.3,13.93,e,MORRA Andrea mario,1992,CM,A.S. NUOVA ATL. FORMIA,1 fi- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/MORRA-Andrea-mario/f6iRl5mfa2o%3D,https://www.fidal.it/societa/A-S--NUOVA-ATL--FORMIA/LT294
13.95,,13.7,m,BERCHI Giacomo,1992,CM,BUGELLA SPORT,1 se- 1,Novara,2007-05-27,https://www.fidal.it/atleta/BERCHI-Giacomo/dKAAARk5mkams%3D,https://www.fidal.it/societa/BUGELLA-SPORT/VC049
13.95,,13.7,m,BERLESE Nicola,1992,CM,ATLETICA BRUGNERA FRIULINTAGLI,1 se- 1,Majano,2007-06-24,https://www.fidal.it/atleta/BERLESE-Nicola/eaqRkpmkbGQ%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
13.95,,13.7,m,MACH DI PALMSTEIN Ivan,1992,CM,RUNNERS LIVORNO,1 se- 3,Livorno,2007-06-24,https://www.fidal.it/atleta/MACH-DI-PALMSTEIN-Ivan/faiSkpShaGo%3D,https://www.fidal.it/societa/RUNNERS-LIVORNO/LI086
13.94,+1.3,13.94,e,ANTONINI Gabriele,1993,CM,ARU  TERNI AHMED COSTRUZIONI,1 se- 1,Narni,2007-09-15,https://www.fidal.it/atleta/ANTONINI-Gabriele/fqiRk5mmaGs%3D,https://www.fidal.it/societa/ARU-TERNI-AHMED-COSTRUZIONI/TR002
13.95,-0.2,13.95,e,ANTONINI Gabriele,1993,CM,ARU  TERNI AHMED COSTRUZIONI,1 ba- 2,Ravenna,2007-10-13,https://www.fidal.it/atleta/ANTONINI-Gabriele/fqiRk5mmaGs%3D,https://www.fidal.it/societa/ARU-TERNI-AHMED-COSTRUZIONI/TR002
13.97,+0.1,13.97,e,OMEDE' Matteo,1992,CM,S.S. VITTORIO ALFIERI ASTI,1 se- 4,Ravenna,2007-10-13,https://www.fidal.it/atleta/OMEDE-Matteo/dKuRk5ambGs%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
14.02,+1.3,14.02,e,VETTORE Federico,1992,CM,ATLETICA VIS ABANO,2 fi- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/VETTORE-Federico/eKiRlZenaGM%3D,https://www.fidal.it/societa/ATLETICA-VIS-ABANO/PD141
