tempo,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
56.59,,CECCARELLI Benedetta,1980,SF,C.S. CARABINIERI SEZ. ATLETICA,1 fi- 1,Padova,2007-07-28,https://www.fidal.it/atleta/CECCARELLI-Benedetta/fqiRkpOjbmY%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
56.66,,CECCARELLI Benedetta,1980,SF,C.S. CARABINIERI SEZ. ATLETICA,1 se- 1,Rieti,2007-05-19,https://www.fidal.it/atleta/CECCARELLI-Benedetta/fqiRkpOjbmY%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
56.72,,CECCARELLI Benedetta,1980,SF,C.S. CARABINIERI SEZ. ATLETICA,1 se- 2,Madrid,2007-07-21,https://www.fidal.it/atleta/CECCARELLI-Benedetta/fqiRkpOjbmY%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
56.78,,CECCARELLI Benedetta,1980,SF,C.S. CARABINIERI SEZ. ATLETICA,4 se- 1,Lucerna,2007-06-28,https://www.fidal.it/atleta/CECCARELLI-Benedetta/fqiRkpOjbmY%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
57.02,,CECCARELLI Benedetta,1980,SF,C.S. CARABINIERI SEZ. ATLETICA,8 su- 1,Rieti,2007-09-09,https://www.fidal.it/atleta/CECCARELLI-Benedetta/fqiRkpOjbmY%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
57.03,,CECCARELLI Benedetta,1980,SF,C.S. CARABINIERI SEZ. ATLETICA,1 se- 1,Montgeron,2007-05-12,https://www.fidal.it/atleta/CECCARELLI-Benedetta/fqiRkpOjbmY%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
57.04,,GENTILI Manuela,1978,SF,A.S.D. C.U.S. PALERMO,2 fi- 1,Padova,2007-07-28,https://www.fidal.it/atleta/GENTILI-Manuela/eqiRkpOicGU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--PALERMO/PA001
57.28,,CECCARELLI Benedetta,1980,SF,C.S. CARABINIERI SEZ. ATLETICA,6 se- 1,Rovereto,2007-09-12,https://www.fidal.it/atleta/CECCARELLI-Benedetta/fqiRkpOjbmY%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
57.33,,GENTILI Manuela,1978,SF,A.S.D. C.U.S. PALERMO,4 se- 1,Ginevra,2007-06-09,https://www.fidal.it/atleta/GENTILI-Manuela/eqiRkpOicGU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--PALERMO/PA001
57.66,,SCARDANZAN Elisa,1985,PF,G.S. FIAMME ORO PADOVA,1 su- 1,Bressanone,2007-06-17,https://www.fidal.it/atleta/SCARDANZAN-Elisa/eKmRkpKhbWQ%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
57.97,,GENTILI Manuela,1978,SF,A.S.D. C.U.S. PALERMO,1 se- 1,Trento,2007-06-02,https://www.fidal.it/atleta/GENTILI-Manuela/eqiRkpOicGU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--PALERMO/PA001
57.97,,ROCCO Lara,1975,SF,G.S. FIAMME ORO PADOVA,3 se- 2,Trento,2007-06-02,https://www.fidal.it/atleta/ROCCO-Lara/eKiRkpWhcWo%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
57.98,,ROCCO Lara,1975,SF,G.S. FIAMME ORO PADOVA,1 se- 1,Pordenone,2007-07-13,https://www.fidal.it/atleta/ROCCO-Lara/eKiRkpWhcWo%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
58.08,,GENTILI Manuela,1978,SF,A.S.D. C.U.S. PALERMO,2 se- 2,Pavia,2007-05-13,https://www.fidal.it/atleta/GENTILI-Manuela/eqiRkpOicGU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--PALERMO/PA001
58.11,,CECCARELLI Benedetta,1980,SF,C.S. CARABINIERI SEZ. ATLETICA,3 se- 2,Palermo,2007-09-30,https://www.fidal.it/atleta/CECCARELLI-Benedetta/fqiRkpOjbmY%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
58.20,,GENTILI Manuela,1978,SF,A.S.D. C.U.S. PALERMO,1 su- 1,Catania,2007-05-20,https://www.fidal.it/atleta/GENTILI-Manuela/eqiRkpOicGU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--PALERMO/PA001
58.20,,ROCCO Lara,1975,SF,G.S. FIAMME ORO PADOVA,1 se- 2,Tezze Sul Brenta,2007-06-21,https://www.fidal.it/atleta/ROCCO-Lara/eKiRkpWhcWo%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
58.32,,OLIVA Marta,1982,SF,C.S. ESERCITO,1 se- 1,Rieti,2007-06-07,https://www.fidal.it/atleta/OLIVA-Marta/f6iRlJmnaGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
58.45,,GENTILI Manuela,1978,SF,A.S.D. C.U.S. PALERMO,1 se- 2,Celle Ligure,2007-06-27,https://www.fidal.it/atleta/GENTILI-Manuela/eqiRkpOicGU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--PALERMO/PA001
58.47,,CECCARELLI Benedetta,1980,SF,C.S. CARABINIERI SEZ. ATLETICA,1 ba- 1,Padova,2007-07-27,https://www.fidal.it/atleta/CECCARELLI-Benedetta/fqiRkpOjbmY%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
58.48,,ROCCO Lara,1975,SF,G.S. FIAMME ORO PADOVA,1 se- 2,Ginevra,2007-06-09,https://www.fidal.it/atleta/ROCCO-Lara/eKiRkpWhcWo%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
58.53,,SCARDANZAN Elisa,1985,PF,G.S. FIAMME ORO PADOVA,3 fi- 1,Padova,2007-07-28,https://www.fidal.it/atleta/SCARDANZAN-Elisa/eKmRkpKhbWQ%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
58.56,,PANE Anna,1977,SF,G.S. FORESTALE,2 se- 1,Rieti,2007-06-07,https://www.fidal.it/atleta/PANE-Anna/gKiRkpOiaGc%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
58.58,,PANE Anna,1977,SF,G.S. FORESTALE,4 fi- 1,Padova,2007-07-28,https://www.fidal.it/atleta/PANE-Anna/gKiRkpOiaGc%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
58.59,,BOFFELLI Valentina,1978,SF,G.S. FORESTALE,2 se- 1,Recanati,2007-06-30,https://www.fidal.it/atleta/BOFFELLI-Valentina/eqiRkpOkcGY%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
58.61,,PANE Anna,1977,SF,G.S. FORESTALE,1 su- 1,Fabriano,2007-07-15,https://www.fidal.it/atleta/PANE-Anna/gKiRkpOiaGc%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
58.64,,SCARDANZAN Elisa,1985,PF,G.S. FIAMME ORO PADOVA,4 se- 2,Trento,2007-06-02,https://www.fidal.it/atleta/SCARDANZAN-Elisa/eKmRkpKhbWQ%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
58.65,,APOLLO Rita,1986,PF,C.U.S. TRIESTE,2 se- 1,Trento,2007-06-02,https://www.fidal.it/atleta/APOLLO-Rita/eamRkpekbGc%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
58.71,,BOFFELLI Valentina,1978,SF,G.S. FORESTALE,2 se- 1,Pordenone,2007-07-13,https://www.fidal.it/atleta/BOFFELLI-Valentina/eqiRkpOkcGY%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
58.87,,BIELLA Gaia,1980,SF,JAKY-TECH APUANA,1 se- 1,Milano,2007-06-03,https://www.fidal.it/atleta/BIELLA-Gaia/dqiRkpunbGc%3D,https://www.fidal.it/societa/JAKY-TECH-APUANA/MS090
58.95,,GENTILI Manuela,1978,SF,A.S.D. C.U.S. PALERMO,1 ba- 3,Padova,2007-07-27,https://www.fidal.it/atleta/GENTILI-Manuela/eqiRkpOicGU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--PALERMO/PA001
59.05,,ROCCO Lara,1975,SF,G.S. FIAMME ORO PADOVA,1 se- 1,Osimo,2007-06-23,https://www.fidal.it/atleta/ROCCO-Lara/eKiRkpWhcWo%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
59.12,,APOLLO Rita,1986,PF,C.U.S. TRIESTE,2 ba- 1,Padova,2007-07-27,https://www.fidal.it/atleta/APOLLO-Rita/eamRkpekbGc%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
59.13,,APOLLO Rita,1986,PF,C.U.S. TRIESTE,5 ba- 1,Debrecen,2007-07-13,https://www.fidal.it/atleta/APOLLO-Rita/eamRkpekbGc%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
59.13,,VALENTE Aida,1978,SF,ATL.VICENTINA,5 fi- 1,Padova,2007-07-28,https://www.fidal.it/atleta/VALENTE-Aida/eKiRkpamcWY%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
59.15,,PANE Anna,1977,SF,G.S. FORESTALE,2 se- 1,Osimo,2007-06-23,https://www.fidal.it/atleta/PANE-Anna/gKiRkpOiaGc%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
59.16,,PANE Anna,1977,SF,G.S. FORESTALE,3 se- 1,Recanati,2007-06-30,https://www.fidal.it/atleta/PANE-Anna/gKiRkpOiaGc%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
59.20,,PANE Anna,1977,SF,G.S. FORESTALE,4 se- 2,Palermo,2007-09-30,https://www.fidal.it/atleta/PANE-Anna/gKiRkpOiaGc%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
59.23,,OLIVA Marta,1982,SF,C.S. ESERCITO,2 se- 1,Rieti,2007-05-19,https://www.fidal.it/atleta/OLIVA-Marta/f6iRlJmnaGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
59.31,,APOLLO Rita,1986,PF,C.U.S. TRIESTE,1 su- 1,Pordenone,2007-05-20,https://www.fidal.it/atleta/APOLLO-Rita/eamRkpekbGc%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
59.31,,BOFFELLI Valentina,1978,SF,G.S. FORESTALE,1 se- 1,Trieste,2007-07-21,https://www.fidal.it/atleta/BOFFELLI-Valentina/eqiRkpOkcGY%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
59.41,,BOFFELLI Valentina,1978,SF,G.S. FORESTALE,1 se- 1,Gorizia,2007-06-24,https://www.fidal.it/atleta/BOFFELLI-Valentina/eqiRkpOkcGY%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
59.44,,APOLLO Rita,1986,PF,C.U.S. TRIESTE,6 fi- 1,Padova,2007-07-28,https://www.fidal.it/atleta/APOLLO-Rita/eamRkpekbGc%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
59.46,,BOFFELLI Valentina,1978,SF,G.S. FORESTALE,1 se- 1,Villach,2007-06-16,https://www.fidal.it/atleta/BOFFELLI-Valentina/eqiRkpOkcGY%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
59.46,,VALENTE Aida,1978,SF,ATL.VICENTINA,3 se- 1,Pordenone,2007-07-13,https://www.fidal.it/atleta/VALENTE-Aida/eKiRkpamcWY%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
59.48,,VALENTE Aida,1978,SF,ATL.VICENTINA,1 se- 1,Marcon,2007-05-20,https://www.fidal.it/atleta/VALENTE-Aida/eKiRkpamcWY%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
59.52,,APOLLO Rita,1986,PF,C.U.S. TRIESTE,1 se- 1,Jesolo,2007-05-26,https://www.fidal.it/atleta/APOLLO-Rita/eamRkpekbGc%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
59.52,,SCARDANZAN Elisa,1985,PF,G.S. FIAMME ORO PADOVA,1 ba- 2,Padova,2007-07-27,https://www.fidal.it/atleta/SCARDANZAN-Elisa/eKmRkpKhbWQ%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
59.53,,GUERRERA Anna,1983,SF,A.S.D. POL. EUROPA CAPACI,99 se- 1,Rieti,2007-06-24,https://www.fidal.it/atleta/GUERRERA-Anna/h6iRk5SlamY%3D,https://www.fidal.it/societa/A-S-D--POL--EUROPA-CAPACI/PA335
59.56,,SCARDANZAN Elisa,1985,PF,G.S. FIAMME ORO PADOVA,5 ba- 3,Debrecen,2007-07-13,https://www.fidal.it/atleta/SCARDANZAN-Elisa/eKmRkpKhbWQ%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
59.59,,OLIVA Marta,1982,SF,C.S. ESERCITO,2 su- 1,Fabriano,2007-07-15,https://www.fidal.it/atleta/OLIVA-Marta/f6iRlJmnaGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
59.65,,GUERRERA Anna,1983,SF,A.S.D. POL. EUROPA CAPACI,2 ba- 3,Padova,2007-07-27,https://www.fidal.it/atleta/GUERRERA-Anna/h6iRk5SlamY%3D,https://www.fidal.it/societa/A-S-D--POL--EUROPA-CAPACI/PA335
59.67,,APOLLO Rita,1986,PF,C.U.S. TRIESTE,1 se- 1,Pavia,2007-05-13,https://www.fidal.it/atleta/APOLLO-Rita/eamRkpekbGc%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
59.70,,VALENTE Aida,1978,SF,ATL.VICENTINA,2 se- 2,Tezze Sul Brenta,2007-06-21,https://www.fidal.it/atleta/VALENTE-Aida/eKiRkpamcWY%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
59.72,,BAGGIOLINI Emanuela,1972,SF35,C.U.S. CAGLIARI,1 se- 1,Busto Arsizio,2007-07-08,https://www.fidal.it/atleta/BAGGIOLINI-Emanuela/dqiRkpWjbGg%3D,https://www.fidal.it/societa/C-U-S--CAGLIARI/CA001
59.73,,SCARDANZAN Elisa,1985,PF,G.S. FIAMME ORO PADOVA,3 se- 1,Osimo,2007-06-23,https://www.fidal.it/atleta/SCARDANZAN-Elisa/eKmRkpKhbWQ%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
59.77,,BIELLA Gaia,1980,SF,JAKY-TECH APUANA,2 se- 1,Jesolo,2007-05-26,https://www.fidal.it/atleta/BIELLA-Gaia/dqiRkpunbGc%3D,https://www.fidal.it/societa/JAKY-TECH-APUANA/MS090
59.78,,APOLLO Rita,1986,PF,C.U.S. TRIESTE,1 su- 1,Palmanova,2007-05-01,https://www.fidal.it/atleta/APOLLO-Rita/eamRkpekbGc%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
59.78,,BIELLA Gaia,1980,SF,JAKY-TECH APUANA,1 se- 1,Firenze,2007-05-20,https://www.fidal.it/atleta/BIELLA-Gaia/dqiRkpunbGc%3D,https://www.fidal.it/societa/JAKY-TECH-APUANA/MS090
59.79,,BIELLA Gaia,1980,SF,JAKY-TECH APUANA,1 se- 1,Correggio,2007-09-01,https://www.fidal.it/atleta/BIELLA-Gaia/dqiRkpunbGc%3D,https://www.fidal.it/societa/JAKY-TECH-APUANA/MS090
59.80,,APOLLO Rita,1986,PF,C.U.S. TRIESTE,2 su- 1,Bressanone,2007-06-17,https://www.fidal.it/atleta/APOLLO-Rita/eamRkpekbGc%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
59.81,,GUERRERA Anna,1983,SF,A.S.D. POL. EUROPA CAPACI,2 su- 1,Catania,2007-05-20,https://www.fidal.it/atleta/GUERRERA-Anna/h6iRk5SlamY%3D,https://www.fidal.it/societa/A-S-D--POL--EUROPA-CAPACI/PA335
59.82,,BOFFELLI Valentina,1978,SF,G.S. FORESTALE,2 su- 1,Palmanova,2007-05-01,https://www.fidal.it/atleta/BOFFELLI-Valentina/eqiRkpOkcGY%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
59.82,,VALENTE Aida,1978,SF,ATL.VICENTINA,3 se- 1,Trento,2007-06-02,https://www.fidal.it/atleta/VALENTE-Aida/eKiRkpamcWY%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
59.82,,OLIVA Marta,1982,SF,C.S. ESERCITO,1 se- 1,Terni,2007-06-03,https://www.fidal.it/atleta/OLIVA-Marta/f6iRlJmnaGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
59.82,,BIELLA Gaia,1980,SF,JAKY-TECH APUANA,1 su- 1,Brescia,2007-09-23,https://www.fidal.it/atleta/BIELLA-Gaia/dqiRkpunbGc%3D,https://www.fidal.it/societa/JAKY-TECH-APUANA/MS090
59.84,,PANE Anna,1977,SF,G.S. FORESTALE,1 se- 1,Rieti,2007-06-24,https://www.fidal.it/atleta/PANE-Anna/gKiRkpOiaGc%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
59.84,,MANIERO Claudia,1988,JF,ATLETICA BRUGNERA FRIULINTAGLI,4 se- 1,Pordenone,2007-07-13,https://www.fidal.it/atleta/MANIERO-Claudia/eaqRkpinaWQ%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
59.85,,BAGGIOLINI Emanuela,1972,SF35,C.U.S. CAGLIARI,7 fi- 1,Padova,2007-07-28,https://www.fidal.it/atleta/BAGGIOLINI-Emanuela/dqiRkpWjbGg%3D,https://www.fidal.it/societa/C-U-S--CAGLIARI/CA001
59.86,,VALENTE Aida,1978,SF,ATL.VICENTINA,3 ba- 1,Padova,2007-07-27,https://www.fidal.it/atleta/VALENTE-Aida/eKiRkpamcWY%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
59.88,,BAGGIOLINI Emanuela,1972,SF35,C.U.S. CAGLIARI,2 ba- 2,Padova,2007-07-27,https://www.fidal.it/atleta/BAGGIOLINI-Emanuela/dqiRkpWjbGg%3D,https://www.fidal.it/societa/C-U-S--CAGLIARI/CA001
59.89,,OLIVA Marta,1982,SF,C.S. ESERCITO,1 se- 1,Rieti,2007-05-09,https://www.fidal.it/atleta/OLIVA-Marta/f6iRlJmnaGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
59.93,,GUERRERA Anna,1983,SF,A.S.D. POL. EUROPA CAPACI,4 se- 1,Recanati,2007-06-30,https://www.fidal.it/atleta/GUERRERA-Anna/h6iRk5SlamY%3D,https://www.fidal.it/societa/A-S-D--POL--EUROPA-CAPACI/PA335
59.94,,VALENTE Aida,1978,SF,ATL.VICENTINA,1 su- 1,Dolo,2007-06-09,https://www.fidal.it/atleta/VALENTE-Aida/eKiRkpamcWY%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
59.98,,BAGGIOLINI Emanuela,1972,SF35,C.U.S. CAGLIARI,1 se- 1,Clusone,2007-06-30,https://www.fidal.it/atleta/BAGGIOLINI-Emanuela/dqiRkpWjbGg%3D,https://www.fidal.it/societa/C-U-S--CAGLIARI/CA001
59.99,,BAGGIOLINI Emanuela,1972,SF35,C.U.S. CAGLIARI,5 se- 2,Palermo,2007-09-30,https://www.fidal.it/atleta/BAGGIOLINI-Emanuela/dqiRkpWjbGg%3D,https://www.fidal.it/societa/C-U-S--CAGLIARI/CA001
1:00.00,,BOFFELLI Valentina,1978,SF,G.S. FORESTALE,3 se- 1,Rieti,2007-05-19,https://www.fidal.it/atleta/BOFFELLI-Valentina/eqiRkpOkcGY%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
1:00.00,,APOLLO Rita,1986,PF,C.U.S. TRIESTE,2 se- 1,Trieste,2007-07-21,https://www.fidal.it/atleta/APOLLO-Rita/eamRkpekbGc%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
1:00.00,,PANE Anna,1977,SF,G.S. FORESTALE,3 ba- 3,Padova,2007-07-27,https://www.fidal.it/atleta/PANE-Anna/gKiRkpOiaGc%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
1:00.12,,OLIVA Marta,1982,SF,C.S. ESERCITO,3 ba- 2,Padova,2007-07-27,https://www.fidal.it/atleta/OLIVA-Marta/f6iRlJmnaGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
1:00.13,,OLIVA Marta,1982,SF,C.S. ESERCITO,2 se- 2,Palafrugell,2007-05-26,https://www.fidal.it/atleta/OLIVA-Marta/f6iRlJmnaGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
1:00.14,,VALENTE Aida,1978,SF,ATL.VICENTINA,4 se- 2,Rovereto,2007-09-12,https://www.fidal.it/atleta/VALENTE-Aida/eKiRkpamcWY%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
1:00.0,,OLIVA Marta,1982,SF,C.S. ESERCITO,1 su- 1,Roma,2007-09-23,https://www.fidal.it/atleta/OLIVA-Marta/f6iRlJmnaGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
1:00.22,,BAGGIOLINI Emanuela,1972,SF35,C.U.S. CAGLIARI,3 su- 1,Fabriano,2007-07-15,https://www.fidal.it/atleta/BAGGIOLINI-Emanuela/dqiRkpWjbGg%3D,https://www.fidal.it/societa/C-U-S--CAGLIARI/CA001
1:00.22,,BIELLA Gaia,1980,SF,JAKY-TECH APUANA,5 se- 5,Chambery,2007-07-15,https://www.fidal.it/atleta/BIELLA-Gaia/dqiRkpunbGc%3D,https://www.fidal.it/societa/JAKY-TECH-APUANA/MS090
1:00.29,,GANASSINI Helga,1981,SF,U.S. QUERCIA ROVERETO,4 se- 1,Trento,2007-06-02,https://www.fidal.it/atleta/GANASSINI-Helga/d6iRkpKicGU%3D,https://www.fidal.it/societa/U-S--QUERCIA-ROVERETO/TN109
1:00.40,,APOLLO Rita,1986,PF,C.U.S. TRIESTE,1 se- 2,Caorle,2007-09-30,https://www.fidal.it/atleta/APOLLO-Rita/eamRkpekbGc%3D,https://www.fidal.it/societa/C-U-S--TRIESTE/TS010
1:00.45,,ANELLO Zoe,1987,PF,CAMELOT,1 se- 2,Osimo,2007-06-23,https://www.fidal.it/atleta/ANELLO-Zoe/dKyRk5ehamk%3D,https://www.fidal.it/societa/CAMELOT/MI221
1:00.52,,VALENTE Aida,1978,SF,ATL.VICENTINA,2 su- 1,Catania,2007-10-02,https://www.fidal.it/atleta/VALENTE-Aida/eKiRkpamcWY%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
1:00.53,,RICALI Cecilia,1985,PF,G.S. FIAMME AZZURRE,4 se- 1,Rieti,2007-05-19,https://www.fidal.it/atleta/RICALI-Cecilia/dqiRlpefaWc%3D,https://www.fidal.it/societa/G-S--FIAMME-AZZURRE/RM002
1:00.54,,CIONFRINI Daniela,1983,SF,N. ATL. VARESE,1 se- 2,Marano Di Napoli,2007-09-30,https://www.fidal.it/atleta/CIONFRINI-Daniela/dqiRlJioamQ%3D,https://www.fidal.it/societa/N--ATL--VARESE/VA130
1:00.59,,GUERRERA Anna,1983,SF,A.S.D. POL. EUROPA CAPACI,3 su- 1,Catania,2007-10-02,https://www.fidal.it/atleta/GUERRERA-Anna/h6iRk5SlamY%3D,https://www.fidal.it/societa/A-S-D--POL--EUROPA-CAPACI/PA335
1:00.60,,OLIVA Marta,1982,SF,C.S. ESERCITO,4 se- 1,Osimo,2007-06-23,https://www.fidal.it/atleta/OLIVA-Marta/f6iRlJmnaGw%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
1:00.61,,ANELLO Zoe,1987,PF,CAMELOT,2 se- 1,Busto Arsizio,2007-07-08,https://www.fidal.it/atleta/ANELLO-Zoe/dKyRk5ehamk%3D,https://www.fidal.it/societa/CAMELOT/MI221
1:00.66,,MEZZETTI Margherita,1986,PF,C.U.S. BOLOGNA,1 se- 2,Jesolo,2007-05-26,https://www.fidal.it/atleta/MEZZETTI-Margherita/eqiRlJehaGQ%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
1:00.66,,RICCI Elena,1988,JF,ALTO LAZIO A.S.D.,2 se- 1,Rieti,2007-06-24,https://www.fidal.it/atleta/RICCI-Elena/f6iRl5ahaGQ%3D,https://www.fidal.it/societa/ALTO-LAZIO-A-S-D-/VT501
1:00.66,,ANELLO Zoe,1987,PF,CAMELOT,1 se- 1,Celle Ligure,2007-06-27,https://www.fidal.it/atleta/ANELLO-Zoe/dKyRk5ehamk%3D,https://www.fidal.it/societa/CAMELOT/MI221
