punteggio,prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
543,3.3,ZAPPIA Matteo,1998,AM,ANA ATL.FELTRE,10 su- 1,Padova,2014-01-12,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
517,3.2,ZAPPIA Matteo,1998,AM,ANA ATL.FELTRE,11 se- 1,Padova,2014-01-18,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
508,2.5,ZAPPIA Laura,2001,CF,ANA ATL.FELTRE,2 su- 1,Padova,2016-02-14,https://www.fidal.it/atleta/ZAPPIA-Laura/eKmRlJSjcGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
508,2.5,ZAPPIA Laura,2001,CF,ANA ATL.FELTRE,4 su- 1,Padova,2016-03-06,https://www.fidal.it/atleta/ZAPPIA-Laura/eKmRlJSjcGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
449,2.3,ZAPPIA Laura,2001,CF,ANA ATL.FELTRE,3 su- 1,Padova,2016-02-06,https://www.fidal.it/atleta/ZAPPIA-Laura/eKmRlJSjcGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
363,2.6,DALLA CORTE Matteo,2001,SM,ANA ATL.FELTRE,14 su- 1,Padova,2024-02-04,https://www.fidal.it/atleta/DALLA-CORTE-Matteo/eKmRlJWmaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
261,2.2,DALLA CORTE Matteo,2001,PM,ANA ATL.FELTRE,23 su- 1,Padova,2022-02-13,https://www.fidal.it/atleta/DALLA-CORTE-Matteo/eKmRlJWmaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
