prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
9.72,TOZZI Stefano,1970,SM40,ACSI CAMPIDOGLIO PALATINO,7 se- 3,Ancona,2011-03-04,https://www.fidal.it/atleta/TOZZI-Stefano/f6iRl5SmbWU%3D,https://www.fidal.it/societa/ACSI-CAMPIDOGLIO-PALATINO/RM046
9.62,PERNA Marco,1991,PM,A.S.D. AGG. HINNA,17 su- 1,Ancona,2011-01-29,https://www.fidal.it/atleta/PERNA-Marco/gKiRlJuobms%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
9.61,POLETTI Alessandro,1991,PM,ATL. RICCARDI MILANO,4 su- 1,Ancona,2011-01-15,https://www.fidal.it/atleta/POLETTI-Alessandro/dq2Rk5qlcWo%3D,https://www.fidal.it/societa/ATL--RICCARDI-MILANO/MI080
9.61,DI GIOVANNI Riccardo,1989,PM,POLISPORTIVA IUSM,5 su- 1,Roma,2011-01-29,https://www.fidal.it/atleta/DI-GIOVANNI-Riccardo/f6yRkpuna2o%3D,https://www.fidal.it/societa/POLISPORTIVA-IUSM/RM073
9.54,SCEBI Agostino,1990,PM,A.S.D. AGG. HINNA,4 fi- 1,Napoli,2011-01-08,https://www.fidal.it/atleta/SCEBI-Agostino/gKiRlZKocWY%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
9.53,MAURACHER Felix,1993,JM,ASV S.V. LANA - RAIKA,7 su- 1,Innsbruck,2011-01-09,https://www.fidal.it/atleta/MAURACHER-Felix/iaiRkpiibWY%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
9.53,ROCCHI Pierfrancesco,1984,SM,POLISPORTIVA IUSM,6 su- 1,Roma,2011-01-29,https://www.fidal.it/atleta/ROCCHI-Pierfrancesco/f6iRmZWlams%3D,https://www.fidal.it/societa/POLISPORTIVA-IUSM/RM073
9.5,FRATICELLI Emanuele,1985,SM,ATL. AVIS MACERATA,8 su- 1,Ancona,2011-01-22,https://www.fidal.it/atleta/FRATICELLI-Emanuele/e6iRk5OkcGg%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
9.4,LAZZARI Edoardo,1990,PM,A.S.ATHLON BASTIA,5 su- 1,Ancona,2011-01-15,https://www.fidal.it/atleta/LAZZARI-Edoardo/fqiRk5WlcWs%3D,https://www.fidal.it/societa/A-S-ATHLON-BASTIA/PG003
9.25,VISCA Alberto,1956,SM55,CLUB ATL. CENTRALE,3 su- 1,Roma,2011-01-23,https://www.fidal.it/atleta/VISCA-Alberto/f6iRkpmicWo%3D,https://www.fidal.it/societa/CLUB-ATL--CENTRALE/RM054
9.2,MARCHESI Gabriele,1990,PM,ATL.LIBERTAS A.R.C.S. PERUGIA,3 su- 1,Ancona,2011-01-15,https://www.fidal.it/atleta/MARCHESI-Gabriele/fqiRk5ufamk%3D,https://www.fidal.it/societa/ATL-LIBERTAS-A-R-C-S--PERUGIA/PG004
9.18,POLETTI Alessandro,1991,PM,ATL. RICCARDI MILANO,4 su- 1,Saronno,2011-01-23,https://www.fidal.it/atleta/POLETTI-Alessandro/dq2Rk5qlcWo%3D,https://www.fidal.it/societa/ATL--RICCARDI-MILANO/MI080
9.15,CABIATI Carlo,1991,PM,G.S. ERMENEGILDO ZEGNA,5 su- 1,Aosta,2011-01-16,https://www.fidal.it/atleta/CABIATI-Carlo/dKAAARk5mmbmw%3D,https://www.fidal.it/societa/G-S--ERMENEGILDO-ZEGNA/VC020
9.12,AVELLA Antonio,1992,JM,A.S.D. AGG. HINNA,5 fi- 1,Napoli,2011-01-08,https://www.fidal.it/atleta/AVELLA-Antonio/gKiRlpOgbGQ%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
9.08,COLUCCI Guglielmo,1987,SM,ATL. RICCARDI MILANO,6 su- 1,Ancona,2011-01-15,https://www.fidal.it/atleta/COLUCCI-Guglielmo/dK6Rk5mob2c%3D,https://www.fidal.it/societa/ATL--RICCARDI-MILANO/MI080
8.98,MORONI Stefano,1990,PM,P.P. BUSTESE ATL.,5 su- 1,Saronno,2011-01-23,https://www.fidal.it/atleta/MORONI-Stefano/drKRkpKmbmc%3D,https://www.fidal.it/societa/P-P--BUSTESE-ATL-/VA121
8.96,PANATO Alessandro,1989,PM,ATL.  CENTO TORRI PAVIA,18 su- 1,Ancona,2011-01-29,https://www.fidal.it/atleta/PANATO-Alessandro/dq2RkpSicWQ%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
8.96,BOGA Andrea,1974,SM35,OLIMPUS SAN MARINO ATLETICA,6 su- 1,Ancona,2011-02-03,https://www.fidal.it/atleta/BOGA-Andrea/eqiRkpKjamU%3D,https://www.fidal.it/societa/OLIMPUS-SAN-MARINO-ATLETICA/SM278
8.83,BUCCIOLI Riccardo,1987,SM,ATL. COLOSSEO 2000,7 su- 1,Roma,2011-01-29,https://www.fidal.it/atleta/BUCCIOLI-Riccardo/f6yRkpSmbmg%3D,https://www.fidal.it/societa/ATL--COLOSSEO-2000/RM105
8.77,MONTI Valerio,1986,SM,EDERA ATL. FORLI,7 su- 1,Ancona,2011-01-15,https://www.fidal.it/atleta/MONTI-Valerio/eqiRlJuobGo%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
8.65,CAPOCCIA Michele,1979,SM,ASS.ATL.LIBERTAS ORVIETO,8 su- 1,Ancona,2011-01-15,https://www.fidal.it/atleta/CAPOCCIA-Michele/fqiRk5KmaWM%3D,https://www.fidal.it/societa/ASS-ATL-LIBERTAS-ORVIETO/TR024
8.63,CIRILLO Rocco luca,1977,SM,ASD ENTERPRISE SPORT & SERVICE,4 fi- 2,Napoli,2011-01-08,https://www.fidal.it/atleta/CIRILLO-Rocco-luca/gKiRlZmfa2k%3D,https://www.fidal.it/societa/ASD-ENTERPRISE-SPORT-&-SERVICE/AV208
8.54,AIRALE Marco,1990,PM,ATLETICA CANAVESANA,19 su- 1,Ancona,2011-01-29,https://www.fidal.it/atleta/AIRALE-Marco/dK6RlJWfams%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
8.35,CAPOCCIA Luca,1981,SM,ASS.ATL.LIBERTAS ORVIETO,9 su- 1,Ancona,2011-01-15,https://www.fidal.it/atleta/CAPOCCIA-Luca/fqiRkpiga2o%3D,https://www.fidal.it/societa/ASS-ATL-LIBERTAS-ORVIETO/TR024
8.31,CIRILLO Marco,1991,PM,A.S.D. AGG. HINNA,20 su- 1,Ancona,2011-01-29,https://www.fidal.it/atleta/CIRILLO-Marco/gKiRlZKmcGk%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
8.23,PIALI Alessandro,1991,PM,ATL. RICCARDI MILANO,21 su- 1,Ancona,2011-01-29,https://www.fidal.it/atleta/PIALI-Alessandro/dq2Rk5KlaWk%3D,https://www.fidal.it/societa/ATL--RICCARDI-MILANO/MI080
8.22,DEL DUCA Gaetano,1979,SM,ATLETICA MAGNA GRAECIA,8 su- 1,Napoli Ponticelli,2011-01-23,https://www.fidal.it/atleta/DEL-DUCA-Gaetano/gK2RkpOiaGs%3D,https://www.fidal.it/societa/ATLETICA-MAGNA-GRAECIA/SA606
8.2,PIALI Alessandro,1991,PM,ATL. RICCARDI MILANO,6 su- 1,Saronno,2011-01-23,https://www.fidal.it/atleta/PIALI-Alessandro/dq2Rk5KlaWk%3D,https://www.fidal.it/societa/ATL--RICCARDI-MILANO/MI080
7.97,PUPPO Alessandro,1991,PM,ATL. ALESSANDRIA,5 su- 1,Aosta,2011-02-06,https://www.fidal.it/atleta/PUPPO-Alessandro/dKmRk5ija2U%3D,https://www.fidal.it/societa/ATL--ALESSANDRIA/AL001
7.94,ANTINELLI Francesco,1983,SM,A.S.D. USA S.CLUB AVEZZANO,10 su- 1,Ancona,2011-01-15,https://www.fidal.it/atleta/ANTINELLI-Francesco/gaiRkpelcGo%3D,https://www.fidal.it/societa/A-S-D--USA-S-CLUB-AVEZZANO/AQ005
7.9,PUTTI Sebastiano,1990,PM,POLISPORTIVA IUSM,8 su- 1,Roma,2011-01-29,https://www.fidal.it/atleta/PUTTI-Sebastiano/f6yRkpikbWY%3D,https://www.fidal.it/societa/POLISPORTIVA-IUSM/RM073
7.74,PUPPO Alessandro,1991,PM,ATL. ALESSANDRIA,8 su- 1,Aosta,2011-01-29,https://www.fidal.it/atleta/PUPPO-Alessandro/dKmRk5ija2U%3D,https://www.fidal.it/societa/ATL--ALESSANDRIA/AL001
7.7,CIRILLO Rocco luca,1977,SM,ASD ENTERPRISE SPORT & SERVICE,9 su- 1,Napoli Ponticelli,2011-01-23,https://www.fidal.it/atleta/CIRILLO-Rocco-luca/gKiRlZmfa2k%3D,https://www.fidal.it/societa/ASD-ENTERPRISE-SPORT-&-SERVICE/AV208
7.58,D'ELIA Matteo,1985,SM,A.S.D. C.U.S. SALERNO,11 su- 1,Napoli Ponticelli,2011-01-23,https://www.fidal.it/atleta/D-ELIA-Matteo/gK2RkpKnbWU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--SALERNO/SA265
7.38,VERDECCHIA Alessio,1991,PM,TECNO ADRIATLETICA MARCHE,11 su- 1,Ancona,2011-01-15,https://www.fidal.it/atleta/VERDECCHIA-Alessio/e6qRkpKoaWU%3D,https://www.fidal.it/societa/TECNO-ADRIATLETICA-MARCHE/AP050
7.06,D'APONTE Antonio,1990,PM,ASD ENTERPRISE SPORT & SERVICE,12 su- 1,Napoli Ponticelli,2011-01-23,https://www.fidal.it/atleta/D-APONTE-Antonio/gKiRlJefa2Q%3D,https://www.fidal.it/societa/ASD-ENTERPRISE-SPORT-&-SERVICE/AV208
6.68,CIRILLO Marco,1991,PM,A.S.D. AGG. HINNA,7 fi- 1,Napoli,2011-01-08,https://www.fidal.it/atleta/CIRILLO-Marco/gKiRlZKmcGk%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
6.5,POLITICA Fabio,1990,PM,CUS DEI LAGHI - ATL. VARESE,7 su- 1,Saronno,2011-01-23,https://www.fidal.it/atleta/POLITICA-Fabio/drKRkpSjcWY%3D,https://www.fidal.it/societa/CUS-DEI-LAGHI-ATL--VARESE/VA123
5.57,DE PLANO Roberto,1984,SM,ATL. COLOSSEO 2000,9 su- 1,Roma,2011-01-29,https://www.fidal.it/atleta/DE-PLANO-Roberto/f6iRmJagcWo%3D,https://www.fidal.it/societa/ATL--COLOSSEO-2000/RM105
3.9,COSTANTINO Antonio,1981,SM,A. P. D.  HIPPOS CAMPI FLEGREI,13 su- 1,Napoli Ponticelli,2011-01-23,https://www.fidal.it/atleta/COSTANTINO-Antonio/gKiRlpWfaGk%3D,https://www.fidal.it/societa/A--P--D--HIPPOS-CAMPI-FLEGREI/NA325
18.9,DAL SOGLIO Paolo,1970,SM40,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Schio,2012-02-11,https://www.fidal.it/atleta/DAL-SOGLIO-Paolo/eqiRkpKhcGM%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
18.78,DAL SOGLIO Paolo,1970,SM40,C.S. CARABINIERI SEZ. ATLETICA,1 fi- 1,Ancona,2012-02-26,https://www.fidal.it/atleta/DAL-SOGLIO-Paolo/eqiRkpKhcGM%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
18.71,SECCI Daniele,1992,PM,G.A. FIAMME GIALLE,1 su- 1,Ancona,2012-01-21,https://www.fidal.it/atleta/SECCI-Daniele/f6iRmZOnaGo%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
18.7,DAL SOGLIO Paolo,1970,SM40,C.S. CARABINIERI SEZ. ATLETICA,1 se- 1,Schio,2012-01-28,https://www.fidal.it/atleta/DAL-SOGLIO-Paolo/eqiRkpKhcGM%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
18.48,SECCI Daniele,1992,PM,G.A. FIAMME GIALLE,2 fi- 1,Ancona,2012-02-26,https://www.fidal.it/atleta/SECCI-Daniele/f6iRmZOnaGo%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
18.35,DAL SOGLIO Paolo,1970,SM40,C.S. CARABINIERI SEZ. ATLETICA,1 qu- 2,Ancona,2012-02-26,https://www.fidal.it/atleta/DAL-SOGLIO-Paolo/eqiRkpKhcGM%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
18.33,DODONI Marco,1972,SM40,G.S. FORESTALE,2 se- 1,Schio,2012-01-28,https://www.fidal.it/atleta/DODONI-Marco/f6iRkpKmbms%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
18.24,DI MAGGIO Marco,1983,SM,C.S. AERONAUTICA MILITARE,3 fi- 1,Ancona,2012-02-26,https://www.fidal.it/atleta/DI-MAGGIO-Marco/h6iRlJmkbGw%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
18.21,DODONI Marco,1972,SM40,G.S. FORESTALE,2 su- 1,Schio,2012-02-11,https://www.fidal.it/atleta/DODONI-Marco/f6iRkpKmbms%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
17.76,MANNUCCI Eugenio umberto,1986,SM,G.A. FIAMME GIALLE,4 fi- 1,Ancona,2012-02-26,https://www.fidal.it/atleta/MANNUCCI-Eugenio-umberto/f6iRlpWjcGY%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
17.62,DODONI Marco,1972,SM40,G.S. FORESTALE,5 fi- 1,Ancona,2012-02-26,https://www.fidal.it/atleta/DODONI-Marco/f6iRkpKmbms%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
17.58,RICCI Andrea,1985,SM,SPORT CLUB CATANIA A.S.D.,3 su- 1,Schio,2012-02-11,https://www.fidal.it/atleta/RICCI-Andrea/fqiRk5Kga2U%3D,https://www.fidal.it/societa/SPORT-CLUB-CATANIA-A-S-D-/CT075
17.54,SECCI Daniele,1992,PM,G.A. FIAMME GIALLE,2 qu- 2,Ancona,2012-02-26,https://www.fidal.it/atleta/SECCI-Daniele/f6iRmZOnaGo%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
17.52,DODONI Marco,1972,SM40,G.S. FORESTALE,1 se- 1,Schio,2012-01-14,https://www.fidal.it/atleta/DODONI-Marco/f6iRkpKmbms%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
17.47,DODONI Marco,1972,SM40,G.S. FORESTALE,1 qu- 1,Ancona,2012-02-26,https://www.fidal.it/atleta/DODONI-Marco/f6iRkpKmbms%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
17.35,RICCI Andrea,1985,SM,SPORT CLUB CATANIA A.S.D.,2 se- 1,Schio,2012-01-14,https://www.fidal.it/atleta/RICCI-Andrea/fqiRk5Kga2U%3D,https://www.fidal.it/societa/SPORT-CLUB-CATANIA-A-S-D-/CT075
17.26,DI MAGGIO Marco,1983,SM,C.S. AERONAUTICA MILITARE,2 qu- 1,Ancona,2012-02-26,https://www.fidal.it/atleta/DI-MAGGIO-Marco/h6iRlJmkbGw%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
17.13,RICCI Andrea,1985,SM,SPORT CLUB CATANIA A.S.D.,3 se- 1,Schio,2012-01-28,https://www.fidal.it/atleta/RICCI-Andrea/fqiRk5Kga2U%3D,https://www.fidal.it/societa/SPORT-CLUB-CATANIA-A-S-D-/CT075
16.9,RICCI Andrea,1985,SM,SPORT CLUB CATANIA A.S.D.,3 qu- 2,Ancona,2012-02-26,https://www.fidal.it/atleta/RICCI-Andrea/fqiRk5Kga2U%3D,https://www.fidal.it/societa/SPORT-CLUB-CATANIA-A-S-D-/CT075
16.89,MANNUCCI Eugenio umberto,1986,SM,G.A. FIAMME GIALLE,3 qu- 1,Ancona,2012-02-26,https://www.fidal.it/atleta/MANNUCCI-Eugenio-umberto/f6iRlpWjcGY%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
