prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
62.04,,62.04,0,BOSANI Davide,1989,SM,PRO SESTO ATL.,6 su- 1,Lucca,2014-02-22,https://www.fidal.it/atleta/BOSANI-Davide/dq2RkpWlcGU%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
61.8,,61.80,0,SALVUCCI Emanuele,1995,JM,ATL. AVIS MACERATA,1 su- 1,Lucca,2014-02-22,https://www.fidal.it/atleta/SALVUCCI-Emanuele/e6iRk5ajb2M%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
61.8,,61.80,0,DE CESARE Marcello,1974,SM40,POL. ROCCO SCOTELLARO MT,1 su- 1,Bari,2014-05-10,https://www.fidal.it/atleta/DE-CESARE-Marcello/hKiRkpKncWQ%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
61.79,,61.79,0,BELLINETTO Giacomo,1993,PM,N.ATL. FANFULLA LODIGIANA,7 su- 1,Lucca,2014-02-22,https://www.fidal.it/atleta/BELLINETTO-Giacomo/drKRkpOoaWQ%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA/MI218
61.7,,61.70,0,BOSANI Davide,1989,SM,PRO SESTO ATL.,1 se- 2,Busto Arsizio,2014-05-31,https://www.fidal.it/atleta/BOSANI-Davide/dq2RkpWlcGU%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
61.66,,61.66,0,FRARESSO Mauro,1993,PM,SILCA ULTRALITE VITTORIO V.TO,3 se- 1,Verona,2014-01-25,https://www.fidal.it/atleta/FRARESSO-Mauro/eKyRkpagb2o%3D,https://www.fidal.it/societa/SILCA-ULTRALITE-VITTORIO-V-TO/TV348
61.66,,61.66,0,ORLANDO Roberto,1995,JM,ASD CSU IDEATLETICA AURORA F,2 su- 1,Lucca,2014-02-22,https://www.fidal.it/atleta/ORLANDO-Roberto/gK2RkpKlbGw%3D,https://www.fidal.it/societa/ASD-CSU-IDEATLETICA-AURORA-F/SA257
61.57,,61.57,0,ZINELLI Jordan,1997,AM,FONDAZIONE M. BENTEGODI,1 su- 1,San Giovanni Lupatoto,2014-07-05,https://www.fidal.it/atleta/ZINELLI-Jordan/eKAAARkpelaWY%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
61.41,,61.41,0,BETTIN Juliano,1985,SM,ATLETICA BRUGNERA FRIULINTAGLI,2 su- 1,Treviso,2014-04-13,https://www.fidal.it/atleta/BETTIN-Juliano/eKiRlJKlbmo%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
61.36,,61.36,0,ROS Massimo,1996,JM,ATLETICA BRUGNERA FRIULINTAGLI,1 fi- 1,Torino,2014-06-07,https://www.fidal.it/atleta/ROS-Massimo/eaqRkpqjamo%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
61.35,,61.35,0,DE CESARE Marcello,1974,SM40,POL. ROCCO SCOTELLARO MT,2 su- 1,Budapest,2014-03-26,https://www.fidal.it/atleta/DE-CESARE-Marcello/hKiRkpKncWQ%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
61.34,,61.34,0,BELLINETTO Giacomo,1993,PM,N.ATL. FANFULLA LODIGIANA,2 su- 1,Bergamo,2014-02-09,https://www.fidal.it/atleta/BELLINETTO-Giacomo/drKRkpOoaWQ%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA/MI218
61.16,,61.16,0,CROCETTI Luca,1988,SM,ATLETICA FIRENZE MARATHON S.S.,1 su- 1,Firenze,2014-09-07,https://www.fidal.it/atleta/CROCETTI-Luca/faiRm5WkbWQ%3D,https://www.fidal.it/societa/ATLETICA-FIRENZE-MARATHON-S-S-/FI002
61.15,,61.15,0,GOELLER Hubert,1977,SM35,ATHLETIC CLUB 96 AE SPA,2 su- 1,Trento,2014-05-10,https://www.fidal.it/atleta/GOELLER-Hubert/iaiRkpKkbGg%3D,https://www.fidal.it/societa/ATHLETIC-CLUB-96-AE-SPA/BZ066
61.15,,61.15,0,FIGLIOLINI Joseph,1994,PM,ATL. STUDENTESCA CA.RI.RI,2 su- 1,Castiglion Della Pescaia,2014-05-25,https://www.fidal.it/atleta/FIGLIOLINI-Joseph/f6yRkpOhamQ%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
61.03,,61.03,0,PISONI Nicolo',1991,SM,U.S. QUERCIA TRENTINGRANA,4 su- 1,Trento,2014-05-01,https://www.fidal.it/atleta/PISONI-Nicolo-/d6iRkpqhbGo%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
60.98,,60.98,0,BOSANI Davide,1989,SM,PRO SESTO ATL.,2 su- 1,Saronno,2014-06-11,https://www.fidal.it/atleta/BOSANI-Davide/dq2RkpWlcGU%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
60.94,,60.94,0,PISONI Nicolo',1991,SM,U.S. QUERCIA TRENTINGRANA,2 su- 1,Arco,2014-07-05,https://www.fidal.it/atleta/PISONI-Nicolo-/d6iRkpqhbGo%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
60.92,,60.92,0,GOELLER Hubert,1977,SM35,ATHLETIC CLUB 96 AE SPA,1 su- 1,Santa Cristina,2014-08-30,https://www.fidal.it/atleta/GOELLER-Hubert/iaiRkpKkbGg%3D,https://www.fidal.it/societa/ATHLETIC-CLUB-96-AE-SPA/BZ066
60.92,,60.92,0,BETTIN Juliano,1985,SM,ATLETICA BRUGNERA FRIULINTAGLI,3 su- 1,Orvieto,2014-09-27,https://www.fidal.it/atleta/BETTIN-Juliano/eKiRlJKlbmo%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
60.83,,60.83,0,ROS Massimo,1996,JM,ATLETICA BRUGNERA FRIULINTAGLI,4 su- 1,Trieste,2014-09-14,https://www.fidal.it/atleta/ROS-Massimo/eaqRkpqjamo%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
60.81,,60.81,0,PISONI Nicolo',1991,SM,U.S. QUERCIA TRENTINGRANA,2 su- 1,Lana,2014-05-30,https://www.fidal.it/atleta/PISONI-Nicolo-/d6iRkpqhbGo%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
60.8,,60.80,0,CROCETTI Luca,1988,SM,ATLETICA FIRENZE MARATHON S.S.,2 su- 1,Campi Bisenzio,2014-06-28,https://www.fidal.it/atleta/CROCETTI-Luca/faiRm5WkbWQ%3D,https://www.fidal.it/societa/ATLETICA-FIRENZE-MARATHON-S-S-/FI002
60.75,,60.75,0,ZAGLER Andreas,1996,JM,ASV L.C. BOZEN RAIFFEISEN,5 su- 1,Trento,2014-05-01,https://www.fidal.it/atleta/ZAGLER-Andreas/iaiRkpqha2Q%3D,https://www.fidal.it/societa/ASV-L-C--BOZEN-RAIFFEISEN/BZ023
60.6,,60.60,0,ORLANDO Roberto,1995,JM,ASD CSU IDEATLETICA AURORA F,1 fi- 1,Marano Di Napoli,2014-01-19,https://www.fidal.it/atleta/ORLANDO-Roberto/gK2RkpKlbGw%3D,https://www.fidal.it/societa/ASD-CSU-IDEATLETICA-AURORA-F/SA257
60.56,,60.56,0,ROS Massimo,1996,JM,ATLETICA BRUGNERA FRIULINTAGLI,1 su- 1,Sacile,2014-05-17,https://www.fidal.it/atleta/ROS-Massimo/eaqRkpqjamo%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
60.47,,60.47,0,ROS Massimo,1996,JM,ATLETICA BRUGNERA FRIULINTAGLI,3 su- 1,Sacile,2014-07-11,https://www.fidal.it/atleta/ROS-Massimo/eaqRkpqjamo%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
60.38,,60.38,0,SORDI Luca,1992,PM,ATLETICA MALIGNANI LIBERTAS UD,1 su- 1,Udine,2014-08-02,https://www.fidal.it/atleta/SORDI-Luca/eayRk5Khb2M%3D,https://www.fidal.it/societa/ATLETICA-MALIGNANI-LIBERTAS-UD/UD030
60.38,,60.38,0,GOELLER Hubert,1977,SM35,ATHLETIC CLUB 96 AE SPA,1 su- 1,Bolzano,2014-09-12,https://www.fidal.it/atleta/GOELLER-Hubert/iaiRkpKkbGg%3D,https://www.fidal.it/societa/ATHLETIC-CLUB-96-AE-SPA/BZ066
60.37,,60.37,0,CALABRESE Carlo,1993,PM,ATL. ADEN  EXPRIVIA MOLFETTA,2 su- 1,Torino,2014-06-08,https://www.fidal.it/atleta/CALABRESE-Carlo/hKqSmZOfamo%3D,https://www.fidal.it/societa/ATL--ADEN-EXPRIVIA-MOLFETTA/BA091
60.36,,60.36,0,MASETTI Matteo,1996,JM,PRO PATRIA A.R.C. BUSTO A.,2 se- 2,Busto Arsizio,2014-05-31,https://www.fidal.it/atleta/MASETTI-Matteo/drKRkpeicGM%3D,https://www.fidal.it/societa/PRO-PATRIA-A-R-C--BUSTO-A-/VA121
60.35,,60.35,0,CORIA Stefano,1989,SM,ATL. BERGAMO 1959 CREBERG,2 su- 1,Nembro,2014-05-24,https://www.fidal.it/atleta/CORIA-Stefano/dqmRlpimbGc%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
60.31,,60.31,0,CASARSA Paolo,1975,SM35,ATLETICA MALIGNANI LIBERTAS UD,3 su- 1,Spilimbergo,2014-05-10,https://www.fidal.it/atleta/CASARSA-Paolo/eaiRkpKmbmg%3D,https://www.fidal.it/societa/ATLETICA-MALIGNANI-LIBERTAS-UD/UD030
60.18,,60.18,0,DE CESARE Marcello,1974,SM40,POL. ROCCO SCOTELLARO MT,2 se- 1,Bari,2014-01-19,https://www.fidal.it/atleta/DE-CESARE-Marcello/hKiRkpKncWQ%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
60.17,,60.17,0,SCOZIA Luca,1991,SM,S.E.F. VIRTUS EMILSIDER BO,1 su- 1,Misano Adriatico,2014-07-14,https://www.fidal.it/atleta/SCOZIA-Luca/eqiRlpKoaWk%3D,https://www.fidal.it/societa/S-E-F--VIRTUS-EMILSIDER-BO/BO007
60.12,,60.12,0,DE CESARE Marcello,1974,SM40,POL. ROCCO SCOTELLARO MT,2 se- 1,Molfetta,2014-06-28,https://www.fidal.it/atleta/DE-CESARE-Marcello/hKiRkpKncWQ%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
60.11,,60.11,0,ROS Massimo,1996,JM,ATLETICA BRUGNERA FRIULINTAGLI,3 su- 1,Treviso,2014-04-13,https://www.fidal.it/atleta/ROS-Massimo/eaqRkpqjamo%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
60.09,,60.09,0,ROS Massimo,1996,JM,ATLETICA BRUGNERA FRIULINTAGLI,1 su- 1,Caorle,2014-05-25,https://www.fidal.it/atleta/ROS-Massimo/eaqRkpqjamo%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
