punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
763,69.51,1:09.51,e,SPADA Silvia,1995,AF,ANA ATL.FELTRE,1 se- 2,Montebelluna,2011-05-01,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
755,69.81,1:09.81,e,DE CARLI Alessandra,2001,JF,ANA ATL.FELTRE,3 se- 1,San Biagio Di Callalta,2020-09-13,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
755,69.83,1:09.83,e,SPADA Silvia,1995,AF,ANA ATL.FELTRE,2 se- 1,Rovigo,2011-05-08,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
748,70.09,1:10.09,e,SPADA Silvia,1995,AF,ANA ATL.FELTRE,2 se- 1,Vicenza,2012-05-27,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
739,70.47,1:10.47,e,DE CARLI Alessandra,2001,JF,ANA ATL.FELTRE,2 se- 1,Mestre,2020-09-06,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
731,70.78,1:10.78,e,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,3 se- 2,San Biagio Di Callalta,2018-05-13,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
725,71.01,1:11.01,e,DE CARLI Alessandra,2001,JF,ANA ATL.FELTRE,6 se- 1,Bolzano,2020-08-23,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
724,71.04,1:11.04,e,SPADA Silvia,1995,AF,ANA ATL.FELTRE,5 su- 1,Marcon,2012-05-06,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
724,71.05,1:11.05,e,SPADA Silvia,1995,AF,ANA ATL.FELTRE,4 se- 2,Bastia Umbra,2011-06-12,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
714,71.45,1:11.45,e,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,3 se- 2,Arzignano,2018-07-08,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
710,71.62,1:11.62,e,FACCHIN Alessia,1993,AF,ANA ATL.FELTRE,2 su- 1,Trento,2010-09-22,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
702,71.98,1:11.98,e,FACCHIN Alessia,1993,AF,ANA ATL.FELTRE,4 su- 1,Mogliano Veneto,2010-09-19,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
695,72.24,1:12.24,e,COLUSSI Ilary,2006,AF,ANA ATL.FELTRE,5 se- 4,Padova,2023-05-14,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
693,72.33,1:12.33,e,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,5 se- 3,Bussolengo,2018-05-27,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
693,72.34,1:12.34,e,COLUSSI Ilary,2006,AF,ANA ATL.FELTRE,4 se- 2,Borgo Valbelluna,2023-05-07,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,72.6,1:12.60,e,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,2 su- 1,Rossano Veneto,2018-09-01,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
681,72.82,1:12.82,e,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,5 su- 1,Rovereto,2018-04-15,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
678,72.95,1:12.95,e,COLUSSI Ilary,2006,AF,ANA ATL.FELTRE,4 se- 4,Padova,2022-05-01,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
666,73.45,1:13.45,e,COLUSSI Ilary,2006,AF,ANA ATL.FELTRE,2 se- 4,Caorle,2023-05-28,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
661,73.67,1:13.67,e,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,2 se- 4,Caorle,2017-05-28,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
660,73.71,1:13.71,e,COLUSSI Ilary,2006,AF,ANA ATL.FELTRE,3 se- 2,Verona,2022-05-08,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
652,74.07,1:14.07,e,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,3 se- 3,Vicenza,2017-05-14,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
651,74.13,1:14.13,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,3 se- 3,San Biagio Di Callalta,2021-05-01,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
638,74.69,1:14.69,e,COLUSSI Ilary,2006,AF,ANA ATL.FELTRE,3 se- 2,Caorle,2022-05-22,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
585,77.0,1:17.00,e,DALLA CORTE Giada,2001,JF,ANA ATL.FELTRE,6 se- 2,Padova,2019-04-25,https://www.fidal.it/atleta/DALLA-CORTE-Giada/eKmRlJancGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
573,77.54,1:17.54,e,FACCHIN Alessia,1993,JF,ANA ATL.FELTRE,2 se- 1,Vicenza,2012-05-20,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
571,77.67,1:17.67,e,DALLA CORTE Giada,2001,AF,ANA ATL.FELTRE,4 se- 3,San Biagio Di Callalta,2018-05-13,https://www.fidal.it/atleta/DALLA-CORTE-Giada/eKmRlJancGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
562,78.08,1:18.08,e,DALLA CORTE Giada,2001,AF,ANA ATL.FELTRE,3 se- 2,Vicenza,2018-09-16,https://www.fidal.it/atleta/DALLA-CORTE-Giada/eKmRlJancGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
553,78.48,1:18.48,e,SANGUIN Giulia,1999,JF,ANA ATL.FELTRE,5 se- 4,Caorle,2018-05-06,https://www.fidal.it/atleta/SANGUIN-Giulia/eKmRlJSmbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
547,78.78,1:18.78,e,FACCHIN Alessia,1993,AF,ANA ATL.FELTRE,4 se- 2,Mestre,2010-05-09,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
522,79.97,1:19.97,e,FACCHIN Alessia,1993,AF,ANA ATL.FELTRE,2 se- 2,Rosa,2009-05-24,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
502,80.92,1:20.92,e,DALLA CORTE Giada,2001,JF,ANA ATL.FELTRE,5 se- 4,San Biagio Di Callalta,2019-05-12,https://www.fidal.it/atleta/DALLA-CORTE-Giada/eKmRlJancGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
