punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,62.01,1:02.01,e,TONO Lorenzo,1994,AM,ANA ATL.FELTRE,3 se- 2,Bassano Del Grappa,2011-09-18,https://www.fidal.it/atleta/TONO-Lorenzo/eKmRlJKna2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,63.82,1:03.82,e,TONO Lorenzo,1994,AM,ANA ATL.FELTRE,1 se- 3,Vicenza,2011-05-22,https://www.fidal.it/atleta/TONO-Lorenzo/eKmRlJKna2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,57.44,57.44,e,COLLE Nicola,1996,AM,ANA ATL.FELTRE,2 se- 1,Vicenza,2012-05-27,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,57.73,57.73,e,COLLE Nicola,1996,AM,ANA ATL.FELTRE,1 se- 1,Abano Terme,2012-05-13,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,57.93,57.93,e,COLLE Nicola,1996,AM,ANA ATL.FELTRE,6 se- 2,Bastia Umbra,2012-06-24,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,59.19,59.19,e,COLLE Nicola,1996,AM,ANA ATL.FELTRE,3 se- 2,Marcon,2012-05-06,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,59.23,59.23,e,COLLE Nicola,1996,AM,ANA ATL.FELTRE,5 se- 1,Rossano Veneto,2012-09-02,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,59.39,59.39,e,COLLE Nicola,1996,AM,ANA ATL.FELTRE,7 ba- 5,Firenze,2012-09-29,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,56.06,56.06,e,COLLE Nicola,1996,AM,ANA ATL.FELTRE,2 se- 2,Trento,2013-06-09,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,57.43,57.43,e,COLLE Nicola,1996,AM,ANA ATL.FELTRE,4 se- 1,Montebelluna,2013-05-05,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,58.08,58.08,e,COLLE Nicola,1996,AM,ANA ATL.FELTRE,3 se- 1,Vicenza,2013-05-19,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,58.11,58.11,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,4 se- 2,Trento,2014-10-05,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,58.57,58.57,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,3 su- 1,Merano,2014-05-24,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,59.88,59.88,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,4 se- 2,Vicenza,2014-05-04,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,60.12,1:00.12,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,6 se- 1,Vedelago,2014-09-13,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,59.41,59.41,e,AGOSTINETTO Isacco,1999,AM,ANA ATL.FELTRE,1 se- 2,Vicenza,2015-05-03,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,60.19,1:00.19,e,AGOSTINETTO Isacco,1999,AM,ANA ATL.FELTRE,4 se- 1,Vedelago,2015-07-11,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,61.07,1:01.07,e,AGOSTINETTO Isacco,1999,AM,ANA ATL.FELTRE,2 se- 1,Rosa,2015-09-20,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,61.52,1:01.52,e,AGOSTINETTO Isacco,1999,AM,ANA ATL.FELTRE,1 se- 1,Treviso,2015-05-27,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,61.63,1:01.63,e,AGOSTINETTO Isacco,1999,AM,ANA ATL.FELTRE,4 se- 2,Aquila,2015-10-04,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,57.77,57.77,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,3 se- 1,Rosa,2016-09-18,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,57.98,57.98,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,4 se- 2,Bovolone,2016-10-02,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,58.37,58.37,e,AGOSTINETTO Isacco,1999,AM,ANA ATL.FELTRE,5 ba- 5,Jesolo,2016-06-17,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,58.66,58.66,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,1 se- 3,Vicenza,2016-05-01,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,59.33,59.33,e,AGOSTINETTO Isacco,1999,AM,ANA ATL.FELTRE,4 se- 1,Vicenza,2016-05-01,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,59.84,59.84,e,AGOSTINETTO Isacco,1999,AM,ANA ATL.FELTRE,3 se- 1,Vedelago,2016-07-09,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,59.97,59.97,e,AGOSTINETTO Isacco,1999,AM,ANA ATL.FELTRE,5 se- 1,Rosa,2016-09-18,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,57.33,57.33,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,2 se- 1,Vicenza,2017-05-14,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,57.35,57.35,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,1 se- 2,Chiari,2017-10-01,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,58.53,58.53,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,2 se- 1,Jesolo,2017-09-17,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,59.3,59.30,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,2 se- 2,Bovolone,2018-09-30,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,59.72,59.72,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,3 se- 1,Treviso,2018-05-23,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,60.15,1:00.15,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,5 se- 2,Modena,2018-05-20,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,60.18,1:00.18,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,3 se- 1,Vicenza,2018-09-16,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,60.26,1:00.26,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,2 se- 4,San Biagio Di Callalta,2018-05-13,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,60.71,1:00.71,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,4 se- 1,Vicenza,2019-05-19,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,61.61,1:01.61,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,5 se- 1,Vittorio Veneto,2019-05-14,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
