punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
763,932.72,15:32.72,e,STACH Marta,1995,JF,ANA ATL.FELTRE,10 su- 1,Ancona,2014-02-08,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
761,933.51,15:33.51,e,STACH Marta,1995,AF,ANA ATL.FELTRE,6 su- 1,Ancona,2012-02-18,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
758,935.37,15:35.37,e,STACH Marta,1995,JF,ANA ATL.FELTRE,5 su- 1,Padova,2014-02-02,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
745,942.99,15:42.99,e,STACH Marta,1995,JF,ANA ATL.FELTRE,10 su- 1,Ancona,2013-02-23,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
657,998.18,16:38.18,e,STACH Marta,1995,CF,ANA ATL.FELTRE,4 su- 1,Padova,2009-03-22,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
614,1026.25,17:06.0,m,STACH Marta,1995,CF,ANA ATL.FELTRE,1 su- 1,Padova,2009-02-22,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
