prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
7.96,7.96,0.0,CARPINTERI Alessia,1999,CF,A.S.D. TRINACRIA SPORT,1 su- 1,Palermo,2014-02-01,https://www.fidal.it/atleta/CARPINTERI-Alessia/h7GRkpKlamM%3D,https://www.fidal.it/societa/A-S-D--TRINACRIA-SPORT/SR100
8.47,8.47,0.0,TARANI Chiara,2001,CF,A.S.D. ATL. AGROPOLI,1 fi- 1,Napoli,2016-01-30,https://www.fidal.it/atleta/TARANI-Chiara/gK2RkpKoaGs%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
8.61,8.61,0.0,TARANI Chiara,2001,CF,A.S.D. ATL. AGROPOLI,1 ba- 1,Napoli,2016-01-30,https://www.fidal.it/atleta/TARANI-Chiara/gK2RkpKoaGs%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
8.75,8.5,1.0,TARANI Chiara,2001,CF,A.S.D. ATL. AGROPOLI,1 se- 1,Napoli,2016-01-17,https://www.fidal.it/atleta/TARANI-Chiara/gK2RkpKoaGs%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
9.02,9.02,0.0,FRARACCIO Greta,2002,CF,ATLETICA ISERNIA,2 fi- 1,Napoli,2016-01-30,https://www.fidal.it/atleta/FRARACCIO-Greta/g6qRkpKjaGQ%3D,https://www.fidal.it/societa/ATLETICA-ISERNIA/IS010
9.05,9.05,0.0,FRARACCIO Greta,2002,CF,ATLETICA ISERNIA,2 ba- 1,Napoli,2016-01-30,https://www.fidal.it/atleta/FRARACCIO-Greta/g6qRkpKjaGQ%3D,https://www.fidal.it/societa/ATLETICA-ISERNIA/IS010
9.23,9.23,0.0,TORRACO Francesca,2001,CF,IDEATLETICA AURORA,3 fi- 1,Napoli,2016-01-30,https://www.fidal.it/atleta/TORRACO-Francesca/gK2RkpKka2s%3D,https://www.fidal.it/societa/IDEATLETICA-AURORA/SA127
9.27,9.27,0.0,TORRACO Francesca,2001,CF,IDEATLETICA AURORA,3 ba- 1,Napoli,2016-01-30,https://www.fidal.it/atleta/TORRACO-Francesca/gK2RkpKka2s%3D,https://www.fidal.it/societa/IDEATLETICA-AURORA/SA127
9.38,9.38,0.0,GALGANO Michela,2001,CF,A.S.D. ATL. AGROPOLI,4 ba- 1,Napoli,2016-01-30,https://www.fidal.it/atleta/GALGANO-Michela/gK2RkpSgaGk%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
9.48,9.48,0.0,GALGANO Michela,2001,CF,A.S.D. ATL. AGROPOLI,4 fi- 1,Napoli,2016-01-30,https://www.fidal.it/atleta/GALGANO-Michela/gK2RkpSgaGk%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
