prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
8.3,8.30,0.0,OLGIATI Laura,1994,JF,CAMELOT,1 se- 2,Nizza,2012-01-07,https://www.fidal.it/atleta/OLGIATI-Laura/dq2Rk5SnaGo%3D,https://www.fidal.it/societa/CAMELOT/MI221
8.47,8.47,0.0,FERRERO Eleonora,1994,JF,A.S.D.  C.U.S. GENOVA,1 se- 1,Nice,2012-02-05,https://www.fidal.it/atleta/FERRERO-Eleonora/daiUlpakcGY%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
8.53,8.53,0.0,GIOCONDO Francesca,1994,JF,A.S.D.  ATL. VIS NOVA,2 se- 1,Napoli,2012-01-14,https://www.fidal.it/atleta/GIOCONDO-Francesca/gK2RkpKfcGM%3D,https://www.fidal.it/societa/A-S-D--ATL--VIS-NOVA/SA126
8.81,8.81,0.0,MANGINO Gilda,1994,JF,A.S.D.  ATL. VIS NOVA,4 se- 1,Napoli,2012-01-14,https://www.fidal.it/atleta/MANGINO-Gilda/gK2RkpKhaGw%3D,https://www.fidal.it/societa/A-S-D--ATL--VIS-NOVA/SA126
11.56,11.56,0.0,PALMA Elena,1991,PF,A.S.D. ' LA CORSA',5 se- 1,Napoli,2012-01-14,https://www.fidal.it/atleta/PALMA-Elena/gKyRkpagcWQ%3D,https://www.fidal.it/societa/A-S-D--LA-CORSA-/NA018
7.76,7.76,0.0,RICALI Cecilia,1985,SF,G.S. FIAMME AZZURRE,2 se- 1,Nice,2013-01-05,https://www.fidal.it/atleta/RICALI-Cecilia/dqiRlpefaWc%3D,https://www.fidal.it/societa/G-S--FIAMME-AZZURRE/RM002
7.93,7.93,0.0,GUIDA Rosa,1994,JF,ASD ENTERPRISE SPORT & SERVICE,1 fi- 2,Napoli,2013-01-19,https://www.fidal.it/atleta/GUIDA-Rosa/gKiRlZufaGU%3D,https://www.fidal.it/societa/ASD-ENTERPRISE-SPORT-&-SERVICE/AV208
8.12,8.12,0.0,FERRERO Eleonora,1994,JF,A.S.D.  C.U.S. GENOVA,2 se- 1,Nice,2013-01-05,https://www.fidal.it/atleta/FERRERO-Eleonora/daiUlpakcGY%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
8.28,8.28,0.0,ROMANI Federica,1996,AF,A.S.D. ARCHEOATLETICA VESUVIO,1 su- 1,Napoli,2013-02-09,https://www.fidal.it/atleta/ROMANI-Federica/gKiRlpWfaWM%3D,https://www.fidal.it/societa/A-S-D--ARCHEOATLETICA-VESUVIO/NA063
8.32,8.32,0.0,CAFIERO Martina,1994,JF,A.S.D.  C.U.S. GENOVA,1 ex- 2,Nice,2013-02-03,https://www.fidal.it/atleta/CAFIERO-Martina/daiUlpOnbmM%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
