prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
8.52,8.52,0.0,CARAVELLI Marzia,1981,SF,JAKY-TECH APUANA,1 se- 1,Udine,2007-03-11,https://www.fidal.it/atleta/CARAVELLI-Marzia/eaqRkpeibWk%3D,https://www.fidal.it/societa/JAKY-TECH-APUANA/MS090
8.75,8.75,0.0,TESSARO Giulia,1985,PF,G.S. FIAMME ORO PADOVA,2 se- 1,Udine,2007-03-11,https://www.fidal.it/atleta/TESSARO-Giulia/eKiRlJOjamg%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
8.84,8.84,0.0,FEUDATARI Alessandra,1991,AF,A.ATL. INTERFLUMINA,1 fi- 1,Modena,2007-03-04,https://www.fidal.it/atleta/FEUDATARI-Alessandra/dqyRlpioamc%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
8.87,8.87,0.0,DIMONI Ambra,1990,AF,TEAM ALLIEVE 2006,1 fi- 1,Genova,2007-02-24,https://www.fidal.it/atleta/DIMONI-Ambra/faiRm5igaGY%3D,https://www.fidal.it/societa/TEAM-ALLIEVE-2006/FI365
8.92,8.92,0.0,DIMONI Ambra,1990,AF,TEAM ALLIEVE 2006,1 ba- 3,Genova,2007-02-24,https://www.fidal.it/atleta/DIMONI-Ambra/faiRm5igaGY%3D,https://www.fidal.it/societa/TEAM-ALLIEVE-2006/FI365
8.92,8.92,0.0,FEUDATARI Alessandra,1991,AF,A.ATL. INTERFLUMINA,2 fi- 1,Genova,2007-02-24,https://www.fidal.it/atleta/FEUDATARI-Alessandra/dqyRlpioamc%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
8.92,8.92,0.0,SQUASSABIA Ginevra,1990,AF,LIB. MANTOVA F.LE,3 fi- 1,Genova,2007-02-24,https://www.fidal.it/atleta/SQUASSABIA-Ginevra/dqiSl5Ska2U%3D,https://www.fidal.it/societa/LIB--MANTOVA-F-LE/MN257
8.93,8.93,0.0,FEUDATARI Alessandra,1991,AF,A.ATL. INTERFLUMINA,1 ba- 1,Modena,2007-03-04,https://www.fidal.it/atleta/FEUDATARI-Alessandra/dqyRlpioamc%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
8.93,8.93,0.0,STRATI Laura,1990,AF,GR.SP.DIL.SCOL MARCONI CASSOLA,2 fi- 1,Modena,2007-03-04,https://www.fidal.it/atleta/STRATI-Laura/eKiRlZKnaGs%3D,https://www.fidal.it/societa/GR-SP-DIL-SCOL-MARCONI-CASSOLA/VI632
8.94,8.94,0.0,STRATI Laura,1990,AF,GR.SP.DIL.SCOL MARCONI CASSOLA,4 fi- 1,Genova,2007-02-24,https://www.fidal.it/atleta/STRATI-Laura/eKiRlZKnaGs%3D,https://www.fidal.it/societa/GR-SP-DIL-SCOL-MARCONI-CASSOLA/VI632
8.94,8.94,0.0,SQUASSABIA Ginevra,1990,AF,LIB. MANTOVA F.LE,3 fi- 1,Modena,2007-03-04,https://www.fidal.it/atleta/SQUASSABIA-Ginevra/dqiSl5Ska2U%3D,https://www.fidal.it/societa/LIB--MANTOVA-F-LE/MN257
8.95,8.95,0.0,STRATI Laura,1990,AF,GR.SP.DIL.SCOL MARCONI CASSOLA,1 ba- 5,Modena,2007-03-04,https://www.fidal.it/atleta/STRATI-Laura/eKiRlZKnaGs%3D,https://www.fidal.it/societa/GR-SP-DIL-SCOL-MARCONI-CASSOLA/VI632
8.97,8.97,0.0,SQUASSABIA Ginevra,1990,AF,LIB. MANTOVA F.LE,1 fi- 1,Castenedolo,2007-01-28,https://www.fidal.it/atleta/SQUASSABIA-Ginevra/dqiSl5Ska2U%3D,https://www.fidal.it/societa/LIB--MANTOVA-F-LE/MN257
8.97,8.97,0.0,STRATI Laura,1990,AF,GR.SP.DIL.SCOL MARCONI CASSOLA,2 ba- 3,Genova,2007-02-24,https://www.fidal.it/atleta/STRATI-Laura/eKiRlZKnaGs%3D,https://www.fidal.it/societa/GR-SP-DIL-SCOL-MARCONI-CASSOLA/VI632
8.99,8.99,0.0,STRATI Laura,1990,AF,GR.SP.DIL.SCOL MARCONI CASSOLA,1 ba- 1,Padova,2007-02-18,https://www.fidal.it/atleta/STRATI-Laura/eKiRlZKnaGs%3D,https://www.fidal.it/societa/GR-SP-DIL-SCOL-MARCONI-CASSOLA/VI632
8.99,8.99,0.0,DIMONI Ambra,1990,AF,TEAM ALLIEVE 2006,1 ba- 3,Modena,2007-03-04,https://www.fidal.it/atleta/DIMONI-Ambra/faiRm5igaGY%3D,https://www.fidal.it/societa/TEAM-ALLIEVE-2006/FI365
9.0,9.00,0.0,DIMONI Ambra,1990,AF,TEAM ALLIEVE 2006,4 fi- 1,Modena,2007-03-04,https://www.fidal.it/atleta/DIMONI-Ambra/faiRm5igaGY%3D,https://www.fidal.it/societa/TEAM-ALLIEVE-2006/FI365
9.02,9.02,0.0,STRATI Laura,1990,AF,GR.SP.DIL.SCOL MARCONI CASSOLA,1 ba- 1,Padova,2007-01-27,https://www.fidal.it/atleta/STRATI-Laura/eKiRlZKnaGs%3D,https://www.fidal.it/societa/GR-SP-DIL-SCOL-MARCONI-CASSOLA/VI632
9.03,9.03,0.0,SQUASSABIA Ginevra,1990,AF,LIB. MANTOVA F.LE,1 ba- 1,Modena,2007-02-03,https://www.fidal.it/atleta/SQUASSABIA-Ginevra/dqiSl5Ska2U%3D,https://www.fidal.it/societa/LIB--MANTOVA-F-LE/MN257
9.03,9.03,0.0,SQUASSABIA Ginevra,1990,AF,LIB. MANTOVA F.LE,1 ba- 1,Genova,2007-02-24,https://www.fidal.it/atleta/SQUASSABIA-Ginevra/dqiSl5Ska2U%3D,https://www.fidal.it/societa/LIB--MANTOVA-F-LE/MN257
9.04,9.04,0.0,SQUASSABIA Ginevra,1990,AF,LIB. MANTOVA F.LE,1 fi- 1,Modena,2007-02-03,https://www.fidal.it/atleta/SQUASSABIA-Ginevra/dqiSl5Ska2U%3D,https://www.fidal.it/societa/LIB--MANTOVA-F-LE/MN257
9.05,9.05,0.0,SQUASSABIA Ginevra,1990,AF,LIB. MANTOVA F.LE,1 ba- 1,Castenedolo,2007-01-28,https://www.fidal.it/atleta/SQUASSABIA-Ginevra/dqiSl5Ska2U%3D,https://www.fidal.it/societa/LIB--MANTOVA-F-LE/MN257
9.05,9.05,0.0,FEUDATARI Alessandra,1991,AF,A.ATL. INTERFLUMINA,1 fi- 1,Genova Palasport,2007-02-11,https://www.fidal.it/atleta/FEUDATARI-Alessandra/dqyRlpioamc%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
9.05,9.05,0.0,FEUDATARI Alessandra,1991,AF,A.ATL. INTERFLUMINA,1 ba- 2,Genova,2007-02-24,https://www.fidal.it/atleta/FEUDATARI-Alessandra/dqyRlpioamc%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
9.05,9.05,0.0,SQUASSABIA Ginevra,1990,AF,LIB. MANTOVA F.LE,1 ba- 4,Modena,2007-03-04,https://www.fidal.it/atleta/SQUASSABIA-Ginevra/dqiSl5Ska2U%3D,https://www.fidal.it/societa/LIB--MANTOVA-F-LE/MN257
9.06,9.06,0.0,FEUDATARI Alessandra,1991,AF,A.ATL. INTERFLUMINA,2 ba- 1,Padova,2007-02-18,https://www.fidal.it/atleta/FEUDATARI-Alessandra/dqyRlpioamc%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
9.07,9.07,0.0,RIPAMONTI Francesca,1990,AF,CAMELOT,2 fi- 1,Genova Palasport,2007-02-11,https://www.fidal.it/atleta/RIPAMONTI-Francesca/dquRkpSgcGY%3D,https://www.fidal.it/societa/CAMELOT/MI221
9.08,9.08,0.0,PALLARONI Elisa,1990,AF,ATL. PIACENZA,2 ba- 1,Genova,2007-02-24,https://www.fidal.it/atleta/PALLARONI-Elisa/eqiRlZalbWQ%3D,https://www.fidal.it/societa/ATL--PIACENZA/PC084
9.08,9.08,0.0,CINICOLA Gaia edda,1991,AF,ATL. ESTRADA,3 ba- 3,Genova,2007-02-24,https://www.fidal.it/atleta/CINICOLA-Gaia-edda/dqmRlpufb2k%3D,https://www.fidal.it/societa/ATL--ESTRADA/BG248
9.08,9.08,0.0,RIPAMONTI Francesca,1990,AF,CAMELOT,5 fi- 1,Genova,2007-02-24,https://www.fidal.it/atleta/RIPAMONTI-Francesca/dquRkpSgcGY%3D,https://www.fidal.it/societa/CAMELOT/MI221
9.1,9.10,0.0,GIOVANELLI Lara,1991,AF,MOLLIFICIO MODENESE CITTADELLA,3 ba- 1,Genova,2007-02-24,https://www.fidal.it/atleta/GIOVANELLI-Lara/eqiRlZagbWg%3D,https://www.fidal.it/societa/MOLLIFICIO-MODENESE-CITTADELLA/MO054
9.11,9.11,0.0,FEUDATARI Alessandra,1991,AF,A.ATL. INTERFLUMINA,2 fi- 1,Castenedolo,2007-01-28,https://www.fidal.it/atleta/FEUDATARI-Alessandra/dqyRlpioamc%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
9.12,9.12,0.0,FEUDATARI Alessandra,1991,AF,A.ATL. INTERFLUMINA,1 ba- 1,Genova Palasport,2007-02-11,https://www.fidal.it/atleta/FEUDATARI-Alessandra/dqyRlpioamc%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
9.13,9.13,0.0,NGO AG Odile,1990,AF,GRUPPO SPORTIVO VIRTUS,1 se- 1,Ancona,2007-01-28,https://www.fidal.it/atleta/NGO-AG-Odile/g6iRkpegaGs%3D,https://www.fidal.it/societa/GRUPPO-SPORTIVO-VIRTUS/CB005
9.13,9.13,0.0,PALLARONI Elisa,1990,AF,ATL. PIACENZA,2 fi- 1,Modena,2007-02-03,https://www.fidal.it/atleta/PALLARONI-Elisa/eqiRlZalbWQ%3D,https://www.fidal.it/societa/ATL--PIACENZA/PC084
9.13,9.13,0.0,RIPAMONTI Francesca,1990,AF,CAMELOT,2 ba- 2,Genova,2007-02-24,https://www.fidal.it/atleta/RIPAMONTI-Francesca/dquRkpSgcGY%3D,https://www.fidal.it/societa/CAMELOT/MI221
9.13,9.13,0.0,LAZZARINI Selene,1991,AF,ASSI BANCA TOSCANA FIRENZE,1 fi- 2,Modena,2007-03-04,https://www.fidal.it/atleta/LAZZARINI-Selene/faiSkpilaWw%3D,https://www.fidal.it/societa/ASSI-BANCA-TOSCANA-FIRENZE/FI001
9.13,9.13,0.0,GIOVANELLI Lara,1991,AF,MOLLIFICIO MODENESE CITTADELLA,2 ba- 1,Modena,2007-03-04,https://www.fidal.it/atleta/GIOVANELLI-Lara/eqiRlZagbWg%3D,https://www.fidal.it/societa/MOLLIFICIO-MODENESE-CITTADELLA/MO054
9.14,9.14,0.0,FEUDATARI Alessandra,1991,AF,A.ATL. INTERFLUMINA,2 ba- 1,Castenedolo,2007-01-28,https://www.fidal.it/atleta/FEUDATARI-Alessandra/dqyRlpioamc%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
9.14,9.14,0.0,LAZZARINI Selene,1991,AF,ASSI BANCA TOSCANA FIRENZE,2 se- 1,Ancona,2007-01-28,https://www.fidal.it/atleta/LAZZARINI-Selene/faiSkpilaWw%3D,https://www.fidal.it/societa/ASSI-BANCA-TOSCANA-FIRENZE/FI001
9.17,9.17,0.0,NGO AG Odile,1990,AF,GRUPPO SPORTIVO VIRTUS,1 se- 1,Napoli,2007-01-21,https://www.fidal.it/atleta/NGO-AG-Odile/g6iRkpegaGs%3D,https://www.fidal.it/societa/GRUPPO-SPORTIVO-VIRTUS/CB005
9.18,9.18,0.0,PALLARONI Elisa,1990,AF,ATL. PIACENZA,1 ba- 2,Modena,2007-03-04,https://www.fidal.it/atleta/PALLARONI-Elisa/eqiRlZalbWQ%3D,https://www.fidal.it/societa/ATL--PIACENZA/PC084
