prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
7.81,7.81,e,NUZZOLO Danilo,1996,AM,A.S.D. LIB. POL. AMAT. ATL. BN,1 se- 1,Napoli,2012-02-15,https://www.fidal.it/atleta/NUZZOLO-Danilo/gKqRkpKgbGo%3D,https://www.fidal.it/societa/A-S-D--LIB--POL--AMAT--ATL--BN/BN026
7.82,7.82,e,NUZZOLO Danilo,1996,AM,A.S.D. LIB. POL. AMAT. ATL. BN,1 se- 1,Napoli,2012-02-15,https://www.fidal.it/atleta/NUZZOLO-Danilo/gKqRkpKgbGo%3D,https://www.fidal.it/societa/A-S-D--LIB--POL--AMAT--ATL--BN/BN026
7.86,7.86,e,NUZZOLO Danilo,1996,AM,A.S.D. LIB. POL. AMAT. ATL. BN,3 se- 1,Napoli,2012-01-14,https://www.fidal.it/atleta/NUZZOLO-Danilo/gKqRkpKgbGo%3D,https://www.fidal.it/societa/A-S-D--LIB--POL--AMAT--ATL--BN/BN026
7.27,7.27,e,REBAGLIATI Francesco,1996,AM,ATLETICA ARCOBALENO SAVONA,1 su- 4,Nice,2013-02-03,https://www.fidal.it/atleta/REBAGLIATI-Francesco/dayRkpKfbWc%3D,https://www.fidal.it/societa/ATLETICA-ARCOBALENO-SAVONA/SV070
7.4,7.40,e,GALASSO Umberto,1997,AM,A.S.D. ARCHEOATLETICA VESUVIO,1 fi- 1,Napoli,2013-02-09,https://www.fidal.it/atleta/GALASSO-Umberto/gKyRkpSnamU%3D,https://www.fidal.it/societa/A-S-D--ARCHEOATLETICA-VESUVIO/NA063
7.45,7.45,e,GALASSO Umberto,1997,AM,A.S.D. ARCHEOATLETICA VESUVIO,1 ba- 1,Napoli,2013-02-09,https://www.fidal.it/atleta/GALASSO-Umberto/gKyRkpSnamU%3D,https://www.fidal.it/societa/A-S-D--ARCHEOATLETICA-VESUVIO/NA063
7.6,7.60,e,NUZZOLO Danilo,1996,AM,ASD ENTERPRISE SPORT & SERVICE,2 fi- 1,Napoli,2013-02-09,https://www.fidal.it/atleta/NUZZOLO-Danilo/gKqRkpKgbGo%3D,https://www.fidal.it/societa/ASD-ENTERPRISE-SPORT-&-SERVICE/AV208
7.61,7.61,e,SCEBI Agostino,1990,SM,A.S.D. ARCHEOATLETICA VESUVIO,3 fi- 1,Napoli,2013-02-09,https://www.fidal.it/atleta/SCEBI-Agostino/gKiRlZKocWY%3D,https://www.fidal.it/societa/A-S-D--ARCHEOATLETICA-VESUVIO/NA063
7.64,7.64,e,AVELLA Antonio,1992,PM,A.S.D. ARCHEOATLETICA VESUVIO,4 fi- 1,Napoli,2013-02-09,https://www.fidal.it/atleta/AVELLA-Antonio/gKiRlpOgbGQ%3D,https://www.fidal.it/societa/A-S-D--ARCHEOATLETICA-VESUVIO/NA063
7.68,7.68,e,AVELLA Antonio,1992,PM,A.S.D. ARCHEOATLETICA VESUVIO,2 ba- 1,Napoli,2013-02-09,https://www.fidal.it/atleta/AVELLA-Antonio/gKiRlpOgbGQ%3D,https://www.fidal.it/societa/A-S-D--ARCHEOATLETICA-VESUVIO/NA063
7.75,7.75,e,SCEBI Agostino,1990,SM,A.S.D. ARCHEOATLETICA VESUVIO,3 ba- 1,Napoli,2013-02-09,https://www.fidal.it/atleta/SCEBI-Agostino/gKiRlZKocWY%3D,https://www.fidal.it/societa/A-S-D--ARCHEOATLETICA-VESUVIO/NA063
7.76,7.76,e,GAZZO Michele,1996,AM,S.S. TRIONFO LIGURE,1 se- 1,Nice,2013-01-05,https://www.fidal.it/atleta/GAZZO-Michele/daiUlpafcGo%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
7.84,7.84,e,CAVALLO Alberto,1997,AM,S.S. TRIONFO LIGURE,3 su- 4,Nice,2013-02-03,https://www.fidal.it/atleta/CAVALLO-Alberto/dayRkpKfbmc%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
7.84,7.84,e,NUZZOLO Danilo,1996,AM,ASD ENTERPRISE SPORT & SERVICE,4 ba- 1,Napoli,2013-02-09,https://www.fidal.it/atleta/NUZZOLO-Danilo/gKqRkpKgbGo%3D,https://www.fidal.it/societa/ASD-ENTERPRISE-SPORT-&-SERVICE/AV208
