prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
8.02,8.02,e,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 fi- 1,Ancona,2007-01-20,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.08,8.08,e,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 fi- 1,Genova,2007-02-24,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.09,8.09,e,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 ba- 1,Ancona,2007-01-20,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.09,8.09,e,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,2 fi- 1,Ancona,2007-01-20,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.09,8.09,e,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 sf- 2,Genova,2007-02-24,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.11,8.11,e,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,2 ba- 1,Ancona,2007-01-20,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.11,8.11,e,DEVARTI Samuele,1990,AM,A.S.D.  C.U.S. GENOVA,1 fi- 1,Genova Palasport,2007-02-11,https://www.fidal.it/atleta/DEVARTI-Samuele/daiUlpWlaWU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
8.12,8.12,e,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 ba- 4,Genova,2007-02-24,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.16,8.16,e,COMBI Stefano,1990,AM,GINN.MONZESE FORTI E LIBERI,1 ba- 1,Genova Palasport,2007-02-11,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
8.17,8.17,e,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 sf- 1,Genova,2007-02-24,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.19,8.19,e,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 ba- 1,Ancona,2007-01-14,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.19,8.19,e,COMBI Stefano,1990,AM,GINN.MONZESE FORTI E LIBERI,1 se- 1,Ancona,2007-01-27,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
8.19,8.19,e,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 ba- 2,Modena,2007-02-03,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.19,8.19,e,DEL PRATO Giacomo,1991,AM,A.ATL. INTERFLUMINA,2 ba- 1,Genova Palasport,2007-02-11,https://www.fidal.it/atleta/DEL-PRATO-Giacomo/dqyRlpmgb2U%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
8.2,8.20,e,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 ba- 1,Ancona,2007-02-07,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.2,8.20,e,DEVARTI Samuele,1990,AM,A.S.D.  C.U.S. GENOVA,3 ba- 1,Genova Palasport,2007-02-11,https://www.fidal.it/atleta/DEVARTI-Samuele/daiUlpWlaWU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
8.22,8.22,e,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 ba- 2,Modena,2007-01-13,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.22,8.22,e,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 fi- 1,Modena,2007-01-13,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.22,8.22,e,COMBI Stefano,1990,AM,GINN.MONZESE FORTI E LIBERI,1 ba- 1,Saronno,2007-01-21,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
8.22,8.22,e,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 ba- 2,Ancona,2007-02-10,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.23,8.23,e,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 ba- 3,Genova,2007-02-24,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.24,8.24,e,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 fi- 1,Ancona,2007-02-07,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.24,8.24,e,COMBI Stefano,1990,AM,GINN.MONZESE FORTI E LIBERI,1 fi- 1,Modena,2007-03-04,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
8.25,8.25,e,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 fi- 1,Ancona,2007-01-14,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.26,8.26,e,DEL PRATO Giacomo,1991,AM,A.ATL. INTERFLUMINA,1 ba- 1,Castenedolo,2007-01-28,https://www.fidal.it/atleta/DEL-PRATO-Giacomo/dqyRlpmgb2U%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
8.26,8.26,e,COMBI Stefano,1990,AM,GINN.MONZESE FORTI E LIBERI,2 fi- 1,Genova,2007-02-24,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
8.26,8.26,e,COMBI Stefano,1990,AM,GINN.MONZESE FORTI E LIBERI,1 fi- 1,Saronno,2007-03-18,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
8.29,8.29,e,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 fi- 1,Modena,2007-02-03,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.3,8.30,e,DEVARTI Samuele,1990,AM,A.S.D.  C.U.S. GENOVA,2 sf- 1,Genova,2007-02-24,https://www.fidal.it/atleta/DEVARTI-Samuele/daiUlpWlaWU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
8.32,8.32,e,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,3 fi- 1,Genova,2007-02-24,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.32,8.32,e,PIAZZA Matteo,1990,AM,PROSPORT ATL. FIRENZE,3 sf- 1,Genova,2007-02-24,https://www.fidal.it/atleta/PIAZZA-Matteo/faiRm5aha2Y%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
8.32,8.32,e,NESTI Lorenzo,1990,AM,ATL. CUS PISA,2 fi- 1,Modena,2007-03-04,https://www.fidal.it/atleta/NESTI-Lorenzo/faiRm5mfbGM%3D,https://www.fidal.it/societa/ATL--CUS-PISA/PI071
8.33,8.33,e,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 fi- 1,Ancona,2007-02-10,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.33,8.33,e,MARCATO Riccardo,1990,AM,ASSINDUSTRIA SPORT PADOVA,1 ba- 2,Modena,2007-03-04,https://www.fidal.it/atleta/MARCATO-Riccardo/eKiRlZajbWc%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
8.34,8.34,e,ZANIN Alessandro,1990,AM,ATL. STUDENTESCA CA.RI.RI,1 fi- 1,Rieti,2007-01-28,https://www.fidal.it/atleta/ZANIN-Alessandro/f6iRl5Okb2M%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
