prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
10.63,10.63,0.0,MONTARULI Antonio,1948,SM65,ROAD RUNNERS CLUB MILANO,2 se- 1,Budapest,2014-03-29,https://www.fidal.it/atleta/MONTARULI-Antonio/dqiRlJSkcGU%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
10.77,10.77,0.0,MONTARULI Antonio,1948,SM65,ROAD RUNNERS CLUB MILANO,1 sf- 2,Budapest,2014-03-28,https://www.fidal.it/atleta/MONTARULI-Antonio/dqiRlJSkcGU%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
10.8,10.80,0.0,MONTARULI Antonio,1948,SM65,ROAD RUNNERS CLUB MILANO,1 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/MONTARULI-Antonio/dqiRlJSkcGU%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
10.88,10.88,0.0,MONTARULI Antonio,1948,SM65,ROAD RUNNERS CLUB MILANO,1 se- 1,Padova,2014-02-23,https://www.fidal.it/atleta/MONTARULI-Antonio/dqiRlJSkcGU%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
11.38,11.38,0.0,SCALIA Stefano,1951,SM60,ATLETICA PRISMA SPEDIZIONI,1 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/SCALIA-Stefano/eKiRkpuoamY%3D,https://www.fidal.it/societa/ATLETICA-PRISMA-SPEDIZIONI/VR776
11.55,11.55,0.0,MALLARDI Giulio,1946,SM65,S.E.F. MACERATA,2 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/MALLARDI-Giulio/e6iRk5KfcWk%3D,https://www.fidal.it/societa/S-E-F--MACERATA/MC008
11.56,11.56,0.0,PRAMPOLINI Natale,1950,SM60,MASTERATLETICA,2 se- 1,Padova,2014-02-23,https://www.fidal.it/atleta/PRAMPOLINI-Natale/f6iRk5eob2o%3D,https://www.fidal.it/societa/MASTERATLETICA/VI650
11.57,11.57,0.0,NAPOLI Roberto,1954,SM60,A.S.D. OLIMPUS KERKENT RUNNERS,1 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/NAPOLI-Roberto/h6mRkpKfbWs%3D,https://www.fidal.it/societa/A-S-D--OLIMPUS-KERKENT-RUNNERS/AG228
11.58,11.58,0.0,GILARDO Piero,1949,SM65,ATLETICA VERCELLI 78,6 sf- 2,Budapest,2014-03-28,https://www.fidal.it/atleta/GILARDO-Piero/dKAAARk5ina2U%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
11.58,11.58,0.0,PRAMPOLINI Natale,1950,SM60,MASTERATLETICA,7 sf- 2,Budapest,2014-03-28,https://www.fidal.it/atleta/PRAMPOLINI-Natale/f6iRk5eob2o%3D,https://www.fidal.it/societa/MASTERATLETICA/VI650
11.64,11.64,0.0,ANGELINI Mauro,1946,SM65,ATLETICA ALMA JUVENTUS FANO,1 se- 2,Ancona,2014-03-07,https://www.fidal.it/atleta/ANGELINI-Mauro/e6iRk5ijbWc%3D,https://www.fidal.it/societa/ATLETICA-ALMA-JUVENTUS-FANO/PU020
11.65,11.65,0.0,ANGELINI Mauro,1946,SM65,ATLETICA ALMA JUVENTUS FANO,3 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/ANGELINI-Mauro/e6iRk5ijbWc%3D,https://www.fidal.it/societa/ATLETICA-ALMA-JUVENTUS-FANO/PU020
11.84,11.84,0.0,POVERO Francesco,1954,SM60,S.S. VITTORIO ALFIERI ASTI,2 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/POVERO-Francesco/dKuRk5akbmg%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
11.85,11.85,0.0,DEL RIO Aldo,1946,SM65,ROAD RUNNERS CLUB MILANO,2 se- 2,Ancona,2014-03-07,https://www.fidal.it/atleta/DEL-RIO-Aldo/dqiRk5ifa2o%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
11.85,11.85,0.0,GRANDINETTI Massimo,1954,SM60,MARATHON CS,3 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/GRANDINETTI-Massimo/hqiRkpWfcGU%3D,https://www.fidal.it/societa/MARATHON-CS/CS226
11.91,11.91,0.0,GILARDO Piero,1949,SM65,ATLETICA VERCELLI 78,4 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/GILARDO-Piero/dKAAARk5ina2U%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
12.15,12.15,0.0,POVERO Francesco,1954,SM60,S.S. VITTORIO ALFIERI ASTI,1 se- 1,Bra,2014-02-16,https://www.fidal.it/atleta/POVERO-Francesco/dKuRk5akbmg%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
12.23,12.23,0.0,DI MEGLIO Franco,1948,SM65,ATLETICA POSILLIPO,5 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/DI-MEGLIO-Franco/gKiRlJanbGs%3D,https://www.fidal.it/societa/ATLETICA-POSILLIPO/NA983
12.37,12.37,0.0,SOFFIENTINI Virginio,1953,SM60,ATL. VIRTUS CASTENEDOLO,5 se- 3,Budapest,2014-03-25,https://www.fidal.it/atleta/SOFFIENTINI-Virginio/dqiRlZulaWY%3D,https://www.fidal.it/societa/ATL--VIRTUS-CASTENEDOLO/BS575
12.41,12.41,0.0,CALTABIANO Franco,1950,SM60,ROAD RUNNERS CLUB MILANO,4 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/CALTABIANO-Franco/dqiRk5mocGk%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
12.48,12.48,0.0,CALTABIANO Franco,1950,SM60,ROAD RUNNERS CLUB MILANO,1 su- 1,Castenedolo,2014-02-23,https://www.fidal.it/atleta/CALTABIANO-Franco/dqiRk5mocGk%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
12.49,12.49,0.0,SOFFIENTINI Virginio,1953,SM60,ATL. VIRTUS CASTENEDOLO,5 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/SOFFIENTINI-Virginio/dqiRlZulaWY%3D,https://www.fidal.it/societa/ATL--VIRTUS-CASTENEDOLO/BS575
12.53,12.53,0.0,MACCHIONE Oto,1953,SM60,ATLETICA LEGGERA PORTICI,2 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/MACCHIONE-Oto/gKiRlJeha2s%3D,https://www.fidal.it/societa/ATLETICA-LEGGERA-PORTICI/NA982
