prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
10.63,10.63,e,MONTARULI Antonio,1948,SM65,ROAD RUNNERS CLUB MILANO,2 se- 1,Budapest,2014-03-29,https://www.fidal.it/atleta/MONTARULI-Antonio/dqiRlJSkcGU%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
10.77,10.77,e,MONTARULI Antonio,1948,SM65,ROAD RUNNERS CLUB MILANO,1 sf- 2,Budapest,2014-03-28,https://www.fidal.it/atleta/MONTARULI-Antonio/dqiRlJSkcGU%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
10.8,10.80,e,MONTARULI Antonio,1948,SM65,ROAD RUNNERS CLUB MILANO,1 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/MONTARULI-Antonio/dqiRlJSkcGU%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
10.88,10.88,e,MONTARULI Antonio,1948,SM65,ROAD RUNNERS CLUB MILANO,1 se- 1,Padova,2014-02-23,https://www.fidal.it/atleta/MONTARULI-Antonio/dqiRlJSkcGU%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
11.38,11.38,e,SCALIA Stefano,1951,SM60,ATLETICA PRISMA SPEDIZIONI,1 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/SCALIA-Stefano/eKiRkpuoamY%3D,https://www.fidal.it/societa/ATLETICA-PRISMA-SPEDIZIONI/VR776
11.55,11.55,e,MALLARDI Giulio,1946,SM65,S.E.F. MACERATA,2 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/MALLARDI-Giulio/e6iRk5KfcWk%3D,https://www.fidal.it/societa/S-E-F--MACERATA/MC008
11.56,11.56,e,PRAMPOLINI Natale,1950,SM60,MASTERATLETICA,2 se- 1,Padova,2014-02-23,https://www.fidal.it/atleta/PRAMPOLINI-Natale/f6iRk5eob2o%3D,https://www.fidal.it/societa/MASTERATLETICA/VI650
11.57,11.57,e,NAPOLI Roberto,1954,SM60,A.S.D. OLIMPUS KERKENT RUNNERS,1 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/NAPOLI-Roberto/h6mRkpKfbWs%3D,https://www.fidal.it/societa/A-S-D--OLIMPUS-KERKENT-RUNNERS/AG228
11.58,11.58,e,GILARDO Piero,1949,SM65,ATLETICA VERCELLI 78,6 sf- 2,Budapest,2014-03-28,https://www.fidal.it/atleta/GILARDO-Piero/dKAAARk5ina2U%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
11.58,11.58,e,PRAMPOLINI Natale,1950,SM60,MASTERATLETICA,7 sf- 2,Budapest,2014-03-28,https://www.fidal.it/atleta/PRAMPOLINI-Natale/f6iRk5eob2o%3D,https://www.fidal.it/societa/MASTERATLETICA/VI650
11.64,11.64,e,ANGELINI Mauro,1946,SM65,ATLETICA ALMA JUVENTUS FANO,1 se- 2,Ancona,2014-03-07,https://www.fidal.it/atleta/ANGELINI-Mauro/e6iRk5ijbWc%3D,https://www.fidal.it/societa/ATLETICA-ALMA-JUVENTUS-FANO/PU020
11.65,11.65,e,ANGELINI Mauro,1946,SM65,ATLETICA ALMA JUVENTUS FANO,3 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/ANGELINI-Mauro/e6iRk5ijbWc%3D,https://www.fidal.it/societa/ATLETICA-ALMA-JUVENTUS-FANO/PU020
11.84,11.84,e,POVERO Francesco,1954,SM60,S.S. VITTORIO ALFIERI ASTI,2 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/POVERO-Francesco/dKuRk5akbmg%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
11.85,11.85,e,DEL RIO Aldo,1946,SM65,ROAD RUNNERS CLUB MILANO,2 se- 2,Ancona,2014-03-07,https://www.fidal.it/atleta/DEL-RIO-Aldo/dqiRk5ifa2o%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
11.85,11.85,e,GRANDINETTI Massimo,1954,SM60,MARATHON CS,3 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/GRANDINETTI-Massimo/hqiRkpWfcGU%3D,https://www.fidal.it/societa/MARATHON-CS/CS226
11.91,11.91,e,GILARDO Piero,1949,SM65,ATLETICA VERCELLI 78,4 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/GILARDO-Piero/dKAAARk5ina2U%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
12.15,12.15,e,POVERO Francesco,1954,SM60,S.S. VITTORIO ALFIERI ASTI,1 se- 1,Bra,2014-02-16,https://www.fidal.it/atleta/POVERO-Francesco/dKuRk5akbmg%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
12.23,12.23,e,DI MEGLIO Franco,1948,SM65,ATLETICA POSILLIPO,5 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/DI-MEGLIO-Franco/gKiRlJanbGs%3D,https://www.fidal.it/societa/ATLETICA-POSILLIPO/NA983
12.37,12.37,e,SOFFIENTINI Virginio,1953,SM60,ATL. VIRTUS CASTENEDOLO,5 se- 3,Budapest,2014-03-25,https://www.fidal.it/atleta/SOFFIENTINI-Virginio/dqiRlZulaWY%3D,https://www.fidal.it/societa/ATL--VIRTUS-CASTENEDOLO/BS575
12.41,12.41,e,CALTABIANO Franco,1950,SM60,ROAD RUNNERS CLUB MILANO,4 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/CALTABIANO-Franco/dqiRk5mocGk%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
12.48,12.48,e,CALTABIANO Franco,1950,SM60,ROAD RUNNERS CLUB MILANO,1 su- 1,Castenedolo,2014-02-23,https://www.fidal.it/atleta/CALTABIANO-Franco/dqiRk5mocGk%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
12.49,12.49,e,SOFFIENTINI Virginio,1953,SM60,ATL. VIRTUS CASTENEDOLO,5 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/SOFFIENTINI-Virginio/dqiRlZulaWY%3D,https://www.fidal.it/societa/ATL--VIRTUS-CASTENEDOLO/BS575
12.53,12.53,e,MACCHIONE Oto,1953,SM60,ATLETICA LEGGERA PORTICI,2 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/MACCHIONE-Oto/gKiRlJeha2s%3D,https://www.fidal.it/societa/ATLETICA-LEGGERA-PORTICI/NA982
13.0,13.00,e,MONTI Gabriele,1954,SM60,EDERA ATL. FORLI,6 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/MONTI-Gabriele/eqiRkpunbGw%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
13.01,13.01,e,VACCA Mario,1950,SM60,ASC ATL SAN GIOVANNI,7 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/VACCA-Mario/iKiRkpancGM%3D,https://www.fidal.it/societa/ASC-ATL-SAN-GIOVANNI/SS021
13.27,13.27,e,PASCUCCI Oddino,1946,SM65,A.S.ATLETICA FALCONARA,3 se- 2,Ancona,2014-03-07,https://www.fidal.it/atleta/PASCUCCI-Oddino/e6mRkpKlbGQ%3D,https://www.fidal.it/societa/A-S-ATLETICA-FALCONARA/AN003
13.48,13.48,e,CISTERNINO Vittorio,1946,SM65,A.S.D. ATLETICA VIRGILIANO,6 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/CISTERNINO-Vittorio/gKiRlpKoaWg%3D,https://www.fidal.it/societa/A-S-D--ATLETICA-VIRGILIANO/NA541
13.68,13.68,e,BORGHI Emilio,1949,SM65,MODENA ATLETICA,4 se- 2,Ancona,2014-03-07,https://www.fidal.it/atleta/BORGHI-Emilio/eqiRkpuocWs%3D,https://www.fidal.it/societa/MODENA-ATLETICA/MO497
13.75,13.75,e,ARMILLEI Luigi,1946,SM65,A.S.D. LIBERATLETICA,7 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/ARMILLEI-Luigi/f6iRk5Wmb2g%3D,https://www.fidal.it/societa/A-S-D--LIBERATLETICA/RM014
14.17,14.17,e,TURANI Mariano,1954,SM60,ATL. LECCO-COLOMBO COSTRUZ.,8 se- 3,Ancona,2014-03-07,https://www.fidal.it/atleta/TURANI-Mariano/dquRkpWha2Y%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
23.09,23.09,e,BASCHIERA Claudio,1954,SM60,ATL. IRIENSE VOGHERA,3 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/BASCHIERA-Claudio/dqiRlpOjb2k%3D,https://www.fidal.it/societa/ATL--IRIENSE-VOGHERA/PV245
9.96,9.96,e,SESINI Ercole,1955,SM60,ROAD RUNNERS CLUB MILANO,1 se- 3,Ancona,2015-02-27,https://www.fidal.it/atleta/SESINI-Ercole/dq2Rk5uiaGc%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
10.17,10.17,e,HROVATIN Tullio,1952,SM60,TRIESTE ATLETICA,1 se- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/HROVATIN-Tullio/eaiRkpWncWo%3D,https://www.fidal.it/societa/TRIESTE-ATLETICA/TS044
10.34,10.34,e,DE PRETIS Sergio emilio,1954,SM60,ATL. AMBROSIANA,2 se- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/DE-PRETIS-Sergio-emilio/dq2Rl5Ofbmc%3D,https://www.fidal.it/societa/ATL--AMBROSIANA/MI189
10.4,10.40,e,DE PRETIS Sergio emilio,1954,SM60,ATL. AMBROSIANA,1 su- 1,Bergamo,2015-03-14,https://www.fidal.it/atleta/DE-PRETIS-Sergio-emilio/dq2Rl5Ofbmc%3D,https://www.fidal.it/societa/ATL--AMBROSIANA/MI189
10.5,10.50,e,DE PRETIS Sergio emilio,1954,SM60,ATL. AMBROSIANA,2 se- 3,Ancona,2015-02-27,https://www.fidal.it/atleta/DE-PRETIS-Sergio-emilio/dq2Rl5Ofbmc%3D,https://www.fidal.it/societa/ATL--AMBROSIANA/MI189
10.5,10.50,e,CAPECCHI Renzo,1955,SM60,ATLETICA ALMA JUVENTUS FANO,3 se- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/CAPECCHI-Renzo/e6iRk5ambGw%3D,https://www.fidal.it/societa/ATLETICA-ALMA-JUVENTUS-FANO/PU020
10.9,10.90,e,MONTARULI Antonio,1948,SM65,ROAD RUNNERS CLUB MILANO,1 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/MONTARULI-Antonio/dqiRlJSkcGU%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
10.94,10.94,e,MONTARULI Antonio,1948,SM65,ROAD RUNNERS CLUB MILANO,5 ba- 2,Torun,2015-03-27,https://www.fidal.it/atleta/MONTARULI-Antonio/dqiRlJSkcGU%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
