prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
8.02,8.02,0.0,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 fi- 1,Ancona,2007-01-20,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.08,8.08,0.0,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 fi- 1,Genova,2007-02-24,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.09,8.09,0.0,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 ba- 1,Ancona,2007-01-20,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.09,8.09,0.0,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,2 fi- 1,Ancona,2007-01-20,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.09,8.09,0.0,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 sf- 2,Genova,2007-02-24,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.11,8.11,0.0,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,2 ba- 1,Ancona,2007-01-20,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.11,8.11,0.0,DEVARTI Samuele,1990,AM,A.S.D.  C.U.S. GENOVA,1 fi- 1,Genova Palasport,2007-02-11,https://www.fidal.it/atleta/DEVARTI-Samuele/daiUlpWlaWU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
8.12,8.12,0.0,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 ba- 4,Genova,2007-02-24,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.16,8.16,0.0,COMBI Stefano,1990,AM,GINN.MONZESE FORTI E LIBERI,1 ba- 1,Genova Palasport,2007-02-11,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
8.17,8.17,0.0,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 sf- 1,Genova,2007-02-24,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.19,8.19,0.0,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 ba- 1,Ancona,2007-01-14,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.19,8.19,0.0,COMBI Stefano,1990,AM,GINN.MONZESE FORTI E LIBERI,1 se- 1,Ancona,2007-01-27,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
8.19,8.19,0.0,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 ba- 2,Modena,2007-02-03,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.19,8.19,0.0,DEL PRATO Giacomo,1991,AM,A.ATL. INTERFLUMINA,2 ba- 1,Genova Palasport,2007-02-11,https://www.fidal.it/atleta/DEL-PRATO-Giacomo/dqyRlpmgb2U%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
8.2,8.20,0.0,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 ba- 1,Ancona,2007-02-07,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.2,8.20,0.0,DEVARTI Samuele,1990,AM,A.S.D.  C.U.S. GENOVA,3 ba- 1,Genova Palasport,2007-02-11,https://www.fidal.it/atleta/DEVARTI-Samuele/daiUlpWlaWU%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
8.22,8.22,0.0,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 ba- 2,Modena,2007-01-13,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.22,8.22,0.0,LUCCHI CASADEI Nicola,1990,AM,ATL. ENDAS  CESENA,1 fi- 1,Modena,2007-01-13,https://www.fidal.it/atleta/LUCCHI-CASADEI-Nicola/eqiRlZSnb2U%3D,https://www.fidal.it/societa/ATL--ENDAS-CESENA/FC049
8.22,8.22,0.0,COMBI Stefano,1990,AM,GINN.MONZESE FORTI E LIBERI,1 ba- 1,Saronno,2007-01-21,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
8.22,8.22,0.0,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 ba- 2,Ancona,2007-02-10,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.23,8.23,0.0,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 ba- 3,Genova,2007-02-24,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.24,8.24,0.0,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 fi- 1,Ancona,2007-02-07,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.24,8.24,0.0,COMBI Stefano,1990,AM,GINN.MONZESE FORTI E LIBERI,1 fi- 1,Modena,2007-03-04,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
8.25,8.25,0.0,MANTOVANI Giovanni,1990,AM,SPORT ATL. FERMO,1 fi- 1,Ancona,2007-01-14,https://www.fidal.it/atleta/MANTOVANI-Giovanni/e6iRk5elcGQ%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
8.26,8.26,0.0,DEL PRATO Giacomo,1991,AM,A.ATL. INTERFLUMINA,1 ba- 1,Castenedolo,2007-01-28,https://www.fidal.it/atleta/DEL-PRATO-Giacomo/dqyRlpmgb2U%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
8.26,8.26,0.0,COMBI Stefano,1990,AM,GINN.MONZESE FORTI E LIBERI,2 fi- 1,Genova,2007-02-24,https://www.fidal.it/atleta/COMBI-Stefano/dq2Rk5WfcGY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
