prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
9.99,9.99,e,FORCELLINI Carla,1959,SF50,CUS TIRRENO ATLETICA ASD,2 su- 1,Kamloops,2010-03-05,https://www.fidal.it/atleta/FORCELLINI-Carla/f6iRkpKncGM%3D,https://www.fidal.it/societa/CUS-TIRRENO-ATLETICA-ASD/RM068
10.33,10.33,e,FORCELLINI Carla,1959,SF50,CUS TIRRENO ATLETICA ASD,1 su- 1,Ancona,2010-02-20,https://www.fidal.it/atleta/FORCELLINI-Carla/f6iRkpKncGM%3D,https://www.fidal.it/societa/CUS-TIRRENO-ATLETICA-ASD/RM068
10.27,10.27,e,FORCELLINI Carla,1959,SF50,ATL. ROMA ACQUACETOSA,4 su- 1,Jyvaskyla,2012-04-07,https://www.fidal.it/atleta/FORCELLINI-Carla/f6iRkpKncGM%3D,https://www.fidal.it/societa/ATL--ROMA-ACQUACETOSA/RM161
11.84,11.84,e,VALENTE Sergio,1939,SM75,LIB. VALPOLICELLA LUPATOTINA,1 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/VALENTE-Sergio/eKiRkpuncGc%3D,https://www.fidal.it/societa/LIB--VALPOLICELLA-LUPATOTINA/VR833
12.32,12.32,e,VALENTE Sergio,1939,SM75,LIB. VALPOLICELLA LUPATOTINA,1 se- 1,Ancona,2014-03-07,https://www.fidal.it/atleta/VALENTE-Sergio/eKiRkpuncGc%3D,https://www.fidal.it/societa/LIB--VALPOLICELLA-LUPATOTINA/VR833
12.67,12.67,e,VOGLIOTTI Ugo,1941,SM70,S.S. VITTORIO ALFIERI ASTI,1 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/VOGLIOTTI-Ugo/dKuRk5emamo%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
13.22,13.22,e,BIANCO Romano graziano,1942,SM70,ATL. AMBROSIANA,2 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/BIANCO-Romano-graziano/dqiRk5egbWc%3D,https://www.fidal.it/societa/ATL--AMBROSIANA/MI189
13.73,13.73,e,CICCHELLI Silvino,1943,SM70,VINI FANTINI BY FARNESE,3 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/CICCHELLI-Silvino/gauRkpKfcGs%3D,https://www.fidal.it/societa/VINI-FANTINI-BY-FARNESE/PE032
13.95,13.95,e,BRUNI Francesco,1941,SM70,COLLECTION ATLETICA SAMBENEDET,3 se- 1,Ancona,2014-03-07,https://www.fidal.it/atleta/BRUNI-Francesco/e6iRkpWhbmg%3D,https://www.fidal.it/societa/COLLECTION-ATLETICA-SAMBENEDET/AP034
14.17,14.17,e,VERONESI Sergio,1937,SM75,S.E.F. VIRTUS EMILSIDER BO,4 se- 2,Budapest,2014-03-25,https://www.fidal.it/atleta/VERONESI-Sergio/dqiRlpOncGs%3D,https://www.fidal.it/societa/S-E-F--VIRTUS-EMILSIDER-BO/BO007
14.24,14.24,e,INUGGI Gianpaolo,1940,SM70,ROAD RUNNERS CLUB MILANO,4 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/INUGGI-Gianpaolo/dq2Rk5mgbWk%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
14.45,14.45,e,VERONESI Sergio,1937,SM75,S.E.F. VIRTUS EMILSIDER BO,4 se- 1,Ancona,2014-03-07,https://www.fidal.it/atleta/VERONESI-Sergio/dqiRlpOncGs%3D,https://www.fidal.it/societa/S-E-F--VIRTUS-EMILSIDER-BO/BO007
14.95,14.95,e,CAROLLA Guido,1937,SM75,AS RUNNING CLUB,6 sf- 1,Budapest,2014-03-28,https://www.fidal.it/atleta/CAROLLA-Guido/hKiSmZqjcWM%3D,https://www.fidal.it/societa/AS-RUNNING-CLUB/LE389
15.12,15.12,e,VERONESI Sergio,1937,SM75,S.E.F. VIRTUS EMILSIDER BO,3 se- 1,Padova,2014-02-23,https://www.fidal.it/atleta/VERONESI-Sergio/dqiRlpOncGs%3D,https://www.fidal.it/societa/S-E-F--VIRTUS-EMILSIDER-BO/BO007
15.32,15.32,e,CAROLLA Guido,1937,SM75,AS RUNNING CLUB,6 se- 1,Budapest,2014-03-25,https://www.fidal.it/atleta/CAROLLA-Guido/hKiSmZqjcWM%3D,https://www.fidal.it/societa/AS-RUNNING-CLUB/LE389
16.5,16.50,e,CAROLLA Guido,1937,SM75,AS RUNNING CLUB,2 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/CAROLLA-Guido/hKiSmZqjcWM%3D,https://www.fidal.it/societa/AS-RUNNING-CLUB/LE389
10.17,10.17,e,ZANNI Rossella,1964,SF50,MOLLIFICIO MODENESE CITTADELLA,1 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/ZANNI-Rossella/eqiRlZqkaGg%3D,https://www.fidal.it/societa/MOLLIFICIO-MODENESE-CITTADELLA/MO054
10.29,10.29,e,ZANNI Rossella,1964,SF50,MOLLIFICIO MODENESE CITTADELLA,1 se- 1,Ancona,2014-03-07,https://www.fidal.it/atleta/ZANNI-Rossella/eqiRlZqkaGg%3D,https://www.fidal.it/societa/MOLLIFICIO-MODENESE-CITTADELLA/MO054
10.37,10.37,e,SANT Antonella,1961,SF50,TRIESTE ATLETICA,2 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/SANT-Antonella/eauRkpukbWY%3D,https://www.fidal.it/societa/TRIESTE-ATLETICA/TS044
10.6,10.60,e,FORCELLINI Carla,1959,SF55,ATLETICA DEI GELSI,5 sf- 1,Budapest,2014-03-28,https://www.fidal.it/atleta/FORCELLINI-Carla/f6iRkpKncGM%3D,https://www.fidal.it/societa/ATLETICA-DEI-GELSI/RM237
10.75,10.75,e,FORCELLINI Carla,1959,SF55,ATLETICA DEI GELSI,1 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/FORCELLINI-Carla/f6iRkpKncGM%3D,https://www.fidal.it/societa/ATLETICA-DEI-GELSI/RM237
10.87,10.87,e,LO FAZIO Cinzia,1962,SF50,A.S.D. LIBERATLETICA,3 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/LO-FAZIO-Cinzia/f6yRk5Kna2M%3D,https://www.fidal.it/societa/A-S-D--LIBERATLETICA/RM014
11.73,11.73,e,RICCI Francesca maria,1962,SF50,C.S.S. LEONARDO DA VINCI,4 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/RICCI-Francesca-maria/iaiRkpuicWM%3D,https://www.fidal.it/societa/C-S-S--LEONARDO-DA-VINCI/BZ071
12.52,12.52,e,TURRENI Loredana,1959,SF55,A.S.D. ROMATLETICA,2 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/TURRENI-Loredana/f6yRkpqfcGM%3D,https://www.fidal.it/societa/A-S-D--ROMATLETICA/RM232
13.29,13.29,e,CARINATO Paola,1964,SF50,G.P.A. SAN MARINO,3 se- 1,Ancona,2014-03-07,https://www.fidal.it/atleta/CARINATO-Paola/eqiRk5mocGc%3D,https://www.fidal.it/societa/G-P-A--SAN-MARINO/SM231
13.52,13.52,e,TRONCHIN Graziella,1961,SF50,IDEALDOOR LIBERTAS S. BIAGIO,5 su- 1,Ancona,2014-03-08,https://www.fidal.it/atleta/TRONCHIN-Graziella/eKiRlZaibmc%3D,https://www.fidal.it/societa/IDEALDOOR-LIBERTAS-S--BIAGIO/TV352
11.74,11.74,e,SOFIA Alberto,1941,SM70,CUS BARI,1 se- 1,Ancona,2015-02-27,https://www.fidal.it/atleta/SOFIA-Alberto/hKiRkpijaWg%3D,https://www.fidal.it/societa/CUS-BARI/BA007
11.9,11.90,e,VALENTE Sergio,1939,SM75,LIB. VALPOLICELLA LUPATOTINA,2 se- 1,Ancona,2015-02-27,https://www.fidal.it/atleta/VALENTE-Sergio/eKiRkpuncGc%3D,https://www.fidal.it/societa/LIB--VALPOLICELLA-LUPATOTINA/VR833
12.22,12.22,e,VALENTE Sergio,1939,SM75,LIB. VALPOLICELLA LUPATOTINA,1 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/VALENTE-Sergio/eKiRkpuncGc%3D,https://www.fidal.it/societa/LIB--VALPOLICELLA-LUPATOTINA/VR833
13.52,13.52,e,FALLI Alfredo,1945,SM70,ASSI GIGLIO ROSSO FIRENZE,1 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/FALLI-Alfredo/faiRm5ulbWc%3D,https://www.fidal.it/societa/ASSI-GIGLIO-ROSSO-FIRENZE/FI001
13.82,13.82,e,CICCHELLI Silvino,1943,SM70,ASD 'VINI FANTINI',2 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/CICCHELLI-Silvino/gauRkpKfcGs%3D,https://www.fidal.it/societa/ASD-VINI-FANTINI-/PE032
13.94,13.94,e,CICCHELLI Silvino,1943,SM70,ASD 'VINI FANTINI',3 se- 1,Ancona,2015-02-27,https://www.fidal.it/atleta/CICCHELLI-Silvino/gauRkpKfcGs%3D,https://www.fidal.it/societa/ASD-VINI-FANTINI-/PE032
14.46,14.46,e,INUGGI Gianpaolo,1940,SM75,ROAD RUNNERS CLUB MILANO,1 su- 1,Bergamo,2015-03-14,https://www.fidal.it/atleta/INUGGI-Gianpaolo/dq2Rk5mgbWk%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
14.51,14.51,e,CAROLLA Guido,1937,SM75,AS RUNNING CLUB,5 su- 1,Torun,2015-03-28,https://www.fidal.it/atleta/CAROLLA-Guido/hKiSmZqjcWM%3D,https://www.fidal.it/societa/AS-RUNNING-CLUB/LE389
14.54,14.54,e,CAROLLA Guido,1937,SM75,AS RUNNING CLUB,4 se- 1,Ancona,2015-02-27,https://www.fidal.it/atleta/CAROLLA-Guido/hKiSmZqjcWM%3D,https://www.fidal.it/societa/AS-RUNNING-CLUB/LE389
14.83,14.83,e,MENEGAZZI Adriano,1945,SM70,GS.TORTELLINI VOLTAN MARTELLAG,3 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/MENEGAZZI-Adriano/eKiRk5Ohb2Y%3D,https://www.fidal.it/societa/GS-TORTELLINI-VOLTAN-MARTELLAG/VE512
14.89,14.89,e,VERONESI Sergio,1937,SM75,S.E.F. VIRTUS EMILSIDER BO,7 se- 2,Torun,2015-03-25,https://www.fidal.it/atleta/VERONESI-Sergio/dqiRlpOncGs%3D,https://www.fidal.it/societa/S-E-F--VIRTUS-EMILSIDER-BO/BO007
14.9,14.90,e,CAROLLA Guido,1937,SM75,AS RUNNING CLUB,3 se- 1,Torun,2015-03-25,https://www.fidal.it/atleta/CAROLLA-Guido/hKiSmZqjcWM%3D,https://www.fidal.it/societa/AS-RUNNING-CLUB/LE389
15.52,15.52,e,MENEGAZZI Adriano,1945,SM70,GS.TORTELLINI VOLTAN MARTELLAG,5 se- 1,Ancona,2015-02-27,https://www.fidal.it/atleta/MENEGAZZI-Adriano/eKiRk5Ohb2Y%3D,https://www.fidal.it/societa/GS-TORTELLINI-VOLTAN-MARTELLAG/VE512
15.71,15.71,e,CAROLLA Guido,1937,SM75,AS RUNNING CLUB,2 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/CAROLLA-Guido/hKiSmZqjcWM%3D,https://www.fidal.it/societa/AS-RUNNING-CLUB/LE389
17.88,17.88,e,VERONESI Sergio,1937,SM75,S.E.F. VIRTUS EMILSIDER BO,6 se- 1,Ancona,2015-02-27,https://www.fidal.it/atleta/VERONESI-Sergio/dqiRlpOncGs%3D,https://www.fidal.it/societa/S-E-F--VIRTUS-EMILSIDER-BO/BO007
10.14,10.14,e,NIEDERMAYR Erika,1961,SF50,A.S.D. SUEDTIROL TEAM CLUB,1 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/NIEDERMAYR-Erika/iaiRkpKicGg%3D,https://www.fidal.it/societa/A-S-D--SUEDTIROL-TEAM-CLUB/BZ073
10.21,10.21,e,ZANNI Rossella,1964,SF50,A.S. LA FRATELLANZA 1874,2 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/ZANNI-Rossella/eqiRlZqkaGg%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
10.25,10.25,e,ZANNI Rossella,1964,SF50,A.S. LA FRATELLANZA 1874,1 se- 1,Ancona,2015-02-27,https://www.fidal.it/atleta/ZANNI-Rossella/eqiRlZqkaGg%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
