prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
10.91,10.91,0.0,VANZO Luigi,1964,SM50,MASTERATLETICA,2 su- 1,Padova,2015-02-07,https://www.fidal.it/atleta/VANZO-Luigi/eK6RkpSnaGQ%3D,https://www.fidal.it/societa/MASTERATLETICA/VI650
10.91,10.91,0.0,AMBROSINI Daniele,1960,SM55,ATLETICA ALMA JUVENTUS FANO,5 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/AMBROSINI-Daniele/e6iRk5mjaGM%3D,https://www.fidal.it/societa/ATLETICA-ALMA-JUVENTUS-FANO/PU020
11.05,11.05,0.0,SEMPRINI CESARI Matteo,1965,SM50,ATL. RIMINI NORD SANTARCANGELO,4 se- 5,Ancona,2015-02-27,https://www.fidal.it/atleta/SEMPRINI-CESARI-Matteo/eqiRlZuia2c%3D,https://www.fidal.it/societa/ATL--RIMINI-NORD-SANTARCANGELO/RN273
11.12,11.12,0.0,DELLO STRITTO Roberto,1965,SM50,ATLETICA CANAVESANA,4 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/DELLO-STRITTO-Roberto/dK6RlJqfamo%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
11.3,11.30,0.0,DELLO STRITTO Roberto,1965,SM50,ATLETICA CANAVESANA,3 su- 1,Bra,2015-01-18,https://www.fidal.it/atleta/DELLO-STRITTO-Roberto/dK6RlJqfamo%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
11.4,11.40,0.0,MENCONI Federico,1962,SM50,A.S.ATHLON BASTIA,5 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/MENCONI-Federico/fqmRkpKiamY%3D,https://www.fidal.it/societa/A-S-ATHLON-BASTIA/PG003
11.41,11.41,0.0,SCALABRIN Stefano,1963,SM50,ATL. RIMINI NORD SANTARCANGELO,5 se- 5,Ancona,2015-02-27,https://www.fidal.it/atleta/SCALABRIN-Stefano/erORkpOmbGM%3D,https://www.fidal.it/societa/ATL--RIMINI-NORD-SANTARCANGELO/RN273
11.58,11.58,0.0,DELLA VECCHIA Dario,1956,SM55,A.ATL.DOLOMITI BELLUNO,2 se- 4,Ancona,2015-02-27,https://www.fidal.it/atleta/DELLA-VECCHIA-Dario/eKmRlJKicWg%3D,https://www.fidal.it/societa/A-ATL-DOLOMITI-BELLUNO/BL010
12.45,12.45,0.0,ALDENI Alberto,1962,SM50,POL. CARUGATE,6 se- 5,Ancona,2015-02-27,https://www.fidal.it/atleta/ALDENI-Alberto/dq2RlJumcWs%3D,https://www.fidal.it/societa/POL--CARUGATE/MI094
12.53,12.53,0.0,FERRIGNO Giovanni,1958,SM55,A.S.D.  ATL. VIS NOVA,6 su- 1,Ancona,2015-02-28,https://www.fidal.it/atleta/FERRIGNO-Giovanni/gKiRk5SibWo%3D,https://www.fidal.it/societa/A-S-D--ATL--VIS-NOVA/SA126
12.61,12.61,0.0,TUZZI Achille,1957,SM55,AS RUNNING CLUB,3 se- 4,Ancona,2015-02-27,https://www.fidal.it/atleta/TUZZI-Achille/hKiSmpinb2M%3D,https://www.fidal.it/societa/AS-RUNNING-CLUB/LE389
12.64,12.64,0.0,FLORIS Alessandro,1957,SM55,ASD SULCIS ATLETICA CARBONIA,4 se- 4,Ancona,2015-02-27,https://www.fidal.it/atleta/FLORIS-Alessandro/iKiRkpmkaWw%3D,https://www.fidal.it/societa/ASD-SULCIS-ATLETICA-CARBONIA/CA129
13.33,13.33,0.0,PELLIZZARI Paolo,1960,SM55,MASTERATLETICA,3 su- 1,Padova,2015-02-07,https://www.fidal.it/atleta/PELLIZZARI-Paolo/eKiRlJqga2Y%3D,https://www.fidal.it/societa/MASTERATLETICA/VI650
13.81,13.81,0.0,SARACCO Ezio,1961,SM50,S.S. VITTORIO ALFIERI ASTI,4 su- 1,Bra,2015-01-18,https://www.fidal.it/atleta/SARACCO-Ezio/dKuRk5egbGo%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
15.96,15.96,0.0,BERTUZZO Flavio,1958,SM55,ATLETICA CAIRO,8 se- 1,Torun,2015-03-25,https://www.fidal.it/atleta/BERTUZZO-Flavio/daiRkpWma2g%3D,https://www.fidal.it/societa/ATLETICA-CAIRO/SV021
8.61,8.61,0.0,MELPIGNANO Luca,1999,AM,SISPORT SSD,5 su- 1,Lione,2016-02-21,https://www.fidal.it/atleta/MELPIGNANO-Luca/dK6RlpakaGQ%3D,https://www.fidal.it/societa/SISPORT-SSD/TO002
8.88,8.88,0.0,D'ERRICO Antonio,1964,SM50,A.S.D.  ATL. VIS NOVA,1 fi- 1,Ancona,2016-04-02,https://www.fidal.it/atleta/D-ERRICO-Antonio/gKiRkpeobmk%3D,https://www.fidal.it/societa/A-S-D--ATL--VIS-NOVA/SA126
8.97,8.97,0.0,D'ERRICO Antonio,1964,SM50,A.S.D.  ATL. VIS NOVA,1 se- 4,Ancona,2016-03-30,https://www.fidal.it/atleta/D-ERRICO-Antonio/gKiRkpeobmk%3D,https://www.fidal.it/societa/A-S-D--ATL--VIS-NOVA/SA126
