punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
688,350.32,5:50.32,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,5 su- 1,Rovereto,2017-04-22,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
681,432.64,7:12.64,e,DA RIN DE MONEGO Beatrice,2003,AF,ANA ATL.FELTRE,10 su- 1,Rubiera,2019-09-15,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Beatrice/eKmRlJSmbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
677,433.66,7:13.66,e,GIOVANELLI Anna,1997,CF,ANA ATL.FELTRE,3 su- 1,Feltre,2011-06-18,https://www.fidal.it/atleta/GIOVANELLI-Anna/eKmRlJSjbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
668,352.99,5:52.99,e,BONAN Marco,2000,JM,ANA ATL.FELTRE,5 se- 2,Rovereto,2018-04-15,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
662,353.76,5:53.76,e,POLESANA Filippo,2000,PM,ANA ATL.FELTRE,1 se- 2,Rovereto,2021-04-18,https://www.fidal.it/atleta/POLESANA-Filippo/eKmRlJSobGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
662,353.7,5:53.70,e,DAL SASSO Alberto,1998,CM,ANA ATL.FELTRE,2 su- 1,Fidenza,2013-06-09,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
657,438.33,7:18.33,e,SPADA Chiara,1997,CF,ANA ATL.FELTRE,8 se- 1,Trento,2011-08-02,https://www.fidal.it/atleta/SPADA-Chiara/eKmRlJSicWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
657,438.15,7:17.9,m,SPADA Chiara,1997,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2011-10-15,https://www.fidal.it/atleta/SPADA-Chiara/eKmRlJSicWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
654,439.01,7:19.01,e,DE CARLI Matilde,2005,CF,ANA ATL.FELTRE,7 su- 1,Trento,2019-09-28,https://www.fidal.it/atleta/DE-CARLI-Matilde/eKmRlJWma2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
650,440.05,7:19.8,m,STALLIVIERE Veronica,1992,CF,ANA ATL.FELTRE,5 su- 1,Abano Terme,2006-06-11,https://www.fidal.it/atleta/STALLIVIERE-Veronica/eKmRlJKna2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
645,441.06,7:21.06,e,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,7 su- 1,Venezia,2022-09-18,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
644,441.27,7:21.27,e,GIOVANELLI Anna,1997,CF,ANA ATL.FELTRE,9 se- 1,Trento,2011-08-02,https://www.fidal.it/atleta/GIOVANELLI-Anna/eKmRlJSjbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
640,356.61,5:56.61,e,CAPPELLETTO Pablo luis,2002,JM,ANA ATL.FELTRE,4 se- 2,Rovereto,2021-04-18,https://www.fidal.it/atleta/CAPPELLETTO-Pablo-luis/eKmRlJSnbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
638,356.94,5:56.94,e,ROSSA Matteo,1998,CM,ANA ATL.FELTRE,10 se- 2,Jesolo,2013-10-12,https://www.fidal.it/atleta/ROSSA-Matteo/eKmRlJWoamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
636,443.28,7:23.28,e,SPADA Chiara,1997,CF,ANA ATL.FELTRE,4 su- 1,Feltre,2011-06-18,https://www.fidal.it/atleta/SPADA-Chiara/eKmRlJSicWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
632,357.75,5:57.5,m,DAL SASSO Alberto,1998,CM,ANA ATL.FELTRE,1 se- 1,Caprino Veronese,2013-09-29,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
632,444.29,7:24.29,e,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,12 su- 1,Trento,2022-07-26,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
629,444.97,7:24.97,e,SPADA Chiara,1997,CF,ANA ATL.FELTRE,7 se- 1,Belluno,2011-06-05,https://www.fidal.it/atleta/SPADA-Chiara/eKmRlJSicWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
628,445.15,7:24.9,m,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,2 su- 1,Feltre,2022-04-13,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
627,445.55,7:25.55,e,STACH Marta,1995,CF,ANA ATL.FELTRE,6 se- 1,Rovigo,2010-06-06,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
624,446.21,7:26.21,e,DE CARLI Matilde,2005,CF,ANA ATL.FELTRE,1 se- 2,Bovolone,2019-09-22,https://www.fidal.it/atleta/DE-CARLI-Matilde/eKmRlJWma2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
622,359.05,5:58.8,m,CECCHIN Simone,1996,SM,ANA ATL.FELTRE,2 se- 2,Feltre,2022-04-13,https://www.fidal.it/atleta/CECCHIN-Simone/eKmRlJaka2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
615,359.95,5:59.7,m,ROSSA Matteo,1998,CM,ANA ATL.FELTRE,3 se- 1,Caprino Veronese,2013-09-29,https://www.fidal.it/atleta/ROSSA-Matteo/eKmRlJWoamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
613,448.93,7:28.93,e,DE CARLI Matilde,2005,CF,ANA ATL.FELTRE,9 se- 1,Bassano Del Grappa,2019-05-26,https://www.fidal.it/atleta/DE-CARLI-Matilde/eKmRlJWma2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
613,448.85,7:28.6,m,GIOPP Alessandra,2000,CF,ANA ATL.FELTRE,4 se- 1,Belluno,2015-05-17,https://www.fidal.it/atleta/GIOPP-Alessandra/eKmRlJWlbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
609,360.89,6:00.89,e,CECCHIN Simone,1996,PM,ANA ATL.FELTRE,13 se- 1,Rovereto,2016-04-17,https://www.fidal.it/atleta/CECCHIN-Simone/eKmRlJaka2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
604,451.05,7:30.8,m,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,1 su- 1,Domegge Di Cadore,2022-04-30,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
601,451.95,7:31.7,m,DE CARLI Matilde,2005,CF,ANA ATL.FELTRE,1 su- 1,Agordo,2019-09-15,https://www.fidal.it/atleta/DE-CARLI-Matilde/eKmRlJWma2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
601,451.75,7:31.5,m,SPADA Chiara,1997,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2011-04-17,https://www.fidal.it/atleta/SPADA-Chiara/eKmRlJSicWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
599,452.25,7:32.0,m,COLUSSI Leila,2006,CF,ANA ATL.FELTRE,2 su- 1,Borgo Valbelluna,2021-09-01,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
598,452.48,7:32.48,e,STALLIVIERE Veronica,1992,CF,ANA ATL.FELTRE,9 su- 1,Trento,2007-08-07,https://www.fidal.it/atleta/STALLIVIERE-Veronica/eKmRlJKna2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
597,362.55,6:02.55,e,DAL SASSO Alberto,1998,CM,ANA ATL.FELTRE,1 su- 1,Feltre,2013-06-22,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
595,453.25,7:33.0,m,SCHENAL Anna,2004,CF,ANA ATL.FELTRE,1 se- 1,Valesella,2018-05-05,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
593,453.95,7:33.7,m,SPADA Chiara,1997,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2011-09-03,https://www.fidal.it/atleta/SPADA-Chiara/eKmRlJSicWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
592,454.15,7:33.9,m,GIOVANELLI Anna,1997,CF,ANA ATL.FELTRE,1 se- 1,Longarone,2011-05-20,https://www.fidal.it/atleta/GIOVANELLI-Anna/eKmRlJSjbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
591,363.34,6:03.34,e,DAL SASSO Alberto,1998,CM,ANA ATL.FELTRE,1 su- 1,Majano,2013-09-07,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
586,363.99,6:03.99,e,BONAN Marco,2000,CM,ANA ATL.FELTRE,2 se- 1,Trento,2015-07-28,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
585,455.77,7:35.77,e,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,5 su- 1,Caprino Veronese,2014-09-28,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
583,456.34,7:36.34,e,STACH Marta,1995,CF,ANA ATL.FELTRE,17 su- 1,Trento,2010-08-10,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
581,456.84,7:36.84,e,STALLIVIERE Veronica,1992,CF,ANA ATL.FELTRE,9 se- 1,Verona,2007-06-03,https://www.fidal.it/atleta/STALLIVIERE-Veronica/eKmRlJKna2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
579,457.35,7:37.1,m,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,4 su- 1,Borgo Valbelluna,2021-09-01,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
576,458.16,7:38.16,e,CORRENT Chiara,1999,CF,ANA ATL.FELTRE,17 se- 1,Trento,2014-07-29,https://www.fidal.it/atleta/CORRENT-Chiara/eKmRlJWhbGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
576,458.15,7:37.9,m,STACH Marta,1995,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2010-04-17,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
576,458.15,7:37.9,m,STALLIVIERE Veronica,1992,CF,ANA ATL.FELTRE,6 se- 1,Nove,2006-10-01,https://www.fidal.it/atleta/STALLIVIERE-Veronica/eKmRlJKna2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
575,365.5,6:05.50,e,DAL SASSO Alberto,1998,CM,ANA ATL.FELTRE,1 se- 1,Bassano Del Grappa,2013-06-02,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
572,366.02,6:06.02,e,PERCO Emilio,1994,CM,ANA ATL.FELTRE,5 su- 1,Mogliano Veneto,2009-09-20,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
572,459.09,7:39.09,e,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,9 su- 1,Vittorio Veneto,2021-09-19,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
568,460.25,7:40.0,m,CORRENT Chiara,1999,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2014-05-18,https://www.fidal.it/atleta/CORRENT-Chiara/eKmRlJWhbGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
568,460.25,7:40.0,m,DE CARLI Matilde,2005,CF,ANA ATL.FELTRE,2 su- 1,Vittorio Veneto,2019-04-28,https://www.fidal.it/atleta/DE-CARLI-Matilde/eKmRlJWma2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
561,462.02,7:42.02,e,DE CARLI Matilde,2005,CF,ANA ATL.FELTRE,8 se- 1,Vittorio Veneto,2020-09-20,https://www.fidal.it/atleta/DE-CARLI-Matilde/eKmRlJWma2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
560,462.15,7:41.9,m,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,2 su- 1,San Biagio Di Callalta,2021-05-23,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
559,462.35,7:42.1,m,TURRIN Lucia,2009,CF,ANA ATL.FELTRE,3 su- 1,Borgo Valbelluna,2023-06-21,https://www.fidal.it/atleta/TURRIN-Lucia/eKmRlJiibGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
559,462.45,7:42.2,m,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,3 se- 1,Feltre,2014-09-23,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
559,462.45,7:42.2,m,CORRENT Chiara,1999,CF,ANA ATL.FELTRE,3 se- 1,Feltre,2014-09-23,https://www.fidal.it/atleta/CORRENT-Chiara/eKmRlJWhbGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
556,463.15,7:42.9,m,MOINO Caterina,2009,CF,ANA ATL.FELTRE,4 su- 1,Borgo Valbelluna,2023-06-21,https://www.fidal.it/atleta/MOINO-Caterina/eKmRlJiibGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
554,463.75,7:43.5,m,SPADA Chiara,1997,CF,ANA ATL.FELTRE,1 se- 1,Feltre,2011-06-01,https://www.fidal.it/atleta/SPADA-Chiara/eKmRlJSicWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
549,369.25,6:09.0,m,PAULETTI Michele,1999,SM,ANA ATL.FELTRE,5 se- 2,Feltre,2022-04-13,https://www.fidal.it/atleta/PAULETTI-Michele/eKmRlJakamw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
546,465.9,7:45.90,e,STACH Marta,1995,CF,ANA ATL.FELTRE,2 su- 1,Feltre,2010-05-26,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
546,465.86,7:45.86,e,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,4 se- 2,Conegliano,2021-04-25,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
546,465.75,7:45.5,m,DE CARLI Matilde,2005,CF,ANA ATL.FELTRE,3 su- 1,Pederobba,2020-09-27,https://www.fidal.it/atleta/DE-CARLI-Matilde/eKmRlJWma2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
543,466.65,7:46.4,m,GIOPP Alessandra,2000,CF,ANA ATL.FELTRE,5 se- 1,Feltre,2014-09-23,https://www.fidal.it/atleta/GIOPP-Alessandra/eKmRlJWlbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
541,467.15,7:46.9,m,BERTELLE Arianna,2008,CF,ANA ATL.FELTRE,5 su- 1,Borgo Valbelluna,2023-06-21,https://www.fidal.it/atleta/BERTELLE-Arianna/eKmRlJikbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
540,467.3,7:47.30,e,COLUSSI Leila,2006,CF,ANA ATL.FELTRE,9 se- 1,Conegliano,2021-04-25,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
540,467.37,7:47.37,e,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,8 se- 2,Trento,2014-07-29,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
539,467.71,7:47.71,e,TONIN Francesca,1994,CF,ANA ATL.FELTRE,11 se- 1,Verona,2008-06-02,https://www.fidal.it/atleta/TONIN-Francesca/eKmRlJOmbWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
535,468.56,7:48.56,e,TONIN Francesca,1994,CF,ANA ATL.FELTRE,8 su- 1,Trento,2008-08-05,https://www.fidal.it/atleta/TONIN-Francesca/eKmRlJOmbWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
534,468.98,7:48.98,e,MOINO Caterina,2009,CF,ANA ATL.FELTRE,9 su- 1,San Biagio Di Callalta,2023-05-21,https://www.fidal.it/atleta/MOINO-Caterina/eKmRlJiibGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
533,469.16,7:49.16,e,COLDEBELLA Paola,1999,CF,ANA ATL.FELTRE,7 su- 1,Feltre,2013-06-22,https://www.fidal.it/atleta/COLDEBELLA-Paola/eKmRlJWmbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
532,469.35,7:49.1,m,TONIN Francesca,1994,CF,ANA ATL.FELTRE,11 su- 1,Marostica,2008-09-14,https://www.fidal.it/atleta/TONIN-Francesca/eKmRlJOmbWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
