punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
772,43.78,43.78,e,BARP Anna asia,2004,CF,ANA ATL.FELTRE,1 se- 3,Bovolone,2019-09-22,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
772,36.65,36.4,m,ZIVOJINOVIC Milan,2001,JM,ANA ATL.FELTRE,1 se- 1,Belluno,2019-10-19,https://www.fidal.it/atleta/ZIVOJINOVIC-Milan/eK6Rkpqja2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
772,36.65,36.4,m,COSTA Edgard,1999,JM,ANA ATL.FELTRE,3 se- 1,Feltre,2017-10-14,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
765,36.75,36.5,m,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,2 su- 1,Feltre,2018-03-24,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
764,43.95,43.7,m,ZAETTA Chiara,1992,CF,ANA ATL.FELTRE,2 se- 1,Longarone,2007-05-12,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
764,43.95,43.7,m,SCHENAL Anna,2004,CF,ANA ATL.FELTRE,1 se- 2,Domegge Di Cadore,2019-04-13,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
757,36.85,36.6,m,ZABOT Julian,2002,AM,ANA ATL.FELTRE,2 se- 1,Belluno,2019-10-19,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
754,44.18,44.18,e,BARP Anna asia,2004,CF,ANA ATL.FELTRE,3 se- 1,Verona,2019-06-08,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
750,44.25,44.0,m,GIUSTI Lovely,2009,CF,ANA ATL.FELTRE,1 se- 2,Domegge Di Cadore,2023-04-22,https://www.fidal.it/atleta/GIUSTI-Lovely/eKmRlJiiaWg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
750,36.95,36.7,m,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,1 se- 2,Feltre,2017-10-14,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
743,37.05,36.8,m,DALLA SEGA Davide,1999,JM,ANA ATL.FELTRE,4 se- 1,Feltre,2017-10-14,https://www.fidal.it/atleta/DALLA-SEGA-Davide/eKmRlJala2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
737,44.55,44.3,m,FANTINEL Ilaria,1998,CF,ANA ATL.FELTRE,2 se- 1,Feltre,2012-05-20,https://www.fidal.it/atleta/FANTINEL-Ilaria/eKmRlJWlbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
737,44.55,44.3,m,ZATTA Alessia,1993,CF,ANA ATL.FELTRE,1 su- 1,Longarone,2008-05-25,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
735,37.15,36.9,m,ZABOT Julian,2002,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2017-10-14,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
733,44.64,44.64,e,TURRIN Lucia,2009,CF,ANA ATL.FELTRE,1 se- 1,San Biagio Di Callalta,2023-05-21,https://www.fidal.it/atleta/TURRIN-Lucia/eKmRlJiibGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
732,44.65,44.4,m,BARP Anna asia,2004,CF,ANA ATL.FELTRE,1 se- 1,Domegge Di Cadore,2019-04-13,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
732,44.65,44.4,m,TURRIN Lucia,2009,CF,ANA ATL.FELTRE,2 se- 1,Agordo,2023-05-27,https://www.fidal.it/atleta/TURRIN-Lucia/eKmRlJiibGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
728,37.25,37.25,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,5 se- 1,Rovereto,2019-04-14,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
723,44.85,44.6,m,ZAETTA Chiara,1992,CF,ANA ATL.FELTRE,3 se- 1,Abano Terme,2006-06-11,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
721,37.35,37.1,m,ZABOT Julian,2002,AM,ANA ATL.FELTRE,3 su- 1,Feltre,2018-03-24,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
719,37.37,37.37,e,ZABOT Julian,2002,CM,ANA ATL.FELTRE,3 fi- 2,Cles,2017-10-08,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
714,45.05,44.8,m,BASSANI Hilary,1992,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2006-06-21,https://www.fidal.it/atleta/BASSANI-Hilary/eKmRlJKmbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
713,37.45,37.45,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,2 se- 9,Marostica,2012-09-23,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
713,37.46,37.46,e,ZABOT Julian,2002,CM,ANA ATL.FELTRE,3 ba- 1,Cles,2017-10-07,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
713,37.45,37.2,m,ZABOT Julian,2002,CM,ANA ATL.FELTRE,1 se- 1,S.giuseppe Di Cassola,2017-09-06,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
713,37.45,37.2,m,VELLO Michele,1997,AM,ANA ATL.FELTRE,4 se- 1,Agordo,2014-10-18,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
706,37.55,37.3,m,MANISCALCHI Stefano,1990,PM,ANA ATL.FELTRE,3 se- 1,Belluno,2010-10-16,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
705,45.25,45.0,m,DALLA SANTA Angela,1999,JF,ANA ATL.FELTRE,1 su- 1,Feltre,2018-03-24,https://www.fidal.it/atleta/DALLA-SANTA-Angela/eKmRlJifcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
705,45.25,45.0,m,COLUSSI Ilary,2006,CF,ANA ATL.FELTRE,3 se- 1,Alpago,2021-09-25,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
705,37.56,37.56,e,POLESANA Filippo,2000,SM,ANA ATL.FELTRE,1 se- 2,Rovereto,2024-04-14,https://www.fidal.it/atleta/POLESANA-Filippo/eKmRlJSobGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
705,45.25,45.0,m,ZAETTA Chiara,1992,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2007-04-21,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
704,45.27,45.27,e,COLUSSI Ilary,2006,CF,ANA ATL.FELTRE,4 se- 3,Verona,2021-06-02,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
701,45.35,45.1,m,COLUSSI Ilary,2006,CF,ANA ATL.FELTRE,3 se- 1,Borgo Valbelluna,2021-09-01,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
699,45.39,45.39,e,ZAETTA Chiara,1992,CF,ANA ATL.FELTRE,5 se- 2,Fidenza,2006-06-18,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
698,37.67,37.67,e,ZABOT Julian,2002,CM,ANA ATL.FELTRE,3 se- 1,Caprino Veronese,2017-09-24,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
698,45.4,45.40,e,TURRIN Lucia,2009,CF,ANA ATL.FELTRE,5 se- 8,Montebelluna,2023-07-13,https://www.fidal.it/atleta/TURRIN-Lucia/eKmRlJiibGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
692,45.54,45.54,e,FACCHIN Alessia,1993,CF,ANA ATL.FELTRE,1 se- 2,Mogliano Veneto,2007-09-30,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
692,45.55,45.3,m,VALENTE Erika,1990,CF,ANA ATL.FELTRE,3 su- 1,Longarone,2005-06-22,https://www.fidal.it/atleta/VALENTE-Erika/eKiRlZSfaWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,45.65,45.4,m,FANTINEL Ilaria,1998,CF,ANA ATL.FELTRE,1 se- 2,Belluno,2012-08-29,https://www.fidal.it/atleta/FANTINEL-Ilaria/eKmRlJWlbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
685,37.85,37.6,m,POLESANA Filippo,2000,SM,ANA ATL.FELTRE,3 se- 2,Borgo Valbelluna,2023-06-21,https://www.fidal.it/atleta/POLESANA-Filippo/eKmRlJSobGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
684,45.74,45.74,e,FANTINEL Matilde,2010,CF,ANA ATL.FELTRE,2 se- 5,Brugnera,2024-07-13,https://www.fidal.it/atleta/FANTINEL-Matilde/eKmRlJmnbWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
684,45.72,45.72,e,ZINGALE Caterina,1998,CF,ANA ATL.FELTRE,3 se- 4,Bassano Del Grappa,2013-06-02,https://www.fidal.it/atleta/ZINGALE-Caterina/eKmRlJSha2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
683,45.75,45.5,m,ZINGALE Caterina,1998,CF,ANA ATL.FELTRE,3 se- 1,Belluno,2013-05-12,https://www.fidal.it/atleta/ZINGALE-Caterina/eKmRlJSha2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
681,45.8,45.80,e,ZATTA Alessia,1993,CF,ANA ATL.FELTRE,6 se- 1,Verona,2008-06-02,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
678,37.95,37.7,m,SCOPEL Simone,2006,JM,ANA ATL.FELTRE,1 su- 1,Belluno,2024-04-06,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
674,45.95,45.7,m,FACCHIN Alessia,1993,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2008-10-18,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
672,38.03,38.03,e,ZABOT Julian,2002,CM,ANA ATL.FELTRE,4 se- 1,Vicenza,2017-06-04,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
671,46.03,46.03,e,COLUSSI Ilary,2006,CF,ANA ATL.FELTRE,4 se- 4,Vittorio Veneto,2021-09-19,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
670,46.05,45.8,m,COLUSSI Ilary,2006,CF,ANA ATL.FELTRE,4 se- 1,Domegge Di Cadore,2021-07-10,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
670,46.05,45.8,m,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,2 se- 2,Feltre,2011-06-01,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
670,46.05,45.8,m,COLUSSI Ilary,2006,AF,ANA ATL.FELTRE,1 se- 1,Feltre,2022-04-13,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
669,38.08,38.08,e,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,1 se- 1,Rovigo,2010-06-06,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
666,46.15,45.9,m,BERTONI Alessandra,1991,CF,ANA ATL.FELTRE,5 se- 1,Bassano Del Grappa,2005-10-15,https://www.fidal.it/atleta/BERTONI-Alessandra/eKmRlJKlamw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
664,38.15,37.9,m,MANISCALCHI Stefano,1990,JM,ANA ATL.FELTRE,1 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
664,38.15,37.9,m,ZABOT Julian,2002,CM,ANA ATL.FELTRE,1 se- 1,Agordo,2017-08-30,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
662,46.24,46.24,e,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,1 se- 3,Feltre,2011-06-18,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
661,46.25,46.0,m,ZATTA Alessia,1993,CF,ANA ATL.FELTRE,3 se- 1,Longarone,2007-05-12,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
661,46.25,46.0,m,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,2 se- 2,Feltre,2017-10-14,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
661,46.25,46.0,m,BARP Anna asia,2004,CF,ANA ATL.FELTRE,2 se- 1,Agordo,2018-10-06,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
659,38.21,38.21,e,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,1 se- 1,Pordenone,2010-10-09,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
658,38.23,38.23,e,PARANI Aire,1994,CM,ANA ATL.FELTRE,3 se- 1,Vicenza,2009-06-07,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
657,38.25,38.0,m,PARANI Aire,1994,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2009-08-26,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
653,46.44,46.44,e,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,2 se- 4,San Giovanni Lupatoto,2014-07-05,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
653,46.45,46.2,m,ZINGALE Caterina,1998,CF,ANA ATL.FELTRE,2 se- 2,Belluno,2013-05-04,https://www.fidal.it/atleta/ZINGALE-Caterina/eKmRlJSha2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
650,38.35,38.1,m,COLLE Nicola,1996,CM,ANA ATL.FELTRE,2 se- 4,Belluno,2011-10-15,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
650,38.34,38.34,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,3 se- 1,Rossano Veneto,2012-09-02,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
650,38.35,38.1,m,ZABOT Julian,2002,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2017-04-30,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
649,46.55,46.3,m,VALENTE Erika,1990,CF,ANA ATL.FELTRE,2 su- 1,Longarone,2005-05-08,https://www.fidal.it/atleta/VALENTE-Erika/eKiRlZSfaWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
640,46.75,46.5,m,COLUSSI Ilary,2006,CF,ANA ATL.FELTRE,2 se- 1,Agordo,2020-09-12,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
640,46.75,46.5,m,ZATTA Alessia,1993,CF,ANA ATL.FELTRE,1 se- 2,Belluno,2007-04-21,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
640,46.75,46.5,m,FACCHIN Alessia,1993,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2008-08-26,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
636,46.85,46.6,m,ZATTA Alessia,1993,CF,ANA ATL.FELTRE,6 se- 1,Mogliano Veneto,2008-09-28,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
633,38.6,38.60,e,COSTA Edgard,1999,CM,ANA ATL.FELTRE,1 se- 1,San Giovanni Lupatoto,2014-07-05,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
632,46.95,46.7,m,BERTONI Alessandra,1991,CF,ANA ATL.FELTRE,2 se- 2,Belluno,2005-04-23,https://www.fidal.it/atleta/BERTONI-Alessandra/eKmRlJKlamw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
632,46.95,46.7,m,COLUSSI Ilary,2006,CF,ANA ATL.FELTRE,3 se- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
632,46.95,46.95,e,CRIVELLER Ilaria,1995,CF,ANA ATL.FELTRE,3 se- 4,Rovigo,2010-06-06,https://www.fidal.it/atleta/CRIVELLER-Ilaria/eKmRlJOmbGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
631,46.97,46.97,e,TURRIN Lucia,2009,CF,ANA ATL.FELTRE,1 se- 6,Sacile,2024-06-29,https://www.fidal.it/atleta/TURRIN-Lucia/eKmRlJiibGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
629,38.65,38.4,m,MAHJOUBI Amir mattia,2000,AM,ANA ATL.FELTRE,3 se- 2,Feltre,2017-10-14,https://www.fidal.it/atleta/MAHJOUBI-Amir-mattia/eKmRlJWoaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
629,38.65,38.4,m,ZABOT Julian,2002,CM,ANA ATL.FELTRE,1 se- 1,Vallesella,2017-05-13,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
