punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
751,919.78,15:19.78,e,POLESANA Federico,1994,PM,ANA ATL.FELTRE,10 su- 1,Trento,2015-07-21,https://www.fidal.it/atleta/POLESANA-Federico/eKmRlJOoaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
736,925.26,15:25.26,e,DA RIN DE MONEGO Lorenzo,2000,SM,ANA ATL.FELTRE,11 se- 1,Padova,2023-05-14,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Lorenzo/eKmRlJefa2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
732,926.43,15:26.43,e,CAPPELLETTO Pablo luis,2002,PM,ANA ATL.FELTRE,12 se- 1,Padova,2023-05-14,https://www.fidal.it/atleta/CAPPELLETTO-Pablo-luis/eKmRlJSnbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
732,926.58,15:26.58,e,SACCHET Lucio,1981,SM35,ANA ATL.FELTRE,5 se- 1,Vicenza,2016-05-08,https://www.fidal.it/atleta/SACCHET-Lucio/eKmRk5unb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
731,1148.42,19:08.42,e,CHIESURIN Gioia,2001,JF,ANA ATL.FELTRE,2 su- 1,Agordo,2020-08-23,https://www.fidal.it/atleta/CHIESURIN-Gioia/eKmRlJilcGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
728,927.74,15:27.74,e,DEOLA Ruben iavor,2000,PM,ANA ATL.FELTRE,13 su- 1,Grosseto,2021-06-12,https://www.fidal.it/atleta/DEOLA-Ruben-iavor/eKmRlJSfaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
723,1154.01,19:14.01,e,PRADEL Meryl,1992,SF,ANA ATL.FELTRE,2 su- 1,Padova,2019-04-25,https://www.fidal.it/atleta/PRADEL-Meryl/eKmRlJeoa2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
721,930.24,15:30.24,e,DA RIN DE MONEGO Lorenzo,2000,SM,ANA ATL.FELTRE,10 se- 1,Borgo Valbelluna,2024-05-31,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Lorenzo/eKmRlJefa2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
712,933.63,15:33.63,e,POLESANA Federico,1994,PM,ANA ATL.FELTRE,7 se- 1,Trento,2014-07-22,https://www.fidal.it/atleta/POLESANA-Federico/eKmRlJOoaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
711,934.0,15:34.00,e,DEOLA Ruben iavor,2000,JM,ANA ATL.FELTRE,1 se- 1,Padova,2019-04-25,https://www.fidal.it/atleta/DEOLA-Ruben-iavor/eKmRlJSfaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
705,936.12,15:36.12,e,DEOLA Ruben iavor,2000,JM,ANA ATL.FELTRE,12 su- 1,Agropoli,2018-06-02,https://www.fidal.it/atleta/DEOLA-Ruben-iavor/eKmRlJSfaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
695,939.82,15:39.82,e,LOSS Nikolas,2001,JM,ANA ATL.FELTRE,9 se- 1,Trento,2019-07-09,https://www.fidal.it/atleta/LOSS-Nikolas/d6iRk5afbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
695,939.49,15:39.49,e,POLESANA Federico,1994,PM,ANA ATL.FELTRE,5 se- 1,Marcon,2015-05-10,https://www.fidal.it/atleta/POLESANA-Federico/eKmRlJOoaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
695,939.58,15:39.58,e,RIGA Stefano,1991,PM,ANA ATL.FELTRE,1 se- 1,Feltre,2011-06-04,https://www.fidal.it/atleta/RIGA-Stefano/eKmRlJOjaWM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
679,945.4,15:45.40,e,BONAN Marco,2000,JM,ANA ATL.FELTRE,8 se- 1,Rieti,2019-06-08,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
679,945.45,15:45.45,e,POLESANA Federico,1994,JM,ANA ATL.FELTRE,3 su- 1,Feltre,2012-06-21,https://www.fidal.it/atleta/POLESANA-Federico/eKmRlJOoaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
673,947.54,15:47.54,e,DEOLA Ruben iavor,2000,JM,ANA ATL.FELTRE,9 se- 1,Caorle,2018-05-06,https://www.fidal.it/atleta/DEOLA-Ruben-iavor/eKmRlJSfaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
669,949.04,15:49.04,e,DEOLA Ruben iavor,2000,PM,ANA ATL.FELTRE,5 se- 3,Modena,2020-10-18,https://www.fidal.it/atleta/DEOLA-Ruben-iavor/eKmRlJSfaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
669,948.94,15:48.94,e,BONAN Marco,2000,JM,ANA ATL.FELTRE,2 se- 1,Padova,2019-04-25,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
668,1190.32,19:50.32,e,SCHIEVENIN Federica,1983,SF40,ANA ATL.FELTRE,1 su- 1,Mezzano,2023-05-24,https://www.fidal.it/atleta/SCHIEVENIN-Federica/eK6Rkpiiams%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
667,949.95,15:49.95,e,LOSS Nikolas,2001,JM,ANA ATL.FELTRE,2 se- 3,San Biagio Di Callalta,2019-05-12,https://www.fidal.it/atleta/LOSS-Nikolas/d6iRk5afbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
664,950.74,15:50.74,e,POLESANA Federico,1994,JM,ANA ATL.FELTRE,2 su- 1,Bassano Del Grappa,2012-09-16,https://www.fidal.it/atleta/POLESANA-Federico/eKmRlJOoaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
661,951.87,15:51.87,e,CECCHIN Simone,1996,SM,ANA ATL.FELTRE,1 se- 2,Caorle,2023-05-28,https://www.fidal.it/atleta/CECCHIN-Simone/eKmRlJaka2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
660,952.3,15:52.30,e,LOSS Nikolas,2001,JM,ANA ATL.FELTRE,9 se- 2,Modena,2020-10-18,https://www.fidal.it/atleta/LOSS-Nikolas/d6iRk5afbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
652,955.18,15:55.18,e,LOSS Nikolas,2001,JM,ANA ATL.FELTRE,13 se- 1,Rieti,2019-06-08,https://www.fidal.it/atleta/LOSS-Nikolas/d6iRk5afbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
652,955.3,15:55.30,e,CASSOL Roberto,1998,JM,ANA ATL.FELTRE,11 se- 1,San Biagio Di Callalta,2017-05-21,https://www.fidal.it/atleta/CASSOL-Roberto/eKmRlJWfcWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
650,956.07,15:56.07,e,DEOLA Ruben iavor,2000,PM,ANA ATL.FELTRE,5 se- 3,San Biagio Di Callalta,2020-09-13,https://www.fidal.it/atleta/DEOLA-Ruben-iavor/eKmRlJSfaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
649,956.61,15:56.61,e,DALLA PALMA Davide,1990,PM,ANA ATL.FELTRE,12 su- 1,Marcon,2010-09-17,https://www.fidal.it/atleta/DALLA-PALMA-Davide/eKmRlJSia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
644,958.41,15:58.41,e,POLESANA Federico,1994,PM,ANA ATL.FELTRE,11 su- 1,Conegliano,2016-09-25,https://www.fidal.it/atleta/POLESANA-Federico/eKmRlJOoaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
642,959.17,15:59.17,e,DA RIN DE MONEGO Lorenzo,2000,SM,ANA ATL.FELTRE,9 se- 1,Caorle,2023-05-28,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Lorenzo/eKmRlJefa2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
642,959.16,15:59.16,e,LOSS Nikolas,2001,JM,ANA ATL.FELTRE,3 se- 1,Agordo,2020-08-23,https://www.fidal.it/atleta/LOSS-Nikolas/d6iRk5afbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
641,959.47,15:59.47,e,CASSOL Italo,1998,JM,ANA ATL.FELTRE,1 se- 2,Bussolengo,2017-05-07,https://www.fidal.it/atleta/CASSOL-Italo/eKmRlJWfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
634,962.19,16:02.19,e,CAPPELLETTO Pablo luis,2002,JM,ANA ATL.FELTRE,2 se- 2,Venezia,2021-05-30,https://www.fidal.it/atleta/CAPPELLETTO-Pablo-luis/eKmRlJSnbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
631,963.04,16:03.04,e,DEOLA Ruben iavor,2000,JM,ANA ATL.FELTRE,3 su- 1,Rosa',2019-09-08,https://www.fidal.it/atleta/DEOLA-Ruben-iavor/eKmRlJSfaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
629,963.86,16:03.86,e,DALLA PALMA Davide,1990,SM,ANA ATL.FELTRE,4 su- 1,Rovereto,2013-07-05,https://www.fidal.it/atleta/DALLA-PALMA-Davide/eKmRlJSia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
618,968.29,16:08.29,e,RECH Omar,1987,PM,ANA ATL.FELTRE,6 su- 1,Scandiano,2007-09-27,https://www.fidal.it/atleta/RECH-Omar/eKmRlJKjcGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
618,968.22,16:08.22,e,PAULETTI Michele,1999,SM,ANA ATL.FELTRE,27 se- 1,Trento,2022-07-19,https://www.fidal.it/atleta/PAULETTI-Michele/eKmRlJakamw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
618,968.22,16:08.22,e,RECH Omar,1987,PM,ANA ATL.FELTRE,10 se- 2,Trento,2007-07-31,https://www.fidal.it/atleta/RECH-Omar/eKmRlJKjcGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
617,1225.83,20:25.83,e,VETTORATA Greta,1990,SF,ANA ATL.FELTRE,3 su- 1,Feltre,2013-06-22,https://www.fidal.it/atleta/VETTORATA-Greta/eKmRlJOocWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
605,1233.98,20:33.98,e,GIOVANELLI Anna,1997,PF,ANA ATL.FELTRE,11 su- 1,San Biagio Di Callalta,2019-05-12,https://www.fidal.it/atleta/GIOVANELLI-Anna/eKmRlJSjbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
601,974.8,16:14.80,e,CASSOL Roberto,1998,JM,ANA ATL.FELTRE,2 su- 1,Caorle,2017-05-28,https://www.fidal.it/atleta/CASSOL-Roberto/eKmRlJWfcWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
598,1239.42,20:39.42,e,COLMANET Elena,1996,PF,ANA ATL.FELTRE,12 su- 1,Vicenza,2016-05-08,https://www.fidal.it/atleta/COLMANET-Elena/eKmRlJSocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
595,976.88,16:16.88,e,DALLA PALMA Davide,1990,PM,ANA ATL.FELTRE,14 se- 1,Marcon,2011-05-15,https://www.fidal.it/atleta/DALLA-PALMA-Davide/eKmRlJSia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
593,977.76,16:17.76,e,CAPPELLETTO Pablo luis,2002,JM,ANA ATL.FELTRE,6 su- 1,Mestre,2020-09-06,https://www.fidal.it/atleta/CAPPELLETTO-Pablo-luis/eKmRlJSnbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
593,977.75,16:17.5,m,CAPPELLETTO Pablo luis,2002,JM,ANA ATL.FELTRE,4 se- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/CAPPELLETTO-Pablo-luis/eKmRlJSnbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
593,977.77,16:17.77,e,LOSS Nikolas,2001,JM,ANA ATL.FELTRE,7 se- 3,San Biagio Di Callalta,2020-09-13,https://www.fidal.it/atleta/LOSS-Nikolas/d6iRk5afbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
589,979.4,16:19.40,e,DA RIN DE MONEGO Lorenzo,2000,SM,ANA ATL.FELTRE,4 su- 1,Riccione,2024-09-06,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Lorenzo/eKmRlJefa2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
583,981.89,16:21.89,e,CASSOL Italo,1998,JM,ANA ATL.FELTRE,3 su- 1,Caorle,2017-05-28,https://www.fidal.it/atleta/CASSOL-Italo/eKmRlJWfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
582,1250.57,20:50.57,e,COLMANET Elena,1996,PF,ANA ATL.FELTRE,8 su- 1,Agordo,2016-05-22,https://www.fidal.it/atleta/COLMANET-Elena/eKmRlJSocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
579,983.13,16:23.13,e,CASSOL Roberto,1998,JM,ANA ATL.FELTRE,2 se- 2,Bussolengo,2017-05-07,https://www.fidal.it/atleta/CASSOL-Roberto/eKmRlJWfcWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
571,986.45,16:26.2,m,CECCHIN Simone,1996,SM,ANA ATL.FELTRE,5 se- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/CECCHIN-Simone/eKmRlJaka2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
564,1263.92,21:03.92,e,PERENZIN Alice,1987,SF,ANA ATL.FELTRE,2 su- 1,Feltre,2012-06-21,https://www.fidal.it/atleta/PERENZIN-Alice/eKmRlJKmbWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
563,1265.2,21:05.20,e,COLMANET Elena,1996,PF,ANA ATL.FELTRE,6 su- 1,Bovolone,2016-06-05,https://www.fidal.it/atleta/COLMANET-Elena/eKmRlJSocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
562,989.95,16:29.7,m,PAULETTI Michele,1999,PM,ANA ATL.FELTRE,6 se- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/PAULETTI-Michele/eKmRlJakamw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
552,993.88,16:33.88,e,RECH Omar,1987,JM,ANA ATL.FELTRE,8 su- 1,Mestre,2005-06-15,https://www.fidal.it/atleta/RECH-Omar/eKmRlJKjcGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
551,994.58,16:34.58,e,CASSOL Italo,1998,JM,ANA ATL.FELTRE,17 se- 1,San Biagio Di Callalta,2017-05-21,https://www.fidal.it/atleta/CASSOL-Italo/eKmRlJWfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
541,998.45,16:38.45,e,DALLA PALMA Davide,1990,PM,ANA ATL.FELTRE,5 su- 1,Montebelluna,2011-05-01,https://www.fidal.it/atleta/DALLA-PALMA-Davide/eKmRlJSia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
538,999.85,16:39.85,e,RECH Omar,1987,JM,ANA ATL.FELTRE,6 se- 2,Marcon,2005-05-15,https://www.fidal.it/atleta/RECH-Omar/eKmRlJKjcGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
534,1001.35,16:41.1,m,PAULETTI Michele,1999,PM,ANA ATL.FELTRE,10 se- 3,Domegge Di Cadore,2021-08-21,https://www.fidal.it/atleta/PAULETTI-Michele/eKmRlJakamw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
533,1001.85,16:41.6,m,RECH Omar,1987,JM,ANA ATL.FELTRE,4 se- 2,Trento,2006-08-01,https://www.fidal.it/atleta/RECH-Omar/eKmRlJKjcGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
526,1293.1,21:33.10,e,MENEGAT Francesca,1995,PF,ANA ATL.FELTRE,9 su- 1,Agordo,2016-05-22,https://www.fidal.it/atleta/MENEGAT-Francesca/eKmRlJejaGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
526,1292.6,21:32.60,e,MENEGAT Francesca,1995,PF,ANA ATL.FELTRE,16 su- 1,Vicenza,2016-05-08,https://www.fidal.it/atleta/MENEGAT-Francesca/eKmRlJejaGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
517,1008.59,16:48.59,e,CECCHIN Simone,1996,JM,ANA ATL.FELTRE,1 su- 4,Trento,2015-07-21,https://www.fidal.it/atleta/CECCHIN-Simone/eKmRlJaka2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
515,1009.16,16:49.16,e,CECCHIN Simone,1996,PM,ANA ATL.FELTRE,5 se- 2,San Biagio Di Callalta,2017-05-21,https://www.fidal.it/atleta/CECCHIN-Simone/eKmRlJaka2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
507,1012.53,16:52.53,e,DA RIN DE MONEGO Lorenzo,2000,PM,ANA ATL.FELTRE,3 se- 2,San Biagio Di Callalta,2020-09-13,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Lorenzo/eKmRlJefa2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
488,1322.1,22:02.10,e,COLMANET Elena,1996,AF,ANA ATL.FELTRE,5 su- 1,Feltre,2013-06-22,https://www.fidal.it/atleta/COLMANET-Elena/eKmRlJSocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
478,1024.83,17:04.83,e,DALLA PALMA Davide,1990,SM,ANA ATL.FELTRE,7 se- 2,Bussolengo,2017-05-07,https://www.fidal.it/atleta/DALLA-PALMA-Davide/eKmRlJSia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
468,1029.43,17:09.43,e,CORSO Lorenzo,1999,JM,ANA ATL.FELTRE,9 se- 2,San Biagio Di Callalta,2017-05-21,https://www.fidal.it/atleta/CORSO-Lorenzo/eKmRlJWkbWc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
467,1029.97,17:09.97,e,PAULETTI Michele,1999,SM,ANA ATL.FELTRE,8 se- 1,Padova,2022-05-15,https://www.fidal.it/atleta/PAULETTI-Michele/eKmRlJakamw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
466,1030.35,17:10.35,e,MASET Nicolo',2003,PM,ANA ATL.FELTRE,5 se- 3,Trento,2023-07-11,https://www.fidal.it/atleta/MASET-Nicolo-/eKmRlJqhbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
462,1031.83,17:11.83,e,DA RIN DE MONEGO Lorenzo,2000,JM,ANA ATL.FELTRE,5 se- 2,Padova,2019-04-25,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Lorenzo/eKmRlJefa2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
445,1357.07,22:37.07,e,COLMANET Elena,1996,JF,ANA ATL.FELTRE,13 su- 1,Vicenza,2014-05-11,https://www.fidal.it/atleta/COLMANET-Elena/eKmRlJSocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
443,1359.29,22:39.29,e,VETTORATA Greta,1990,PF,ANA ATL.FELTRE,3 su- 1,Feltre,2012-06-21,https://www.fidal.it/atleta/VETTORATA-Greta/eKmRlJOocWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
