punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
1017.0,78.13,1:18.13,e,PERCO Emilio,1994,PM,ANA ATL.FELTRE,1 se- 1,Rovereto,2014-04-12,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
926.0,80.49,1:20.49,e,PERCO Emilio,1994,JM,ANA ATL.FELTRE,2 se- 1,Trento,2012-04-21,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
849.0,98.84,1:38.84,e,FANTINEL Ilaria,1998,CF,ANA ATL.FELTRE,2 se- 1,Trento,2013-07-23,https://www.fidal.it/atleta/FANTINEL-Ilaria/eKmRlJWlbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
829.0,99.79,1:39.79,e,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,5 se- 1,Trento,2015-07-14,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
812.0,100.66,1:40.66,e,FANTINEL Ilaria,1998,CF,ANA ATL.FELTRE,1 se- 3,Trento,2012-07-24,https://www.fidal.it/atleta/FANTINEL-Ilaria/eKmRlJWlbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
785.0,101.96,1:41.96,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,3 se- 2,Rovereto,2014-04-12,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
784.0,84.39,1:24.39,e,POLESANA Filippo,2000,SM,ANA ATL.FELTRE,6 se- 1,Rovereto,2024-04-14,https://www.fidal.it/atleta/POLESANA-Filippo/eKmRlJSobGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
780.0,102.21,1:42.21,e,ZAETTA Chiara,1992,CF,ANA ATL.FELTRE,99 se- 1,Majano,2006-09-09,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
768.0,84.85,1:24.6,m,POLESANA Filippo,2000,SM,ANA ATL.FELTRE,2 su- 1,Borgo Valbelluna,2023-06-21,https://www.fidal.it/atleta/POLESANA-Filippo/eKmRlJSobGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
731.0,104.7,1:44.70,e,ZAETTA Chiara,1992,CF,ANA ATL.FELTRE,4 se- 1,Trento,2007-07-24,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
728.0,86.05,1:25.8,m,DE PAOLI Jacopo,1988,AM,ANA ATL.FELTRE,1 su- 1,Belluno,2005-04-23,https://www.fidal.it/atleta/DE-PAOLI-Jacopo/eKiRlJWjbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
706.0,105.99,1:45.99,e,GIOVANELLI Anna,1997,CF,ANA ATL.FELTRE,8 se- 1,Trento,2011-07-19,https://www.fidal.it/atleta/GIOVANELLI-Anna/eKmRlJSjbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
691.0,106.8,1:46.80,e,TURRIN Lucia,2009,CF,ANA ATL.FELTRE,1 se- 1,Borgo Valbelluna,2023-06-06,https://www.fidal.it/atleta/TURRIN-Lucia/eKmRlJiibGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
688.0,87.25,1:27.25,e,BONAN Marco,2000,CM,ANA ATL.FELTRE,1 su- 1,Trento,2015-09-20,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
678.0,87.55,1:27.55,e,DAL SASSO Alberto,1998,CM,ANA ATL.FELTRE,1 se- 1,Trento,2013-07-23,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
663.0,88.01,1:28.01,e,BONAN Marco,2000,CM,ANA ATL.FELTRE,1 se- 2,Trento,2015-05-01,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
661.0,88.09,1:28.09,e,COSTA Edgard,1999,CM,ANA ATL.FELTRE,3 se- 1,Trento,2014-07-15,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
658.0,88.18,1:28.18,e,COSTA Edgard,1999,CM,ANA ATL.FELTRE,1 se- 1,Treviso,2014-04-13,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
656.0,108.65,1:48.4,m,BEE Nicole,1991,SF,ANA ATL.FELTRE,3 su- 1,Borgo Valbelluna,2023-06-21,https://www.fidal.it/atleta/BEE-Nicole/eKmRlJqhaWM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
649.0,109.01,1:49.01,e,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,4 se- 1,Conegliano,2014-09-14,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
646.0,88.55,1:28.3,m,DALLA CORTE Christian,1982,SM40,ANA ATL.FELTRE,4 su- 1,Borgo Valbelluna,2023-06-21,https://www.fidal.it/atleta/DALLA-CORTE-Christian/eKmRlJala2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
638.0,109.65,1:49.4,m,SCHENAL Anna,2004,CF,ANA ATL.FELTRE,2 se- 1,Valesella,2018-05-19,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
636.0,109.75,1:49.5,m,COLUSSI Leila,2006,CF,ANA ATL.FELTRE,2 se- 1,Alpago,2021-05-30,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
636.0,109.75,1:49.5,m,FANTINEL Sara,2005,JF,ANA ATL.FELTRE,4 su- 1,Borgo Valbelluna,2023-06-21,https://www.fidal.it/atleta/FANTINEL-Sara/eKmRlJihamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
623.0,110.45,1:50.2,m,SCHENAL Anna,2004,CF,ANA ATL.FELTRE,1 se- 2,Agordo,2019-05-12,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
