punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
800,51.0,51.00,e,PARANI Aire,1994,AM,ANA ATL.FELTRE,2 se- 1,Padova,2011-05-18,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
800,61.12,1:01.12,e,SCHENAL Anna,2004,JF,ANA ATL.FELTRE,5 se- 1,Feltre,2022-06-25,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
799,51.02,51.02,e,BORTOLIN Sebastiano,1998,JM,ANA ATL.FELTRE,1 se- 2,Vicenza,2016-05-07,https://www.fidal.it/atleta/BORTOLIN-Sebastiano/eKyRkpikcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
799,61.15,1:01.15,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,5 se- 1,Cles,2021-06-19,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
799,61.15,1:01.15,e,SCHENAL Anna,2004,AF,ANA ATL.FELTRE,4 se- 4,Mestre,2020-09-05,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
797,61.22,1:01.22,e,ZAETTA Chiara,1992,AF,ANA ATL.FELTRE,3 se- 1,Mestre,2009-05-02,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
793,61.33,1:01.33,e,SCHENAL Anna,2004,AF,ANA ATL.FELTRE,4 se- 2,Udine,2020-08-08,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
793,61.33,1:01.33,e,ZAETTA Chiara,1992,AF,ANA ATL.FELTRE,3 se- 1,Rosa,2009-05-23,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
793,61.33,1:01.33,e,DAL PONT Rossella,1988,AF,ANA ATL.FELTRE,2 se- 2,Riese Pio X,2005-09-04,https://www.fidal.it/atleta/DAL-PONT-Rossella/eKiRlJWjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
791,61.4,1:01.40,e,DAL PONT Rossella,1988,AF,ANA ATL.FELTRE,3 se- 1,Piombino Dese,2005-07-06,https://www.fidal.it/atleta/DAL-PONT-Rossella/eKiRlJWjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
790,61.42,1:01.42,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,1 se- 2,Bassano,2014-04-27,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
789,51.2,51.20,e,VELLO Michele,1997,PM,ANA ATL.FELTRE,1 se- 3,Feltre,2017-08-23,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
787,51.22,51.22,e,BORTOLIN Sebastiano,1998,JM,ANA ATL.FELTRE,2 se- 3,Agordo,2016-05-21,https://www.fidal.it/atleta/BORTOLIN-Sebastiano/eKyRkpikcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
786,51.24,51.24,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,2 se- 3,Caorle,2018-05-05,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
786,51.25,51.25,e,DE PAOLI Jacopo,1988,AM,ANA ATL.FELTRE,4 se- 1,Abano Terme,2005-05-15,https://www.fidal.it/atleta/DE-PAOLI-Jacopo/eKiRlJWjbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
785,51.27,51.27,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,2 se- 5,San Biagio Di Callalta,2017-05-20,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
785,61.59,1:01.59,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,6 se- 2,Padova,2021-04-24,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
783,51.29,51.29,e,COSTA Edgard,1999,AM,ANA ATL.FELTRE,1 se- 1,Rossano Veneto,2016-09-11,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
781,61.7,1:01.70,e,DAL PONT Rossella,1988,JF,ANA ATL.FELTRE,4 se- 2,Marcon,2006-05-20,https://www.fidal.it/atleta/DAL-PONT-Rossella/eKiRlJWjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
781,61.7,1:01.70,e,DAL PONT Rossella,1988,AF,ANA ATL.FELTRE,4 se- 2,Cles,2005-08-25,https://www.fidal.it/atleta/DAL-PONT-Rossella/eKiRlJWjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
780,51.35,51.1,m,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,1 se- 1,Agordo,2017-09-30,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
779,61.75,1:01.75,e,SCHENAL Anna,2004,PF,ANA ATL.FELTRE,4 se- 1,Cles,2024-08-24,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
779,61.75,1:01.75,e,D'ALBERTO Arianna,2000,AF,ANA ATL.FELTRE,4 se- 1,Vicenza,2016-05-13,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
778,61.79,1:01.79,e,DAL PONT Rossella,1988,JF,ANA ATL.FELTRE,5 se- 1,Rosa,2006-06-28,https://www.fidal.it/atleta/DAL-PONT-Rossella/eKiRlJWjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
776,61.84,1:01.84,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,6 ba- 5,Rieti,2020-09-12,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
776,61.84,1:01.84,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,6 se- 3,Padova,2021-05-23,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
774,51.45,51.45,e,COSTA Edgard,1999,AM,ANA ATL.FELTRE,2 se- 1,Rosa,2016-09-17,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
773,51.48,51.48,e,PARANI Aire,1994,AM,ANA ATL.FELTRE,1 se- 1,Rovigo,2011-05-07,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
773,51.47,51.47,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,1 se- 1,Vicenza,2018-09-15,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
773,51.48,51.48,e,VELLO Michele,1997,PM,ANA ATL.FELTRE,2 se- 1,Arzignano,2017-09-24,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
771,51.52,51.52,e,TIREL Enrico,1993,AM,ANA ATL.FELTRE,3 se- 4,Pergine Valsugana,2009-07-25,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
770,62.04,1:02.04,e,ZAETTA Chiara,1992,AF,ANA ATL.FELTRE,6 se- 1,Abano Terme,2008-05-24,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
768,51.57,51.57,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,3 se- 2,Arzignano,2017-09-24,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
765,51.61,51.61,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,1 se- 2,Bovolone,2018-09-29,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
764,51.64,51.64,e,COSTA Edgard,1999,AM,ANA ATL.FELTRE,1 se- 2,Aquila,2015-10-03,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
764,51.63,51.63,e,PARANI Aire,1994,JM,ANA ATL.FELTRE,3 se- 1,Vicenza,2012-05-19,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
763,62.27,1:02.27,e,RENTO Ilaria,2001,PF,ANA ATL.FELTRE,3 su- 1,Lana,2022-04-23,https://www.fidal.it/atleta/RENTO-Ilaria/eKmRlJaha2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
762,51.68,51.68,e,TIREL Enrico,1993,AM,ANA ATL.FELTRE,1 se- 1,Mestre,2009-05-02,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
762,51.68,51.68,e,TIREL Enrico,1993,JM,ANA ATL.FELTRE,1 se- 1,Treviso,2012-04-22,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
761,62.32,1:02.32,e,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,3 se- 1,Jesolo,2015-04-14,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
760,51.71,51.71,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,1 se- 3,Piombino Dese,2018-04-25,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
755,62.51,1:02.51,e,ZAETTA Chiara,1992,AF,ANA ATL.FELTRE,4 se- 1,Mogliano Veneto,2009-09-19,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
753,62.57,1:02.57,e,DAL PONT Rossella,1988,JF,ANA ATL.FELTRE,5 se- 1,Tezze Sul Brenta,2006-06-07,https://www.fidal.it/atleta/DAL-PONT-Rossella/eKiRlJWjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
750,51.88,51.88,e,DAL SASSO Alberto,1998,PM,ANA ATL.FELTRE,1 se- 7,Feltre,2019-06-22,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
749,62.7,1:02.70,e,BARP Anna asia,2004,CF,ANA ATL.FELTRE,8 se- 1,Padova,2019-05-15,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
748,51.92,51.92,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,3 se- 4,Isernia,2018-05-19,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
747,51.95,51.7,m,TIREL Enrico,1993,AM,ANA ATL.FELTRE,1 se- 1,Feltre,2010-08-25,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
747,51.95,51.95,e,PARANI Aire,1994,AM,ANA ATL.FELTRE,4 se- 3,Marcon,2011-05-14,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
747,51.94,51.94,e,BORTOLIN Sebastiano,1998,JM,ANA ATL.FELTRE,1 se- 2,Caorle,2016-04-09,https://www.fidal.it/atleta/BORTOLIN-Sebastiano/eKyRkpikcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
746,62.8,1:02.80,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,6 se- 4,Mestre,2020-09-05,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
745,51.98,51.98,e,PARANI Aire,1994,AM,ANA ATL.FELTRE,3 se- 1,Saronno,2011-06-11,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
744,51.99,51.99,e,TONO Lorenzo,1994,PM,ANA ATL.FELTRE,6 se- 1,Feltre,2014-06-21,https://www.fidal.it/atleta/TONO-Lorenzo/eKmRlJKna2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
