prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
30.83,TAROZZI Alessandro  luis,1993,AM,EDERA ATL. FORLI,9 su- 1,Bologna,2009-05-23,https://www.fidal.it/atleta/TAROZZI-Alessandro-luis/eqiRlpelaWc%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
30.83,DI GIUSTO Michele,1993,AM,ATLETICA ALTO FRIULI,3 su- 1,Tarvisio,2009-08-09,https://www.fidal.it/atleta/DI-GIUSTO-Michele/eayRkpufbmM%3D,https://www.fidal.it/societa/ATLETICA-ALTO-FRIULI/UD115
30.77,ROMANO Diego,1992,AM,UNIVERSALE ALBA DOCILIA,5 su- 1,Genova,2009-05-23,https://www.fidal.it/atleta/ROMANO-Diego/daiRk5akb2s%3D,https://www.fidal.it/societa/UNIVERSALE-ALBA-DOCILIA/SV037
30.74,DI MEGLIO Yuri,1992,AM,U.S. MILANESE,18 su- 1,Lodi,2009-05-23,https://www.fidal.it/atleta/DI-MEGLIO-Yuri/dq2RlJmoamY%3D,https://www.fidal.it/societa/U-S--MILANESE/MI579
30.73,BARUZZI Andrea,1993,AM,ATLETICA 85 FAENZA,8 su- 1,Reggio Emilia,2009-05-02,https://www.fidal.it/atleta/BARUZZI-Andrea/eqiRlZukcGw%3D,https://www.fidal.it/societa/ATLETICA-85-FAENZA/RA094
30.69,RINELLA Michael,1992,AM,C.U.S. PAVIA,11 se- 1,Cremona,2009-03-15,https://www.fidal.it/atleta/RINELLA-Michael/dqAAARl5Kib2Q%3D,https://www.fidal.it/societa/C-U-S--PAVIA/PV108
30.69,VIGNONI Alberto,1992,AM,ATL. PARATICO,2 su- 1,Brescia,2009-06-23,https://www.fidal.it/atleta/VIGNONI-Alberto/dqqRl5anaWY%3D,https://www.fidal.it/societa/ATL--PARATICO/BS562
30.66,FRASSINETI Lorenzo,1992,AM,TOSCANA ATLETICA CARIPIT,9 su- 1,Pisa,2009-05-23,https://www.fidal.it/atleta/FRASSINETI-Lorenzo/faiRm5uoaGU%3D,https://www.fidal.it/societa/TOSCANA-ATLETICA-CARIPIT/FI018
30.63,MAMBELLI Marco,1992,AM,EDERA ATL. FORLI,7 su- 1,Modena,2009-09-19,https://www.fidal.it/atleta/MAMBELLI-Marco/eqiRlpKlcGU%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
30.58,ALBORGHETTI Martino,1993,AM,ATL. LECCO-COLOMBO COSTRUZ.,7 su- 1,Busto Arsizio,2009-04-26,https://www.fidal.it/atleta/ALBORGHETTI-Martino/dquRkpagb2Q%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
30.58,BRUNO Gianluca,1992,AM,A.S.D. ATLETICA CUNEO,7 su- 1,Cuneo,2009-06-13,https://www.fidal.it/atleta/BRUNO-Gianluca/dKyRlJOmbGg%3D,https://www.fidal.it/societa/A-S-D--ATLETICA-CUNEO/CN013
30.53,BENDONI Federico,1992,AM,ATL.CAPANNE PRO LOCO,1 su- 1,Bastia Umbra,2009-05-09,https://www.fidal.it/atleta/BENDONI-Federico/fqiRk5mobmQ%3D,https://www.fidal.it/societa/ATL-CAPANNE-PRO-LOCO/PG014
30.5,FERRAGAMO Edoardo,1992,AM,ASSI BANCA TOSCANA FIRENZE,10 su- 1,Pisa,2009-05-23,https://www.fidal.it/atleta/FERRAGAMO-Edoardo/faiSk5Koams%3D,https://www.fidal.it/societa/ASSI-BANCA-TOSCANA-FIRENZE/FI001
30.48,CAPPELLAZZO Simone,1993,AM,TEAM 2000 TORINO,11 su- 1,Torino,2009-09-19,https://www.fidal.it/atleta/CAPPELLAZZO-Simone/dK6RlZaoaWg%3D,https://www.fidal.it/societa/TEAM-2000-TORINO/TO169
