prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
68.3,,68.30,0,FELICE Marco,1979,SM,G.S. FIAMME ORO PADOVA,3 su- 1,Marano Di Napoli,2007-09-14,https://www.fidal.it/atleta/FELICE-Marco/hKiRkpSnbWg%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
68.24,,68.24,0,DELLI CARRI Pellegrino,1976,SM,C.S. AERONAUTICA MILITARE,1 su- 1,Rieti,2007-05-20,https://www.fidal.it/atleta/DELLI-CARRI-Pellegrino/hKiRkpWibWo%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
68.18,,68.18,0,MARUSSI Massimo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,5 su- 1,Padova,2007-07-28,https://www.fidal.it/atleta/MARUSSI-Massimo/e6iRkpmgaGs%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
68.03,,68.03,0,DELLI CARRI Pellegrino,1976,SM,C.S. AERONAUTICA MILITARE,5 su- 1,Palermo,2007-09-30,https://www.fidal.it/atleta/DELLI-CARRI-Pellegrino/hKiRkpWibWo%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
67.97,,67.97,0,MARUSSI Massimo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,1 fi- 1,Viterbo,2007-09-08,https://www.fidal.it/atleta/MARUSSI-Massimo/e6iRkpmgaGs%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
67.77,,67.77,0,DELLI CARRI Pellegrino,1976,SM,C.S. AERONAUTICA MILITARE,3 se- 1,Trento,2007-04-21,https://www.fidal.it/atleta/DELLI-CARRI-Pellegrino/hKiRkpWibWo%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
67.69,,67.69,0,FELICE Marco,1979,SM,G.S. FIAMME ORO PADOVA,2 su- 1,Jesolo,2007-05-25,https://www.fidal.it/atleta/FELICE-Marco/hKiRkpSnbWg%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
67.59,,67.59,0,DELLI CARRI Pellegrino,1976,SM,C.S. AERONAUTICA MILITARE,1 se- 1,Arcella,2007-04-28,https://www.fidal.it/atleta/DELLI-CARRI-Pellegrino/hKiRkpWibWo%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
67.36,,67.36,0,FELICE Marco,1979,SM,G.S. FIAMME ORO PADOVA,4 su- 1,Bari,2007-03-04,https://www.fidal.it/atleta/FELICE-Marco/hKiRkpSnbWg%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
67.28,,67.28,0,MONDANARO Giovanni,1977,SM,C.S. AERONAUTICA MILITARE,6 su- 1,Padova,2007-07-28,https://www.fidal.it/atleta/MONDANARO-Giovanni/gKiRkpOgamg%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
67.27,,67.27,0,FELICE Marco,1979,SM,G.S. FIAMME ORO PADOVA,1 su- 1,Matera,2007-02-17,https://www.fidal.it/atleta/FELICE-Marco/hKiRkpSnbWg%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
67.25,,67.25,0,MONDANARO Giovanni,1977,SM,C.S. AERONAUTICA MILITARE,1 fi- 1,Avellino,2007-05-01,https://www.fidal.it/atleta/MONDANARO-Giovanni/gKiRkpOgamg%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
67.25,,67.25,0,MARUSSI Massimo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,1 se- 1,Macerata,2007-06-29,https://www.fidal.it/atleta/MARUSSI-Massimo/e6iRkpmgaGs%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
