prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
18.7,CINI Leonardo,1992,AM,ATL. COLOSSEO 2000,4 fi- 1,Roma,2008-05-10,https://www.fidal.it/atleta/CINI-Leonardo/f6iRl5qgaWM%3D,https://www.fidal.it/societa/ATL--COLOSSEO-2000/RM105
18.58,LOMBARDO Davide,1992,AM,ATLETICA GALLIATE,12 su- 1,Alessandria,2008-09-20,https://www.fidal.it/atleta/LOMBARDO-Davide/dK2Rk5inb2c%3D,https://www.fidal.it/societa/ATLETICA-GALLIATE/NO048
18.57,BREGHI Alexander,1992,AM,UISP ATLETICA SIENA A.S.D.,10 su- 1,Lucca,2008-09-20,https://www.fidal.it/atleta/BREGHI-Alexander/fbKRkpKgbWo%3D,https://www.fidal.it/societa/UISP-ATLETICA-SIENA-A-S-D-/SI043
18.47,CESARANO Alessio,1992,AM,A.S.D. AGG. HINNA,12 fi- 1,Salerno,2008-04-26,https://www.fidal.it/atleta/CESARANO-Alessio/gKiRlpOib2g%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
18.46,D'ALBERTI Alessandro,1991,AM,A.S.D. U.S. ACLI MARSALA,6 su- 1,Palermo,2008-04-19,https://www.fidal.it/atleta/D-ALBERTI-Alessandro/h6iRlpakb2c%3D,https://www.fidal.it/societa/A-S-D--U-S--ACLI-MARSALA/TP143
18.38,RUGGERI Matteo,1992,AM,A.S. LA FRATELLANZA 1874,5 su- 1,Modena,2008-04-18,https://www.fidal.it/atleta/RUGGERI-Matteo/eqiRlZWoaWk%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
18.33,SIEGA Marco,1992,AM,ATLETICA ALTO FRIULI,9 su- 1,Gorizia,2008-05-24,https://www.fidal.it/atleta/SIEGA-Marco/eayRk5OkaGs%3D,https://www.fidal.it/societa/ATLETICA-ALTO-FRIULI/UD115
18.22,ALECI Emanuele baldassare,1991,AM,A.S.D. U.S. ACLI MARSALA,7 su- 1,Palermo,2008-04-19,https://www.fidal.it/atleta/ALECI-Emanuele-baldassare/h6iRlpakcGc%3D,https://www.fidal.it/societa/A-S-D--U-S--ACLI-MARSALA/TP143
18.02,FORTUNATO Michele,1992,AM,ATL. ADEN  EXPRIVIA MOLFETTA,4 su- 1,Bari,2008-10-19,https://www.fidal.it/atleta/FORTUNATO-Michele/hKiSmpehcGg%3D,https://www.fidal.it/societa/ATL--ADEN-EXPRIVIA-MOLFETTA/BA091
18.0,ARCA SEDDA Angelo,1991,AM,ATL LEGG PORTO TORRES,4 fi- 1,Sassari,2008-05-10,https://www.fidal.it/atleta/ARCA-SEDDA-Angelo/iKiSmZWka2s%3D,https://www.fidal.it/societa/ATL-LEGG-PORTO-TORRES/SS059
