prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
41.95,BALDUCCI Simone,1992,CM,CUS ROMA,7 su- 1,Ostia Lido,2007-09-26,https://www.fidal.it/atleta/BALDUCCI-Simone/f6iRl5mlbmw%3D,https://www.fidal.it/societa/CUS-ROMA/RM042
39.17,OLEVANO Fabio,1992,CM,CUS ROMA,9 su- 1,Ostia Lido,2007-09-26,https://www.fidal.it/atleta/OLEVANO-Fabio/f6iRl5mlb2M%3D,https://www.fidal.it/societa/CUS-ROMA/RM042
77.94,PIGNATA Francesco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Palermo,2007-09-29,https://www.fidal.it/atleta/PIGNATA-Francesco/hqiRkpKhbWs%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.27,PIGNATA Francesco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Bari,2007-03-03,https://www.fidal.it/atleta/PIGNATA-Francesco/hqiRkpKhbWs%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.07,PIGNATA Francesco,1978,SM,G.A. FIAMME GIALLE,2 su- 1,Albufeira,2007-05-27,https://www.fidal.it/atleta/PIGNATA-Francesco/hqiRkpKhbWs%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
74.81,PIGNATA Francesco,1978,SM,G.A. FIAMME GIALLE,2 su- 1,Milano,2007-06-24,https://www.fidal.it/atleta/PIGNATA-Francesco/hqiRkpKhbWs%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
74.08,PIGNATA Francesco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Pavia,2007-05-13,https://www.fidal.it/atleta/PIGNATA-Francesco/hqiRkpKhbWs%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
73.93,CRIVELLARO Daniele,1982,SM,C.S. AERONAUTICA MILITARE,2 su- 1,Palermo,2007-09-29,https://www.fidal.it/atleta/CRIVELLARO-Daniele/dK6Rk5ejaGw%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
72.3,CRIVELLARO Daniele,1982,SM,C.S. AERONAUTICA MILITARE,1 su- 1,Padova,2007-07-28,https://www.fidal.it/atleta/CRIVELLARO-Daniele/dK6Rk5ejaGw%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
71.93,CRIVELLARO Daniele,1982,SM,C.S. AERONAUTICA MILITARE,1 se- 2,Rieti,2007-05-19,https://www.fidal.it/atleta/CRIVELLARO-Daniele/dK6Rk5ejaGw%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
71.68,CRIVELLARO Daniele,1982,SM,C.S. AERONAUTICA MILITARE,1 su- 1,Savona,2007-05-23,https://www.fidal.it/atleta/CRIVELLARO-Daniele/dK6Rk5ejaGw%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
71.44,PIGNATA Francesco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Reggio Calabria,2007-07-07,https://www.fidal.it/atleta/PIGNATA-Francesco/hqiRkpKhbWs%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
71.29,CRIVELLARO Daniele,1982,SM,C.S. AERONAUTICA MILITARE,2 su- 1,Bari,2007-03-03,https://www.fidal.it/atleta/CRIVELLARO-Daniele/dK6Rk5ejaGw%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
71.29,CRIVELLARO Daniele,1982,SM,C.S. AERONAUTICA MILITARE,1 su- 1,Nembro,2007-07-20,https://www.fidal.it/atleta/CRIVELLARO-Daniele/dK6Rk5ejaGw%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
70.82,MAZZA Gabriele,1972,SM35,ASSINDUSTRIA SPORT PADOVA,4 su- 1,Palermo,2007-09-29,https://www.fidal.it/atleta/MAZZA-Gabriele/eqiRk5aiaGg%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
70.81,BERTOLINI Roberto,1985,PM,NUOVA ATLETICA ASTRO,1 su- 1,Jesolo,2007-05-26,https://www.fidal.it/atleta/BERTOLINI-Roberto/dqiRlZmncGs%3D,https://www.fidal.it/societa/NUOVA-ATLETICA-ASTRO/MI212
70.66,BAUDONE Alessandro,1980,SM,C.S. AERONAUTICA MILITARE,2 su- 1,Padova,2007-07-28,https://www.fidal.it/atleta/BAUDONE-Alessandro/eqiRk5WhcGY%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
70.6,SABBIO Emanuele,1989,JM,A.S. DIL. POL. A.P.B.,4 qu- 1,Hengelo,2007-07-19,https://www.fidal.it/atleta/SABBIO-Emanuele/h6iRlZSmcGw%3D,https://www.fidal.it/societa/A-S--DIL--POL--A-P-B-/PA354
70.49,BELLETTI Moreno,1970,SM35,ATL. RICCARDI MILANO,5 su- 1,Palermo,2007-09-29,https://www.fidal.it/atleta/BELLETTI-Moreno/f6iRkpSmaGQ%3D,https://www.fidal.it/societa/ATL--RICCARDI-MILANO/MI080
70.46,VALT Paolo,1972,SM35,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Forli,2007-06-23,https://www.fidal.it/atleta/VALT-Paolo/eqiRkpKjaGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
70.24,CRIVELLARO Daniele,1982,SM,C.S. AERONAUTICA MILITARE,1 su- 1,Reggio Emilia,2007-02-04,https://www.fidal.it/atleta/CRIVELLARO-Daniele/dK6Rk5ejaGw%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
70.04,BERTOLINI Roberto,1985,PM,NUOVA ATLETICA ASTRO,1 su- 1,Bressanone,2007-06-15,https://www.fidal.it/atleta/BERTOLINI-Roberto/dqiRlZmncGs%3D,https://www.fidal.it/societa/NUOVA-ATLETICA-ASTRO/MI212
69.51,CRIVELLARO Daniele,1982,SM,C.S. AERONAUTICA MILITARE,1 su- 1,Rezzato,2007-07-11,https://www.fidal.it/atleta/CRIVELLARO-Daniele/dK6Rk5ejaGw%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
69.5,PIGNATA Francesco,1978,SM,G.A. FIAMME GIALLE,4 su- 1,Rovereto,2007-09-12,https://www.fidal.it/atleta/PIGNATA-Francesco/hqiRkpKhbWs%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
69.3,BAUDONE Alessandro,1980,SM,C.S. AERONAUTICA MILITARE,3 su- 1,Bari,2007-03-03,https://www.fidal.it/atleta/BAUDONE-Alessandro/eqiRk5WhcGY%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
69.05,BERTOLINI Roberto,1985,PM,NUOVA ATLETICA ASTRO,2 su- 1,Savona,2007-06-26,https://www.fidal.it/atleta/BERTOLINI-Roberto/dqiRlZmncGs%3D,https://www.fidal.it/societa/NUOVA-ATLETICA-ASTRO/MI212
