prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
78.21,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,1 su- 1,Albufeira,2007-05-26,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
77.98,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,1 su- 1,Padova,2007-07-28,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
77.65,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Nizza,2007-04-28,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
77.53,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,1 su- 1,Lucca,2007-06-28,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
77.31,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Trieste,2007-07-21,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
77.1,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 se- 1,Trento,2007-04-21,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.97,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Ostia Lido,2007-09-26,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.95,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Sotteville,2007-06-05,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.91,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,99 su- 1,Quarrata,2007-07-07,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.62,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,3 su- 1,Milano,2007-06-23,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.49,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Bari,2007-03-04,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.27,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,5 fi- 1,Halle,2007-05-19,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.27,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,1 su- 1,Palermo,2007-09-30,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.23,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,3 fi- 1,Velenje,2007-06-28,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.18,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,2 fi- 1,Rehlingen,2007-05-28,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.12,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,2 fi- 1,Algeri,2007-06-21,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
76.01,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,7 su- 1,Rieti,2007-09-09,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
75.95,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,2 fi- 1,Albertville,2007-07-12,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
75.81,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,1 su- 1,Lucca,2007-09-16,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
75.76,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Marano Di Napoli,2007-09-14,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
75.74,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,1 su- 1,Lucca,2007-07-12,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
75.62,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,2 su- 1,Bari,2007-03-04,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
75.38,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Savona,2007-05-23,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
75.19,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,2 su- 1,Maribor,2007-07-03,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
75.05,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,2 fi- 1,Chambery,2007-07-15,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
75.03,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Majano,2007-05-27,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
74.96,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Savona,2007-06-26,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
74.96,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,2 su- 1,Hyderabad,2007-10-15,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
74.68,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,3 su- 1,Celje,2007-09-13,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
74.67,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Padova,2007-07-28,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
74.48,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,8 fi- 1,Bydgoszcz,2007-06-10,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
74.46,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,36 su- 1,Leverkusen,2007-08-10,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
74.06,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Genova,2007-05-05,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
74.04,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,2 su- 1,Parigi,2007-09-08,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
73.94,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,1 su- 1,Firenze,2007-10-06,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
73.76,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,9 fi- 1,Praga,2007-06-13,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
73.66,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Trieste,2007-07-21,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
73.64,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,8 qu- 1,Osaka,2007-08-25,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
73.48,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Lucca,2007-07-12,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
73.48,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,5 fi- 1,Rethymno,2007-07-18,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
73.44,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Aosta,2007-05-12,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
73.43,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Palermo,2007-09-22,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
73.41,VIZZONI Nicola,1973,SM,G.A. FIAMME GIALLE,7 se- 1,Yalta,2007-03-17,https://www.fidal.it/atleta/VIZZONI-Nicola/f6iRkpKlbWw%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
73.27,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,1 se- 1,Gorizia,2007-09-16,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
73.21,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,1 su- 1,Nizza,2007-01-06,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
72.95,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,1 se- 1,Pordenone,2007-06-13,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
72.42,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Gorizia,2007-07-08,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
72.4,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,2 se- 1,Trento,2007-04-21,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
72.4,SANGUIN Giovanni,1969,SM35,G.S. FIAMME ORO PADOVA,2 su- 1,Palermo,2007-09-30,https://www.fidal.it/atleta/SANGUIN-Giovanni/eKiRkpKhbWQ%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
72.38,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Modena,2007-05-20,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
72.22,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,1 se- 1,Trento,2007-05-04,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
72.2,LINGUA Marco,1978,SM,G.A. FIAMME GIALLE,8 se- 1,Yalta,2007-03-17,https://www.fidal.it/atleta/LINGUA-Marco/dK6Rk5ancWg%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
72.06,DELLI CARRI Pellegrino,1976,SM,C.S. AERONAUTICA MILITARE,1 su- 1,Foggia,2007-06-23,https://www.fidal.it/atleta/DELLI-CARRI-Pellegrino/hKiRkpWibWo%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
71.68,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Savona,2007-06-26,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
71.66,CERRA Juan ignazio,1976,SM,SPORT CLUB CATANIA A.S.D.,3 su- 1,Palermo,2007-09-30,https://www.fidal.it/atleta/CERRA-Juan-ignazio/h6iRlZehbWw%3D,https://www.fidal.it/societa/SPORT-CLUB-CATANIA-A-S-D-/CT075
71.64,POVEGLIANO Lorenzo,1984,SM,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Jesolo,2007-05-25,https://www.fidal.it/atleta/POVEGLIANO-Lorenzo/eayRkpiicGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
