prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
24.46,NOVATI Alessandro,1990,JM,U.S. ALBATESE,12 su- 1,Busto Arsizio,2008-06-01,https://www.fidal.it/atleta/NOVATI-Alessandro/dquRkpKlbGo%3D,https://www.fidal.it/societa/U-S--ALBATESE/CO546
24.29,MARCHETTI Matteo,1990,JM,ATLETICA RAVENNA,1 su- 1,Ravenna,2008-07-28,https://www.fidal.it/atleta/MARCHETTI-Matteo/eqiRlJmfbGs%3D,https://www.fidal.it/societa/ATLETICA-RAVENNA/RA095
24.28,PERUZZI Matteo thomas,1990,JM,ATL. SESTINI,7 su- 1,Firenze,2008-04-27,https://www.fidal.it/atleta/PERUZZI-Matteo-thomas/famRkpKfbmg%3D,https://www.fidal.it/societa/ATL--SESTINI/AR051
24.21,BOCCALINI Roberto,1990,JM,ASSI BANCA TOSCANA FIRENZE,3 su- 1,Siena,2008-09-13,https://www.fidal.it/atleta/BOCCALINI-Roberto/faiSk5OkamY%3D,https://www.fidal.it/societa/ASSI-BANCA-TOSCANA-FIRENZE/FI001
24.20,GIULIANI Giovanni,1991,AM,GRUPPO ATLETICA VEDELAGO,13 su- 1,Mestre,2008-02-10,https://www.fidal.it/atleta/GIULIANI-Giovanni/eKiRlZSibWs%3D,https://www.fidal.it/societa/GRUPPO-ATLETICA-VEDELAGO/TV359
24.11,GRENZI Olindo giuseppe,1989,JM,AS ATLETICA SAGITTARIUS,5 su- 1,Reggio Calabria,2008-09-13,https://www.fidal.it/atleta/GRENZI-Olindo-giuseppe/hquRkpKhbmk%3D,https://www.fidal.it/societa/AS-ATLETICA-SAGITTARIUS/RC325
24.00,SQUILLACI Francesco,1992,AM,A.S. DIL. CATANIA 2000,1 su- 1,Catania,2008-02-02,https://www.fidal.it/atleta/SQUILLACI-Francesco/h6iRlpOncGs%3D,https://www.fidal.it/societa/A-S--DIL--CATANIA-2000/CT101
23.88,RIPAMONTI Leonardo,1992,AM,U.S. ATL. VEDANO,11 su- 1,Milano,2008-02-10,https://www.fidal.it/atleta/RIPAMONTI-Leonardo/dquRkpWhaGo%3D,https://www.fidal.it/societa/U-S--ATL--VEDANO/MI054
23.67,CICCARELLA Mario,1992,AM,ATL. BERGAMO 1959 CREBERG,6 se- 1,Milano,2008-02-03,https://www.fidal.it/atleta/CICCARELLA-Mario/dqmRl5agbGQ%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
23.64,RUFFILLI Riccardo,1989,JM,ASD U.S. ATERNO PESCARA,1 se- 1,Teramo,2008-10-19,https://www.fidal.it/atleta/RUFFILLI-Riccardo/gaiRkpqoamo%3D,https://www.fidal.it/societa/ASD-U-S--ATERNO-PESCARA/PE001
23.39,CALZETTA Liborio angelo,1982,SM,PRO SESTO ATL.,10 su- 1,Curno,2008-08-30,https://www.fidal.it/atleta/CALZETTA-Liborio-angelo/dq2RlJihaWs%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
23.33,MARCHETTI Matteo,1990,JM,ATLETICA RAVENNA,6 su- 1,Ravenna,2008-02-10,https://www.fidal.it/atleta/MARCHETTI-Matteo/eqiRlJmfbGs%3D,https://www.fidal.it/societa/ATLETICA-RAVENNA/RA095
