prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
51.93,BALDACCHINO Michela,1993,CF,CENTRO ATLETICA PIOMBINO,1 su- 1,Oppegard,2007-12-27,https://www.fidal.it/atleta/BALDACCHINO-Michela/faiSkpilamc%3D,https://www.fidal.it/societa/CENTRO-ATLETICA-PIOMBINO/LI038
51.62,MASSOBRIO Francesca,1993,CF,S.S. VITTORIO ALFIERI ASTI,1 su- 1,Torino,2007-09-22,https://www.fidal.it/atleta/MASSOBRIO-Francesca/dKuRk5ama2k%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
51.26,MASSOBRIO Francesca,1993,CF,S.S. VITTORIO ALFIERI ASTI,1 su- 1,Vercelli,2007-07-20,https://www.fidal.it/atleta/MASSOBRIO-Francesca/dKuRk5ama2k%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
46.95,MASSOBRIO Francesca,1993,CF,S.S. VITTORIO ALFIERI ASTI,1 su- 1,Asti,2007-10-06,https://www.fidal.it/atleta/MASSOBRIO-Francesca/dKuRk5ama2k%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
46.55,MASSOBRIO Francesca,1993,CF,S.S. VITTORIO ALFIERI ASTI,1 su- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/MASSOBRIO-Francesca/dKuRk5ama2k%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
45.6,LABBATTAGLIA Anna,1992,CF,G.S. DUE SASSI MATERA,1 su- 1,Matera,2007-09-29,https://www.fidal.it/atleta/LABBATTAGLIA-Anna/haiRk5SocWU%3D,https://www.fidal.it/societa/G-S--DUE-SASSI-MATERA/MT012
45.4,LABBATTAGLIA Anna,1992,CF,G.S. DUE SASSI MATERA,1 su- 1,Matera,2007-10-20,https://www.fidal.it/atleta/LABBATTAGLIA-Anna/haiRk5SocWU%3D,https://www.fidal.it/societa/G-S--DUE-SASSI-MATERA/MT012
45.24,RIZZI Maria chiara,1993,CF,CREMONA SPORTIVA ATL. ARVEDI,1 su- 1,Piacenza,2007-09-18,https://www.fidal.it/atleta/RIZZI-Maria-chiara/dqiSl5ahamY%3D,https://www.fidal.it/societa/CREMONA-SPORTIVA-ATL--ARVEDI/CR041
45.18,MASSOBRIO Francesca,1993,CF,S.S. VITTORIO ALFIERI ASTI,1 su- 1,Asti,2007-04-07,https://www.fidal.it/atleta/MASSOBRIO-Francesca/dKuRk5ama2k%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
45.17,BALDACCHINO Michela,1993,CF,CENTRO ATLETICA PIOMBINO,1 su- 1,Tonsberg,2007-12-08,https://www.fidal.it/atleta/BALDACCHINO-Michela/faiSkpilamc%3D,https://www.fidal.it/societa/CENTRO-ATLETICA-PIOMBINO/LI038
45.1,RIZZI Maria chiara,1993,CF,CREMONA SPORTIVA ATL. ARVEDI,2 su- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/RIZZI-Maria-chiara/dqiSl5ahamY%3D,https://www.fidal.it/societa/CREMONA-SPORTIVA-ATL--ARVEDI/CR041
44.6,MASSOBRIO Francesca,1993,CF,S.S. VITTORIO ALFIERI ASTI,1 su- 1,Torinoo,2007-06-02,https://www.fidal.it/atleta/MASSOBRIO-Francesca/dKuRk5ama2k%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
44.5,LABBATTAGLIA Anna,1992,CF,G.S. DUE SASSI MATERA,1 su- 1,Potenza,2007-09-15,https://www.fidal.it/atleta/LABBATTAGLIA-Anna/haiRk5SocWU%3D,https://www.fidal.it/societa/G-S--DUE-SASSI-MATERA/MT012
44.33,RIZZI Maria chiara,1993,CF,CREMONA SPORTIVA ATL. ARVEDI,1 su- 1,Bergamo,2007-09-13,https://www.fidal.it/atleta/RIZZI-Maria-chiara/dqiSl5ahamY%3D,https://www.fidal.it/societa/CREMONA-SPORTIVA-ATL--ARVEDI/CR041
44.26,BALDACCHINO Michela,1993,CF,CENTRO ATLETICA PIOMBINO,1 su- 1,Pistoia,2007-09-23,https://www.fidal.it/atleta/BALDACCHINO-Michela/faiSkpilamc%3D,https://www.fidal.it/societa/CENTRO-ATLETICA-PIOMBINO/LI038
44.0,ROSSI Jessica,1992,CF,ATL. ESTRADA,1 su- 1,Fidenza,2007-06-17,https://www.fidal.it/atleta/ROSSI-Jessica/dqmRl5WgaWg%3D,https://www.fidal.it/societa/ATL--ESTRADA/BG248
44.0,LABBATTAGLIA Anna,1992,CF,G.S. DUE SASSI MATERA,1 su- 1,Matera,2007-08-04,https://www.fidal.it/atleta/LABBATTAGLIA-Anna/haiRk5SocWU%3D,https://www.fidal.it/societa/G-S--DUE-SASSI-MATERA/MT012
43.95,RIZZI Maria chiara,1993,CF,CREMONA SPORTIVA ATL. ARVEDI,2 su- 1,Fidenza,2007-06-17,https://www.fidal.it/atleta/RIZZI-Maria-chiara/dqiSl5ahamY%3D,https://www.fidal.it/societa/CREMONA-SPORTIVA-ATL--ARVEDI/CR041
43.8,DE CARLI Giorgia,1992,CF,ATLETICA SELVA BOVOLONE,3 su- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/DE-CARLI-Giorgia/eKAAARkpSmaGY%3D,https://www.fidal.it/societa/ATLETICA-SELVA-BOVOLONE/VR775
43.76,POLONI Maria elena,1992,CF,ATL.MONTEBELLUNA VENETO BANCA,4 su- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/POLONI-Maria-elena/eKyRkpWjbmg%3D,https://www.fidal.it/societa/ATL-MONTEBELLUNA-VENETO-BANCA/TV335
43.55,LABBATTAGLIA Anna,1992,CF,G.S. DUE SASSI MATERA,1 se- 2,Molfetta,2007-07-08,https://www.fidal.it/atleta/LABBATTAGLIA-Anna/haiRk5SocWU%3D,https://www.fidal.it/societa/G-S--DUE-SASSI-MATERA/MT012
43.21,DE CARLI Giorgia,1992,CF,ATLETICA SELVA BOVOLONE,1 su- 1,Mogliano Veneto,2007-09-29,https://www.fidal.it/atleta/DE-CARLI-Giorgia/eKAAARkpSmaGY%3D,https://www.fidal.it/societa/ATLETICA-SELVA-BOVOLONE/VR775
42.61,RIZZI Maria chiara,1993,CF,CREMONA SPORTIVA ATL. ARVEDI,1 se- 1,Cremona,2007-05-12,https://www.fidal.it/atleta/RIZZI-Maria-chiara/dqiSl5ahamY%3D,https://www.fidal.it/societa/CREMONA-SPORTIVA-ATL--ARVEDI/CR041
42.54,ROSSI Jessica,1992,CF,ATL. ESTRADA,1 se- 1,Cremona,2007-04-28,https://www.fidal.it/atleta/ROSSI-Jessica/dqmRl5WgaWg%3D,https://www.fidal.it/societa/ATL--ESTRADA/BG248
42.46,RIZZI Maria chiara,1993,CF,CREMONA SPORTIVA ATL. ARVEDI,1 se- 1,Casalmaggiore,2007-04-22,https://www.fidal.it/atleta/RIZZI-Maria-chiara/dqiSl5ahamY%3D,https://www.fidal.it/societa/CREMONA-SPORTIVA-ATL--ARVEDI/CR041
42.4,LABBATTAGLIA Anna,1992,CF,G.S. DUE SASSI MATERA,1 su- 1,Matera,2007-07-18,https://www.fidal.it/atleta/LABBATTAGLIA-Anna/haiRk5SocWU%3D,https://www.fidal.it/societa/G-S--DUE-SASSI-MATERA/MT012
42.3,BROSEGHINI Elisabetta,1993,CF,GS VALSUGANA TRENTINO,1 su- 1,Bolzano,2007-09-29,https://www.fidal.it/atleta/BROSEGHINI-Elisabetta/d6iRkpulcWg%3D,https://www.fidal.it/societa/GS-VALSUGANA-TRENTINO/TN104
