prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
18.04,SORTINO Alberto,1989,JM,ATLETICA SCHIO,1 su- 1,Savona,2007-06-26,https://www.fidal.it/atleta/SORTINO-Alberto/eK6RkpKgbGQ%3D,https://www.fidal.it/societa/ATLETICA-SCHIO/VI613
17.63,SORTINO Alberto,1989,JM,ATLETICA SCHIO,1 su- 1,Ponzano Veneto,2007-07-06,https://www.fidal.it/atleta/SORTINO-Alberto/eK6RkpKgbGQ%3D,https://www.fidal.it/societa/ATLETICA-SCHIO/VI613
17.5,SORTINO Alberto,1989,JM,ATLETICA SCHIO,1 se- 1,San Vito Al Tagliamento,2007-06-06,https://www.fidal.it/atleta/SORTINO-Alberto/eK6RkpKgbGQ%3D,https://www.fidal.it/societa/ATLETICA-SCHIO/VI613
17.47,PAGANI Jonathan,1989,JM,ATL. SPORTLIFE LA SPEZIA,2 su- 1,Savona,2007-06-26,https://www.fidal.it/atleta/PAGANI-Jonathan/daiUlpajcWo%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
17.37,SORTINO Alberto,1989,JM,ATLETICA SCHIO,1 su- 1,Nove,2007-06-03,https://www.fidal.it/atleta/SORTINO-Alberto/eK6RkpKgbGQ%3D,https://www.fidal.it/societa/ATLETICA-SCHIO/VI613
17.33,SORTINO Alberto,1989,JM,ATLETICA SCHIO,1 su- 1,Bressanone,2007-06-16,https://www.fidal.it/atleta/SORTINO-Alberto/eK6RkpKgbGQ%3D,https://www.fidal.it/societa/ATLETICA-SCHIO/VI613
17.29,PAGANI Jonathan,1989,JM,ATL. SPORTLIFE LA SPEZIA,2 su- 1,Bressanone,2007-06-16,https://www.fidal.it/atleta/PAGANI-Jonathan/daiUlpajcWo%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
17.21,PAGANI Jonathan,1989,JM,ATL. SPORTLIFE LA SPEZIA,1 su- 1,Fano,2007-09-23,https://www.fidal.it/atleta/PAGANI-Jonathan/daiUlpajcWo%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
17.16,PAGANI Jonathan,1989,JM,ATL. SPORTLIFE LA SPEZIA,1 su- 1,Sarzana,2007-07-01,https://www.fidal.it/atleta/PAGANI-Jonathan/daiUlpajcWo%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
17.03,SORTINO Alberto,1989,JM,ATLETICA SCHIO,4 su- 1,Firenze,2007-08-03,https://www.fidal.it/atleta/SORTINO-Alberto/eK6RkpKgbGQ%3D,https://www.fidal.it/societa/ATLETICA-SCHIO/VI613
16.94,SORTINO Alberto,1989,JM,ATLETICA SCHIO,10 qu- 2,Hengelo,2007-07-21,https://www.fidal.it/atleta/SORTINO-Alberto/eK6RkpKgbGQ%3D,https://www.fidal.it/societa/ATLETICA-SCHIO/VI613
16.88,PAGANI Jonathan,1989,JM,ATL. SPORTLIFE LA SPEZIA,5 su- 1,Firenze,2007-08-03,https://www.fidal.it/atleta/PAGANI-Jonathan/daiUlpajcWo%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
16.84,SORTINO Alberto,1989,JM,ATLETICA SCHIO,1 su- 1,Tezze Sul Brenta,2007-06-21,https://www.fidal.it/atleta/SORTINO-Alberto/eK6RkpKgbGQ%3D,https://www.fidal.it/societa/ATLETICA-SCHIO/VI613
16.82,PAGANI Jonathan,1989,JM,ATL. SPORTLIFE LA SPEZIA,1 su- 1,Sarzana,2007-07-07,https://www.fidal.it/atleta/PAGANI-Jonathan/daiUlpajcWo%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
16.64,PAGANI Jonathan,1989,JM,ATL. SPORTLIFE LA SPEZIA,1 su- 1,Firenze,2007-06-03,https://www.fidal.it/atleta/PAGANI-Jonathan/daiUlpajcWo%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
16.59,SORTINO Alberto,1989,JM,ATLETICA SCHIO,1 su- 1,Piombino Dese,2007-04-14,https://www.fidal.it/atleta/SORTINO-Alberto/eK6RkpKgbGQ%3D,https://www.fidal.it/societa/ATLETICA-SCHIO/VI613
