punteggio,prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,2529.0,BELLUS Riccardo,2008,AM,ANA ATL.FELTRE,11 su- 1,Padova,2024-02-03,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,2400.0,PETITTO Leonardo,2008,AM,ANA ATL.FELTRE,16 su- 1,Padova,2024-02-03,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
