prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
4.70,PETRILLO Raffaele,1992,PM,FIAMME GIALLE G. SIMONI,4 se- 1,Fermo,2012-01-28,https://www.fidal.it/atleta/PETRILLO-Raffaele/f6iRmJafaGY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
4.70,CASIEAN Franco luigi,1986,SM,C.S. CARABINIERI SEZ. ATLETICA,1 se- 1,Ancona,2012-01-29,https://www.fidal.it/atleta/CASIEAN-Franco-luigi/faiRm5ifb2U%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
4.70,BERNARDI Giacomo,1992,PM,PRO SESTO ATL.,2 se- 1,Ancona,2012-01-29,https://www.fidal.it/atleta/BERNARDI-Giacomo/dq2RkpmlbWk%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
4.70,PEGGION Luca,1994,JM,ATL. CHIARI 1964 LIB.,1 su- 1,Saronno,2012-02-04,https://www.fidal.it/atleta/PEGGION-Luca/dqqRlpqnaGs%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
4.70,VELLA Alberto,1993,JM,ASSINDUSTRIA SPORT PADOVA,2 su- 1,Ancona,2012-02-18,https://www.fidal.it/atleta/VELLA-Alberto/eKqRkpOjamU%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
4.70,PEGGION Luca,1994,JM,ATL. CHIARI 1964 LIB.,3 su- 1,Ancona,2012-02-18,https://www.fidal.it/atleta/PEGGION-Luca/dqqRlpqnaGs%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
4.70,VELLA Alberto,1993,JM,ASSINDUSTRIA SPORT PADOVA,6 su- 1,Val De Reuil,2012-03-03,https://www.fidal.it/atleta/VELLA-Alberto/eKqRkpOjamU%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
4.60,PEGGION Luca,1994,JM,ATL. CHIARI 1964 LIB.,2 se- 1,Canegrate,2012-01-14,https://www.fidal.it/atleta/PEGGION-Luca/dqqRlpqnaGs%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
4.60,TRONCA Nicola,1978,SM,SILCA ULTRALITE VITTORIO V.TO,5 su- 1,Modena,2012-01-15,https://www.fidal.it/atleta/TRONCA-Nicola/eKiRkpafbmc%3D,https://www.fidal.it/societa/SILCA-ULTRALITE-VITTORIO-V-TO/TV348
4.60,VELLA Alberto,1993,JM,ASSINDUSTRIA SPORT PADOVA,1 su- 1,Padova,2012-01-22,https://www.fidal.it/atleta/VELLA-Alberto/eKqRkpOjamU%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
4.60,SINNO Alessandro,1994,JM,FIAMME GIALLE G. SIMONI,2 su- 1,Ancona,2012-01-22,https://www.fidal.it/atleta/SINNO-Alessandro/f6iRmJOgbWw%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
4.60,PETRILLO Raffaele,1992,PM,FIAMME GIALLE G. SIMONI,3 su- 1,Ancona,2012-01-22,https://www.fidal.it/atleta/PETRILLO-Raffaele/f6iRmJafaGY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
4.60,FALCHETTI Marco,1990,PM,ASD INTERFLUMINA E' PIU' POMI',9 se- 2,Modena,2012-01-22,https://www.fidal.it/atleta/FALCHETTI-Marco/dqyRlpikcWU%3D,https://www.fidal.it/societa/ASD-INTERFLUMINA-E-PIU-POMI-/PR484
4.60,SINISI Andrea,1991,PM,ATLETICA GRAN SASSO SSD A R.L.,5 se- 1,Fermo,2012-01-28,https://www.fidal.it/atleta/SINISI-Andrea/gaiRk5ima2s%3D,https://www.fidal.it/societa/ATLETICA-GRAN-SASSO-SSD-A-R-L-/TE138
4.60,KHALIFI Elamjad,1991,PM,A.S. LA FRATELLANZA 1874,3 se- 1,Ancona,2012-01-29,https://www.fidal.it/atleta/KHALIFI-Elamjad/eqiRlZelb2M%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
4.60,FALCHETTI Marco,1990,PM,ASD INTERFLUMINA E' PIU' POMI',1 su- 1,Modena,2012-02-05,https://www.fidal.it/atleta/FALCHETTI-Marco/dqyRlpikcWU%3D,https://www.fidal.it/societa/ASD-INTERFLUMINA-E-PIU-POMI-/PR484
4.60,BERNARDI Giacomo,1992,PM,PRO SESTO ATL.,1 su- 1,Saronno,2012-02-11,https://www.fidal.it/atleta/BERNARDI-Giacomo/dq2RkpmlbWk%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
4.60,PEGGION Luca,1994,JM,ATL. CHIARI 1964 LIB.,2 su- 1,Saronno,2012-02-11,https://www.fidal.it/atleta/PEGGION-Luca/dqqRlpqnaGs%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
4.60,AGNOLET Claudio,1987,SM,ATLETICA BRUGNERA FRIULINTAGLI,3 su- 1,Udine,2012-02-12,https://www.fidal.it/atleta/AGNOLET-Claudio/eaqRkpmjaWg%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
4.60,PALAZZO Marcello,1991,PM,G.S. FIAMME ORO PADOVA,1 fi- 1,Napoli Ponticelli,2012-02-19,https://www.fidal.it/atleta/PALAZZO-Marcello/hKiSmZmoa2U%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
4.60,FRULLANI William,1979,SM,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Firenze,2012-02-21,https://www.fidal.it/atleta/FRULLANI-William/faiRkpWhcGk%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
4.60,FUSIANI Simone,1992,PM,ATL. STUDENTESCA CA.RI.RI,12 su- 1,Ancona,2012-02-25,https://www.fidal.it/atleta/FUSIANI-Simone/f6iRmJaibGw%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
4.60,BULDINI David,1992,PM,ATL. STUDENTESCA CA.RI.RI,13 su- 1,Ancona,2012-02-25,https://www.fidal.it/atleta/BULDINI-David/f6iRmJKncWY%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
4.60,SINISI Andrea,1991,PM,ATLETICA GRAN SASSO SSD A R.L.,2 su- 1,Fermo,2012-03-04,https://www.fidal.it/atleta/SINISI-Andrea/gaiRk5ima2s%3D,https://www.fidal.it/societa/ATLETICA-GRAN-SASSO-SSD-A-R-L-/TE138
4.60,VELLA Alberto,1993,JM,ASSINDUSTRIA SPORT PADOVA,1 su- 1,Modena,2012-03-11,https://www.fidal.it/atleta/VELLA-Alberto/eKqRkpOjamU%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
4.50,VIANELLO Stefano,1995,AM,ATLETICA MONZA,3 se- 1,Canegrate,2012-01-14,https://www.fidal.it/atleta/VIANELLO-Stefano/dq2RlJSgcGQ%3D,https://www.fidal.it/societa/ATLETICA-MONZA/MI710
4.50,MOLETTA Mauro,1992,PM,ATL. CHIARI 1964 LIB.,4 se- 1,Canegrate,2012-01-14,https://www.fidal.it/atleta/MOLETTA-Mauro/dqqRlpulamM%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
4.50,PEGGION Luca,1994,JM,ATL. CHIARI 1964 LIB.,10 se- 2,Modena,2012-01-22,https://www.fidal.it/atleta/PEGGION-Luca/dqqRlpqnaGs%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
4.50,LAU Atoll kai hao,1990,PM,FIAMME GIALLE G. SIMONI,4 su- 1,Ancona,2012-01-22,https://www.fidal.it/atleta/LAU-Atoll-kai-hao/f6iRl5inaWM%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
4.50,SINISI Andrea,1991,PM,ATLETICA GRAN SASSO SSD A R.L.,5 su- 1,Ancona,2012-01-22,https://www.fidal.it/atleta/SINISI-Andrea/gaiRk5ima2s%3D,https://www.fidal.it/societa/ATLETICA-GRAN-SASSO-SSD-A-R-L-/TE138
4.50,CHIARELLO Marco,1982,SM,ASSINDUSTRIA SPORT PADOVA,4 su- 1,Saronno,2012-01-28,https://www.fidal.it/atleta/CHIARELLO-Marco/eKiRk5ujcGc%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
4.50,FUSIANI Simone,1992,PM,ATL. STUDENTESCA CA.RI.RI,6 se- 1,Fermo,2012-01-28,https://www.fidal.it/atleta/FUSIANI-Simone/f6iRmJaibGw%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
4.50,DATA Stefano,1992,PM,ATL. RICCARDI MILANO,1 se- 2,Aosta,2012-02-05,https://www.fidal.it/atleta/DATA-Stefano/dK6RlJilaGw%3D,https://www.fidal.it/societa/ATL--RICCARDI-MILANO/MI080
4.50,SINISI Andrea,1991,PM,ATLETICA GRAN SASSO SSD A R.L.,1 se- 1,Fermo,2012-02-16,https://www.fidal.it/atleta/SINISI-Andrea/gaiRk5ima2s%3D,https://www.fidal.it/societa/ATLETICA-GRAN-SASSO-SSD-A-R-L-/TE138
4.50,PALAZZO Gabriele,1993,JM,CUS FOGGIA,4 su- 1,Ancona,2012-02-18,https://www.fidal.it/atleta/PALAZZO-Gabriele/hKiSmpWhb2Q%3D,https://www.fidal.it/societa/CUS-FOGGIA/FG271
4.50,DE MARCO Michele,1993,JM,CUS FOGGIA,5 su- 1,Ancona,2012-02-18,https://www.fidal.it/atleta/DE-MARCO-Michele/hKiSmpOmbWo%3D,https://www.fidal.it/societa/CUS-FOGGIA/FG271
4.40,MULLER Francesco,1988,SM,ATLETICA FIRENZE MARATHON S.S.,1 su- 1,Firenze,2012-01-22,https://www.fidal.it/atleta/MULLER-Francesco/faiRm5ikcWY%3D,https://www.fidal.it/societa/ATLETICA-FIRENZE-MARATHON-S-S-/FI002
4.40,KHALIFI Elamjad,1991,PM,A.S. LA FRATELLANZA 1874,11 se- 2,Modena,2012-01-22,https://www.fidal.it/atleta/KHALIFI-Elamjad/eqiRlZelb2M%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
4.40,CHIARELLO Marco,1982,SM,ASSINDUSTRIA SPORT PADOVA,2 su- 1,Padova,2012-01-22,https://www.fidal.it/atleta/CHIARELLO-Marco/eKiRk5ujcGc%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
4.40,AGNOLET Claudio,1987,SM,ATLETICA BRUGNERA FRIULINTAGLI,3 su- 1,Udine,2012-01-22,https://www.fidal.it/atleta/AGNOLET-Claudio/eaqRkpmjaWg%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
4.40,PALAZZO Gabriele,1993,JM,CUS FOGGIA,6 su- 1,Ancona,2012-01-22,https://www.fidal.it/atleta/PALAZZO-Gabriele/hKiSmpWhb2Q%3D,https://www.fidal.it/societa/CUS-FOGGIA/FG271
4.40,DATA Stefano,1992,PM,ATL. RICCARDI MILANO,1 su- 1,Aosta,2012-01-28,https://www.fidal.it/atleta/DATA-Stefano/dK6RlJilaGw%3D,https://www.fidal.it/societa/ATL--RICCARDI-MILANO/MI080
4.40,DENTIS Emanuele,1989,SM,C.U.S. TORINO,1 su- 1,Aosta,2012-02-11,https://www.fidal.it/atleta/DENTIS-Emanuele/dK6RlZKkaWw%3D,https://www.fidal.it/societa/C-U-S--TORINO/TO001
4.40,VELLA Alberto,1993,JM,ASSINDUSTRIA SPORT PADOVA,2 su- 1,Padova,2012-02-12,https://www.fidal.it/atleta/VELLA-Alberto/eKqRkpOjamU%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
4.40,KHALIFI Elamjad,1991,PM,A.S. LA FRATELLANZA 1874,14 su- 1,Ancona,2012-02-25,https://www.fidal.it/atleta/KHALIFI-Elamjad/eqiRlZelb2M%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
4.40,SINISI Andrea,1991,PM,ATLETICA GRAN SASSO SSD A R.L.,14 su- 1,Ancona,2012-02-25,https://www.fidal.it/atleta/SINISI-Andrea/gaiRk5ima2s%3D,https://www.fidal.it/societa/ATLETICA-GRAN-SASSO-SSD-A-R-L-/TE138
4.40,DATA Stefano,1992,PM,ATL. RICCARDI MILANO,16 su- 1,Ancona,2012-02-25,https://www.fidal.it/atleta/DATA-Stefano/dK6RlJilaGw%3D,https://www.fidal.it/societa/ATL--RICCARDI-MILANO/MI080
4.30,MURANO Mattia,1994,JM,A.S. LA FRATELLANZA 1874,12 se- 2,Modena,2012-01-22,https://www.fidal.it/atleta/MURANO-Mattia/eqiRlZqncWo%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
4.30,CAPOCCIA Luca,1981,SM,U.S. QUERCIA TRENTINGRANA,7 su- 1,Ancona,2012-01-22,https://www.fidal.it/atleta/CAPOCCIA-Luca/fqiRkpiga2o%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
4.30,VITA Michele,1988,SM,CUS PISA ATLETICA CASCINA,1 su- 1,Firenze,2012-01-28,https://www.fidal.it/atleta/VITA-Michele/faiRlJiobGw%3D,https://www.fidal.it/societa/CUS-PISA-ATLETICA-CASCINA/PI071
4.30,PEGGION Luca,1994,JM,ATL. CHIARI 1964 LIB.,5 su- 1,Saronno,2012-01-28,https://www.fidal.it/atleta/PEGGION-Luca/dqqRlpqnaGs%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
