prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
3243.0,PAGANELLI Cristina,1980,SF,ATL. SESTESE FEMMINILE,1 su- 1,Firenze,2014-01-18,https://www.fidal.it/atleta/PAGANELLI-Cristina/f6iRkpikcWo%3D,https://www.fidal.it/societa/ATL--SESTESE-FEMMINILE/FI013
3234.0,LAZZARINI Selene,1991,SF,TOSCANA ATL.EMPOLI NISSAN,2 su- 1,Firenze,2014-01-18,https://www.fidal.it/atleta/LAZZARINI-Selene/faiSkpilaWw%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
2862.0,SASSETTI Chloe',1996,JF,ASSI GIGLIO ROSSO FIRENZE,3 su- 1,Firenze,2014-01-18,https://www.fidal.it/atleta/SASSETTI-Chloe-/faqRkpKgbGg%3D,https://www.fidal.it/societa/ASSI-GIGLIO-ROSSO-FIRENZE/FI001
2744.0,RENZETTI Giuditta,1996,JF,ATLETICA FUTURA A.S.D.,4 su- 1,Firenze,2014-01-18,https://www.fidal.it/atleta/RENZETTI-Giuditta/faiSkpmgamM%3D,https://www.fidal.it/societa/ATLETICA-FUTURA-A-S-D-/FI384
2641.0,LUCHERINI Martina,1993,PF,TOSCANA ATL.EMPOLI NISSAN,5 su- 1,Firenze,2014-01-18,https://www.fidal.it/atleta/LUCHERINI-Martina/faiSkpWkcGQ%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
3151.0,BACCIOTTI Eleonora,1989,SF,ATLETICA FIRENZE MARATHON S.S.,1 su- 1,Firenze,2015-01-18,https://www.fidal.it/atleta/BACCIOTTI-Eleonora/faiRm5Wnb2Y%3D,https://www.fidal.it/societa/ATLETICA-FIRENZE-MARATHON-S-S-/FI002
2535.0,LUCHERINI Martina,1993,PF,TOSCANA ATL.EMPOLI NISSAN,2 su- 1,Firenze,2015-01-18,https://www.fidal.it/atleta/LUCHERINI-Martina/faiSkpWkcGQ%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
2374.0,SILVAN Ester,1991,SF,ATL. SESTESE FEMMINILE,3 su- 1,Firenze,2015-01-18,https://www.fidal.it/atleta/SILVAN-Ester/faiRm5ukcGY%3D,https://www.fidal.it/societa/ATL--SESTESE-FEMMINILE/FI013
2251.0,CRISCUOLO Alice,1997,JF,ATL LIBERTAS RUNNERS LIVORNO,4 su- 1,Firenze,2015-01-18,https://www.fidal.it/atleta/CRISCUOLO-Alice/fayRkpOicGY%3D,https://www.fidal.it/societa/ATL-LIBERTAS-RUNNERS-LIVORNO/LI035
3288.0,BACCIOTTI Eleonora,1989,SF,ATLETICA FIRENZE MARATHON S.S.,1 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/BACCIOTTI-Eleonora/faiRm5Wnb2Y%3D,https://www.fidal.it/societa/ATLETICA-FIRENZE-MARATHON-S-S-/FI002
3277.0,MARCHETTI Erica,1998,JF,CUS PISA,2 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/MARCHETTI-Erica/faAAARkpKgbGY%3D,https://www.fidal.it/societa/CUS-PISA/PI071
3058.0,BOCCIOLINI Carolina,1989,SF,TOSCANA ATL.EMPOLI NISSAN,3 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/BOCCIOLINI-Carolina/faiRm5efbms%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
2830.0,BYLYKBASHI Alessia,1998,JF,TOSCANA ATL.EMPOLI NISSAN,4 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/BYLYKBASHI-Alessia/faiSkpmma2Q%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
2759.0,PATTERLINI Allegra,1996,PF,A.S.D. ACSI ITALIA ATLETICA,5 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/PATTERLINI-Allegra/faiSkpigbmk%3D,https://www.fidal.it/societa/A-S-D--ACSI-ITALIA-ATLETICA/RM131
2453.0,BALDI Sofia,1998,JF,ATL.GROSSETO BANCA TEMA,6 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/BALDI-Sofia/faiSkpalcWM%3D,https://www.fidal.it/societa/ATL-GROSSETO-BANCA-TEMA/GR065
2448.0,CORSI Marta,1998,JF,TOSCANA ATL.EMPOLI NISSAN,7 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/CORSI-Marta/faiSkpmiaWU%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
2446.0,SASSETTI Chloe',1996,PF,ATLETICA 2005,8 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/SASSETTI-Chloe-/faqRkpKgbGg%3D,https://www.fidal.it/societa/ATLETICA-2005/SI361
2396.0,PARDINI Michelle,1998,JF,CUS PISA,9 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/PARDINI-Michelle/faiSk5SgaWw%3D,https://www.fidal.it/societa/CUS-PISA/PI071
2204.0,GUANTINI Eva,1986,SF,ATLETICA LIVORNO,10 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/GUANTINI-Eva/faiRlJmhbWc%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
2095.0,PISTOLESI Veronica,1998,JF,CENTRO ATLETICA PIOMBINO,11 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/PISTOLESI-Veronica/fayRkpafcGs%3D,https://www.fidal.it/societa/CENTRO-ATLETICA-PIOMBINO/LI038
2047.0,D'AGOSTINO Valentina,1998,JF,ATLETICA LIVORNO,12 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/D-AGOSTINO-Valentina/faiSkpqhaWQ%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
1829.0,MANZO Benedetta,1998,JF,ATL.GROSSETO BANCA TEMA,13 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/MANZO-Benedetta/fauRkpKgcWM%3D,https://www.fidal.it/societa/ATL-GROSSETO-BANCA-TEMA/GR065
1672.0,CANDUZZI Sara,1997,JF,CENTRO ATLETICA PIOMBINO,14 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/CANDUZZI-Sara/fayRkpakcWg%3D,https://www.fidal.it/societa/CENTRO-ATLETICA-PIOMBINO/LI038
1402.0,CAVINI Francesca,1998,JF,TOSCANA ATL.EMPOLI NISSAN,15 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/CAVINI-Francesca/faqRkpmibmc%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
1367.0,MARCHETTI Celeste,1997,JF,TOSCANA ATL.EMPOLI NISSAN,16 su- 1,Firenze,2016-01-16,https://www.fidal.it/atleta/MARCHETTI-Celeste/faqRkpamaGs%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
3191.0,LAZZARINI Selene,1991,SF,TOSCANA ATL.EMPOLI NISSAN,1 su- 1,Firenze,2017-01-22,https://www.fidal.it/atleta/LAZZARINI-Selene/faiSkpilaWw%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
3187.0,BOCCIOLINI Carolina,1989,SF,TOSCANA ATL.EMPOLI NISSAN,2 su- 1,Firenze,2017-01-22,https://www.fidal.it/atleta/BOCCIOLINI-Carolina/faiRm5efbms%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
3152.0,GEREVINI Sveva,1996,PF,CREMONA SPORTIVA ATL. ARVEDI,1 su- 1,Aosta,2017-01-08,https://www.fidal.it/atleta/GEREVINI-Sveva/dqiSl5SkaWQ%3D,https://www.fidal.it/societa/CREMONA-SPORTIVA-ATL--ARVEDI/CR041
3052.0,SASSETTI Chloe',1996,PF,ATLETICA 2005,3 su- 1,Firenze,2017-01-22,https://www.fidal.it/atleta/SASSETTI-Chloe-/faqRkpKgbGg%3D,https://www.fidal.it/societa/ATLETICA-2005/SI361
2842.0,NICOLA Silvia,1996,PF,G.S. ERMENEGILDO ZEGNA,2 su- 1,Aosta,2017-01-08,https://www.fidal.it/atleta/NICOLA-Silvia/dKAAARk5qjbWc%3D,https://www.fidal.it/societa/G-S--ERMENEGILDO-ZEGNA/VC020
2692.0,SALA Chiara,1999,JF,G.S. ERMENEGILDO ZEGNA,3 su- 1,Aosta,2017-01-08,https://www.fidal.it/atleta/SALA-Chiara/dKAAARlJOgb2Y%3D,https://www.fidal.it/societa/G-S--ERMENEGILDO-ZEGNA/VC020
2651.0,PARDINI Michelle,1998,JF,CUS PISA,5 su- 1,Firenze,2017-01-22,https://www.fidal.it/atleta/PARDINI-Michelle/faiSk5SgaWw%3D,https://www.fidal.it/societa/CUS-PISA/PI071
2475.0,BOMBARA Federica,1999,JF,S.S. VITTORIO ALFIERI ASTI,4 su- 1,Aosta,2017-01-08,https://www.fidal.it/atleta/BOMBARA-Federica/dKuRk5ihcWk%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
