punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
750,305.58,5:05.58,e,ROSSA Marilena,2002,JF,ANA ATL.FELTRE,6 se- 3,Padova,2021-01-30,https://www.fidal.it/atleta/ROSSA-Marilena/eKmRlJSlbWM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
643,262.21,4:22.21,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,8 se- 1,Padova,2017-02-05,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
630,263.45,4:23.45,e,POLESANA Filippo,2000,PM,ANA ATL.FELTRE,3 se- 4,Padova,2021-01-24,https://www.fidal.it/atleta/POLESANA-Filippo/eKmRlJSobGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
613,327.97,5:27.97,e,COLUSSI Leila,2006,AF,ANA ATL.FELTRE,4 se- 3,Padova,2022-01-29,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
563,270.14,4:30.14,e,DE BARBA Mattia,2002,JM,ANA ATL.FELTRE,11 se- 3,Padova,2021-01-24,https://www.fidal.it/atleta/DE-BARBA-Mattia/eKmRlJSiamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
561,337.11,5:37.11,e,DA RIN DE MONEGO Beatrice,2003,JF,ANA ATL.FELTRE,5 se- 4,Padova,2021-01-30,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Beatrice/eKmRlJSmbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
557,270.82,4:30.82,e,DALLA PALMA Davide,1990,JM,ANA ATL.FELTRE,4 su- 1,Padova,2009-02-07,https://www.fidal.it/atleta/DALLA-PALMA-Davide/eKmRlJSia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
480,279.09,4:39.09,e,POLESANA Giacomo,2005,AM,ANA ATL.FELTRE,6 se- 4,Padova,2022-01-29,https://www.fidal.it/atleta/POLESANA-Giacomo/eKmRlJaha2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
479,352.67,5:52.67,e,FANTINEL Sara,2005,AF,ANA ATL.FELTRE,7 se- 3,Padova,2022-01-29,https://www.fidal.it/atleta/FANTINEL-Sara/eKmRlJihamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
408,287.39,4:47.39,e,BRUSATI Alex,2004,JM,ANA ATL.FELTRE,4 se- 5,Padova,2022-01-29,https://www.fidal.it/atleta/BRUSATI-Alex/eKmRlJWfaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
376,291.27,4:51.27,e,DA RIN DE MONEGO Lorenzo,2000,AM,ANA ATL.FELTRE,6 se- 4,Padova,2017-02-05,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Lorenzo/eKmRlJefa2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
372,291.86,4:51.86,e,FANTINEL Davide,2005,AM,ANA ATL.FELTRE,6 se- 5,Padova,2022-01-29,https://www.fidal.it/atleta/FANTINEL-Davide/eKmRlJmjcGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
313,299.66,4:59.66,e,DALLA CORTE Christian,1982,SM40,ANA ATL.FELTRE,6 se- 5,Padova,2024-03-09,https://www.fidal.it/atleta/DALLA-CORTE-Christian/eKmRlJala2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
262,306.89,5:06.89,e,PRIMOLAN Nicola,2002,AM,ANA ATL.FELTRE,10 se- 5,Padova,2019-02-10,https://www.fidal.it/atleta/PRIMOLAN-Nicola/eKmRlJancWM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
76,343.41,5:43.41,e,PIAZZA Fabio,1982,SM40,ANA ATL.FELTRE,13 se- 6,Padova,2024-01-13,https://www.fidal.it/atleta/PIAZZA-Fabio/eKmRlJeoaWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
