punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
1093,109.58,1:49.58,e,PERCO Emilio,1994,JM,ANA ATL.FELTRE,1 su- 1,Ancona,2013-03-02,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
1068,110.44,1:50.44,e,PERCO Emilio,1994,JM,ANA ATL.FELTRE,1 se- 2,Linz,2013-01-31,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
1062,110.64,1:50.64,e,PERCO Emilio,1994,JM,ANA ATL.FELTRE,3 se- 4,Ancona,2013-02-17,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
1054,110.92,1:50.92,e,PERCO Emilio,1994,JM,ANA ATL.FELTRE,1 se- 2,Ancona,2013-02-24,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
1013,112.34,1:52.34,e,PERCO Emilio,1994,PM,ANA ATL.FELTRE,5 se- 3,Ancona,2014-02-23,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
952,114.53,1:54.53,e,PERCO Emilio,1994,PM,ANA ATL.FELTRE,1 se- 1,Padova,2014-01-25,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
935,115.16,1:55.16,e,PERCO Emilio,1994,PM,ANA ATL.FELTRE,3 se- 3,Ancona,2014-02-09,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
934,115.18,1:55.18,e,COSTA Edgard,1999,JM,ANA ATL.FELTRE,5 se- 4,Ancona,2018-02-04,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
926,115.5,1:55.50,e,COSTA Edgard,1999,JM,ANA ATL.FELTRE,7 se- 1,Padova,2018-01-20,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
913,115.96,1:55.96,e,COSTA Edgard,1999,JM,ANA ATL.FELTRE,4 se- 3,Ancona,2017-02-05,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
901,116.44,1:56.44,e,COSTA Edgard,1999,JM,ANA ATL.FELTRE,3 se- 1,Padova,2018-01-13,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
899,116.48,1:56.48,e,COSTA Edgard,1999,JM,ANA ATL.FELTRE,1 se- 2,Padova,2017-01-14,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
890,116.84,1:56.84,e,DE PAOLI Nicola,1992,SM,ANA ATL.FELTRE,1 se- 3,Padova,2015-01-31,https://www.fidal.it/atleta/DE-PAOLI-Nicola/eKmRlJWocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
886,139.53,2:19.53,e,FANTINEL Ilaria,1998,AF,ANA ATL.FELTRE,2 su- 1,Padova,2015-02-07,https://www.fidal.it/atleta/FANTINEL-Ilaria/eKmRlJWlbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
886,116.97,1:56.97,e,DE PAOLI Nicola,1992,SM,ANA ATL.FELTRE,2 se- 2,Padova,2015-01-17,https://www.fidal.it/atleta/DE-PAOLI-Nicola/eKmRlJWocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
885,117.01,1:57.01,e,COSTA Edgard,1999,JM,ANA ATL.FELTRE,2 se- 3,Padova,2017-01-21,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
876,117.38,1:57.38,e,POLESANA Filippo,2000,PM,ANA ATL.FELTRE,2 se- 3,Padova,2022-02-05,https://www.fidal.it/atleta/POLESANA-Filippo/eKmRlJSobGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
876,140.18,2:20.18,e,D'ALBERTO Arianna,2000,AF,ANA ATL.FELTRE,2 se- 3,Padova,2017-01-14,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
875,117.4,1:57.40,e,COSTA Edgard,1999,AM,ANA ATL.FELTRE,1 se- 3,Padova,2016-01-16,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
874,117.44,1:57.44,e,COSTA Edgard,1999,AM,ANA ATL.FELTRE,3 se- 4,Padova,2016-01-30,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
872,140.48,2:20.48,e,D'ALBERTO Arianna,2000,AF,ANA ATL.FELTRE,1 se- 5,Padova,2016-01-16,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
870,140.61,2:20.61,e,D'ALBERTO Arianna,2000,AF,ANA ATL.FELTRE,2 se- 3,Padova,2017-01-21,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
867,117.69,1:57.69,e,COSTA Edgard,1999,JM,ANA ATL.FELTRE,9 se- 1,Padova,2018-01-27,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
864,117.81,1:57.81,e,POLESANA Filippo,2000,PM,ANA ATL.FELTRE,3 se- 2,Padova,2022-01-08,https://www.fidal.it/atleta/POLESANA-Filippo/eKmRlJSobGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
862,141.22,2:21.22,e,D'ALBERTO Arianna,2000,AF,ANA ATL.FELTRE,2 se- 3,Padova,2016-01-30,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
845,118.57,1:58.57,e,CAPPELLETTO Pablo luis,2002,PM,ANA ATL.FELTRE,5 se- 4,Padova,2024-01-28,https://www.fidal.it/atleta/CAPPELLETTO-Pablo-luis/eKmRlJSnbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
839,118.78,1:58.78,e,ROSSA Matteo,1998,JM,ANA ATL.FELTRE,6 se- 3,Padova,2017-01-21,https://www.fidal.it/atleta/ROSSA-Matteo/eKmRlJWoamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
821,119.47,1:59.47,e,POLESANA Filippo,2000,SM,ANA ATL.FELTRE,4 se- 3,Padova,2024-01-14,https://www.fidal.it/atleta/POLESANA-Filippo/eKmRlJSobGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
820,119.52,1:59.52,e,POLESANA Filippo,2000,SM,ANA ATL.FELTRE,3 se- 3,Padova,2024-02-10,https://www.fidal.it/atleta/POLESANA-Filippo/eKmRlJSobGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
812,119.86,1:59.86,e,DAL SASSO Alberto,1998,AM,ANA ATL.FELTRE,1 se- 1,Padova,2015-02-07,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
810,119.92,1:59.92,e,CAPPELLETTO Pablo luis,2002,PM,ANA ATL.FELTRE,5 se- 4,Padova,2024-01-14,https://www.fidal.it/atleta/CAPPELLETTO-Pablo-luis/eKmRlJSnbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
804,120.15,2:00.15,e,COSTA Edgard,1999,AM,ANA ATL.FELTRE,2 se- 9,Padova,2015-01-17,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
800,120.3,2:00.30,e,PERCO Emilio,1994,PM,ANA ATL.FELTRE,7 se- 3,Ancona,2015-02-08,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
799,120.34,2:00.34,e,COSTA Edgard,1999,AM,ANA ATL.FELTRE,2 se- 1,Padova,2015-02-07,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
794,120.57,2:00.57,e,PERCO Emilio,1994,JM,ANA ATL.FELTRE,6 se- 2,Ancona,2012-02-19,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
787,120.82,2:00.82,e,ROSSA Matteo,1998,AM,ANA ATL.FELTRE,3 se- 1,Padova,2015-02-07,https://www.fidal.it/atleta/ROSSA-Matteo/eKmRlJWoamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
783,120.98,2:00.98,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,1 se- 6,Padova,2017-01-21,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
739,122.78,2:02.78,e,DEOLA Ruben iavor,2000,AM,ANA ATL.FELTRE,2 se- 7,Padova,2017-01-21,https://www.fidal.it/atleta/DEOLA-Ruben-iavor/eKmRlJSfaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
702,153.16,2:33.16,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,2 se- 3,Padova,2014-01-25,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
701,124.39,2:04.39,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,2 se- 7,Padova,2016-01-30,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
