punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
809.0,103.06,1:43.06,e,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,5 se- 1,Padova,2015-02-08,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
805.0,103.31,1:43.31,e,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,4 se- 1,Padova,2015-01-21,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
729.0,107.52,1:47.52,e,BARP Anna asia,2004,CF,ANA ATL.FELTRE,1 se- 4,Padova,2019-02-24,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
657.0,111.72,1:51.72,e,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,3 se- 2,Padova,2014-02-16,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
652.0,90.1,1:30.10,e,COSTA Edgard,1999,CM,ANA ATL.FELTRE,2 se- 1,Padova,2014-02-16,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
645.0,112.45,1:52.45,e,GIOPP Alessandra,2000,CF,ANA ATL.FELTRE,4 se- 3,Padova,2015-02-08,https://www.fidal.it/atleta/GIOPP-Alessandra/eKmRlJWlbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
629.0,90.83,1:30.83,e,BONAN Marco,2000,CM,ANA ATL.FELTRE,2 se- 1,Padova,2015-02-08,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
628.0,113.44,1:53.44,e,CHIAMENTI Giulia,2002,CF,ANA ATL.FELTRE,5 se- 3,Padova,2017-02-19,https://www.fidal.it/atleta/CHIAMENTI-Giulia/eKmRlJancGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
610.0,91.43,1:31.43,e,COSTA Edgard,1999,CM,ANA ATL.FELTRE,1 se- 4,Padova,2014-03-02,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
608.0,114.71,1:54.71,e,COLDEBELLA Gloria,2000,CF,ANA ATL.FELTRE,8 se- 1,Padova,2014-02-16,https://www.fidal.it/atleta/COLDEBELLA-Gloria/eKmRlJSjcGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
607.0,91.52,1:31.52,e,BONAN Marco,2000,CM,ANA ATL.FELTRE,1 se- 1,Padova,2015-01-21,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
