punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
919,58.59,58.59,e,DALLO Francesca,1990,AF,ANA ATL.FELTRE,1 se- 1,Padova,2007-01-27,https://www.fidal.it/atleta/DALLO-Francesca/eKiRlZSfamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
899,59.19,59.19,e,SCHENAL Anna,2004,PF,ANA ATL.FELTRE,2 se- 1,Padova,2024-01-20,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
890,59.44,59.44,e,SCHENAL Anna,2004,PF,ANA ATL.FELTRE,4 se- 8,Padova,2024-01-28,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
885,59.58,59.58,e,SCHENAL Anna,2004,AF,ANA ATL.FELTRE,1 se- 2,Padova,2021-02-07,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
880,59.75,59.75,e,SCHENAL Anna,2004,AF,ANA ATL.FELTRE,4 ba- 3,Ancona,2021-02-13,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
859,60.36,1:00.36,e,SCHENAL Anna,2004,JF,ANA ATL.FELTRE,6 se- 4,Padova,2022-02-06,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
853,60.55,1:00.55,e,SCHENAL Anna,2004,AF,ANA ATL.FELTRE,3 se- 6,Padova,2021-01-30,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
849,60.66,1:00.66,e,SCHENAL Anna,2004,AF,ANA ATL.FELTRE,4 se- 5,Padova,2021-01-24,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
831,61.2,1:01.20,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,1 se- 1,Padova,2020-01-26,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
829,61.28,1:01.28,e,SCHENAL Anna,2004,JF,ANA ATL.FELTRE,1 se- 5,Padova,2022-01-29,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
826,51.57,51.57,e,COSTA Edgard,1999,JM,ANA ATL.FELTRE,4 se- 1,Padova,2017-01-08,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
819,61.58,1:01.58,e,SCHENAL Anna,2004,AF,ANA ATL.FELTRE,3 se- 1,Padova,2020-01-26,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
817,61.65,1:01.65,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,5 se- 3,Padova,2015-02-01,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
810,61.85,1:01.85,e,SCHENAL Anna,2004,AF,ANA ATL.FELTRE,4 se- 7,Padova,2020-01-12,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
796,62.31,1:02.31,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,1 se- 4,Padova,2014-02-16,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
796,52.1,52.10,e,BORTOLIN Sebastiano,1998,JM,ANA ATL.FELTRE,5 se- 7,Padova,2017-01-22,https://www.fidal.it/atleta/BORTOLIN-Sebastiano/eKyRkpikcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
786,52.29,52.29,e,SIRAGNA Lorenzo,2001,JM,ANA ATL.FELTRE,5 se- 4,Padova,2019-01-13,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
784,52.32,52.32,e,BORTOLIN Sebastiano,1998,JM,ANA ATL.FELTRE,3 se- 2,Padova,2017-01-08,https://www.fidal.it/atleta/BORTOLIN-Sebastiano/eKyRkpikcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
783,52.34,52.34,e,BORTOLIN Sebastiano,1998,JM,ANA ATL.FELTRE,4 se- 4,Padova,2017-01-15,https://www.fidal.it/atleta/BORTOLIN-Sebastiano/eKyRkpikcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
769,52.59,52.59,e,VELLO Michele,1997,PM,ANA ATL.FELTRE,4 se- 7,Padova,2018-01-21,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
768,63.19,1:03.19,e,BARP Anna asia,2004,JF,ANA ATL.FELTRE,5 se- 6,Padova,2022-02-06,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
766,63.23,1:03.23,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,1 se- 9,Padova,2020-01-12,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
764,52.69,52.69,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,4 se- 2,Padova,2018-01-07,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
756,63.55,1:03.55,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,5 se- 5,Padova,2021-02-14,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
751,52.93,52.93,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,5 se- 6,Padova,2018-01-21,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
751,63.71,1:03.71,e,BARP Anna asia,2004,JF,ANA ATL.FELTRE,4 se- 6,Padova,2022-01-29,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
750,63.76,1:03.76,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,2 se- 8,Padova,2014-02-02,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
744,63.94,1:03.94,e,ZAETTA Chiara,1992,AF,ANA ATL.FELTRE,3 se- 1,Padova,2009-01-31,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
742,53.09,53.09,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,2 se- 7,Padova,2019-01-13,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
742,53.09,53.09,e,BORTOLIN Sebastiano,1998,JM,ANA ATL.FELTRE,1 se- 6,Padova,2016-01-10,https://www.fidal.it/atleta/BORTOLIN-Sebastiano/eKyRkpikcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
